District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
İstanbul / Avcılar,2+1,31000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,2+2,50000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,3+1,47000.0,04,0.53475935828877,-1.0526315789473684,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,3+2,41000.0,04,0.0,-8.88888888888889,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,3.5+1,25000.0,04,0.0,,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,4+1,60500.0,04,-1.6260162601626018,-2.4193548387096775,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,4+2,50000.0,04,0.0,-9.090909090909092,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,5+1,40000.0,04,0.0,-44.827586206896555,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,5+2,43000.0,04,0.0,13.157894736842104,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,5.5+1,110000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,6+2,180000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Avcılar,Stüdyo (1+0),15000.0,04,-1.639344262295082,-4.30622009569378,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,1+1,35499.5,04,-1.3875385427372984,10.9359375,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,1.5+1,32500.0,04,0.0,12.068965517241379,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,2+0,7000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,2+1,42000.0,04,5.0,5.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,2+2,65000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,2.5+1,58000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,3+1,55000.0,04,0.0,10.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,3+2,75000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,3.5+1,102500.0,04,-2.380952380952381,7.329842931937172,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,4+1,100000.0,04,0.0,5.263157894736842,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,4+2,98000.0,04,0.0,72.68722466960352,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,4+3,60000.0,04,0.0,,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,4.5+1,120000.0,04,0.0,-4.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,5+1,60000.0,04,0.0,-42.857142857142854,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,5+2,125000.0,04,0.0,-1.9607843137254901,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,6+2,125000.0,04,0.0,0.0,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bahçelievler,Stüdyo (1+0),24500.0,04,0.0,2.083333333333333,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
İstanbul / Bakırköy,1+1,46250.0,04,1.6483516483516485,2.7777777777777777,,,-0.08748090086376761,-0.08748090086376763,1.1186064386084011,1.118606438608401,,,,
