District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
İstanbul / Arnavutköy,1+1,24000.0,04,0.8403361344537815,2.127659574468085,1.0526315789473684,4.3478260869565215
İstanbul / Arnavutköy,1.5+1,20000.0,04,0.0,0.0,-20.0,-20.0
İstanbul / Arnavutköy,2+0,15250.0,04,0.0,-1.6129032258064515,0.0,8.928571428571429
İstanbul / Arnavutköy,2+1,25000.0,04,0.0,0.0,0.0,4.166666666666666
İstanbul / Arnavutköy,2+2,37000.0,04,4.815864022662889,15.625,29.82456140350877,23.333333333333332
İstanbul / Arnavutköy,2.5+1,25000.0,04,0.0,0.0,0.0,38.88888888888889
İstanbul / Arnavutköy,3+1,34500.0,04,-0.5763688760806917,0.0,1.4705882352941175,5.343511450381679
İstanbul / Arnavutköy,3+2,37750.0,04,2.027027027027027,-1.8205461638491547,-5.625,2.027027027027027
İstanbul / Arnavutköy,3+3,41000.0,04,0.0,0.0,-12.76595744680851,
İstanbul / Arnavutköy,3.5+1,55000.0,04,0.0,0.0,0.0,-1.7857142857142856
İstanbul / Arnavutköy,4+1,48000.0,04,2.127659574468085,-16.52173913043478,-26.153846153846157,-0.5181347150259068
İstanbul / Arnavutköy,4+2,45000.0,04,-2.4918743228602382,0.0,12.5,10.429447852760736
İstanbul / Arnavutköy,4+3,65000.0,04,0.0,,,
İstanbul / Arnavutköy,4.5+1,60000.0,04,0.0,,,
İstanbul / Arnavutköy,5+1,45000.0,04,-6.832298136645963,-30.76923076923077,-30.76923076923077,-28.57142857142857
İstanbul / Arnavutköy,5+2,121000.0,04,0.0,-28.823529411764703,72.85714285714285,89.0625
İstanbul / Arnavutköy,5+3,110000.0,04,0.0,0.0,0.0,
İstanbul / Arnavutköy,6+1,160000.0,04,0.0,0.0,29.03225806451613,0.0
İstanbul / Arnavutköy,6+2,135000.0,04,-1.2435991221653255,-20.588235294117645,-20.588235294117645,-30.76923076923077
İstanbul / Arnavutköy,7+1,210000.0,04,-0.3795066413662239,-23.636363636363637,,
İstanbul / Arnavutköy,Stüdyo (1+0),17000.0,04,-5.555555555555555,-15.0,-10.526315789473683,-15.0
İstanbul / Avcılar,1+1,30000.0,04,0.0,0.0,3.4482758620689653,5.263157894736842
İstanbul / Avcılar,1.5+1,27000.0,04,9.31174089068826,35.0,,145.45454545454547
İstanbul / Avcılar,2+0,12600.0,04,0.0,0.0,-31.147540983606557,-47.5
İstanbul / Avcılar,2+1,37500.0,04,-0.5305039787798408,1.3513513513513513,4.166666666666666,7.142857142857142
İstanbul / Avcılar,2+2,45000.0,04,0.0,,,73.07692307692307
İstanbul / Avcılar,2.5+1,21000.0,04,0.0,,-44.73684210526316,-53.333333333333336
İstanbul / Avcılar,3+0,30000.0,04,0.0,0.0,0.0,0.0
İstanbul / Avcılar,3+1,50000.0,04,1.4198782961460445,4.166666666666666,4.166666666666666,1.0101010101010102
İstanbul / Avcılar,3+2,60000.0,04,0.0,4.3478260869565215,25.0,39.53488372093023
İstanbul / Avcılar,3.5+1,70000.0,04,0.0,0.0,-22.22222222222222,
İstanbul / Avcılar,4+1,67000.0,04,0.0,3.076923076923077,3.076923076923077,11.666666666666666
İstanbul / Avcılar,4+2,54500.0,04,-0.3656307129798903,-16.153846153846153,9.0,4.807692307692308
İstanbul / Avcılar,4.5+1,65000.0,04,0.0,-13.333333333333334,,
İstanbul / Avcılar,5+1,43000.0,04,0.0,0.0,-41.0958904109589,-56.99999999999999
İstanbul / Avcılar,5+2,80000.0,04,13.154172560113153,33.33333333333333,-33.33333333333333,-49.2063492063492
İstanbul / Avcılar,6+1,137500.0,04,0.0,0.0,0.0,0.0
İstanbul / Avcılar,6+2,190000.0,04,0.0,0.0,0.0,55.10204081632652
İstanbul / Avcılar,Stüdyo (1+0),17250.0,04,0.29069767441860467,4.545454545454546,0.0,7.8125
İstanbul / Bahçelievler,1+1,40000.0,04,0.0,8.108108108108109,5.960264900662252,12.676056338028168
İstanbul / Bahçelievler,1.5+1,55000.0,04,0.0,10.0,10.0,3.7735849056603774
İstanbul / Bahçelievler,2+0,15500.0,04,0.0,-32.608695652173914,-6.0606060606060606,121.42857142857142
İstanbul / Bahçelievler,2+1,50000.0,04,0.0,0.0,4.166666666666666,11.11111111111111
İstanbul / Bahçelievler,2.5+1,45000.0,04,-6.832298136645963,-10.0,-21.052631578947366,-30.76923076923077
İstanbul / Bahçelievler,3+0,25000.0,04,0.0,0.0,0.0,
İstanbul / Bahçelievler,3+1,60000.0,04,0.0,-3.225806451612903,-6.976744186046512,-7.6923076923076925
İstanbul / Bahçelievler,3+2,83000.0,04,-3.3197437390797906,-9.289617486338798,-9.289617486338798,-17.0
İstanbul / Bahçelievler,3.5+1,115000.0,04,0.0,-4.958677685950414,15.0,15.0
İstanbul / Bahçelievler,4+0,11000.0,04,,0.0,,
İstanbul / Bahçelievler,4+1,107500.0,04,0.7497656982193065,2.380952380952381,2.380952380952381,7.5
İstanbul / Bahçelievler,4+2,90000.0,04,0.0,12.5,5.88235294117647,0.0
İstanbul / Bahçelievler,4.5+1,125000.0,04,0.0,8.695652173913043,-1.9607843137254901,6.382978723404255
İstanbul / Bahçelievler,5+1,125000.0,04,0.0,150.0,150.0,150.0
İstanbul / Bahçelievler,5+2,135000.0,04,0.0,10.204081632653061,10.204081632653061,8.0
İstanbul / Bahçelievler,6+2,135000.0,04,0.0,0.0,0.0,3.8461538461538463
İstanbul / Bahçelievler,Stüdyo (1+0),28000.0,04,0.0,3.7037037037037033,7.6923076923076925,3.7037037037037033
İstanbul / Bakırköy,1+1,48000.0,04,-0.5181347150259068,-1.0309278350515463,-2.0408163265306123,-4.0
İstanbul / Bakırköy,1.5+1,66000.0,04,0.0,-1.858736059479554,-2.2222222222222223,1.5384615384615385
İstanbul / Bakırköy,10+1,350000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,2+1,80000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,2.5+1,210000.0,04,0.0,0.0,15.068493150684931,50.0
İstanbul / Bakırköy,3+1,99500.0,04,-0.20060180541624875,4.736842105263158,10.555555555555555,-0.5
İstanbul / Bakırköy,3+2,135000.0,04,-1.2435991221653255,-1.8181818181818181,12.5,5.88235294117647
İstanbul / Bakırköy,3.5+1,90000.0,04,0.0,0.0,5.263157894736842,0.0
İstanbul / Bakırköy,4+1,150000.0,04,0.0,0.0,0.0,3.4482758620689653
İstanbul / Bakırköy,4+2,170000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,4.5+1,240000.0,04,0.0,0.0,0.0,-2.0408163265306123
İstanbul / Bakırköy,5+1,220000.0,04,0.0,0.0,0.0,-1.1235955056179776
İstanbul / Bakırköy,5+2,140000.0,04,0.0,1.8181818181818181,1.8181818181818181,3.7037037037037033
İstanbul / Bakırköy,5.5+1,440000.0,04,-0.37359900373599003,-1.1235955056179776,-4.3478260869565215,-4.3478260869565215
İstanbul / Bakırköy,6+1,280000.0,04,0.0,0.0,0.0,17.894736842105264
İstanbul / Bakırköy,6+2,260000.0,04,9.083280889448291,0.0,0.0,-29.25170068027211
İstanbul / Bakırköy,7+2,260000.0,04,0.0,-16.129032258064516,-16.129032258064516,-16.129032258064516
İstanbul / Bakırköy,8+2,285000.0,04,0.0,0.0,-1.7241379310344827,-1.7241379310344827
İstanbul / Bakırköy,9+1,400000.0,04,,,,
İstanbul / Bakırköy,9+2,480000.0,04,0.0,0.0,,0.0
İstanbul / Bakırköy,Stüdyo (1+0),15000.0,04,0.0,-21.052631578947366,-18.91891891891892,-31.818181818181817
İstanbul / Bayrampaşa,1+1,31000.0,04,-1.4308426073131957,-8.148148148148149,5.982905982905983,20.388349514563107
İstanbul / Bayrampaşa,1.5+1,30500.0,04,0.0,17.307692307692307,,
İstanbul / Bayrampaşa,2+1,36500.0,04,1.3888888888888888,1.3888888888888888,-3.9473684210526314,-1.3513513513513513
İstanbul / Bayrampaşa,3+1,58500.0,04,0.0,-5.64516129032258,10.377358490566039,23.157894736842106
İstanbul / Bayrampaşa,3+2,52000.0,04,1.9607843137254901,0.0,0.0,60.0
İstanbul / Bayrampaşa,4+1,72000.0,04,0.0,0.0,105.71428571428572,105.71428571428572
İstanbul / Bayrampaşa,4+2,62500.0,04,4.166666666666666,0.0,-10.714285714285714,-10.714285714285714
İstanbul / Bayrampaşa,4+3,10000.0,04,0.0,0.0,,
İstanbul / Bayrampaşa,5+2,115000.0,04,18.373648996397325,0.0,0.0,0.0
İstanbul / Bayrampaşa,Stüdyo (1+0),24000.0,04,-1.2345679012345678,-17.24137931034483,-4.0,-28.35820895522388
İstanbul / Bağcılar,1+1,33000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bağcılar,1.5+1,27500.0,04,-0.18148820326678766,-1.7857142857142856,-38.88888888888889,44.73303334122786
İstanbul / Bağcılar,2+1,41350.0,04,-0.6009615384615385,-0.8393285371702638,-8.11111111111111,3.375
İstanbul / Bağcılar,2.5+1,20000.0,04,-31.03448275862069,-57.446808510638306,-45.94594594594595,-45.20547945205479
İstanbul / Bağcılar,3+1,56250.0,04,0.0889679715302491,0.4464285714285714,2.272727272727273,-6.25
İstanbul / Bağcılar,3+2,55000.0,04,,,,
İstanbul / Bağcılar,3.5+1,70000.0,04,2.414045354791514,0.0,7.6923076923076925,12.0
İstanbul / Bağcılar,4+1,72500.0,04,0.2766251728907331,-18.994413407821227,-23.684210526315788,3.571428571428571
İstanbul / Bağcılar,4+2,112000.0,04,0.0,0.0,,
İstanbul / Bağcılar,4.5+1,75000.0,04,0.0,0.0,7.142857142857142,7.142857142857142
İstanbul / Bağcılar,5+2,75000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bağcılar,6+1,58500.0,04,0.0,800.0,0.4291845493562232,-3.7037037037037033
İstanbul / Bağcılar,Stüdyo (1+0),26000.0,04,0.0,0.0,0.0,4.0
İstanbul / Başakşehir,1+1,32000.0,04,0.0,0.0,6.666666666666667,6.666666666666667
İstanbul / Başakşehir,1.5+1,44000.0,04,0.6864988558352403,0.0,2.3255813953488373,2.3255813953488373
İstanbul / Başakşehir,10 Üzeri,450000.0,04,0.0,0.0,34.32835820895522,
İstanbul / Başakşehir,2+1,39000.0,04,0.0,2.631578947368421,2.631578947368421,4.0
İstanbul / Başakşehir,2+2,25750.0,04,0.0,,,
İstanbul / Başakşehir,2.5+1,98500.0,04,5.913978494623656,25.477707006369428,31.333333333333336,40.71629594708496
İstanbul / Başakşehir,3+1,60000.0,04,0.0,0.0,5.263157894736842,9.090909090909092
İstanbul / Başakşehir,3+2,60000.0,04,-14.285714285714285,-20.0,71.42857142857143,71.42857142857143
İstanbul / Başakşehir,3.5+1,125000.0,04,0.0,2.0408163265306123,19.047619047619047,0.0
İstanbul / Başakşehir,4+1,85000.0,04,-0.3516998827667058,-2.2988505747126435,0.0,0.0
İstanbul / Başakşehir,4+2,120000.0,04,0.7133864876206463,0.0,0.0,-4.0
İstanbul / Başakşehir,4+3,150000.0,04,0.0,0.0,0.0,7.142857142857142
İstanbul / Başakşehir,4.5+1,87000.0,04,-1.1363636363636365,0.0,-6.951871657754011,0.0
İstanbul / Başakşehir,5+1,135000.0,04,0.0,0.0,0.0,8.0
İstanbul / Başakşehir,5+2,110000.0,04,0.0,2.3255813953488373,1.8518518518518516,2.3255813953488373
İstanbul / Başakşehir,5+3,140000.0,04,6.342575009494873,21.73913043478261,21.73913043478261,55.55555555555556
İstanbul / Başakşehir,5.5+1,135000.0,04,0.0,0.0,0.0,4.287369640787949
İstanbul / Başakşehir,6+1,160000.0,04,0.0,0.0,-5.88235294117647,-13.513513513513514
İstanbul / Başakşehir,6+2,135000.0,04,-1.2435991221653255,-3.571428571428571,-3.571428571428571,0.0
İstanbul / Başakşehir,6+3,107500.0,04,0.0,0.0,0.0,0.0
İstanbul / Başakşehir,7+1,150000.0,04,0.0,0.0,0.0,
İstanbul / Başakşehir,7+2,124500.0,04,0.6874241811564901,2.0491803278688523,1.6326530612244898,-0.4
İstanbul / Başakşehir,8+1,170000.0,04,0.0,0.0,-1.4492753623188406,-5.555555555555555
İstanbul / Başakşehir,8+3,340000.0,04,0.0,0.0,0.0,0.0
İstanbul / Başakşehir,Stüdyo (1+0),30000.0,04,0.0,0.0,13.20754716981132,0.0
İstanbul / Beylikdüzü,1+1,28750.0,04,-0.690846286701209,-0.8620689655172413,-2.5423728813559325,1.7699115044247788
