District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
İstanbul / Arnavutköy,1+1,20000.0,04,,,,
İstanbul / Arnavutköy,1.5+1,19750.0,04,,,,
İstanbul / Arnavutköy,2+0,17000.0,04,,,,
İstanbul / Arnavutköy,2+1,23000.0,04,,,,
İstanbul / Arnavutköy,2+2,31500.0,04,,,,
İstanbul / Arnavutköy,3+1,30000.0,04,,,,
İstanbul / Arnavutköy,3+2,32000.0,04,,,,
İstanbul / Arnavutköy,3.5+1,47500.0,04,,,,
İstanbul / Arnavutköy,4+1,47750.0,04,,,,
İstanbul / Arnavutköy,4+2,42000.0,04,,,,
İstanbul / Arnavutköy,5+1,60000.0,04,,,,
İstanbul / Arnavutköy,5+2,150000.0,04,,,,
İstanbul / Arnavutköy,6+1,170000.0,04,,,,
İstanbul / Arnavutköy,6+2,121500.0,04,,,,
İstanbul / Arnavutköy,7+3,90000.0,04,,,,
İstanbul / Arnavutköy,8+3,200000.0,04,,,,
İstanbul / Arnavutköy,9+1,85000.0,04,,,,
İstanbul / Arnavutköy,Stüdyo (1+0),20000.0,04,,,,
İstanbul / Avcılar,1+1,28000.0,04,,,,
İstanbul / Avcılar,2+0,12600.0,04,,,,
İstanbul / Avcılar,2+1,32000.0,04,,,,
İstanbul / Avcılar,2+2,50000.0,04,,,,
İstanbul / Avcılar,3+1,47000.0,04,,,,
İstanbul / Avcılar,3+2,46000.0,04,,,,
İstanbul / Avcılar,4+1,62250.0,04,,,,
İstanbul / Avcılar,4+2,55000.0,04,,,,
İstanbul / Avcılar,5+1,45000.0,04,,,,
İstanbul / Avcılar,5+2,38000.0,04,,,,
İstanbul / Avcılar,5.5+1,110000.0,04,,,,
İstanbul / Avcılar,6+2,180000.0,04,,,,
İstanbul / Avcılar,Stüdyo (1+0),16000.0,04,,,,
İstanbul / Bahçelievler,1+1,32000.0,04,,,,
İstanbul / Bahçelievler,1.5+1,29000.0,04,,,,
İstanbul / Bahçelievler,2+0,7000.0,04,,,,
İstanbul / Bahçelievler,2+1,40000.0,04,,,,
İstanbul / Bahçelievler,2+2,65000.0,04,,,,
İstanbul / Bahçelievler,2.5+1,58000.0,04,,,,
İstanbul / Bahçelievler,3+1,52500.0,04,,,,
İstanbul / Bahçelievler,3+2,75000.0,04,,,,
İstanbul / Bahçelievler,3.5+1,95500.0,04,,,,
İstanbul / Bahçelievler,4+1,95000.0,04,,,,
İstanbul / Bahçelievler,4+2,56750.0,04,,,,
İstanbul / Bahçelievler,4.5+1,125000.0,04,,,,
İstanbul / Bahçelievler,5+1,72500.0,04,,,,
İstanbul / Bahçelievler,5+2,127500.0,04,,,,
İstanbul / Bahçelievler,6+2,125000.0,04,,,,
İstanbul / Bahçelievler,Stüdyo (1+0),24500.0,04,,,,
İstanbul / Bakırköy,1+1,45000.0,04,,,,
İstanbul / Bakırköy,1.5+1,60000.0,04,,,,
İstanbul / Bakırköy,2+1,70000.0,04,,,,
İstanbul / Bakırköy,2.5+1,155000.0,04,,,,
İstanbul / Bakırköy,3+1,90000.0,04,,,,
İstanbul / Bakırköy,3+2,137500.0,04,,,,
İstanbul / Bakırköy,3.5+1,85000.0,04,,,,
