product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
İstanbul / Arnavutköy - 1+1,20000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 2+1,23000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 2+2,27500.0,4,0.0,-12.698412698412698,-12.698412698412698,
İstanbul / Arnavutköy - 3+1,30000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 3+2,30000.0,4,0.0,-6.25,-6.25,
İstanbul / Arnavutköy - 3.5+1,42500.0,4,0.0,0.0,-10.526315789473683,
İstanbul / Arnavutköy - 4+1,50000.0,4,0.0,5.263157894736842,4.712041884816754,
İstanbul / Arnavutköy - 4+2,42500.0,4,0.0,6.25,1.1904761904761905,
İstanbul / Arnavutköy - 5+1,54000.0,4,0.0,-10.0,-10.0,
İstanbul / Arnavutköy - 5+2,64000.0,4,0.0,-57.333333333333336,-57.333333333333336,
İstanbul / Arnavutköy - 6+1,170000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 6+2,93000.0,4,0.0,-38.0,-23.456790123456788,
İstanbul / Arnavutköy - 7+3,90000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 8+3,200000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - 9+1,85000.0,4,0.0,0.0,0.0,
İstanbul / Arnavutköy - Stüdyo (1+0),20000.0,4,0.0,0.0,0.0,
İstanbul / Avcılar - 1+1,29000.0,4,0.0,3.571428571428571,3.571428571428571,
İstanbul / Avcılar - 2+1,33000.0,4,0.7633587786259541,6.451612903225806,3.125,
İstanbul / Avcılar - 2+2,50000.0,4,0.0,0.0,0.0,
İstanbul / Avcılar - 2.5+1,27000.0,4,0.0,,,
İstanbul / Avcılar - 3+1,49000.0,4,-2.0,4.25531914893617,4.25531914893617,
İstanbul / Avcılar - 3+2,40000.0,4,-2.4390243902439024,-2.4390243902439024,-13.043478260869565,
İstanbul / Avcılar - 3.5+1,52500.0,4,0.0,110.0,,
İstanbul / Avcılar - 4+1,62500.0,4,-0.398406374501992,3.3057851239669422,0.4016064257028112,
İstanbul / Avcılar - 4+2,60000.0,4,0.0,20.0,9.090909090909092,
İstanbul / Avcılar - 5+1,37500.0,4,0.0,-6.25,-16.666666666666664,
İstanbul / Avcılar - 5+2,44000.0,4,0.0,2.3255813953488373,15.789473684210526,
İstanbul / Avcılar - 5.5+1,130000.0,4,0.0,18.181818181818183,18.181818181818183,
İstanbul / Avcılar - 6+2,180000.0,4,0.0,0.0,0.0,
İstanbul / Avcılar - Stüdyo (1+0),15250.0,4,-1.6129032258064515,1.6666666666666667,-4.6875,
İstanbul / Bahçelievler - 1+1,36000.0,4,0.002777854940415,1.409879012380456,12.5,
İstanbul / Bahçelievler - 1.5+1,55000.0,4,0.0,69.23076923076923,89.65517241379311,
İstanbul / Bahçelievler - 2+0,7000.0,4,0.0,0.0,0.0,
İstanbul / Bahçelievler - 2+1,43000.0,4,0.0,2.380952380952381,7.5,
İstanbul / Bahçelievler - 2+2,80000.0,4,0.0,23.076923076923077,23.076923076923077,
İstanbul / Bahçelievler - 2.5+1,55000.0,4,0.0,-5.172413793103448,-5.172413793103448,
İstanbul / Bahçelievler - 3+0,10000.0,4,0.0,,,
İstanbul / Bahçelievler - 3+1,55000.0,4,0.0,0.0,4.761904761904762,
İstanbul / Bahçelievler - 3+2,83000.0,4,0.0,10.666666666666668,10.666666666666668,
İstanbul / Bahçelievler - 3.5+1,102500.0,4,0.0,0.0,7.329842931937172,
İstanbul / Bahçelievler - 4+1,105000.0,4,-4.545454545454546,5.0,10.526315789473683,
İstanbul / Bahçelievler - 4+2,105000.0,4,3.4482758620689653,7.142857142857142,85.02202643171806,
İstanbul / Bahçelievler - 4+3,60000.0,4,0.0,0.0,,
İstanbul / Bahçelievler - 4.5+1,115000.0,4,0.0,-4.166666666666666,-8.0,
İstanbul / Bahçelievler - 5+1,82500.0,4,0.0,37.5,13.79310344827586,
İstanbul / Bahçelievler - 5+2,120000.0,4,0.0,-4.0,-5.88235294117647,
İstanbul / Bahçelievler - 6+2,125000.0,4,0.0,0.0,0.0,
İstanbul / Bahçelievler - 7+1,85000.0,4,0.0,,,
İstanbul / Bahçelievler - Stüdyo (1+0),25250.0,4,-5.607476635514018,3.061224489795918,3.061224489795918,
İstanbul / Bakırköy - 1+1,45000.0,4,0.0,-2.702702702702702,0.0,
İstanbul / Bakırköy - 1.5+1,60000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 10+1,300000.0,4,0.0,,,
İstanbul / Bakırköy - 2+1,72000.0,4,0.0,-1.36986301369863,2.857142857142857,
İstanbul / Bakırköy - 2.5+1,147500.0,4,0.0,-4.838709677419355,-4.838709677419355,
İstanbul / Bakırköy - 3+1,95000.0,4,0.0,0.0,5.555555555555555,
İstanbul / Bakırköy - 3+2,140000.0,4,0.0,0.0,1.818181818181818,
İstanbul / Bakırköy - 3.5+1,83750.0,4,0.0,-4.5584045584045585,-1.4705882352941175,
İstanbul / Bakırköy - 4+1,130000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 4+2,182500.0,4,0.0,7.352941176470589,7.352941176470589,
İstanbul / Bakırköy - 4.5+1,222500.0,4,0.0,-7.291666666666667,8.536585365853659,
İstanbul / Bakırköy - 5+1,192500.0,4,-8.333333333333332,-8.333333333333332,-12.5,
İstanbul / Bakırköy - 5+2,135000.0,4,0.0,-3.571428571428571,-6.896551724137931,
İstanbul / Bakırköy - 5.5+1,480000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 6+1,320000.0,4,0.0,0.0,28.000000000000004,
İstanbul / Bakırköy - 6+2,260000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 7+2,470000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 8+1,90000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 8+2,290000.0,4,0.0,0.0,0.0,
İstanbul / Bakırköy - 9+2,600000.0,4,0.0,0.0,,
İstanbul / Bakırköy - Stüdyo (1+0),18250.0,4,0.0,30.357142857142858,30.357142857142858,
İstanbul / Bayrampaşa - 1+1,26000.0,4,0.9708737864077668,4.0,0.0,
İstanbul / Bayrampaşa - 1.5+1,27000.0,4,0.0,-3.571428571428571,17.391304347826086,
İstanbul / Bayrampaşa - 2+0,20000.0,4,0.0,,,
İstanbul / Bayrampaşa - 2+1,33500.0,4,0.0,4.6875,1.5151515151515151,
İstanbul / Bayrampaşa - 2+2,55000.0,4,0.0,0.0,2.803738317757009,
İstanbul / Bayrampaşa - 3+1,56000.0,4,0.0,1.818181818181818,12.0,
İstanbul / Bayrampaşa - 3+2,60000.0,4,0.0,4.3478260869565215,4.3478260869565215,
İstanbul / Bayrampaşa - 4+1,67000.0,4,0.0,0.0,27.61904761904762,
İstanbul / Bayrampaşa - 4+2,70000.0,4,0.0,27.27272727272727,29.629629629629623,
İstanbul / Bayrampaşa - 4+3,10000.0,4,0.0,0.0,0.0,
İstanbul / Bayrampaşa - 5+1,36000.0,4,0.0,0.0,0.0,
İstanbul / Bayrampaşa - 5+2,56000.0,4,0.0,0.0,0.0,
İstanbul / Bayrampaşa - Stüdyo (1+0),27500.0,4,0.0,-16.666666666666664,-16.666666666666664,
İstanbul / Bağcılar - 1+1,32000.0,4,0.0,0.0,0.0,
İstanbul / Bağcılar - 1.5+1,16000.0,4,0.0,-20.0,-20.0,
İstanbul / Bağcılar - 2+1,35000.0,4,2.941176470588235,2.941176470588235,16.666666666666664,
İstanbul / Bağcılar - 2+2,35000.0,4,0.0,0.0,0.0,
İstanbul / Bağcılar - 2.5+1,32500.0,4,-18.238993710691823,-18.238993710691823,-18.238993710691823,
İstanbul / Bağcılar - 3+1,45500.0,4,-3.7037037037037033,-2.1505376344086025,-7.142857142857142,
İstanbul / Bağcılar - 3+2,50000.0,4,0.0,0.0,-9.090909090909092,
İstanbul / Bağcılar - 3.5+1,55000.0,4,0.0,-4.3478260869565215,0.0,
İstanbul / Bağcılar - 4+1,70000.0,4,0.0,0.0,-9.67741935483871,
İstanbul / Bağcılar - 4+2,53000.0,4,0.0,-7.82608695652174,,
İstanbul / Bağcılar - 4.5+1,95000.0,4,15.151515151515152,35.714285714285715,35.714285714285715,
İstanbul / Bağcılar - 6+1,6500.0,4,0.0,0.0,0.0,
İstanbul / Bağcılar - Stüdyo (1+0),25000.0,4,5.263157894736842,0.0020000400008,-1.96078431372549,
İstanbul / Başakşehir - 1+1,30000.0,4,0.0,3.4482758620689653,3.4482758620689653,
İstanbul / Başakşehir - 1.5+1,50000.0,4,0.0,11.11111111111111,11.11111111111111,
İstanbul / Başakşehir - 10 Üzeri,450000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 2+1,35000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 2+2,16600.0,4,0.0,-0.5988023952095809,-1.7751479289940828,
İstanbul / Başakşehir - 2.5+1,70000.0,4,11.11111111111111,7.6923076923076925,0.0,
İstanbul / Başakşehir - 3+1,50000.0,4,0.0,0.0,2.0408163265306123,
İstanbul / Başakşehir - 3+2,34000.0,4,0.0,-2.857142857142857,0.0,
İstanbul / Başakşehir - 3.5+1,100000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 4+0,8000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 4+1,80000.0,4,0.0,0.0,-5.88235294117647,
İstanbul / Başakşehir - 4+2,105000.0,4,0.0,9.375,5.0,
İstanbul / Başakşehir - 4+3,140000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 4.5+1,85500.0,4,0.5882352941176471,0.5882352941176471,-1.1560693641618496,
İstanbul / Başakşehir - 5+1,117500.0,4,0.0,2.1739130434782608,0.0,
İstanbul / Başakşehir - 5+2,102500.0,4,0.0,2.5,2.5,
İstanbul / Başakşehir - 5+3,115000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 6+1,167500.0,4,0.0,86.11111111111111,86.11111111111111,
İstanbul / Başakşehir - 6+2,140000.0,4,0.0,0.0,3.742126713597629,
İstanbul / Başakşehir - 6+3,110000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 7+2,110000.0,4,0.0,-8.333333333333332,-8.333333333333332,
İstanbul / Başakşehir - 8+1,250000.0,4,0.0,0.0,0.0,
İstanbul / Başakşehir - 8+3,350000.0,4,0.0,-5.405405405405405,-5.405405405405405,
İstanbul / Başakşehir - Stüdyo (1+0),25000.0,4,13.636363636363637,28.205128205128204,-9.090909090909092,
İstanbul / Beylikdüzü - 1+1,27000.0,4,0.0,0.0,0.0,
İstanbul / Beylikdüzü - 1.5+1,21000.0,4,0.0,-44.0,-16.0,
İstanbul / Beylikdüzü - 10 Üzeri,180000.0,4,0.0,0.0,0.0,
İstanbul / Beylikdüzü - 2+0,25000.0,4,0.0,,,
İstanbul / Beylikdüzü - 2+1,33500.0,4,-1.4705882352941175,-4.285714285714286,-3.597122302158273,
İstanbul / Beylikdüzü - 2+2,42500.0,4,0.0,0.0,-5.555555555555555,
İstanbul / Beylikdüzü - 2.5+1,40000.0,4,0.0,0.0,,
İstanbul / Beylikdüzü - 3+1,45000.0,4,0.0,0.0,5.88235294117647,
İstanbul / Beylikdüzü - 3+2,45000.0,4,0.0,0.0,4.046242774566474,
İstanbul / Beylikdüzü - 3.5+1,52000.0,4,0.0,-1.8867924528301887,-1.8867924528301887,
İstanbul / Beylikdüzü - 4+1,60000.0,4,0.0,0.0,4.3478260869565215,
İstanbul / Beylikdüzü - 4+2,47500.0,4,0.0,0.5291005291005291,-5.0,
İstanbul / Beylikdüzü - 4.5+1,61000.0,4,0.0,0.0,1.6666666666666667,
İstanbul / Beylikdüzü - 5+1,67500.0,4,0.0,-3.571428571428571,-18.181818181818183,
İstanbul / Beylikdüzü - 5+2,75000.0,4,3.4482758620689653,11.940298507462686,12.781954887218044,
İstanbul / Beylikdüzü - 6+1,90000.0,4,0.0,4.651162790697675,9.75609756097561,
İstanbul / Beylikdüzü - 6+2,138000.0,4,0.0,-4.827586206896552,6.153846153846154,
İstanbul / Beylikdüzü - 6+3,100000.0,4,0.0,-4.761904761904762,-9.090909090909092,
İstanbul / Beylikdüzü - 6.5+1,85000.0,4,0.0,0.0,0.0,
İstanbul / Beylikdüzü - 7+1,100000.0,4,0.0,0.0,-9.090909090909092,
İstanbul / Beylikdüzü - 7+2,135000.0,4,0.0,1.8867924528301887,0.0,
İstanbul / Beylikdüzü - 7+3,215000.0,4,0.0,0.0,0.0,
İstanbul / Beylikdüzü - 8+1,155000.0,4,0.0,0.0,,
İstanbul / Beylikdüzü - 8+2,160000.0,4,0.0,0.0,0.0,
