District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
İstanbul / Arnavutköy,1+1,25000.0,04,0.0,4.166666666666666,6.382978723404255,11.11111111111111
İstanbul / Arnavutköy,1.5+1,20000.0,04,0.0,0.0,0.0,-20.0
İstanbul / Arnavutköy,2+0,15000.0,04,0.0,-1.639344262295082,-3.225806451612903,-3.225806451612903
İstanbul / Arnavutköy,2+1,25000.0,04,0.0,0.0,0.0,0.0
İstanbul / Arnavutköy,2+2,32000.0,04,0.0,-13.513513513513514,-11.11111111111111,12.280701754385964
İstanbul / Arnavutköy,2.5+1,25000.0,04,,0.0,0.0,-9.090909090909092
İstanbul / Arnavutköy,3+0,27500.0,04,0.0,,,
İstanbul / Arnavutköy,3+1,33500.0,04,-2.898550724637681,-2.898550724637681,-2.18978102189781,1.5151515151515151
İstanbul / Arnavutköy,3+2,37750.0,04,-5.625,0.0,-1.8205461638491547,2.027027027027027
İstanbul / Arnavutköy,3+3,35000.0,04,0.0,-14.634146341463413,-14.634146341463413,
İstanbul / Arnavutköy,3.5+1,50000.0,04,0.0,-9.090909090909092,-9.090909090909092,-10.714285714285714
İstanbul / Arnavutköy,4+1,46500.0,04,3.3333333333333335,-3.125,-5.583756345177665,-3.125
İstanbul / Arnavutköy,4+2,45000.0,04,0.0,0.0,0.0,5.88235294117647
İstanbul / Arnavutköy,4+3,65000.0,04,0.0,0.0,,
İstanbul / Arnavutköy,4.5+1,55000.0,04,0.0,-8.333333333333332,,
İstanbul / Arnavutköy,5+1,45000.0,04,0.0,0.0,-18.181818181818183,-43.75
İstanbul / Arnavutköy,5+2,76000.0,04,0.0,-37.1900826446281,-55.294117647058826,-34.48275862068966
İstanbul / Arnavutköy,5+3,110000.0,04,0.0,0.0,0.0,
İstanbul / Arnavutköy,6+1,88000.0,04,0.0,-45.0,-45.0,-45.0
İstanbul / Arnavutköy,6+2,135000.0,04,0.0,0.0,-20.588235294117645,-30.76923076923077
İstanbul / Arnavutköy,7+1,210000.0,04,0.0,0.0,-23.636363636363637,
İstanbul / Arnavutköy,Stüdyo (1+0),17000.0,04,0.0,0.0,-10.526315789473683,-5.555555555555555
İstanbul / Avcılar,1+1,29500.0,04,-1.6666666666666667,-1.6666666666666667,-1.6666666666666667,3.508771929824561
İstanbul / Avcılar,1.5+1,29500.0,04,-13.23529411764706,9.25925925925926,47.5,
İstanbul / Avcılar,2+0,12600.0,04,0.0,0.0,-31.147540983606557,-31.147540983606557
İstanbul / Avcılar,2+1,36500.0,04,0.0,-2.666666666666667,-1.3513513513513513,4.285714285714286
İstanbul / Avcılar,2+2,45000.0,04,0.0,0.0,,12.5
İstanbul / Avcılar,2.5+1,21000.0,04,0.0,0.0,,-61.111111111111114
İstanbul / Avcılar,3+0,35000.0,04,0.0,16.666666666666664,16.666666666666664,16.666666666666664
İstanbul / Avcılar,3+1,49000.0,04,-0.8097165991902834,-2.0,2.6178010471204187,-1.0101010101010102
İstanbul / Avcılar,3+2,60000.0,04,4.3478260869565215,0.0,4.3478260869565215,41.17647058823529
İstanbul / Avcılar,4+1,68000.0,04,0.0,1.4925373134328357,1.4925373134328357,6.25
İstanbul / Avcılar,4+2,52000.0,04,0.0,-4.587155963302752,-16.129032258064516,0.9708737864077669
İstanbul / Avcılar,5+1,55000.0,04,0.0,27.906976744186046,19.565217391304348,27.906976744186046
İstanbul / Avcılar,5+2,76000.0,04,0.0,-5.0,26.666666666666668,-51.746031746031754
İstanbul / Avcılar,6+1,137500.0,04,0.0,0.0,0.0,0.0
İstanbul / Avcılar,6+2,190000.0,04,11.76470588235294,0.0,0.0,
İstanbul / Avcılar,7+2,150000.0,04,0.0,,,
İstanbul / Avcılar,Stüdyo (1+0),17750.0,04,1.4285714285714286,2.898550724637681,6.7669172932330826,1.4285714285714286
İstanbul / Bahçelievler,1+1,41500.0,04,3.75,3.75,10.666666666666668,10.666666666666668
İstanbul / Bahçelievler,1.5+1,50000.0,04,0.0,-9.090909090909092,0.0,44.927536231884055
İstanbul / Bahçelievler,2+0,8000.0,04,-48.38709677419355,-48.38709677419355,-48.38709677419355,-20.0
İstanbul / Bahçelievler,2+1,50000.0,04,4.166666666666666,0.0,0.0,0.0
İstanbul / Bahçelievler,2.5+1,55000.0,04,-35.294117647058826,22.22222222222222,10.0,-17.293233082706767
İstanbul / Bahçelievler,3+1,58000.0,04,0.0,-3.3333333333333335,-10.76923076923077,-10.76923076923077
İstanbul / Bahçelievler,3+2,65000.0,04,0.0,-21.686746987951807,-28.96174863387978,-28.96174863387978
İstanbul / Bahçelievler,3.5+1,107500.0,04,0.0,-6.521739130434782,-11.15702479338843,7.5
İstanbul / Bahçelievler,4+1,105000.0,04,-2.3255813953488373,-2.3255813953488373,0.0,0.0
İstanbul / Bahçelievler,4+2,100000.0,04,0.0,11.11111111111111,48.148148148148145,127.29855665416525
İstanbul / Bahçelievler,4.5+1,125000.0,04,0.0,0.0,8.695652173913043,6.382978723404255
İstanbul / Bahçelievler,5+1,115000.0,04,0.0,-8.0,130.0,130.0
İstanbul / Bahçelievler,5+2,150000.0,04,0.0,11.11111111111111,22.448979591836736,20.0
İstanbul / Bahçelievler,6+2,135000.0,04,0.0,0.0,0.0,8.0
İstanbul / Bahçelievler,Stüdyo (1+0),27000.0,04,0.0,-3.571428571428571,0.0,0.0
İstanbul / Bakırköy,1+1,50000.0,04,0.0,4.166666666666666,6.382978723404255,0.0
İstanbul / Bakırköy,1.5+1,66000.0,04,0.0,0.0,-1.858736059479554,-5.714285714285714
İstanbul / Bakırköy,10+1,350000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,2+1,80000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,2.5+1,185000.0,04,-11.904761904761903,-11.904761904761903,-11.904761904761903,1.36986301369863
İstanbul / Bakırköy,3+1,100000.0,04,0.0,0.5025125628140703,5.263157894736842,1.0101010101010102
İstanbul / Bakırköy,3+2,135000.0,04,0.0,0.0,-1.8181818181818181,5.88235294117647
İstanbul / Bakırköy,3.5+1,100000.0,04,5.263157894736842,11.11111111111111,16.95906432748538,11.11111111111111
İstanbul / Bakırköy,4+1,150000.0,04,0.0,0.0,0.0,-3.225806451612903
İstanbul / Bakırköy,4+2,170000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bakırköy,4.5+1,235000.0,04,0.0,-2.083333333333333,-2.083333333333333,-2.083333333333333
İstanbul / Bakırköy,5+1,225000.0,04,1.1235955056179776,2.272727272727273,2.272727272727273,1.1235955056179776
İstanbul / Bakırköy,5+2,147500.0,04,0.0,5.357142857142857,9.25925925925926,9.25925925925926
İstanbul / Bakırköy,5.5+1,440000.0,04,0.0,0.0,0.0,-4.3478260869565215
İstanbul / Bakırköy,6+1,250000.0,04,-5.660377358490567,-10.714285714285714,-10.714285714285714,-12.280701754385964
İstanbul / Bakırköy,6+2,260000.0,04,0.0,0.0,23.809523809523807,-13.333333333333334
İstanbul / Bakırköy,7+2,260000.0,04,0.0,0.0,-16.129032258064516,-16.129032258064516
İstanbul / Bakırköy,8+2,285000.0,04,0.0,0.0,0.0,-1.7241379310344827
İstanbul / Bakırköy,9+1,400000.0,04,0.0,0.0,,
İstanbul / Bakırköy,9+2,470000.0,04,-2.083333333333333,-2.083333333333333,-2.083333333333333,-2.083333333333333
İstanbul / Bakırköy,Stüdyo (1+0),15500.0,04,0.0,3.3333333333333335,-18.421052631578945,-16.216216216216218
İstanbul / Bayrampaşa,1+1,32000.0,04,14.285714285714285,3.225806451612903,-3.7593984962406015,15.315315315315313
İstanbul / Bayrampaşa,1.5+1,30500.0,04,-12.857142857142856,0.0,-12.857142857142856,
İstanbul / Bayrampaşa,2+1,38250.0,04,-3.1645569620253164,4.794520547945205,9.285714285714286,6.25
İstanbul / Bayrampaşa,3+1,54000.0,04,-1.8181818181818181,-7.6923076923076925,0.9345794392523363,1.4084507042253522
İstanbul / Bayrampaşa,3+2,51750.0,04,-5.909090909090909,-0.4807692307692308,-0.4807692307692308,59.23076923076923
İstanbul / Bayrampaşa,3.5+1,70000.0,04,,,,
İstanbul / Bayrampaşa,4+1,71000.0,04,-1.3888888888888888,-1.3888888888888888,-1.3888888888888888,102.85714285714285
İstanbul / Bayrampaşa,4+2,70000.0,04,0.0,12.0,12.0,0.0
İstanbul / Bayrampaşa,4+3,10000.0,04,0.0,0.0,0.0,
İstanbul / Bayrampaşa,5+2,115000.0,04,0.0,0.0,0.0,24.324324324324326
İstanbul / Bayrampaşa,Stüdyo (1+0),32500.0,04,0.0,35.41666666666667,12.068965517241379,35.41666666666667
İstanbul / Bağcılar,1+1,34000.0,04,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.0303030303030303
İstanbul / Bağcılar,1.5+1,30000.0,04,0.0,9.090909090909092,0.0,66.66666666666666
İstanbul / Bağcılar,2+0,35000.0,04,0.0,,,
İstanbul / Bağcılar,2+1,40000.0,04,-2.4390243902439024,-3.2648125755743655,-2.4390243902439024,0.0
İstanbul / Bağcılar,2.5+1,20000.0,04,0.0,0.0,-57.446808510638306,-45.20547945205479
İstanbul / Bağcılar,3+1,57000.0,04,0.8849557522123894,1.3333333333333335,-3.79746835443038,3.6363636363636362
İstanbul / Bağcılar,3.5+1,70000.0,04,0.0,0.0,7.6923076923076925,7.6923076923076925
İstanbul / Bağcılar,4+1,72500.0,04,-0.684931506849315,0.0,-18.994413407821227,-18.994413407821227
İstanbul / Bağcılar,4+2,112000.0,04,0.0,0.0,0.0,
İstanbul / Bağcılar,4.5+1,80000.0,04,0.0,6.666666666666667,6.666666666666667,-3.0303030303030303
İstanbul / Bağcılar,5+2,75000.0,04,0.0,0.0,0.0,0.0
İstanbul / Bağcılar,6+1,58500.0,04,0.0,0.0,800.0,-3.7037037037037033
İstanbul / Bağcılar,Stüdyo (1+0),25500.0,04,-1.9230769230769231,-1.9230769230769231,-1.9230769230769231,2.0
İstanbul / Başakşehir,1+1,32500.0,04,-0.7618436922701111,1.5625,1.5625,8.333333333333332
İstanbul / Başakşehir,1.5+1,47500.0,04,0.0,7.954545454545454,10.465116279069768,0.0
İstanbul / Başakşehir,10 Üzeri,450000.0,04,0.0,0.0,0.0,
İstanbul / Başakşehir,2+1,37500.0,04,1.3513513513513513,-3.8461538461538463,-2.5974025974025974,0.0
İstanbul / Başakşehir,2+2,35000.0,04,0.0,35.92233009708738,,
İstanbul / Başakşehir,2.5+1,80000.0,04,0.0,-18.781725888324875,6.666666666666667,6.666666666666667
İstanbul / Başakşehir,3+1,60000.0,04,0.0,0.0,0.0,9.090909090909092
İstanbul / Başakşehir,3+2,46500.0,04,0.0,-22.5,25.675675675675674,32.857142857142854
İstanbul / Başakşehir,3.5+1,125000.0,04,0.0,0.0,13.636363636363635,8.695652173913043
İstanbul / Başakşehir,4+1,87000.0,04,0.0,2.3529411764705883,0.5780346820809248,2.3529411764705883
İstanbul / Başakşehir,4+2,120000.0,04,0.0,0.0,0.0,0.0
İstanbul / Başakşehir,4+3,150000.0,04,0.0,0.0,0.0,0.0
İstanbul / Başakşehir,4.5+1,87500.0,04,0.0,0.5747126436781609,-2.7777777777777777,-7.894736842105263
İstanbul / Başakşehir,5+1,152500.0,04,-4.6875,12.962962962962962,12.962962962962962,12.962962962962962
İstanbul / Başakşehir,5+2,110000.0,04,0.0,0.0,2.3255813953488373,4.761904761904762
İstanbul / Başakşehir,5+3,140000.0,04,0.0,0.0,21.73913043478261,55.55555555555556
İstanbul / Başakşehir,5.5+1,134000.0,04,0.0,-0.7407407407407408,-0.7407407407407408,-2.5100036376864314
İstanbul / Başakşehir,6+1,160000.0,04,0.0,0.0,0.0,-4.477611940298507
İstanbul / Başakşehir,6+2,130000.0,04,-3.7037037037037033,-3.7037037037037033,-7.142857142857142,0.0
İstanbul / Başakşehir,6+3,107500.0,04,0.0,0.0,2.380952380952381,0.0
İstanbul / Başakşehir,7+1,150000.0,04,0.0,0.0,0.0,-14.285714285714285
İstanbul / Başakşehir,7+2,124500.0,04,-4.230769230769231,0.0,2.0491803278688523,1.6326530612244898
İstanbul / Başakşehir,8+1,170000.0,04,0.0,0.0,0.0,-5.555555555555555
İstanbul / Başakşehir,8+3,340000.0,04,0.0,0.0,0.0,0.0
İstanbul / Başakşehir,Stüdyo (1+0),30000.0,04,0.0,0.0,0.0,0.0
