District,Rooms,median_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
İstanbulArnavutköy,1+1,20000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,2+1,23000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,2+2,27500.0,04,-12.698412698412698,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,3+1,30000.0,04,3.4482758620689653,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,3+2,30000.0,04,-3.225806451612903,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,3.5+1,42500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,4+1,48000.0,04,0.5235602094240838,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,4+2,45000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,5+1,60000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,5+2,125000.0,04,16.822429906542055,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,6+1,170000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,6+2,150000.0,04,-6.25,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,7+3,90000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,8+3,200000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,9+1,85000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulArnavutköy,Stüdyo (1+0),20000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,1+1,28000.0,04,-1.7543859649122806,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,2+0,12600.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,2+1,32000.0,04,-1.5384615384615385,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,2+2,50000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,3+1,48000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,3+2,41000.0,04,2.5,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,3.5+1,85000.0,04,16.43835616438356,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,4+1,61500.0,04,-0.8064516129032258,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,4+2,55000.0,04,-8.333333333333332,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,5+1,37500.0,04,-6.25,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,5+2,44000.0,04,2.3255813953488373,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,5.5+1,110000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,6+2,180000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulAvcılar,Stüdyo (1+0),15250.0,04,1.6666666666666667,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,1+1,36750.0,04,1.3793103448275863,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,1.5+1,55000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,2+0,7000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,2+1,42500.0,04,3.6585365853658534,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,2+2,80000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,2.5+1,58000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,3+1,55000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,3+2,83000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,3.5+1,102500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,4+1,110000.0,04,10.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,4+2,101500.0,04,3.571428571428571,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,4+3,60000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,4.5+1,115000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,5+1,82500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,5+2,120000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,6+2,125000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBahçelievler,Stüdyo (1+0),28000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,1+1,45500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,1.5+1,60000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,10+1,300000.0,04,,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,2+1,72000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,2.5+1,155000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,3+1,95000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,3+2,140000.0,04,1.8181818181818181,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,3.5+1,87500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,4+1,130000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,4+2,195000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,4.5+1,205000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,4.5+2,210000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,5+1,200000.0,04,8.108108108108109,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,5+2,135000.0,04,-1.8181818181818181,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,5.5+1,480000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,6+1,320000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,6+2,260000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,7+2,470000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,8+1,90000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,8+2,290000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,9+2,600000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBakırköy,Stüdyo (1+0),14250.0,04,1.7857142857142856,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,1+1,25500.0,04,0.9900990099009901,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,2+0,20000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,2+1,34000.0,04,3.0303030303030303,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,2+2,55000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,3+1,57000.0,04,3.6363636363636362,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,3+2,60000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,4+1,67000.0,04,44.086021505376344,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,4+2,55000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,4+3,10000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,5+1,36000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,5+2,56000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBayrampaşa,Stüdyo (1+0),27500.0,04,-16.666666666666664,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,1+1,32000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,1.5+1,18000.0,04,12.5,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,2+1,33500.0,04,-4.285714285714286,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,2+2,35000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,2.5+1,39750.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,3+1,46000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,3+2,50000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,3.5+1,55000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,4+1,70000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,4+2,53000.0,04,-11.666666666666666,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,4.5+1,82500.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,5+1,46000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,6+1,5650.0,04,-13.076923076923078,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBağcılar,Stüdyo (1+0),24000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
İstanbulBaşakşehir,1+1,30000.0,04,0.0,,,,0.4420110352964597,0.4420110352964597,,0,,,,
