id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status
61539547,61539547,DLC Yer Vantilatörü 130 Watt 50 cm Siyah,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3990.0,3990.0,0,PIECE,IN_SALE
61539468,61539468,TCL FreshIN 3.0 A++ TAC-18CHSD/FCI Inverter 18.000 BTU Taze Havalı Cihaza Direkt Sesli Komutlu Yapay Zeka Destekli Duvar,Tcl,Tüm Isıtma ve Soğutma Ürünleri,65990.0,65990.0,0,PIECE,IN_SALE
61539459,61539459,TCL FreshIN 3.0 A+++ TAC-12CHSD/FCI Inverter 12.000 BTU Taze Havalı Cihaza Direkt Sesli Komutlu Yapay Zeka Destekli Duva,Tcl,Tüm Isıtma ve Soğutma Ürünleri,49990.0,49990.0,0,PIECE,IN_SALE
61535697,61535697,Dlc Kule Tipi Vantilatör 75Watt  Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,8990.0,8990.0,0,PIECE,IN_SALE
61534038,61534038,Dlc Araceli Tavan Vantilatörü Gümüş 55cm  Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,8500.0,8500.0,0,PIECE,IN_SALE
61534010,61534010,Dlc Zephyr Tavan Vantilatörü Mat Krom 162cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,16900.0,16900.0,0,PIECE,IN_SALE
61533974,61533974,Dlc Alizee Tavan Vantilatörü 2XE27 Mat Krom 132cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9900.0,9900.0,0,PIECE,IN_SALE
61533965,61533965,Dlc Brisote Tavan Vantilatörü Mat Krom 3XE27 132cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,10900.0,10900.0,0,PIECE,IN_SALE
61534001,61534001,Dlc Zephyr Tavan Vantilatörü Siyah 162 cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,16900.0,16900.0,0,PIECE,IN_SALE
61533992,61533992,Dlc Carpinteiro Tavan Vantilatörü 2XE27 132cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,15600.0,15600.0,0,PIECE,IN_SALE
61533983,61533983,Dlc Alizee Tavan Vantilatörü 2XE27 Beyaz 132cm Uzaktan Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9900.0,9900.0,0,PIECE,IN_SALE
61508617,61508617,Electrolux EPO50351SW Pure A9 Hava Temizleme Cihazı,Electrolux,Tüm Isıtma ve Soğutma Ürünleri,6950.0,6950.0,0,PIECE,IN_SALE
61508608,61508608,Electrolux EPO60571DG 5 Aşamalı Hava Temizleme Cihazı,Electrolux,Tüm Isıtma ve Soğutma Ürünleri,16950.0,16950.0,0,PIECE,IN_SALE
61529274,61529274,Baymak 9.000 Btu Elegant Soft A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,31500.0,31500.0,0,PIECE,IN_SALE
61529283,61529283,Baymak 12.000 Btu Elegant Soft A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,34500.0,34500.0,0,PIECE,IN_SALE
61519965,61519965,Veito Speed E Ani Su Isıtıcısı,Veito,Tüm Isıtma ve Soğutma Ürünleri,7490.0,7490.0,0,PIECE,IN_SALE
61512177,61512177,Dlc Nordica 1800W Dekoratif Şömine Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,29550.0,29550.0,0,PIECE,IN_SALE
61505733,61505733,Luxell Ex-25 2300W Ecoray Infrared Duvar Tipi Isıtıcı,Luxell,Tüm Isıtma ve Soğutma Ürünleri,1490.0,1490.0,0,PIECE,IN_SALE
61505751,61505751,Luxell LX-2820 1200 Watt Quartz Infrared Mini Isıtıcı,Luxell,Tüm Isıtma ve Soğutma Ürünleri,890.0,890.0,0,PIECE,IN_SALE
61496776,61496776,Veito Space S Karbon Infrared Isıtıcı 2500W,Veito,Tüm Isıtma ve Soğutma Ürünleri,12490.0,12490.0,0,PIECE,IN_SALE
61500808,61500808,Dlc Evaporatif HLB-13AH İyonizerli Isıtma ve Hava Soğutucu 2100W Isıtma 130W Soğutma Taşınabilir,Dlc,Tüm Isıtma ve Soğutma Ürünleri,12500.0,12500.0,0,PIECE,IN_SALE
61488889,61488889,Dlc Yedek Filtre 050,Dlc,Tüm Isıtma ve Soğutma Ürünleri,1995.0,1995.0,0,PIECE,IN_SALE
61488861,61488861,Dlc Yedek Filtre 026H,Dlc,Tüm Isıtma ve Soğutma Ürünleri,1995.0,1995.0,0,PIECE,IN_SALE
61493458,61493458,Baymak Duotec 33 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,47900.0,47900.0,0,PIECE,IN_SALE
61379868,61379868,Göktaş Sepet Odun Kovası Gold,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,5150.0,5150.0,0,PIECE,IN_SALE
61379859,61379859,Göktaş Tekerlekli Odun Taşıma Kovası Siyah,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,5150.0,5150.0,0,PIECE,IN_SALE
61379840,61379840,Göktaş Odun Taşıma Sepeti Bakır,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,2990.0,2990.0,0,PIECE,IN_SALE
61379822,61379822,Göktaş Yuvarlak Bakır Konik Kova,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,4990.0,4990.0,0,PIECE,IN_SALE
61379813,61379813,Göktaş Yuvarlak Gold Konik Kova,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,4990.0,4990.0,0,PIECE,IN_SALE
61379804,61379804,Göktaş Kayık Model Odun Kovası Gold,Göktaş,Tüm Isıtma ve Soğutma Ürünleri,4990.0,4990.0,0,PIECE,IN_SALE
61192199,61192199,SDC-117 Gri Döküm Soba,SDC,Tüm Isıtma ve Soğutma Ürünleri,35000.0,35000.0,0,PIECE,IN_SALE
60892964,60892964,SDC-111 Döküm Soba Alt Tablası,SDC,Tüm Isıtma ve Soğutma Ürünleri,6200.0,6200.0,0,PIECE,IN_SALE
60482772,60482772,SDC 15 cm Çap Akordiyon,SDC,Tüm Isıtma ve Soğutma Ürünleri,450.0,450.0,0,PIECE,IN_SALE
60482763,60482763,SDC 15 cm Çap 33 cm Boru,SDC,Tüm Isıtma ve Soğutma Ürünleri,450.0,450.0,0,PIECE,IN_SALE
60482754,60482754,SDC 15 cm Çap 50 cm Boru,SDC,Tüm Isıtma ve Soğutma Ürünleri,450.0,450.0,0,PIECE,IN_SALE
60482745,60482745,SDC 15 cm Çap 70 cm Boru,SDC,Tüm Isıtma ve Soğutma Ürünleri,450.0,450.0,0,PIECE,IN_SALE
13490608,13490608,SDC Soba Borusu İçin Ayna,SDC,Tüm Isıtma ve Soğutma Ürünleri,290.0,290.0,0,PIECE,IN_SALE
61481754,61481754,Dolce Vita 24.000 Btu Inverter A++ Duvar Tipi Klima,Dolce Vita,Tüm Isıtma ve Soğutma Ürünleri,54900.0,54900.0,0,PIECE,IN_SALE
61488870,61488870,Dlc Wifi 35W Fanlı Hava Temizleme Cihazı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,18500.0,18500.0,0,PIECE,IN_SALE
61488852,61488852,Dlc Akıllı Wifi Fanlı Isıtma Soğutma Hava Temizleme Cihazı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,17990.0,17990.0,0,PIECE,IN_SALE
61481781,61481781,Baymak Elegant Plus 18.000 Btu Inverter A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,55000.0,55000.0,0,PIECE,IN_SALE
61481815,61481815,Baymak Elegant Prime 18.000 Btu Inverter A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,52990.0,52990.0,0,PIECE,IN_SALE
61481745,61481745,Dolce Vita 18.000 Btu Inverter A++ Duvar Tipi Klima,Dolce Vita,Tüm Isıtma ve Soğutma Ürünleri,44990.0,44990.0,0,PIECE,IN_SALE
61481736,61481736,Dolce Vita 12.000 Btu Inverter A++ Duvar Tipi Klima,Dolce Vita,Tüm Isıtma ve Soğutma Ürünleri,28500.0,28500.0,0,PIECE,IN_SALE
61481727,61481727,Dolce Vita 9.000 Btu Inverter A++ Duvar Tipi Klima,Dolce Vita,Tüm Isıtma ve Soğutma Ürünleri,25990.0,25990.0,0,PIECE,IN_SALE
61481763,61481763,Baymak Elegant Plus UV 9.000 Btu Inverter A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,29900.0,29900.0,0,PIECE,IN_SALE
61485455,61485455,Dlc Beyaz 20 cm Usb Şarjlı Masaüstü Vantilatör,Dlc,Tüm Isıtma ve Soğutma Ürünleri,750.0,750.0,0,PIECE,IN_SALE
61485446,61485446,Dlc TSP40-RA Uzaktan Kumandalı Soğuk Buharlı Sulu Vantilatör 90 Watt,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9250.0,9250.0,0,PIECE,IN_SALE
61485437,61485437,Dlc 360 Derece 70 Watt Hareketli Ayaklı Vantilatör,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3900.0,3900.0,0,PIECE,IN_SALE
61485464,61485464,Dlc Çift Fan Usb Şarjlı Vantilatör,Dlc,Tüm Isıtma ve Soğutma Ürünleri,1190.0,1190.0,0,PIECE,IN_SALE
61481790,61481790,Baymak 09.000 Btu Elegant Prime Inverter A++ Duvar Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,32000.0,32000.0,0,PIECE,IN_SALE
61483316,61483316,Dlc Sanayi Yer Vantilatörü Siyah 200 Watt,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9500.0,9500.0,0,PIECE,IN_SALE
61483307,61483307,Dlc FE45 Yer Vantilatörü Krom 130 Watt,Dlc,Tüm Isıtma ve Soğutma Ürünleri,4750.0,4750.0,0,PIECE,IN_SALE
61483291,61483291,Dlc FS-K40BR Ayaklı Zaman Ayarlı Uzaktan Kumandalı Vantilatör 50 Watt Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3390.0,3390.0,0,PIECE,IN_SALE
61483282,61483282,Dlc FS-K45BR 65 Watt Zaman Ayarlı Kumandalı Ayaklı Vantilatör Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,4250.0,4250.0,0,PIECE,IN_SALE
61481161,61481161,Philips Bliss Fanlı 35+28W Tavan Vantilatörü,Philips,Tüm Isıtma ve Soğutma Ürünleri,20500.0,20500.0,0,PIECE,IN_SALE
61483325,61483325,Philips Amigo Fanlı 42+ 20W Tavan Vantilatörü,Philips,Tüm Isıtma ve Soğutma Ürünleri,12900.0,12900.0,0,PIECE,IN_SALE
61471409,61471409,Baymak Duotec 42 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,45990.0,45990.0,0,PIECE,IN_SALE
61466575,61466575,Baymak Lunatec 35 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,46990.0,46990.0,0,PIECE,IN_SALE
61466566,61466566,Baymak Lunatec 30 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,45900.0,45900.0,0,PIECE,IN_SALE
61466557,61466557,Baymak Lunatec 24 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,38695.0,38695.0,0,PIECE,IN_SALE
61453799,61453799,Baymak Duotec Compact 24 kW Kombi,Baymak,Tüm Isıtma ve Soğutma Ürünleri,37999.0,37999.0,0,PIECE,IN_SALE
61481541,61481541,Dlc Levante Led Siyah 122 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,12750.0,12750.0,0,PIECE,IN_SALE
61481532,61481532,Dlc Levante Led Beyaz 122 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,12750.0,12750.0,0,PIECE,IN_SALE
61481523,61481523,Dlc Grecale Led Mat Krom 148 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,16500.0,16500.0,0,PIECE,IN_SALE
61481596,61481596,Dlc Bora Led Siyah 122 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,13290.0,13290.0,0,PIECE,IN_SALE
61481578,61481578,Dlc Favonio Led Siyah 132 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,8500.0,8500.0,0,PIECE,IN_SALE
61481569,61481569,Dlc Favonio Led Beyaz 132 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,8500.0,8500.0,0,PIECE,IN_SALE
61480636,61480636,Dlc Ovest Rgb Led Kumandalı 58 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9900.0,9900.0,0,PIECE,IN_SALE
61480566,61480566,Dlc Oklahoma Kahverengi 132 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,13500.0,13500.0,0,PIECE,IN_SALE
61480548,61480548,Dlc Poyraz Beyaz 107 Cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3995.0,3995.0,0,PIECE,IN_SALE
61480539,61480539,Dlc Poyraz Antik 107 Cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3995.0,3995.0,0,PIECE,IN_SALE
61480627,61480627,Dlc Nord Led Beyaz Kumandalı 60 Cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9900.0,9900.0,0,PIECE,IN_SALE
61480618,61480618,Dlc Vespero Led Kumandalı 106 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,10400.0,10400.0,0,PIECE,IN_SALE
61480593,61480593,Dlc Garbion Led Kahverengi Uzaktan Kumandalı 112 cm Tavan Vantilatörü,Dlc,Tüm Isıtma ve Soğutma Ürünleri,16900.0,16900.0,0,PIECE,IN_SALE
61480584,61480584,Dlc Mistral Tavan Vantilatörü Gümüş 76 Cm,Dlc,Tüm Isıtma ve Soğutma Ürünleri,4750.0,4750.0,0,PIECE,IN_SALE
61477708,61477708,Dlc FLW-500 Duvar Vantilatör 135 Watt,Dlc,Tüm Isıtma ve Soğutma Ürünleri,7100.0,7100.0,0,PIECE,IN_SALE
61477683,61477683,Dlc FLW-750-F 240 Watt Sanayi Tipi Duvar Vantilatörü Siyah,Dlc,Tüm Isıtma ve Soğutma Ürünleri,10500.0,10500.0,0,PIECE,IN_SALE
61477674,61477674,Dlc FL-750-F 240 Watt Sanayi Tipi Ayaklı Vantilatör Siyah,Dlc,Tüm Isıtma ve Soğutma Ürünleri,10995.0,10995.0,0,PIECE,IN_SALE
61417689,61417689,ECA Citius Premix 28 kW Kombi,ECA,Tüm Isıtma ve Soğutma Ürünleri,38500.0,38500.0,0,PIECE,IN_SALE
61417670,61417670,ECA Citius Premix 24 kW Kombi,ECA,Tüm Isıtma ve Soğutma Ürünleri,37990.0,37990.0,0,PIECE,IN_SALE
61471311,61471311,Veito Flow E9 Ani Su Isıtıcı,Veito,Tüm Isıtma ve Soğutma Ürünleri,7599.0,7599.0,0,PIECE,IN_SALE
61473593,61473593,Dlc LL-V6A1 İyonizerli Hava Sogutucu Fan 220Watt Zaman Ayarlı Uzaktan Kumandalı 45litre Su Tanklı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,28900.0,28900.0,0,PIECE,IN_SALE
61446009,61446009,Delonghi HCM2030 Konvektör Isıtıcı,Delonghi,Tüm Isıtma ve Soğutma Ürünleri,6990.0,6990.0,0,PIECE,IN_SALE
61177114,61177114,SDC-118 Gri Döküm Soba,SDC,Tüm Isıtma ve Soğutma Ürünleri,39900.0,39900.0,0,PIECE,IN_SALE
61454507,61454507,Dlc 1600W Retro Desenli Dekoratif Şömine Gri,Dlc,Tüm Isıtma ve Soğutma Ürünleri,28500.0,28500.0,0,PIECE,IN_SALE
61404946,61404946,Starfire Bianca Small Masaüstü Şömine,Starfire,Tüm Isıtma ve Soğutma Ürünleri,2190.0,2190.0,0,PIECE,IN_SALE
61383249,61383249,Starfire Art Design Dekoratif Şömine,Starfire,Tüm Isıtma ve Soğutma Ürünleri,4990.0,4990.0,0,PIECE,IN_SALE
30110119,30110119,Absodry Nem Alma Cihazı Duo Ailesi Gri 600 gr,Absodry,Tüm Isıtma ve Soğutma Ürünleri,1190.0,1190.0,0,PIECE,IN_SALE
30068388,30068388,Absodry Nem Alma Cihazı Duo Ailesi Mavi 600 gr,Absodry,Tüm Isıtma ve Soğutma Ürünleri,1190.0,1190.0,0,PIECE,IN_SALE
30068379,30068379,Absodry Nem Alma Cihazı Duo Ailesi Pembe 600 gr,Absodry,Tüm Isıtma ve Soğutma Ürünleri,1190.0,1190.0,0,PIECE,IN_SALE
61218402,61218402,Goldsun Supra Plus GSS20P 2000W Infrared Isıtıcı,Goldsun,Tüm Isıtma ve Soğutma Ürünleri,10990.0,10990.0,0,PIECE,IN_SALE
61446106,61446106,Dlc Ledli 2400 W Elektrikli Radyatör Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,9900.0,9900.0,0,PIECE,IN_SALE
61440700,61440700,Dlc Nem Alma Cihazı 22 Litre DYD-Z22B431 Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,23500.0,23500.0,0,PIECE,IN_SALE
61440694,61440694,Dlc Nem Alma Cihazı 12 Litre DYD-Z12A431 Beyaz,Dlc,Tüm Isıtma ve Soğutma Ürünleri,14900.0,14900.0,0,PIECE,IN_SALE
61433612,61433612,Metal Masaüstü Mini Usb Fan,Everest,Tüm Isıtma ve Soğutma Ürünleri,595.0,595.0,0,PIECE,IN_SALE
61414866,61414866,Baymak 48.000 Btu FSA R410A Salon Tipi Klima,Baymak,Tüm Isıtma ve Soğutma Ürünleri,131000.0,131000.0,0,PIECE,IN_SALE
61423288,61423288,Dlc Duvar Vantilatör Siyah Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3790.0,3790.0,0,PIECE,IN_SALE
61423279,61423279,Dlc Duvar Vantilatör Beyaz Kumandalı,Dlc,Tüm Isıtma ve Soğutma Ürünleri,3790.0,3790.0,0,PIECE,IN_SALE
