product_name,price (TL)
Nutelle Kakolu Fındık Kreması 25 g,43.33
Nutella Almanya Kakaolu Fındık Kreması 1 kg,340.0
Nutella Plant Based Vegan 350 g,399.0
Ülker Çokokrem Cam Kavanoz 650 Gr,189.0
Bonne Maman Çilek Reçeli 370 G,265.0
St. Dalfour Çilek Reçeli 284 Gr,359.9
Hatice Teyze Bitter Çikolatalı Hurma Püresi 220 g,690.0
Mövenpick Kakaolu Fındık Kreması 300 g,240.0
Gülsan Sade Tahin Helvası 500 g,102.9
Tamek Şeker İlavesiz Çilek Reçeli 290 Gr,114.9
Mövenpick Sütlü Fındık Kreması 300 g,240.0
St. Dalfour Zencefil Ve Portakallı Reçeli 284 G,359.9
Carrefour Selection Kestane Balı 220 Gr,339.0
Jif Krema Yer Fıstığı Ezmesi 454 g,351.0
Yenigün Gold Seri Reçel Çilek 450 Gr,125.0
Yenigün Turunç Reçeli 450 Gr,125.0
Yenigün İncir Reçeli 450 Gr,125.0
Eti Lifalif Yulaf Ezmesi 500 Gr,87.95
Eti Lifalif İnce Öğütülmüş Yulaf Ezmesi 350g,87.95
Nestle Nesquik Kakaolu Buğday Ve Mısır Gevreği 450 G,129.9
Nestlé Corn Flakes Mısır Gevreği 650 G,149.9
Nestle Nesquik Çilekkare Lezzeti 310 Gr,176.95
Nestle Nesfit Sade Tam Buğday Ve Pirinç Gevreği 700 Gr,155.0
Eti Lifalif Kuru Meyve Fındık 350 G,117.75
Nestle Corn Flakes Kahvaltılık Gevrek 200 Gr,69.9
Kellogg's Çikolata Parçacıklı Ve Fındıklı Granola 340 G,199.9
Nestle Nesfit Çikolatalı Tam Buğday Ve Pirinç Gevreği 400 Gr,155.0
Fellas Granola Yaban Mersini & Kuruyemiş 200 g,169.95
Nestlé Cheerios Ballı Tahıl Gevreği 225 Gr,115.0
Fellas Vegan Protein Granola Karışık Kuruyemiş & Kakao 270 g,149.96
Nestle Gold Flakes Ballı Mısır Gevreği 225 g,115.0
Nestle Crunch Kahvaltılık Gevrek 375 g,171.95
Fellas Vegan Protein Granola Kırmızı Meyveler 270 g,149.96
Nestle Nesfit Kırmızı Meyveli Tam Buğday Ve Pirinç Gevreği 400 Gr,155.0
Nestle Nesfit Ballı & Bademli Tam Buğday Ve Pirinç Gevreği 400 Gr,155.0
Nestle Nesquik Duo Kakaolu Buğday Ve Mısır Gevreği 310 Gr,176.95
Eti Lifalif Gronala Vişneli Kakaolu Fındıklı 200 Gr,164.45
Richland Fruity Rings Renkli Tahıl Halkaları 150 g,93.9
Richland Candy Rings Meyve Aromalı Tahıl Halkaları 150 g,89.5
Fellas Vegan Protein Granola Hindistan Cevizi & Kakao 270 g,149.96
Kellogg's Coco Pops Topları 450 Gr,159.9
Kellogg's Çikolata Parçacıklı ve Fındıklı Granola 250 g,147.5
Nestle Nesfit Karışık Meyveli 400 Gr,155.0
Nesquik 300 g Tahıl Gevreği 25 g Bar Hediye,129.95
Lifalif Granola Kuruyemişli 200 g,164.45
Richland Ballı Buğday Patlakları 240 g,119.95
Richland Ballı Keten Tohumlu Granola 330 g,139.95
Richland Ballı Keten Tohumlu Granola 330 g,139.95
Kellogg's Coco Pops Çokotop 360g,164.9
Weetabix Kepekli Gevrek 500 Gr,375.9
Kelloggs Turna Yemişi  Şeker İlavesiz Granola 250 g,175.9
Kellogg's Yulaf Ezmesi 400 Gr,64.9
Eti Lifalif Granola Elmalı Hurmalı 200 g,164.45
Nestle Nesquik Kahvaltılık Gevrek Promo 875 Gr,264.95
Familia Swiss Choco Bits 375 Gr,616.9
Eti Lifalif 4 Tahıllı Granola 200 g,145.95
Eti Lifalif İnce Öğütülmüş Müsli Hibiskuslu 250 G,148.95
Dr. Oetker Vitalis Bal-Bademli Çıtır Müsli 450 G,225.0
Dr. Oetker Vitalis Multı Meyveli Çıtır Müsli 450 G,225.0
Nestle Nesquik Kakaolu Buğday Ve Mısır Gevreği 225 Gr,134.95
Kellogg's Coco Pops Mısır Gevreği 700 Gr,214.9
Eti Lifalif Yer Fıstıklı Hurmalı Müsli 350 G,117.75
Kellogg's Granola Beyaz Çikolata & Antep Fıstıklı 300 Gr,199.9
Richland Kakaolu Ballı Buğday Patlakları 240 g,99.9
Kellogg's Coco Pops Topları 225 Gr,109.9
Kellogg's Coco Pops Çikolatalı Mısır Ve Buğday Gevreği 700 g,214.9
Eti Lifalif Puffed Kakao Granola 160 g,143.95
Dr.Oetker Vitalis Bitter Çikolata 420 g,225.0
Nesfit Çikolatalı Granola 300 g,226.95
Nesfit Kabak Çekirdekli&Turna Yemişli Granola 300 g,226.95
Fellas Granola Fındık & Kakao 200 g,169.95
Fellas Granola Antep Fıstığı & Kakao 200 g,219.95
Nesfit Ballı Granola 300 g,226.95
Fropie Elma & Badem Granola 360 g,249.9
Moms Granola Çilek Chia 360 g,249.9
Moms Granola Yer Fıstıklı 360 g,229.9
Moms Granola Yaban Mersini 360 g,262.5
Richland Yulaflı Kakaolu Granola 330 g,139.95
Quaker Yulaf Ezmesi 500 gr,359.0
Kellogg's Karışık Meyveli Granola 340 G,199.9
Nestle Nesquik Çokokare Kakaolu Tahıl Gevreği 310g,145.95
Nestle Corn Flakes 400 g,176.95
Kellogg's Corn Flakes 400 Gr,145.95
Nestle Nesquik Harfler Kakaolu Buğday Ve Mısır Gevreği 310 Gr,176.95
Weetabix Çikolata Dolgulu Yüksek Lifli Gevrek 360 g,257.9
Nestle Kitkat Cereal 330 g,249.0
Kellogg's Special K Bitter Çikolata Kavrulmuş Hindistancevizi 300 Gr,195.9
Emco Süper Granola Meyveli & Fındık 375 g,229.9
Fellas Protein Granola Yer Fıstığı 270 Gr,174.95
Fellas Protein Granola Hindistan Cevizi 270 G,174.95
Richland Çilek Aromalı Ballı Buğday Patlakları 240 g,99.9
Nestle Nesfit Çikolatalı Kahvaltılık Gevrek %20 Promo 480 Gr,239.95
Nestle Nesfit Karışık Meyveli Kahvaltılık Gevrek %20 Promo 480 Gr,239.95
Nestle Nesfit Kırmızı Meyveli Kahvaltılık Gevrek %20 Promo 480 Gr,239.95
Nestle Nesfit Bal Badem Kahvaltılık Gevrek %20 Promo 480 Gr,239.95
Nestle Nesfit Sade Kahvaltılık Gevrek %20 Promo 504 G,171.95
Weetabix Protein İlaveli Tam Tahıl 440 Gr,452.9
Eti Lifalif Granola Vişne Kakao Fındık 40 g,19.0
Kellogg's Coco Pops Kahvaltılık Gevrek 40 Gr,19.95
Oreo O's Cereal Kahvaltılık Gevrek 350 g,205.0
Kellogg's Cocopops Çokofils 310 g,105.95
Kellogg's Special K Bitter Çikolatalı 400 Gr,195.9
Alpen Şekersiz Müsli 560 g,317.9
Nestle Nesquik Çilektop Çilek Aromalı Tahıl Gevreği 310 g,176.95
Kellogg's Granola Klasik 340 G,139.9
Carrefour Yumurta 15'li L Boy,99.0
Carrefour Kafessiz Yumurta 30'Lu M Boy,189.0
Carrefour Bio Organik Yumurta 10'lu,144.9
Carrefour Yumurta 30'lu M Boy,169.5
Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy,129.9
Carrefour Gezen Tavuk Yumurtası 15'li M Boy,187.5
Flotty Organik Yumurta M Boy 10'lu No:0,161.5
Carrefour Bio Organik Yumurta 6'lı,94.5
Doğalım Yumurta 15'li 53-62 g No:3,133.45
Kumbasar Kahverengi Yumurta 53-62 g 10'lu No:3,78.0
Kumbasar Jumbo 10'lu Yumurta 73 g Üstü No:3,79.45
Kumbasar 30'lu Yumurta 53-62 g No:3,179.3
Kumbasar Yumurta 15'li 63-72 g No:3,101.0
City Farm Organik Yumurta 10'lu No:0,182.95
Kumbasar 6'lı Yumurta 53-62 g No:3,45.25
Doğalım Yumurta 6'lı 53-62 g No:3,63.45
Kumbasar Yumurta 30'lu 63-72 g No:3,202.0
Flotty Baby Organik Yumurta 10’Lu 53-62 No:0,137.75
Flotty Herbs Organik Yumurta 10’Lu 53-62 No:0,161.25
Flotty Sports Organik Yumurta 10’Lu 53-63 No:0,161.25
Marmarabirlik Kuru Sele Zeytin Pet 400 Gr,184.9
Marmarabirlik Kuru Sele Zeytin 400 Gr,198.0
Fora Gemlik Yağlı Siyah Zeytin 320-350 Kg,269.0
Marmarabirlik Yağlı Salamura Açık Siyah Zeytin Kg,575.0
Fora Az Tuzlu Az Yağlı Açık Siyah Zeytin Kg,345.0
Fora Gemlik Yağlı Doğal Salamura Açık Siyah Zeytin Kg,450.0
Carrefour Doğal Salamura Yağlı Siyah Zeytin1000G/291-350 S-XS,155.0
Marmarabirlik Kuru Sele Zeytin Orta Boy 800 Gr,348.9
Carrefour Çizik Yeşil Zeytin 400G/231-260 L,89.9
Marmarabirlik Hiper Siyah Zeytin 500 Gr,259.0
Marmarabirlik Sade Ezme Cam Kavanoz 175 Gr,78.9
Carrefour Sade Siyah Zeytin Ezmesi 340 G,99.0
Carrefour Kuru Sele Siyah Zeytin 350 G,149.0
Marmarabirlik Gold Zeytin 800 Gr,519.9
Fora Edremit Doğal Çizik Yeşil Zeytin (261-290),425.0
Fora Kırmızı Biber Dolgulu Yeşil Zeytin (181-230) Kg,499.95
Fora Edremit Doğal Çizik Yeşil Zeytin (181-230) Kg,490.0
Marmarabirlik Mega Siyah Zeytin 500 Gr,344.5
Marmarabirlik Ekstra Siyah Zeytin 500 Gr,167.9
Komili Çekirdeksiz Izgara Yeşil Zeytin Sele 170 G,219.95
Carrefour Kokteyl Yeşil Zeytin 400G/121-140 5XL,89.9
Komili Limon Dolgulu Yeşil Zeytin 30 G,74.95
Fora Marineli Grill Yeşil Zeytin Kg,499.95
Fora Açık Siyah Zeytin Ezmesi Kg,225.0
Fora Gemlik Kuru Sele Açık Siyah Zeytin Kg,575.0
Fora Gemlik Doğal Yağlı Salamura Açık Siyah Zeytin Kg,499.95
Fora Domat Kırma Açık Yeşil Zeytin Kg,490.0
Fora Marineli Açık Yeşil Zeytin Kg,490.0
Fora Dilim Açık Siyah Zeytin Kg,340.0
Fora Dilimli Yeşil Zeytin Kg,390.0
Marmarabirlik Sepet Serisi 3xs Boy 400 Gr,119.0
Marmarabirlik Vakumlu Süper Siyah Zeytin 500 Gr,210.0
Zertum Organik Yeşil Zeytin 101-140 Kg,590.0
Komili Çekirdeksiz Izgara Yeşil Zeytin 30 g,74.95
Zertum Organik Siyah Zeytin 261-230 Kg,750.0
Marmarabirlik Sade Ezme Cam Kavanoz 340 G,142.9
Komili Doğal Sele Zeytin 170 G,219.95
Marmarabirlik Kuru Sele Zeytin (XS) 321-350  800 Gr,405.0
Sude Biber Dolgulu Yeşil Zeytin 121-160 Kg,360.0
Marmarabirlik Hiper Siyah Zeytin 800 Gr,422.0
Fora Biber Dolgulu Yeşil Zeytin 400 Gr,135.0
Marmarabirlik Baharatlı Siyah Zeytin Ezmesi 175 Gr,80.9
Fora Çeşnili Yeşil Zeytin Ezmesi 175 Gr,56.9
Marmarabirlik Sepet Serisi 2xs Boy 800 Gr,227.95
Marmarabirlik Gurme Siyah Zeytin 400 g,184.0
Marmarabirlik L Boy Doğal Salamura Zeytin 800 Gr,448.75
Marmarabirlik Doğal Siyah Zeytin Salamura Az Tuzlu Teneke 800 g,441.5
Sude Taş Baskı Gemlik Yağlı Açık Siyah Zeytin Kg,465.0
Marmarabirlik Mega Siyah Zeytin 800 Gr,472.5
Sude Taş Baskı Siyah Zeytin (181-230) kg,530.0
Sude Kuru Siyah Zeytin (321-380) kg,360.0
Fora Halkalı Kırma Açık Yeşil Zeytin Kg,349.0
Marmarabirlik Siyah Dilimli Zeytin 350 G,85.5
Marmarabirlik Gurme Siyah Zeytin M Boy 400 Gr,231.5
Marmarabirlik Yeşil Dilimli Zeytin 350 G,89.9
Marmarabirlik Çekirdeksiz Siyah Zeytin 200 Gr,109.0
Fora Fit Az Tuzlu Yağlı Siyah Zeytin 720 G,221.9
Marmarabirlik Gold Doğal Siyah Zeytin Salamura Teneke 800 g,333.5
Cem Kırma Yeşil Zeytin 121-140 400 g,119.0
Cem Doğal Yağlı Sele Siyah Zeytin 231-290 800 g,255.0
Cem Doğal Yağlı Sele Siyah Zeytin 291-350 800 g,215.5
Cem Doğal Çizik Yeşil Zeytin 291-350 1000 g,180.0
Marmarabirlik Vakumlu Xs Boy Doğal Salamura 800 Gr,266.0
Marmarabirlik Vakumlu XL Boy Doğal Salamura 800 Gr,506.9
Marmarabirlik XL 201-230 Doğal Yağlı Salamura Zeytin Cam 500 Gr,335.0
Marmarabirlik 2XL 181-200 Doğal Salamura Zeytin 800 Gr,571.0
Marmarabirlik XL 201-230 Doğal Yağlı Salamura Zeytin 1000 Gr,559.0
Carrefour Beyaz Sirke 2 L,32.9
Heinz Ketçap 375 g + Mayonez 330 g,214.9
Carrefour Beyaz Sirke 1 Litre,16.9
Carrefour Elma Sirkesi 750 ml,27.9
Calve Ketçap 610 g + Mayonez 540 g 2'Li Set,159.95
Calve Mayonez Tam Kıvamında Efsane Lezzet 540 G,116.21
Tamek Mayonez 540 g,102.38
Ferfresh Beyaz Sirke 1 Litre,44.95
Tamek Ranch Sos 220 g,63.71
Barilla Fesleğenli Pesto (Pesto Genovese) Makarna Sosu 190 G,162.9
Fersan %100 Nar Ekşisi 330 G,157.47
Tamek Ketçap 600 g,67.46
Heinz Tatlı Ketçap 570 g,139.9
Carrefour Üzüm Sirkesi 750 ml,27.9
Calve Ketçap Acısız 610 g,77.21
Carrefour Soya Sosu 250 ml,72.9
Calve Acı Peri Peri Hafif Orta Acı Sos 245 Gr,75.95
Tamek Fındık Ve Cevizli Acı Sos 300 Gr,69.68
Calve Ranch Sos 245 Gr,75.95
Tat Mayonez 205 Gr,83.9
Tamek Fındık Ve Cevizli  Sos 300 Gr,69.68
Tat Üçlü Combo Set,139.9
Kühne Beyaz Sirke 2000 ml,99.9
Fersan Elma Sirkesi Pet 500 ml,69.97
Calve Barbekü Sos 290 G,75.95
Carrefour Selection Sweet Chili Tatlı Acı Sos 300 g,79.9
Calve Ketçap Acılı 430 g,67.43
Carrefour Selection Hardal 275 g,69.9
Calve Mayonez Cam 500 g,172.43
Tat Katkısız  Tatlı Ketçap 650 G,104.9
Carrefour Üzüm Sirkesi 2 Lt,74.9
Fersan Üzüm Sirkesi 2 Lt,125.97
Tabasco Habanero Acı Biber Sosu 60 ml,316.9
Penguen Lütenitsa Balkan Sosu Acılı 300 g,148.9
Chung Jung One Gochujang Kırmızı Biber Ezmesi 170 g,239.9
Heinz Mayonez 505 g,199.9
Barilla Napoliten (Napoletana) Makarna Sosu 400 g,162.9
Heinz Acılı Mayonez 405 Gr,229.9
Carrefour Selectıon Srıracha Mayo 275 g,69.9
Fersan Elma Sirkesi Pet 1000 ml,100.07
Barilla Basilico (Fesleğenli Domates) Makarna Sosu 400 g,162.9
Chefline Teriyaki Sosu 150 ml,84.5
Tat Mayonez 330 G,125.9
Tat Katkısız Acı Ketçap 650 G,104.9
Tat Mayonez 550 G,157.5
Tat Ketçap Tatlı 390 G,83.9
Amoy Az Tuzlu Soya Sos 750 ml,224.5
Kemal Kükrer Elma Sirkesi Cam 500 ml,139.9
La Fiesta Salsa Sos 315 Gr,247.9
Hellmann Sarımsaklı Mayonez 235 g,154.95
Hellmann'S Mayonez 385 g,149.95
Calve Hardal Sos 250 G,98.96
Tat Hardal 230 G,104.9
Calve Taneli Hardal 345 g,172.46
Kemal Kükrer Beyaz Sirke 2 L,129.9
HP Klasik Barbekü Sosu 465 g,179.9
Lee Kum Kee Susam Yağı 148 ml,403.0
Amoy Soya Sosu 150 ml,127.9
Calve Gurme Mayonezler Serisi Trüflü Mayonez 235 g,116.18
Calve Gurme Mayonezler Serisi Sriracha Mayonez 240 g,116.18
Carrefour Aşurelik Buğday 1 Kg,29.9
Carrefour Kırmızı Mercimek 1 Kg,49.5
Hasata Mardin Kırmızı Mercimek 1 kg,99.0
Duru Baldo Pirinç 2 kg,199.9
Reis Gönen Baldo Pirinç 1 Kg,159.9
Carrefour Pilavlık Bulgur 1 Kg,29.5
Carrefour Gönen Baldo Pirinç 1 Kg,83.9
Reis Baldo Pirinç 2 Kg,259.9
"Carrefour Gönen Baldo Pirinç 2,5 Kg",199.5
Duru Basmati Pirinç 1000 Gr,117.9
Carrefour Yeşil Mercimek 1 Kg,67.5
Hasata Gönen Baldo Pirinç 2 kg,199.0
Carrefour Köftelik Bulgur 1 Kg,29.5
Reis Yeşil Mercimek 1 Kg,129.95
Carrefour Patlatmalık Mısır 1Kg,35.9
Reis Pilavlık Bulgur 1 Kg,49.95
Reis Kırmızı Mercimek 1 Kg,159.95
Carrefour Nohut 1 Kg,59.5
"Carrefour Pilavlık Bulgur 2,5 kg",68.9
Reis Kuru Fasulye 1 Kg,119.95
Hasata Pilavlık Antep Bulguru 1 kg,49.9
Reis Nohut 1000 Gr,147.95
Duru Koçbaşı Nohut 8 mm 1 kg,99.9
Hasata Derinkuyu Kuru Fasulyesi 1 kg,109.9
Reis Köftelik Bulgur 1 Kg,49.95
Reis İçli Köfte Bulgur 1 Kg,49.95
Carrefour Kırık Pirinç 1 Kg,27.5
Carrefour Yerli Kuru Fasulye 1 g,98.5
Carrefour Yerli Kırmızı Mercimek 1 Kg,74.9
Carrefour Beyaz Nohut 1 Kg,87.5
Duru Baldo Pirinç 1 kg,119.9
Carrefour Kuru Fasulye 1 Kg,67.9
Duru Yeşil Mercimek 1 kg,121.9
Reis Çiğ Köftelik Bulgur 1 Kg,49.95
Reis Esmer Çiğ Köftelik Bulgur 1 Kg,49.95
Carrefour Osmancık Pirinç 1 Kg,78.5
Reis Başakbaşı Bulgur 1 Kg,49.95
Duru Başbaşı Bulgur 1 Kg,70.95
Reis Jasmine Pirinç 1 Kg,236.95
Carrefour Esmer Pilavlık Bulgur 1 Kg,29.5
Carrefour Esmer Köftelik Bulgur 1 Kg,29.5
Reis Kırık Pirinç 1 kg,59.9
Reis Royal Chia Tohumu 500 Gr,324.95
Duru Kuru Fasulye 1 kg,135.9
Duru Köftelik Bulgur 1 Kg,70.95
"Reis Gönen Baldo Pirinç 2,5 Kg",469.95
Carrefour İri Kuru Fasulye 1 Kg,77.9
Duru Kırmızı Futbol Mercimek 1 kg,154.95
Reis Sarı Mercimek 1 Kg,222.95
Zeki Osmancık Pirinç 1 Kg,79.95
"Carrefour Osmancık Pirinç 2,5 Kg",179.5
Carrefour Yerli  Nohut 1 g,89.5
Reis Royal Siyah Pirinç 500 Gr,219.95
Duru Şehriyeli Pilavlık Bulgur 1 Kg,70.95
Hasata Osmancık Pirinç 1 kg,117.9
Duru Karabuğday 1000 Gr,109.5
Reis Royal Börülce 500 Gr,169.9
Reis Royal Beyaz Kinoa 500 Gr,277.95
Reis Royal Maş Fasulyesi 500 Gr,134.95
Reis Cin Mısır 500 Gr,36.95
Tat Baldo Pirinç 5 Kg,427.9
Reis Royal Keten Tohumu 500 Gr,114.95
Duru Esmer Çiğ Köftelik Bulgur 1 Kg,70.95
Hasata Gönen Baldo Pirinç 1 kg,164.95
Reis Royal Bombay Fasulye 500 Gr,194.95
Royal İç Bakla 500 g,176.9
Royal Beyaz Nohut 500 g,204.95
Reis Royal Jasmine Pirinç 500 Gr,189.95
Duru Dermason Fasulye 1 kg,142.9
Duru Barbunya 1 kg,207.95
Reis Karabuğday 1 Kg,134.95
Duru Lival Chia Aç-Kat 8gx10 Adet,35.0
Reis Esmer İri Pilavlık Bulgur 1 Kg,49.95
Reis Osmancık Pilavlık Pirinç 1 Kg,177.95
Tat Pilavlık Bulgur 5 Kg,159.9
Tat Kırmızı Mercimek İthal 5 Kg,245.9
Duru Çiğ Köftelik İnce Bulgur 1 Kg,70.95
Duru Pilavlık Bulgur 1 Kg,70.95
Reis Basmati Pirinç 1 Kg,251.95
Nustil Hazır Kahvaltılık Kinoa 250 G,106.14
Carrefour Yerli Yeşil Mercimek 1 g,99.5
Quınoasure Hazır Kinoa Tozu 340 g,164.94
"Reis Başakbaşı Bulgur 2,5 Kg",176.9
Duru Osmancık   Pilavlık Pirinç 1 Kg,142.95
Reis Horoz Fasulye 1 Kg,199.95
Reis Dermason Fasulye 1000 Gr,189.95
Royal Barbunya 500 g,224.95
Tilda Yasemin Pirinci 1 kg,225.9
Royal Battal Fasulye 500 g,286.9
Reis Royal Basmati Pirinç 500 Gr,189.95
Tilda Basmati Pirinci 1kg,337.0
Duru Pilavlık Pirinç 2000 g,220.95
Scotti Verene Siyah Pirinç 500 g,290.0
Duru Osmancık Pirinç 2000 g,286.95
Scotti Arborio Pirinç 500 Gr,269.0
Duru Lival Keten Tohumu Aç-Kat 10X8 g,25.0
"Reis Osmancık Pirinç 2,5 Kg",419.95
Reis Royal Siyah Fasulye 500 Gr,197.95
Carrefour Osmancık Pirinç 5 Kg,345.0
Reis Royal Beluga Mercimeği 500 Gr,182.95
Reis Royal Kara Buğday 500 Gr,109.95
Riso Gallo Peynirli Risotto 17,278.9
"Reis Pilavlık Bulgur 2,5 Kg",176.9
"Zeki Osmancık Pirinç 2,5 Kg",189.95
Scotti Safranlı Ve Peynirli Risotto 210 Gr,284.0
Tilda Brown Basmati Kahverengi Pirinç 1 Kg,317.9
Tat Tanem Pirinç 5 Kg,285.9
Tat Dermason Fasulye 8 mm 5 Kg,335.9
Hasata Börülce 500 gr,109.95
Hasata Kinoa 250 gr,99.95
Wefood Karışık Kinoa 400 Gr,295.0
Wefood Beyaz Kinoa 400 Gr,295.0
Wefood Siyah Chia 400 Gr,225.0
Reis Trakya Baldo Pirinç 1 Kg,199.9
Reis Royal Amarant 500 Gr,351.95
Duru Kepekli Pilavlık Bulgur 1 Kg,70.95
Duru Esmer Pilavlık Bulgur 1 Kg,70.95
Tas Brand Pirinç Makarna 400 Gr,192.5
Reis Siyez Bulgur 1 Kg,302.9
Hasata Osmancık Pirinç 2 kg,300.5
Hasata Köftelik Antep Bulguru 1 kg,66.5
Hasata Kırşehir Koçbaşı Nohut 1 kg,149.95
Hasata Beyaz Nohut 1 kg,189.95
Reis Risotto Arborio Pirinç 500 Gr,292.95
Okomesan Sushi Pirinç 1 kg,444.9
Riso Rignola Carnaroli Pirinç 1 kg,356.9
Tat Yerli Pilavlık Pirinç 1 Kg,71.95
Tat Pilavlık Pirinç İthal 1 kg,32.9
Riso Gallo Risogallo Mantarlı Risotto 175,278.9
Scotti Risotto Parmesanlı Glutensiz 210 Gr,280.0
Scotti Glutensiz Trüf Mantarlı Risotto 210 Gr,280.0
Duru Patlayan Mısır 500 Gr,34.95
Premium Koshihikari Sushi Pirinci 1 Kg,207.0
Scotti Sushi Pirinci 500 Gr,201.9
Riso Rignola Riso Vignola Risotto Arborio Pirinç 1 Kg,242.0
Tat Domates Salçası 1500 Gr,209.9
Tamek Domates Salçası 830 G,54.95
Superfresh Klasik Ton Balığı 3x75 Gr,309.9
Dardanel Zeytinyağlı Ton Balığı 2x140 G,425.9
Superfresh Superton Eko Ton Balığı 3x75 Gr,219.9
Superfresh Konserve Mısır 3x200 g,87.5
Dardanel Ayçiçek Yağlı Ton Balığı 2x140 G,389.9
Tat Cam Garnitür 550 G,59.9
Carrefour Ton Balığı Konservesi 2x160 G,118.5
Tamek Domates Salçası Cam 700 Gr,67.43
Carrefour Domates Salçası 830 g,54.9
Superfresh Zeytinyağlı Ton Balığı 3x75 Gr,359.9
Superfresh Klasik Ton Balığı 2X140 g,339.9
Carrefour Salatalık Turşusu 670 g,53.5
Salamura Yaprak  500 g,169.9
Carrefour Kornişon Turşu 670g,66.5
Tat Haşlanmış Nohut 800 Gr,58.43
Tamek Garnitür Cam 550 G,59.9
Carrefour Pancar Turşusu 670 g,77.9
Tat Domates Salçası 830 g,83.9
Tamek Bezelye No:3 Cam 670 G,65.18
Tat Meksika Fasulyesi 410 G,52.46
Öncü Domates Salça 830 G,89.9
Tat Doğranmış Domates 400 Gr,49.95
Tat Közlenmis Patlıcan 520 G,97.43
Tat Domates Püresi 200 Gr,24.95
Tat Garnitür Cam Kavanoz 340 G,41.21
Dardanel Ton Ayçiçek Yağlı Ton Balığı 3X75 g + Sardalya Hediyeli,369.9
Dardanel 4 Tahıllı Ton Aç-Ye 160 Gr,169.9
Carrefour Ton Balığı Konservesi 160 G,60.5
Tamek Domates Salçası 1500 g,149.93
Fersan Köz Patlıcan 650 g,124.95
Öncü Biber Salçası Acılı 700 Gr,152.5
Öncü Biber Salçası Tatlı 700 Gr,144.9
Carrefour Karışık Turşu 680 g,54.0
Carrefour Ton Balığı Konservesi 3 X 80 G,110.5
Carrefour Çubuk Salatalık Turşusu 670 g,99.0
Tat Tatlı Biber Salçası 550 G,109.9
Penguen Türk Tipi Kornişon Turşu 670 G,157.5
Dardanel Light Ton Balığı Poşet 80 g,116.18
Dardanel Zeytinyağlı Somon Poşet 80 g,158.18
Fersan Dilim Jalapeno Biber Turşusu 360 G,48.23
Superfresh Light Ton Balığı 3x75 Gr,309.9
Heinz Meksika Fasülyesi 400 Gr,165.9
Öncü Domates Salça 1650 G,199.9
Tat Domates Salçası Cam 360 G,62.9
Tat Mısır 3x210 G,136.5
Tat Mısır Konserve Cam Kavanoz 320 G,69.95
Duru Haşlanmış Kırmızı Fasulye 400 Gr,57.95
Duru Haşlanmış Börülce 400 Gr,44.9
Süperfresh Konserve Mısır 200 g,47.5
Tat Salatalık Turşusu Cam Kavanoz 680 G,178.5
Tat Köy Domates Salçası 560 G,119.95
Tamek Bezelye 830 G,59.9
Dardanel Zeytinyağlı Ton Balığı 3X75g,299.9
Larina Meksika Fasulyesi 400 g,87.9
Dardanel Ayçiçek Yağlı Ton Balığı Poşet 80 g,116.18
Duru Haşlanmış Nohut 400 Gr,42.9
Dardanel Ton Balığı Light 3x75 Gr,277.43
Tat Kornişon Turşusu 350 G,136.5
Tamek Acılı Biber Salçası 550 G,82.43
Kühne Pancar Turşusu 680 g,174.9
Berrak Jalapeno Biber Turşu 340 g,85.9
Kühne Cüccü Çocuk Turşusu 340 G,169.9
Dardanel Zeytinyağlı Sardalya 125 g,109.43
Dardanel Klasik Ton Balığı 3x75 Gr,277.43
Chefline Sushi Ginger Zencefil Turşusu 190g,91.9
Berrak Tatlı Turşu No.2 680 g,109.9
Tat Domates Salça 170 G,31.5
Öncü Tatlı Biber Salçası 1650 g,297.5
Duru Haşlanmış Fasulye 400 Gr,42.9
Carrefour Tatlı Biber Turşusu 680 g,95.0
Tukaş Domates Salça 4350 g,299.9
Dardanel Meksika Fasulyeli Ton Aç-Ye 160 Gr,169.9
Penguen Konserve Mısır 3x150 G,136.5
Fersan Kornişon Turşu 670 g,115.43
Kühne Alman Tipi Kornişon Turşusu 350 G,169.9
Tamek Közlenmiş Kırmızı Biber 670 G,104.9
Kühne Kuhne Biberiye Turşu 325 Gr,149.9
La Costena Chipotle Tütsülenmiş Domates Sosu 199 g,252.9
Kühne Grill Gurken 670 G,199.9
La Romanella Kırmızı Meksika Fasulyesi 410 g,93.25
Duru Pratik Haşlanmış Mısır 3 Parça Lezzet 235 Gr,122.95
Duru Pratik Haşlanmış Barbunya 400 Gr,53.9
Berrak Kapari Turşusu 300 Gr,183.9
Tat Domates Salçası 710 G,94.5
Penguen Garnitür 540 G,66.5
Kühne Tuzazz Salatalık Turşusu 670 G,219.9
Larina Kapari Meyvesi 350 G,233.5
Fersan Yakan Biber Turşusu 320 g,99.9
Tat Jalapeno 330 G,95.95
Kemal Kükrer Karışık Turşu 680 gr,152.9
Duru Haşlanmış Mısır 400 Gr,63.95
Kühne Ege Usulü Kornişon Turşu 670 G,219.9
Carrefour Kapari Turşusu 350 g,139.0
Carrefour Kaya Koruğu Turşusu 650 g,275.0
Carrefour Deniz Börülcesi Turşusu 660 g,249.0
Kühne Pizza Peperoni 340 g,159.9
Dardanel Fasulyeli Ton Aç-Ye 160 Gr,169.9
