isim,fiyat
Kasap Sucuk (Kg) Mangalın olmazsa olmazı - baharatlı,1800
Tavuk Kanat (Kg) Özel soslu - çıtır pişmeye uygun,950
Tavuk Şiş / Pirzola (Kg) Kemiksiz but eti,980
Ciğer Şiş (Porsiyon) Kuzu ciğeri - kuyruk yağı ile,750
> Editörün Notu: “Kendin Pişir” konseptinde masanıza gelen köz (mangal kömürü) için genellikle cüzi bir “Ateş Parası” veya servis ücreti (Kişi başı ~,150
Gavurdağı Salatası,420
Mevsim Salatası,350
Haydari / Süzme Yoğurt,240
Patlıcan Ezme (Köz),260
Acılı Ezme,220
Humus (Sıcak/Soğuk),280
Atom (Köz biberli yoğurt),290
Mantar (Mangallık),320
İçli Köfte (Adet),190
Paçanga Böreği,240
Fındık Lahmacun (Adet),110
Kaşarlı Mantar Güveç,380
Patates Kızartması,180
Şalgam Suyu (Sürahi),180
Semaver Çay (Büyük),650
İrmik Helvası (Dondurmalı),280
Künefe,380
Mevsim Meyveleri Tabağı,450
Etçi Umut Menü Fiyatları 2026 – Ankara’nın Steakhouse Markası Mayıs 31,2026
Balıkesir kuzusu - yağlı ve yumuşak,2800
Kemiksiz - dövülmüş ve terbiyeli,2950
Mermerimsi yağ dokulu - dry aged,2600
Kasap köfte - baharat dengesi yerinde,1600
Arpacık soğan ve biber ile şişlenmiş,2700
Bonfilenin en yumuşak hali,3200
Mangalın olmazsa olmazı - baharatlı,1800
Özel soslu - çıtır pişmeye uygun,950
Kemiksiz but eti,980
Kuzu ciğeri - kuyruk yağı ile,750
“Kendin Pişir” konseptinde masanıza gelen köz (mangal kömürü) için genellikle cüzi bir “Ateş Parası” veya servis ücreti (Kişi başı ~,150
İçecekler,4200
İçecekler,4800
İçecekler,450
Evita Mangal menü fiyatları,2026
SSK Döner (Efsane) Soslu - Soğanlı - Kaşarlı dürüm döner,850
Beyti Döner Lavaş sarma - üzerine domates sosu ve tereyağı,850
Aspava Dürüm (Klasik) Sade döner dürüm - sos ve kaşar yok,780
Servis Döner (Porsiyon) Tabakta pilav ve döner - sade,820
İskender Kebap Pide üzerinde - tereyağlı ve yoğurtlu,880
Yoğurtlu Kebap Döner ve yoğurt uyumu,850
Kaşarlı Pide,650
Kıymalı Pide,680
Kuşbaşılı Pide,750
Karışık Pide,780
Adana Kebap,820
Kuzu Şiş,950
Tavuk Şiş,650
Lahmacun (Adet),180
Soslu - Soğanlı - Kaşarlı dürüm döner,850
Lavaş sarma - üzerine domates sosu ve tereyağı,850
Sade döner dürüm - sos ve kaşar yok,780
Tabakta pilav ve döner - sade,820
Pide üzerinde - tereyağlı ve yoğurtlu,880
Döner ve yoğurt uyumu,850
Yıldız Aspava menü fiyatları,2026
Etçi Mehmet Burger Fiyatları,2026
Etçi Mehmet Burger Dana füme - pastırma - istiridye mantarı - cheddar - karamelize soğan,680
Lokum Burger Kıyma yerine bonfile dilimleriyle (Steak Burger),850
Big Burger (260 gr) Çift köfte - çift cheddar - dev porsiyon,820
Kasap Burger Dana füme - cheddar ve özel soslu klasik lezzet,590
Cheeseburger 160 gr köfte - bol cheddar peyniri,560
Mexican Burger Jalapeno biberi ve acı soslu,620
Mushroom Burger Kremalı mantar soslu,610
Çıtır Tavuk Burger Özel panelenmiş tavuk göğsü,450
Mini Burger Üçlüsü Farklı lezzetleri denemek isteyenler için (Slider),650
Etçi Special (2 Kişilik),3800
Dana Lokum (250 gr),1450
Dallas Steak,1650
New York Steak,1550
T-Bone Steak (400-500 gr),1900
Kuzu Kafes (Bütün),4200
Asado (Dana Kaburga),1800
Kuzu Küşleme,1350
Kaşarlı Köfte,750
Golden Steak (Altın Kaplama New York),6500
Golden Burger,2800
Füme Et Tabağı,850
Etçi Salatası (Tulum Peynirli),480
Avokadolu Yeşil Salata,520
Mozzarella Sticks (4’lü),280
Soğan Halkası,220
Cheddar Soslu Patates,320
Havuç Dilim Baklava,450
Etçi Katmer,650
San Sebastian Cheesecake,380
Volkanik (Sufle),360
Tuzla Balıkçısı Menü Fiyatları 2026 – Taze Deniz Ürünleri ve Meze Şöleni Mayıs 15,2026
Köfteci Yusuf Menü Fiyatları 2026 – Türkiye’nin Lezzet Durağı Aralık 10,2025
Dana füme - pastırma - istiridye mantarı - cheddar - karamelize soğan,680
Kıyma yerine bonfile dilimleriyle (Steak Burger),850
Çift köfte - çift cheddar - dev porsiyon,820
Dana füme - cheddar ve özel soslu klasik lezzet,590
160 gr köfte - bol cheddar peyniri,560
Jalapeno biberi ve acı soslu,620
Kremalı mantar soslu,610
Özel panelenmiş tavuk göğsü,450
Farklı lezzetleri denemek isteyenler için (Slider),650
Etçi Mehmet menü fiyatları,2026
Panino Pizza Gurme Pizza Fiyatları,2026
Margherita (Klasik) İtalyan domates sosu - mozzarella ve fesleğen,320
Margherita (Klasik) İtalyan domates sosu - mozzarella ve fesleğen,480
Panino Karışık Dana sucuk - mantar - zeytin - taze biber,380
Panino Karışık Dana sucuk - mantar - zeytin - taze biber,550
Prosciutto e Rucola Prosciutto (İtalyan jambonu) - roka ve parmesan,450
Prosciutto e Rucola Prosciutto (İtalyan jambonu) - roka ve parmesan,680
Porcini Mantarlı Porcini (Ayı mantarı) - trüf yağı - mozzarella,420
Porcini Mantarlı Porcini (Ayı mantarı) - trüf yağı - mozzarella,630
Quattro Formaggi Dört çeşit İtalyan peyniri (Gorgonzola - Mozzarella vb.),400
Quattro Formaggi Dört çeşit İtalyan peyniri (Gorgonzola - Mozzarella vb.),590
Funghi (Mantarlı) Sote mantarlar - mozzarella - domates sosu,360
Funghi (Mantarlı) Sote mantarlar - mozzarella - domates sosu,520
Kavurmalı Pizza Tiftik dana eti kavurması ve karamelize soğan,410
Kavurmalı Pizza Tiftik dana eti kavurması ve karamelize soğan,610
Vegan/Sebzeli Izgara mevsim sebzeleri ve vegan peynir alternatifi,370
Vegan/Sebzeli Izgara mevsim sebzeleri ve vegan peynir alternatifi,540
Burrata Pizza Piştikten sonra ortasına taze Burrata peyniri konur,480
Burrata Pizza Piştikten sonra ortasına taze Burrata peyniri konur,720
Burrata Tabağı,750
Focaccia (Sade),190
Sarımsaklı Ekmek,150
Dana Carpaccio,680
Yeşil Salata,320
Penne Arrabbiata,350
Fettuccine Alfredo,390
Lasagna (Lazanya),450
Tavuklu Sezar Salata,420
Patates Kızartması (Baharatlı),140
Tiramisu,250
Panna Cotta (Meyveli),220
Sufle,200
Ev Yapımı Limonata,120
İtalyan Soda Çeşitleri,100
İtalyan domates sosu - mozzarella ve fesleğen,320
İtalyan domates sosu - mozzarella ve fesleğen,480
Dana sucuk - mantar - zeytin - taze biber,380
Dana sucuk - mantar - zeytin - taze biber,550
Prosciutto (İtalyan jambonu) - roka ve parmesan,450
Prosciutto (İtalyan jambonu) - roka ve parmesan,680
Porcini (Ayı mantarı) - trüf yağı - mozzarella,420
Porcini (Ayı mantarı) - trüf yağı - mozzarella,630
Dört çeşit İtalyan peyniri (Gorgonzola - Mozzarella vb.),400
Dört çeşit İtalyan peyniri (Gorgonzola - Mozzarella vb.),590
Sote mantarlar - mozzarella - domates sosu,360
Sote mantarlar - mozzarella - domates sosu,520
Tiftik dana eti kavurması ve karamelize soğan,410
Tiftik dana eti kavurması ve karamelize soğan,610
Izgara mevsim sebzeleri ve vegan peynir alternatifi,370
Izgara mevsim sebzeleri ve vegan peynir alternatifi,540
Piştikten sonra ortasına taze Burrata peyniri konur,480
Piştikten sonra ortasına taze Burrata peyniri konur,720
Panino Pizza menü fiyatları,2026
Gloria Jean's Kahve ve Sıcak İçecekler Fiyatları,2026
Gloria Jean’s Kahve ve Sıcak İçecekler Fiyatları,2026
Americano Yoğun espresso ve sıcak su,120
Americano Yoğun espresso ve sıcak su,150
Americano Yoğun espresso ve sıcak su,170
White Chocolate Mocha Beyaz çikolata sosu - espresso - süt kreması,170
White Chocolate Mocha Beyaz çikolata sosu - espresso - süt kreması,205
White Chocolate Mocha Beyaz çikolata sosu - espresso - süt kreması,230
Caramel Macchiato Karamel sos - vanilya şurubu - köpüklü,165
Caramel Macchiato Karamel sos - vanilya şurubu - köpüklü,195
Caramel Macchiato Karamel sos - vanilya şurubu - köpüklü,220
Filtre Kahve (Günün Kahvesi) Aromalı/Aromasız seçeneklerle,110
Filtre Kahve (Günün Kahvesi) Aromalı/Aromasız seçeneklerle,135
Filtre Kahve (Günün Kahvesi) Aromalı/Aromasız seçeneklerle,160
Türk Kahvesi Klasik - tek boy,95
Çay Çeşitleri (Bitki/Siyah) Porselen veya büyük bardak,90
Iced Latte / Iced Americano,155
(M) /,185
Mocha Chiller / Caramel Chiller,210
(M) /,250
Frozen Limonata,180
(M) /,210
Milkshake Çeşitleri,195
(M) /,230
Tost Çeşitleri (Kaşarlı/Karışık) Taze ekmek - hızlı servis,220
Tost Çeşitleri (Kaşarlı/Karışık) Taze ekmek - hızlı servis –,270
Sandviç/Wrap (Füme Etli/Tavuklu) Taze hazırlanmış - doyurucu porsiyon,320
Sandviç/Wrap (Füme Etli/Tavuklu) Taze hazırlanmış - doyurucu porsiyon –,380
Sezar Salata (Tavuklu) Büyük porsiyon - parmesan ve kruton,420
Peynirli Poğaça/Açma Günlük fırın ürünleri,85
Cheesecake (Dilim) San Sebastian veya Frambuazlı,250
Brownie / Sufle Yoğun çikolatalı tatlılar,220
Muffin Çeşitleri Çikolatalı - yaban mersinli,140
Küçükçekmece Sosyal Tesisleri Menü Fiyatları 2026 – İBB Kalitesiyle Göl Manzarası Aralık 12,2025
Kahveland Menü Fiyatları 2026 – Kahve Ülkesinin Lezzetleri Mayıs 31,2026
Latte / Cappuccino,145
Latte / Cappuccino,175
Latte / Cappuccino,200
Yoğun espresso ve sıcak su,120
Yoğun espresso ve sıcak su,150
Yoğun espresso ve sıcak su,170
Beyaz çikolata sosu - espresso - süt kreması,170
Beyaz çikolata sosu - espresso - süt kreması,205
Beyaz çikolata sosu - espresso - süt kreması,230
Karamel sos - vanilya şurubu - köpüklü,165
Karamel sos - vanilya şurubu - köpüklü,195
Karamel sos - vanilya şurubu - köpüklü,220
Aromalı/Aromasız seçeneklerle,110
Aromalı/Aromasız seçeneklerle,135
Aromalı/Aromasız seçeneklerle,160
Klasik - tek boy,95
Sıcak Çikolata,150
Sıcak Çikolata,180
Sıcak Çikolata,200
Porselen veya büyük bardak,90
Taze ekmek - hızlı servis,220
Taze ekmek - hızlı servis,270
Taze hazırlanmış - doyurucu porsiyon,320
Taze hazırlanmış - doyurucu porsiyon,380
Büyük porsiyon - parmesan ve kruton,420
Günlük fırın ürünleri,85
San Sebastian veya Frambuazlı,250
Yoğun çikolatalı tatlılar,220
Çikolatalı - yaban mersinli,140
Gloria Jeans menü fiyatları,2026
Öküz Burger Et Burger Fiyatları,2026
Öküz Burger (Klasik) 140 gr dana köfte - cheddar - karamelize soğan - özel sos,380
Ohannes Burger Dana füme - çıtır soğan - cheddar ve Ohannes sos,420
Cheeseburger Klasik lezzet - bol peynirli,350
Mexican Burger Jalapeno biberi ve acı soslu,390
Mushroom Burger Mantar soslu ve kaşarlı,400
Kasap Burger Sade ve yoğun et tadı arayanlar için,360
Double Öküz Burger Çift köfte - çift cheddar (Çok aç olanlara),550
Anadolu Burger Pastırma ve yöresel lezzetlerle,450
örün Notu: Menülerde burgerin yanına genellikle patates kızartması dahildir,50
Pollo (Tavuk) Burger,240
Pollo Cheese Burger,270
Acılı Tavuk Burger,280
Barbekü Tavuk Burger,280
Double Pollo Burger,360
Öğrenci Menüsü,290
Eko Et Menü,420
Kanka Menüsü (2 Kişilik),750
Karma Kova Menü,850
Kids Menü (Çocuk),280
Cajun Sepeti,320
Mozzarella Sticks (5’li),180
Soğan Halkası (8’li),140
Nugget (6’lı),150
Tırtıklı Patates (Büyük),160
Özel Soslar: Ücretsiz /,20
Churros,180
Sınırsız İçecek Bardağı,90
Ayran,50
Aspava Menü Fiyatları 2026 – Ankara’nın İkram Efsanesi Aralık 10,2025
Süleymaniye Çikolatacısı Menü Fiyatları 2026 – Tarihi Yarımada’nın Tatlı İkramı Mayıs 15,2026
140 gr dana köfte - cheddar - karamelize soğan - özel sos,380
Dana füme - çıtır soğan - cheddar ve Ohannes sos,420
Klasik lezzet - bol peynirli,350
Jalapeno biberi ve acı soslu,390
Mantar soslu ve kaşarlı,400
Sade ve yoğun et tadı arayanlar için,360
Çift köfte - çift cheddar (Çok aç olanlara),550
Pastırma ve yöresel lezzetlerle,450
Menülerde burgerin yanına genellikle patates kızartması dahildir,50
Öküz Burger menü fiyatları,2026
Lunch Box Kahvaltı Fiyatları,2026
Rahat Serpme Kahvaltı (Kişi Başı) 15+ çeşit peynir - şarküteri - sıcaklar - bal-kaymak - sınırsız çay (Fiyatlandırma genellikle min 2 kişiliktir),850
Kahvaltı Tabağı (Tek Kişilik) Beyaz Peynir - Kaşar - Zeytin - Jambon - Reçel - Bal-Tereyağ ve 1 çay,485
Sıcak Kahvaltı Tabağı Sucuk - Hellim - Mini Sosis - Yumurta - Gözleme ve Sınırsız Çay,515
Avokadolu Poşe Yumurta Avokado - poşe yumurta ve yeşillik eşliğinde,485
Sahanda Sucuklu Yumurta Klasik lezzet,465
Menemen Yumurta - domates - biber,400
Pişi (2 Adet) Akdeniz yeşilliği ile,285
Köri Soslu Tavuk Köri soslu sotelenmiş tavuk - mevsim sebzeleri ile,485
Tavuk Şnitzel Özel karışımla kızartılmış - patates kızartması ile,485
Mantar Soslu Tavuk Tarçınlı - arpa şehriyeli pilav ile,515
Izgara Tavuk Fileto 200 gr. ızgara tavuk - Akdeniz salatası ve pilav,445
Izgara Somon Buharda sebze - patates püresi - sarımsak sos,750
Dana Biftek Izgara Izgara biftek - sote mantar - patates ve demi-glace sos,780
Fish Schnitzel Çıtır panelenmiş balık - roka ve sarımsak sos,650
Buharda Tavuklu Sebze (230kcal),460
Somonlu Salata (270kcal),520
Kağıtta Fırınlanmış Köfte (275kcal),495
Penne Fit (230kcal),450
Lunch Burger,475
Lunch Cheeseburger,485
American Combo (2 Kişilik),695
Penne Arrabiatta,420
Bodrum Yaz Mantısı,450
Sufle,350
Oreolu Cheesecake,360
Waffle (Dondurma İle),380
Kırmızı Şeytan Pasta (Dilim),280
Soğuk Kahveler / Milkshake,180
Soğuk Kahveler / Milkshake: –,220
Ev Yapımı Limonata,150
Yeşilçam Kahve Evi Menü Fiyatları 2026 – Nostalji Rüzgarları Mayıs 31,2026
Yıldız Aspava Menü Fiyatları 2026 – Ankara Efsanesi SSK Mayıs 31,2026
15+ çeşit peynir - şarküteri - sıcaklar - bal-kaymak - sınırsız çay (Fiyatlandırma genellikle min 2 kişiliktir),850
Beyaz Peynir - Kaşar - Zeytin - Jambon - Reçel - Bal-Tereyağ ve 1 çay,485
Sucuk - Hellim - Mini Sosis - Yumurta - Gözleme ve Sınırsız Çay,515
Avokado - poşe yumurta ve yeşillik eşliğinde,485
Klasik lezzet,465
Yumurta - domates - biber,400
Akdeniz yeşilliği ile,285
Köri soslu sotelenmiş tavuk - mevsim sebzeleri ile,485
Özel karışımla kızartılmış - patates kızartması ile,485
Tarçınlı - arpa şehriyeli pilav ile,515
200 gr. ızgara tavuk - Akdeniz salatası ve pilav,445
Buharda sebze - patates püresi - sarımsak sos,750
Izgara biftek - sote mantar - patates ve demi-glace sos,780
Çıtır panelenmiş balık - roka ve sarımsak sos,650
Soğuk Kahveler / Milkshake,220
Lunch Box menü fiyatları,2026
Bedri Usta Kebap ve Izgara Fiyatları,2026
Adana Kebap (Zırh) Bedri Usta’nın imzası - acılı zırh kıyma,480
Urfa Kebap Acısız zırh kıyma,480
Kuzu Şiş Lokum kıvamında kuzu eti,550
Çöp Şiş Küçük kuzu parçaları - özel baharatlı,520
Ciğer Şiş Taze kuzu ciğeri,490
Bedri Usta Spesiyal Karışık kebap tabağı (Tadım menüsü),750
Kanat Izgara Marine edilmiş tavuk kanatları,380
Patlıcanlı Kebap Mevsiminde - köz patlıcan ile,580
Ali Nazik (Kebabı) Yoğurtlu patlıcan yatağında,600
Lahmacun Çıtır hamur - bol malzeme,130
Gavurdağı Salatası: Bol cevizli - nar ekşili,240
Çiğ Köfte (Etsiz): El yapımı - marul ile,180
Abagannuş: Közlenmiş patlıcan salatası,190
Atom (Meze): Süzme yoğurt üzeri kızarmış Arnavut biberi,200
Muhammara (Acuka): Cevizli - biber salçalı,210
Tulum Peyniri & Tereyağı: Sıcak pide ile,220
İçli Köfte (Haşlama/Kızartma): Adet fiyatı,90
Künefe: Peynirli sıcak tatlı,250
Katmer: Antep fıstıklı - kaymaklı,280
Dondurmalı İrmik Helvası,180
Kabak Tatlısı (Mevsimlik): Tahinli ve cevizli,190
Bedri Usta’nın imzası - acılı zırh kıyma,480
Acısız zırh kıyma,480
Lokum kıvamında kuzu eti,550
Küçük kuzu parçaları - özel baharatlı,520
Taze kuzu ciğeri,490
Karışık kebap tabağı (Tadım menüsü),750
Marine edilmiş tavuk kanatları,380
Mevsiminde - köz patlıcan ile,580
Yoğurtlu patlıcan yatağında,600
Çıtır hamur - bol malzeme,130
Bol cevizli - nar ekşili,240
El yapımı - marul ile,180
Közlenmiş patlıcan salatası,190
Süzme yoğurt üzeri kızarmış Arnavut biberi,200
Cevizli - biber salçalı,210
Sıcak pide ile,220
Adet fiyatı,90
Peynirli sıcak tatlı,250
Antep fıstıklı - kaymaklı,280
Tahinli ve cevizli,190
KFC Burger ve Dürüm Menü Fiyatları,2026
Zinger Burger Menü Acılı çıtır tavuk fileto - marul ve mayonez,260
Xtreme Menü Zinger Burger + 2 Kanat + Patates + İçecek,340
Twister Dürüm Menü Lavaş arasında çıtır tavuk ve özel sos,240
Boxmaster Menü Tavuk fileto - hash brown (patates köftesi) ve peynir,290
Double Zinger Menü Çift katlı tavuk fileto ile ekstra doyurucu,360
Kemiksiz Kutu Kemiksiz çıtır (Crispy) parçalar ve patates,270
Gamer Menü Burger + Kanat + But karışık enerji paketi,350
(Not: Menülerinizi “Büyük Seçim” yaparak patates ve içeceğinizi büyütebilirsiniz - fark ortalama +,35
Aile Kovası (4 Kişilik): 8 Parça But - 8 Kanat - 4 Crispy - 2 Büyük Patates - 1 Lt İçecek,850
Kanat Kovası (Wings Bucket): Sadece acılı kanat sevenlere (20’li veya 30’lu),650
Kanat Kovası (Wings Bucket): Sadece acılı kanat sevenlere (20’li veya 30’lu). –,800
Kemiksiz Kova: Uğraşmak istemeyenlere Crispy tenders dolu kova,600
Parti Kovası: Karışık parça tavuklar (But - Kanat - Göğüs),950
Maç Kovası: Genellikle 2 kişilik - maç izlerken atıştırmalık,580
Tıka Basa Kova: Karışık lezzetler ve bol patates,720
Coleslaw: İnce kıyılmış lahana - havuç ve soğanlı mayonezli salata. Tavuğun yanına ferahlık verir,60
Biscuit: Dışı kıtır - içi yumuşak - tereyağlı çörek. Hem tuzlu hem tatlı (reçelle) yenebilir,45
Patates Püresi (Gravy Soslu): Özel et suyu sosuyla servis edilen püre (Türkiye’de dönem dönem bulunur),70
Mısır: Haşlanmış koçan mısır,50
Hot Shots: Acılı - top şeklinde kemiksiz atıştırmalıklar,90
Popeyes Menü Fiyatları 2026 – Louisiana Mutfağının Efsanesi Aralık 10,2025
Acılı çıtır tavuk fileto - marul ve mayonez,260
Zinger Burger + 2 Kanat + Patates + İçecek,340
Lavaş arasında çıtır tavuk ve özel sos,240
Tavuk fileto - hash brown (patates köftesi) ve peynir,290
Çift katlı tavuk fileto ile ekstra doyurucu,360
Kemiksiz çıtır (Crispy) parçalar ve patates,270
Burger + Kanat + But karışık enerji paketi,350
8 Parça But - 8 Kanat - 4 Crispy - 2 Büyük Patates - 1 Lt İçecek,850
Sadece acılı kanat sevenlere (20’li veya 30’lu),650
Sadece acılı kanat sevenlere (20’li veya 30’lu),800
Uğraşmak istemeyenlere Crispy tenders dolu kova,600
Karışık parça tavuklar (But - Kanat - Göğüs),950
Genellikle 2 kişilik - maç izlerken atıştırmalık,580
Karışık lezzetler ve bol patates,720
İnce kıyılmış lahana - havuç ve soğanlı mayonezli salata. Tavuğun yanına ferahlık verir,60
Dışı kıtır - içi yumuşak - tereyağlı çörek. Hem tuzlu hem tatlı (reçelle) yenebilir,45
Özel et suyu sosuyla servis edilen püre (Türkiye’de dönem dönem bulunur),70
Haşlanmış koçan mısır,50
Acılı - top şeklinde kemiksiz atıştırmalıklar,90
Tadım Menüsü (Kişi Başı) Şefin seçimi 7 aşamalı özel deneyim,8500
Testi Kebabı (İmza Yemek) Masada kırılarak servis edilen kuzu eti,4200
Kuzu İncik (Külbastı) Ağır ateşte pişmiş - safranlı pilav ile,3600
Ördek Konfi Vişne soslu - saray usulü,3800
Peynirli Su Böreği (Ilık) Başlangıç olarak sunulan efsane lezzet,1200
Gavurdağı Salatası Cevizli ve nar ekşili özel sunum,950
Saray Çorbası Bademli ve safranlı tavuk çorbası,850
Baklava Tabağı Kaymak ve fıstık eşliğinde sıcak servis,1100
Klasik Beş Çayı (Kişi Başı),2400
Şampanyalı Beş Çayı,3800
Serpme Kahvaltı (Kişi Başı),2200
Serpme Kahvaltı (Kişi Başı): –,2600
Pazar Brunch’ı (Kişi Başı),4500
Menemen / Omlet Çeşitleri,650
Menemen / Omlet Çeşitleri: –,900
Pancake / Waffle,750
İmza Kokteyller,1400
İmza Kokteyller: –,1800
Türk Kahvesi (Lokum ile),450
Demleme Çay (Bardak),250
Big Baker Menü Fiyatları 2026 – Ankara’nın Burger Ustası Mayıs 28,2026
Dilek Restaurant Menü Fiyatları 2026 – Yarım Asırlık Tatlı Miras Mayıs 28,2026
Şefin seçimi 7 aşamalı özel deneyim,8500
Masada kırılarak servis edilen kuzu eti,4200
Ağır ateşte pişmiş - safranlı pilav ile,3600
Vişne soslu - saray usulü,3800
Başlangıç olarak sunulan efsane lezzet,1200
Cevizli ve nar ekşili özel sunum,950
Bademli ve safranlı tavuk çorbası,850
Kaymak ve fıstık eşliğinde sıcak servis,1100
Serpme Kahvaltı (Kişi Başı),2600
Menemen / Omlet Çeşitleri,900
İmza Kokteyller,1800
İmza Kokteyller,1200
İmza Kokteyller,2500
Demleme Çay (Bardak),350
Çırağan Sarayı menü fiyatları,2026
7 Mehmet Başlangıç ve Salata Fiyatları,2026
Sezen Aksu Salatası Minik doğranmış domates - soğan - biber - taze otlar ve özel nar ekşili sos (Efsane Lezzet),550
7 Mehmet Salatası Mevsim yeşillikleri - avokado - peynir ve özel sos,580
Hibeş Tahin - limon - sarımsak ve kimyonun muhteşem uyumu (Antalya mezesi),320
Kulaklı Çorba Minik mantılarla hazırlanan - nohutlu ve etli yöresel çorba,350
Fava Dereotlu - zeytinyağlı bakla ezmesi,300
Kabak Çiçeği Dolması Mevsiminde taze toplanmış,450
Oğlak Tandır (Porsiyon): Kendi yağında ağır ağır pişmiş - kemiğinden ayrılan oğlak eti,1250
Kuzu Tandır,1100
Kuzu İncik: Sebzeli ve soslu,980
7 Mehmet Köfte: Izgara köfte - piyaz ve patates ile,750
Dana Bonfile: Ispanak yatağında veya mantar soslu,1350
Kuzu Pirzola,1150
Bademli İç Pilav: Tandırın en iyi eşlikçisi,350
Bergamotlu Pilav: Antalya’nın narenciye kokusunu taşıyan özel pilav,360
Lagos Şiş: Mevsimine ve gramajına göre değişir,1500
Lagos Şiş: Mevsimine ve gramajına göre değişir. –,1800
Grida (Kilo),3500
Kalamar Tava: Tarator sos ile,650
Karides Güveç,700
Kaymaklı Kabak Tatlısı: Bol tahinli - cevizli ve manda kaymaklı. 7 Mehmet klasiğidir,450
Ayva Tatlısı (Mevsiminde),420
İncir Tatlısı,400
Mevsim Meyveleri Tabağı: Buz üzerinde sunulan soyulmuş taze meyveler (Çilek - Erik - Badem Çağlası vb,500
Nevale Menü Fiyatları 2026 – Lüks Kahvaltı ve Pastane Deneyimi Mayıs 28,2026
Hüsnü Ala Cafe Menü Fiyatları 2026 – İstanbul’un Kalbinde Panoramik Lezzet Mayıs 15,2026
Minik doğranmış domates - soğan - biber - taze otlar ve özel nar ekşili sos (Efsane Lezzet),550
Mevsim yeşillikleri - avokado - peynir ve özel sos,580
Tahin - limon - sarımsak ve kimyonun muhteşem uyumu (Antalya mezesi),320
Minik mantılarla hazırlanan - nohutlu ve etli yöresel çorba,350
Taze bakla ve dereotu ile,420
Dereotlu - zeytinyağlı bakla ezmesi,300
Mevsiminde taze toplanmış,450
Kendi yağında ağır ağır pişmiş - kemiğinden ayrılan oğlak eti. Yanında iç pilav ile servis edilir,1250
Sebzeli ve soslu,980
Izgara köfte - piyaz ve patates ile,750
Ispanak yatağında veya mantar soslu,1350
Tandırın en iyi eşlikçisi,350
Antalya’nın narenciye kokusunu taşıyan özel pilav,360
Mevsimine ve gramajına göre değişir,1500
Mevsimine ve gramajına göre değişir,1800
Tarator sos ile,650
Bol tahinli - cevizli ve manda kaymaklı. 7 Mehmet klasiğidir,450
Buz üzerinde sunulan soyulmuş taze meyveler (Çilek - Erik - Badem Çağlası vb.),500
Midpoint Kahvaltı Fiyatları,2026
Anne Kahvaltısı (2 Kişilik) Ezine peyniri - eski kaşar - örgü peyniri - ev reçelleri - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - sınırsız çay,1450
yniri - ev reçelleri - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - sınırsız çay –,1600
Hızlı Kahvaltı Tabağı Beyaz peynir - domates - salatalık - zeytin - haşlanmış yumurta - yeşillik,520
Sıcak Kahvaltı Izgara sucuk - hellim peyniri - sosis - göz yumurta - patates kızartması,580
Pancake Tabağı Taze meyveler - pudra şekeri ve akçaağaç şurubu ile,350
Menemen Özel domates sosu ve biberle (İsteğe göre peynirli),320
Sahanda Sucuk Kasap sucuk ile,360
Simit & Peynir Taze simit - krem peynir ve domates söğüş,240
Sweet Chili Chicken: Tatlı acı soslu tavuk parçaları - sebzeler ve noodle/erişte ile,480
Tavuk Külbastı: Kekikli - marine edilmiş tavuk but - beğendi veya patates püresi ile,550
Mantar Soslu Tavuk: Kremalı mantar sosu ve pilav eşliğinde,490
Cafe de Paris Soslu Bonfile: Özel soslu et dilimleri ve patates kızartması,850
Dana Kaburga (Ağır Ateşte): 12 saat pişmiş - kemiğinden ayrılan et,920
Izgara Köfte: Piyaz ve pilav ile klasik lezzet,520
Schnitzel (Tavuk): Viyana usulü - yanında patates salatası ile,510
Midpoint Burger: 180 gr köfte - mantar - karamelize soğan ve cheddar,560
Kaburga Burger: Tiftiklenmiş dana kaburga eti ve barbekü sos,600
Texas Burger: Jalapeno biberi ve acı soslu,580
Sliders (3’lü Mini): Farklı lezzetleri denemek isteyenlere,550
Pizza Margherita: İnce hamur - mozzarella ve fesleğen,420
Barbekü Etli Pizza,600
Pizza Robespierre: İnce bonfile dilimleri ve roka ile,650
Fettuccine Alfredo: Tavuk ve mantarlı,460
Penne Arrabbiata: Acılı domates soslu,400
Etli Noodle: Sebzeli ve soya soslu,540
Izgara Tavuklu Sezar Salata,450
Kinoa Tabule,420
Bonfile Salata: Ilık bonfile dilimleri ile,680
Somon Bowl: Izgara somon - avokado - edamame ve yasmin pilavı,620
Falafel Bowl,440
San Sebastian Cheesecake: Çikolata soslu,320
Sıcak Çikolatalı Sufle: Dondurma eşliğinde,300
Balkabaklı Cheesecake (Sezonluk),310
Tiramisu,290
Ev Yapımı Limonata (Naneli/Çilekli),140
Frozen Çeşitleri,190
Ezine peyniri - eski kaşar - örgü peyniri - ev reçelleri - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - sınırsız çay,1450
Ezine peyniri - eski kaşar - örgü peyniri - ev reçelleri - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - sınırsız çay,1600
Beyaz peynir - domates - salatalık - zeytin - haşlanmış yumurta - yeşillik,520
Izgara sucuk - hellim peyniri - sosis - göz yumurta - patates kızartması,580
