isim,fiyat
Adana & Urfa Dürüm,480
Kuzu Ciğer Dürüm,550
Kuzu Şiş Dürüm,600
Tavuk Şiş Dürüm,450
100 gr,475
150 gr,650
200 gr,900
100 gr,550
150 gr,750
200 gr,1050
100 gr,650
150 gr,825
200 gr,1150
Döner Burger (100 gr),475
Köfte Burger (100 gr),475
Tek Porsiyon,220
Çift Porsiyon,440
Parmak Kadayıf,250
Sütlaç,200
Kabak Tatlısı,200
Antep Fıstıklı Baklava,300
Baklava Dondurmalı,450
Hasır Kadayıf,300
Kadayıf Dondurmalı,450
Künefe,300
Trileçe,250
Meyve Tabağı,400
Büyük Meyve Tabağı,750
Bardak Çay,50
Fincan Çay,90
Türk Kahvesi,120
Nescafe,180
Açık Ayran,75
Kapalı Ayran,75
Şalgam,90
Kutu Coca Cola,90
Kutu Fanta,90
Kutu Sprite,90
Fuse Tea (Limon - Şeftali - Karpuz - Ananas),90
Niğde Gazozu,75
Sade Soda,75
Limonlu Soda,90
Su,25
Churchill,240
Mojito (Alkolsüz),250
Limonata,240
Portakal Suyu,240
Nar Suyu,300
Burger Schön Menü Fiyatları – Yeni Fiyat Listesi,2026
Beyti Florya Menü Fiyatları – Yeni Fiyat Listesi,2026
Arby’s Menü Fiyatları – Yeni Fiyat Listesi,2026
İstinye Sosyal Tesisleri Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Kebapçı Asker Usta Menü Fiyatları – Yeni Fiyat Listesi,2026
Kebapçı Asker Usta Menü Fiyatları – Yeni Fiyat Listesi,2026
Kebapçı Asker Usta Menü Fiyatları yayınlandı. Kebapçı Asker Usta’da fiyatlar ortalama,800
ile,1200
Adana Kebap (150GR) –,630
Adana Kebap 1 - 5 prs. (225GR) –,920
Duble Adana (300GR) –,1220
Kaburga Şiş (165GR) –,670
Kaburga Şiş 1 - 5 prs. (250GR) –,1000
Kuzu Şiş (150GR) –,720
Kuzu Şiş 1 - 5 prs. (225GR) –,1050
Çöp Şiş (150GR) –,680
Çöp Şiş 1 - 5 prs. (225GR) –,1000
Yağlıkara (150GR) –,780
Yağlıkara 1 - 5 prs. (240GR) –,1170
Cila (150GR) –,780
Cila 1 - 5 prs. (225GR) –,1150
Adana Dürüm (120GR) –,520
Adana Dürüm 1 - 5 prs. (180GR) –,760
Kaburga Şiş Dürüm (140GR) –,560
Kaburga Şiş Dürüm 1 - 5 prs. (195GR) –,780
Kuzu Şiş Dürüm (150GR) –,720
Kuzu Şiş Dürüm 1 - 5 prs. (225GR) –,1050
Çöp Şiş Dürüm (125GR) –,570
Çöp Şiş Dürüm 1 - 5 prs. (175GR) –,790
Ciğer Dürüm (125GR) –,580
Ciğer Dürüm 1 - 5 prs. (175GR) –,800
Muhteşem Üçlü (1 prs. Adana Kebap - 1 prs. Yağlıkara - 1 prs. Cila) (450GR) –,2150
Karışık Kebap (2 Kişilik) (1 - 5 prs,2500
Karışık Kebap (4 Kişilik) (Duble Adana Kebap - 2 prs,5200
Karışık Kebap (6 Kişilik) (2 adet 1 - 5 prs,7900
Karışık Kebap (8 Kişilik) (2 adet Duble Adana Kebap - 4 prs,10400
Sakatat Tabağı (Ciğer - Uykuluk - Billur - Böbrek) Birer Porsiyon –,2000
Sakatat Tabağı (Ciğer - Uykuluk - Billur - Böbrek) Yarımşar Porsiyon –,1000
Ciğer (150GR) –,690
Ciğer 1 - 5 prs. (225GR) –,1030
Uykuluk (150GR) –,620
Uykuluk 1 - 5 prs. (225GR) –,930
Böbrek (150GR) –,500
Böbrek 1 - 5 prs. (225GR) –,750
Billur (150GR) –,500
Billur 1 - 5 prs. (225GR) –,750
Tek Adana Lahmacun (80GR) –,115
Porsiyon Lahmacun (5 adet 400GR) –,575
Özel Kare Dilim Baklava Prs. (3 adet) –,390
Özel Kare Dilim Baklava Tek –,130
Fıstıklı Burmalı Kadayıf Prs. (3 adet) –,390
Fıstıklı Burmalı Kadayıf Tek –,130
Ayran (250ml) –,80
Şalgam (330ml) –,80
Coca Cola - Fanta vb. (330ml) –,90
Su (330ml) –,40
Soda (Sade) (330ml) –,60
5LT Şalgam –,1100
Popeyes Menü Fiyatları – Yeni Fiyat Listesi,2026
Fi 712 Restaurant Menü Fiyatları – Yeni Fiyat Listesi,2026
Aspava Menü Fiyatları – Yeni Fiyat Listesi,2026
Cipriani Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Peçenek Döner Menü Fiyatları – Yeni Fiyat Listesi,2026
Peçenek Döner Menü Fiyatları – Yeni Fiyat Listesi,2026
Döner (140 gr) –,520
Kapalı Döner –,570
Kıymalı Pide –,380
Kuşbaşılı Pide –,420
Kaşarlı Pide –,420
Sucuklu Pide –,420
Karışık Pide –,420
Patates –,120
Mercimek Çorbası (Tam Porsiyon) –,120
Mercimek Çorbası (Yarım Porsiyon) –,100
Kadayıf Tatlısı –,150
Sütlaç –,150
Yayık Ayranı –,70
Kola –,70
Soğuk Çay –,70
Şıra –,70
Kapalı Ayran –,60
Şalgam –,60
Gazoz –,60
Maden Suyu –,40
Su –,20
Hünkar Lokantası Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Bursa Kebap Evi Menü Fiyatları – Yeni Fiyat Listesi,2026
Bursa Kebap Evi Menü Fiyatları – Yeni Fiyat Listesi,2026
Ezogelin Çorba,195
Ezogelin Çorba Yarım,165
Tavuk Suyu Çorba,235
Tavuk Suyu Çorba Yarım,195
Çoban Salata,280
Mevsim Salata,280
Köz Patlıcan,225
Parmak Patates,165
Patlıcan Beğendi,255
Pilav,155
Tava Yoğurdu,155
Turşu,215
Soğan Halkası,195
Piyaz,235
Humus,255
Acılı Ezme,235
İçli Köfte,225
Cheddarlı Peynir Topları,255
Falafel,325
Tavuklu Salata,375
Köfteli Salata,445
Et Dönerli Salata,445
Bursa Kebabı (İskender),675
Acılı Bursa Kebabı (Acılı İskender),675
Köz Patlıcanlı Bursa Kebabı (Köz Patlıcanlı İskender),725
Acılı Köz Patlıcanlı Bursa Kebabı (Acılı Köz Patlıcanlı İskender),725
Bursa Special,765
Bursa Special Acılı,765
Bursa Special Köz Patlıcanlı,815
Bursa Special Acılı Köz Patlıcanlı,815
Porsiyon Et Döner,675
Pilav Üstü Et Döner,675
Beğendi Yatağında Et Döner,685
Et Dürüm Döner,465
Cheddarlı Et Dürüm Döner,495
Acılı Et Dürüm Döner,495
Tombik Et Döner,465
Acılı Tombik Et Döner,465
Pideskender,495
Pideli Köfte,655
Acılı Pideli Köfte,655
Köz Patlıcanlı Pideli Köfte,715
Acılı Köz Patlıcanlı Pideli Köfte,665
İnegöl Köfte,645
Kasap Köfte,645
Beğendi Yatağında Köfte,675
Muhteşem Bursa,715
Köz Patlıcanlı Muhteşem Bursa,825
Acılı Muhteşem Bursa,715
Acılı Köz Patlıcanlı Muhteşem Bursa,685
Pideli Tavuk,585
Acılı Pideli Tavuk,585
Köz Patlıcanlı Pideli Tavuk,635
Acılı Köz Patlıcanlı Pideli Tavuk,635
Beğendili Tavuk Külbastı,585
Et Döner Burger,585
Köfte Burger,585
Köfte Burger Köz Patlıcanlı,585
Köfte Burger Beğendili,585
Et Döner Burger Köz Patlıcanlı,605
Et Döner Burger Beğendili,605
Yoğurtlu Adana Kebap,815
Adana Kebap,815
Adana Dürüm,475
Adana Beyti,815
Cheddarlı Adana Beyti,855
Et Döner Beyti,675
Karışık Kebap,845
2 Kişilik Karışık Kebap,1765
Tavuk Şiş,505
Tavuk Pirzola,505
Et Dönerli Taco,535
Lezzet Kutusu,935
Tavuk Şiş Dürüm,395
Cheddarlı Adana Dürüm,515
Et Cheddarlı Döner Beyti,715
Katmer,345
Künefe,295
Kaymaklı Künefe,365
Kemalpaşa Peynir Tatlısı,265
Fırın Sütlaç,260
Bursa Kaymağı,135
Kestane Şekeri (Porsiyon),515
Sufle,325
Kaymaklı Kemal Paşa,335
Pastel De Nata,265
Ayran (30 cl.),98
Cappy Karışık (33 cl.),111
Cappy Kayısı (33 cl.),111
Cappy Portakal (33 cl.),111
Cappy Şeftali (33 cl.),111
Coca-Cola (33 cl.),111
Coca-Cola Zero Sugar (33 cl.),111
Fanta (33 cl.),111
Sprite (33 cl.),111
Fuse Tea Limon (33 cl.),111
Fuse Tea Şeftali (33 cl.),111
Fuse Tea Mango ve Ananas (33 cl.),111
Sade Soda (20 cl.),72
Meyveli Soda (20 cl.),85
Su (50 cl.),39
Şıra (25 cl.),137
Şalgam Suyu (30 cl.),98
Bursa Kestane Şekeri,725
Maraş Biberi,475
Bursa Kozahan Türk Kahvesi,495
Hediyelik Turşu (700 gr.),275
Acı Sos (100 ml.),135
Şıra (1 L.),255
Porridgeshop Menü Fiyatları – Yeni Fiyat Listesi,2026
Zerafet Ocakbaşı Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Bayramoğlu Döner Menü Fiyatları – Yeni Fiyat Listesi,2026
Et Döner,550
Et Döner (Double),1100
Pilav Üstü Et Döner,600
Pilav Üstü Et Döner (Double),1130
Et Döner Dürüm (100 gr.),500
Et Döner Dürüm (150 gr.),740
Et Döner Dürüm (200 gr.),1000
Yarım Ekmek Arası Et Döner (100 gr.),500
Yarım Ekmek Arası Et Döner (150 gr.),740
Yarım Ekmek Arası Et Döner (200 gr.),1000
Tam Ekmek Arası Et Döner (150 gr.),740
Tam Ekmek Arası Et Döner (200 gr.),1000
3/4 Ekmek Arası Et Döner (150 gr.),740
3/4 Ekmek Arası Et Döner (200 gr.),1000
Patates Kızartması,75
Acı Biber Turşusu,20
Et Döner (250 gr.),1250
Et Döner (500 gr.),2500
Et Döner (750 gr.),3750
Et Döner (1 kg.),5000
Coca-Cola Zero Sugar (33 cl.),80
Coca-Cola (33 cl.),80
Coca-Cola Light (33 cl.),80
Cappy (33 cl.),80
Fuse Tea (33 cl.),80
Ayran (30 cl.),70
Sütlaç,170
Burma Kadayıf,190
Havuç Dilim Baklava,220
Sushico Menü Fiyatları – Yeni Fiyat Listesi,2026
İBB Beykoz Sahil Sosyal Tesisleri Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Merkez Restoranlar Luco Restoran Menü Fiyatları – Yeni Fiyat Listesi,2026
Fiyatlar ise kalite ve deneyimle dengeli bir şekilde sunuluyor. Günün çorbası,340
’den başlarken - ızgara deniz ürünleri ve kebap çeşitleri,800
’den başlayan fiyatlarla sofranıza geliyor. Lüx balık seçenekleri ve özel güveç yemekleri ise,1000
’den başlayan fiyatlarla servis ediliyor. Tatlılarda künefe,740
baklava,740
dondurma,740
Günün Çorbası,340
Mercimek Çorbası,340
Balık Çorbası,540
Acılı Ezme,340
Humus,340
Haydari,340
Patlıcan Salatası,340
Şakşuka,340
Soslu Hamsi,560
Köpoğlu,340
Atom,340
Girit Ezme,380
Közlenmiş Al Biber,340
Semizotu Salatası,340
İstiridye,420
Karışık Meze,1600
Sigara Böreği,360
Kalamar Tava,1240
Tereyağında Karides Güveç,1080
Hellim Izgara,700
Mantar Güveç,680
Patates Kızartması,380
Yunan Salatası,650
Çoban Salatası,540
Gavurdağı Salatası,650
Ton Balıklı Salata,720
Roka Salatası,650
Lucco Salatası,1600
Deniz Ürünleri Salata,1600
Adana Kebap,840
Izgara Köfte,700
Kuzu Pirzola,1800
Tavuk Şiş,640
Karışık Kebap (2 Kişilik),4500
Hünkar Beğendi,1560
Çökertme Kebap,1560
Kuzu İncik,1800
Testi Kebap,3200
Osmanlı Güveci,1480
Vejetaryan Güveç,640
Sebze Izgara,660
Vejetaryan Testi Kebap,1780
Spagetti Napolitan,540
Deniz Mahsulleri Makarna,1400
Fileminyon Steak,1680
Biber Soslu Steak,1680
Supermen,540
Baby Kids,540
Çupra,1200
Levrek,1200
Somon,1400
Barbun,1800
Ahtapot Güveç,1640
Karides Güveç,1400
Kalamar Dolma,1840
Künefe,740
Katmer,740
Meyve Tabağı,840
Happy Moons Menü Fiyatları – Yeni Fiyat Listesi,2026
Capo House Menü Fiyatları – Yeni Fiyat Listesi,2026
Burger King Menü Fiyatları – Yeni Fiyat Listesi,2026
Green Salads Menü Fiyatları – Yeni Fiyat Listesi,2026
Hışvahan Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Merkez Restoranlar Safran Restoran Menü Fiyatları – Yeni Fiyat Listesi,2026
Pirpirim Çorbası –,750
Balık Çorbası –,950
Mercimek Çorbası –,750
Tavuk Çorbası –,750
Taze Fasulye –,750
Antep Fıstıklı Rafik –,900
Gavurdağı Salatası –,800
Köpoğlu –,850
Atom –,800
Pastırma Turşusu –,950
Karides Söğüş –,1100
Mantarlı Humus –,750
Kızarmış Bamya –,850
Kibbeh (Haşlama İçli Köfte) –,1000
Antep Peyniri Güveç –,1100
Baklalı Pazı –,1100
Paçanga –,850
Kokoreç –,1550
Yaprak Köfte –,1450
Cunda Karides –,1500
Ahtapot Kokoreç –,1100
Kastamonu Pastırması & Köz Patlıcan –,1150
Maş Fasulye Piyazı –,900
Palamut Lakerda –,900
Semizotu Salatası –,750
Karides & Ahtapot Salatası –,1150
Pastırmalı Salata –,1150
Zeytinyağlı Kereviz –,900
Sarma Kebap –,2750
Adana Kebap –,2500
Dana Pirzola –,3150
T-Bone Steak –,3400
Antrikot –,3150
Izgara Biftek –,2750
Kuzu Lokum –,2300
Kebap Trio –,2250
Tavuk Şiş –,1750
Tavuk Kanat Kebap –,1550
Katmer Kebabı –,2450
Özbek Mantısı –,1600
Pancar –,1500
Dana Kürek –,2300
Dana Bonfile –,2750
Kuzu İncik –,2300
Fırında Kuzu –,2300
Levrek Pirzola –,2350
Deluxe Meyve Tabağı –,1500
Deluxe Meyve Tabağı – /,2500
Havuç Dilimi Baklava –,900
Türk Tatlı Tabağı –,950
Baklava Peynirli Kek –,950
Künefe –,950
Katmer –,950
Sakızlı Süt Helvası –,950
Dondurma (1 Top) –,250
Şazeli Florya Menü Fiyatları – Yeni Fiyat Listesi,2026
Develi Menü Fiyatları – Yeni Fiyat Listesi,2026
Beyaz Fırın Menü Fiyatları – Yeni Fiyat Listesi,2026
Sbarro Pizza Menü Fiyatları – Yeni Fiyat Listesi,2026
Tatlılar,2500
Haberler Restoranlar Bayi Restoranları İntiba Döner Menü Fiyatları – Yeni Fiyat Listesi,2026
İntiba Döner Menü Fiyatları – Yeni Fiyat Listesi,2026
Süzme Mercimek –,130
Az Süzme Mercimek –,110
Çoban Salata –,100
Duble Çoban Salata –,140
Mevsim Salata –,100
Duble Mevsim Salata –,140
Pilav –,110
İçli Köfte –,140
Yoğurt –,110
Patates Tava –,110
Duble Patates Tava –,150
1 Porsiyon Kes (120 gr.) –,650
1.5 Porsiyon Kes (180 gr.) –,975
Duble Kes (240 gr.) –,1300
Az Pilavüstü Kes (120 gr.) –,660
Pilavüstü Kes (120 gr.) –,670
Pilavüstü 1.5 Kes (180 gr.) –,1000
Pilavüstü Duble Kes (240 gr.) –,1340
Dürüm / Tombik / E. Arası 90 gr. –,560
Dürüm / Tombik / E. Arası 120 gr. –,650
Dürüm / Tombik / E. Arası 150 gr. –,810
Dürüm / Tombik / E. Arası 180 gr. –,975
Dürüm / Tombik / E. Arası 240 gr. –,1300
Az İskender (90 gr.) –,660
İskender Porsiyon (120 gr.) –,720
1.5 İskender (180 gr.) –,1080
Duble İskender (240 gr.) –,1440
İntiba Özel Porsiyon (150 gr.) –,840
İntiba Özel 1.5 Porsiyon (200 gr.) –,1210
Künefe –,200
Kemalpaşa –,170
Sütlaç –,170
Baklava –,220
Kutu İçecekler (330 ml) –,85
Ayran (300 ml) –,85
Susurluk Ayranı (330 ml) –,85
Şıra (250 ml) –,100
Soda (200 ml) –,60
Su (300 ml) –,35
Şalgam (Acılı / Acısız) (250 ml) –,85
Faruk Güllüoğlu Menü Fiyatları – Yeni Fiyat Listesi,2026
Huqqabaz Menü Fiyatları – Yeni Fiyat Listesi,2025
Haberler Restoranlar 360 Kule Restoran Menü Fiyatları – Yeni Fiyat Listesi,2026
Kule Serpme Kahvaltı (2 Kişilik),2000
Hızlı Kahvaltı Tabağı,875
Sahanda Yumurta,335
Sucuklu Yumurta,450
Kavurmalı Yumurta,470
Menemen,375
Sade Omlet,335
Peynirli Omlet,350
Mantarlı Omlet,365
Karışık Omlet,470
Yumurtalı Ekmek,245
Kaşarlı Tost,290
Karışık Tost,365
Bruschetta,290
Zeytinyağlı Fasulye,320
Zeytinyağlı Vişneli Yaprak Sarma,350
Babagannuş,320
Fındıklı Kısır,320
Kuru Cacık,320
Meze Tabağı (6 Çeşit),695
Günün Çorbası,290
Etli Kuru Patlıcan Dolma,375
İçli Köfte,365
Paçanga Böreği,365
Muska Böreği,335
Wrap Et,815
Wrap Tavuk,600
Taco Et,815
Taco Tavuk,600
Çıtır Tavuk,600
Sosis Parmak Patates,425
Combo Tabağı,620
Soğan Halkası,335
Patates Tava,290
Elma Dilim Patates,320
Bonfile Bahçe Salata,815
Tavuklu Sezar Salata,710
Çıtır Tavuklu Salata,665
Kule Salata,520
Hellim Salata,520
Gavurdağı Salata,440
Ton Balıklı Salata,665
Mozarella Salata,540
Akdeniz Salata,500
Penne Arabiata,665
Fettuccine Al Pesto,725
Pesto Soslu Penne,665
Spagetti Bolonez,770
Köri Soslu Makarna,725
Kayseri Mantısı,770
Et Noodle,1010
Tavuk Noodle,860
Sebzeli Noodle,770
Üç Mini Burger,815
Hamburger,815
Cheese Burger,860
Mexican Chicken Burger,815
Kule Burger,950
Süt Dana Bonfile (240gr),1775
Cafe de Paris (240gr),1775
Kuzu İncik (350gr),1615
Izgara Köfte (200gr),1010
Etli Güveç (170gr),1235
Hünkar Beğendi (190gr),1370
Karışık Kule Kebap (260gr),1715
Beğendili Köfte (200gr),1145
Kekikli Piliç Pirzola (220gr),950
Şinitzel (200gr),950
Tavuk Şiş (200gr),1010
Köri Soslu Tavuk (220gr),1010
Meksika Usulü Tavuk (200gr),1010
Mantar Soslu Tavuk (200gr),1010
Norveç Usulü Somon (230gr),1675
Kazandibi,350
Tavuk Göğsü,350
Profiterol,425
San Sebastian,425
Havuç Dilim Baklava,500
Sufle,500
Pasta Çeşitleri,410
Kalpli Pasta,450
Dondurma Çeşitleri,410
Cheesecake,410
Fıstıklı Muhallebi,350
Brownie,425
Tiramisu,425
Çay,60
Fincan Çay,100
Fincan Süt,180
Bitki Çayları,290
Espresso,245
Double Espresso,290
Machiato,245
Double Machiato,290
Caramel Machiato,300
Americano,275
Cafe Latte,275
Aromalı Cafe Latte,290
Cappucino,275
Aromalı Cappucino,290
Filtre Kahve,275
Aromalı Filtre Kahve,290
Türk Kahvesi,290
Double Türk Kahvesi,350
Damla Sakızlı Türk Kahvesi,290
Double Damla Sakızlı Türk Kahvesi,350
Affogato,290
Compana,290
Mocha,275
White Chocolate Mocha,275
Flat White,275
Sıcak Çikolata,275
Sahlep,275
Coca Cola (Light/Zero),215
Fanta,215
Sprite,215
Schweppes,215
Cappy,215
Fuse Tea,215
Red Bull,290
Red Bull Sugarfree,290
Red Bull White Edition,290
Limonata,235
Ayran,215
Bodrum Ayranı,245
Chur Chill,210
San Pellegrino: 215 –,290
Perrier,245
Uludağ Premium Maden Suyu: 175 –,275
Uludağ Efsane Gazoz,170
Uludağ Fruiti Extra,170
Uludağ Premium Kaynak Suyu: 60 –,125
Taze Sıkma Meyve Suları (Portakal),335
Taze Sıkma Meyve Suları (Havuç),335
Taze Sıkma Meyve Suları (Yeşil Elma),375
Taze Sıkma Meyve Suları (Karışık),425
Milkshake,450
Frozen,440
Karışık Frozen,515
Mojito,520
Iced Americano,335
Iced Coffee Latte,335
Aromalı Iced Latte,350
Iced Caramel Mocha,350
Iced White Mocha,350
Iced Mocha,350
Frappe,395
Cihangir Sosyal Tesisleri Menü Fiyatları – Yeni Fiyat Listesi,2026
Pizza Bulls Menü Fiyatları – Yeni Fiyat Listesi,2026
Efendy (Somer Şef) Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Hamdi Restoran Menü Fiyatları – Yeni Fiyat Listesi,2026
Hamdi Restoran Menü Fiyatları – Yeni Fiyat Listesi,2026
Süzme Mercimek Çorbası,190
Ezogelin Çorbası,190
Su,40
Yöresel Peynir (90 gr),350
Süzme Yoğurt (140 gr),320
Tulum Peyniri (90 gr),360
Haydari (140 gr),320
Yoğurtlu Şakşuka (150 gr),360
Patlıcan Soslu (150 gr),360
Zeytinyağlı Patlıcan Dolma (3 adet),400
Humus (150 gr),380
Çiğ Köfte (Etli – 250 gr),600
Muhammara (150 gr),425
Patlıcan Salatası (150 gr),375
Yöresel Turşu (175 gr),340
Zeytinyağlı Yaprak Sarma (4 adet),400
Kavun,300
Zeytinyağlı Pilaki (180 gr),400
Zeytinyağlı Fasulye (180 gr),450
Cacık (185 gr),320
Ordövr Tabağı (360 gr),850
Göbek Salata (350 gr),425
Çoban Salata (365 gr),425
Gavurdağı Salata (385 gr),525
Ezme Salata (165 gr),375
Kaşık Salata (160 gr),375
Söğüş Tabağı (350 gr),400
Çanakkale Domatesi Söğüş (350 gr),400
Harman Salata (375 gr),450
İnce Kıyım Çoban Salata (325 gr),425
Kızarma İçli Köfte (1 adet),240
Fındık Lahmacun (Adet),175
Normal Lahmacun (Adet),330
Urfa Lahmacun (Adet),600
Abugannuş (Etsiz) (175 gr),325
Ali Nazik (Etsiz) (175 gr),325
Patlıcan Söğürtme (175 gr),325
Küçük Cevizli Lahmacun (Adet),260
Cevizli Lahmacun (Adet),380
Urfa Cevizli Lahmacun (Acılı),660
Yoğurtlu Yuvalama (Kase),500
Kuru Dolma (1 adet),175
Bulgur Pilavı (150 gr),230
Pirinç Pilavı (150 gr),230
Patates Tava (180 gr),360
Haşlama İçli Köfte (1 adet),240
Birecik Kebap (Acılı) (160 gr),1050
Urfa Kebap (160 gr),1100
Domatesli Kebap (160 gr),1100
Sebzeli Kebap (160 gr),1050
Fıstıklı Kebap (160 gr),1280
Haşhaş Kebap (160 gr),1100
Beyti Kebap (160 gr),1050
Oruk Kebap (160 gr),1050
Döner Kebap (150 gr),1250
İskender Kebap (150 gr),1250
Patlıcan Kebap (180 gr),1350
Kuzu Şiş Kebabı (180 gr),1350
Tavuk Şiş Kebabı (185 gr),950
Dana Şiş Kebabı (180 gr),1350
Yoğurtlu Kebap (Tavuk Şişten) 185 gr,950
Yoğurtlu Kebap (Urfadan) 160 gr,1100
Yoğurtlu Kebap (Kuzu Şişten) 180 gr,1350
Alinazik Kebap (Tavuk Şişten) 185 gr,1200
Alinazik Kebap (Urfadan) 160 gr,1300
Alinazik Kebap (Kuzu Şişten) 180 gr,1550
Altı Ezmeli Kebap (Tavuk Şişten) 185 gr,1200
Altı Ezmeli Kebap (Urfadan) 160 gr,1300
Altı Ezmeli Kebap (Kuzu Şişten) 180 gr,1550
Testi Kebabı (750 gr),5000
Yoğurtlu Kebap (Acılı) (Birecikten) 160 gr,1100
Yoğurtlu Kebap (Dana Şişten) 180 gr,1350
Ali Nazik (Acılı) (Birecikten) 160 gr,1300
Altı Ezmeli (Acılı) (Birecikten) 160 gr,1300
Altı Ezmeli (Dana Şişten) 180 gr,1550
1 Kişilik (240 gr),1750
4 Kişilik (1000 gr),6800
6 Kişilik (1300 gr),8800
Kare Baklava (95 gr),300
Havuç Dilimi (110 gr),325
Hamdi Spesiyal (95 gr),325
Şöbiyet (110 gr),325
Künefe (130 gr),360
Katmer (165 gr),600
Mevsim Meyvesi,300
Dondurma (70 gr),260
Kapuçino,250
Bitki Çayları (0 - 16 ml),180
Türk Kahvesi,180
Nescafe (0 - 16 ml),180
Espresso (0 - 05 ml),225
Türk Çayı,70
Coca Cola / Zero / Light / Sprite / Fanta (0 - 33 ml),165
Limonata (0 - 32 ml),150
Meyve Suyu (0 - 32 ml),150
Şalgam Suyu (0 - 33 ml),165
Fuse Tea (0 - 33 ml),165
Ayran (0 - 32 ml),150
Soda (0 - 20 ml),90
Taze Sıkma Portakal Suyu (0 - 30 ml),250
Taze Sıkma Nar Suyu (0 - 30 ml),350
Üzüm Suyu (0 - 20 ml),375
Enerji İçeceği (0 - 25 ml),350
Tonik (0 - 25 ml),250
Lokanta 1741 Menü Fiyatları – Yeni Fiyat Listesi,2026
İtalyan İşi Menü Fiyatları – Yeni Fiyat Listesi,2026
Karafırın Menü Fiyatları – Yeni Fiyat Listesi,2026
Filizler Köftecisi Menü Fiyatları – Yeni Fiyat Listesi,2026
Gizia Brasserie Menü Fiyatları – Yeni Fiyat Listesi,2026
Mahir Lokantası Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Baydöner Menü Fiyatları – Yeni Fiyat Listesi,2026
Tek İskender &amp Turşu Menü,550
İskender &amp Tatlı Menü,595
Coss Buçuk Menü,715
2’li Coss Menü,1065
2’li Dolu Dolu Menü,1190
2’li Buçuk İskender Menü,1270
Tek İskender,560
1 - 5 İskender,715
Acılı Atom Tek İskender,580
Yoğurtlu Patlıcanlı Tek İskender,595
Acılı Atom Buçuk İskender,735
Yoğurtlu Patlıcanlı Buçuk İskender,750
Etibol 1 - 5 İskender,825
Acılı Atom Etibol 1 - 5 İskender,845
Yoğurtlu Patlıcanlı Etibol 1 - 5 İskender,860
Mercimek Çorbası,145
Patates Kızartması,125
Turşu,100
Salata,300
Yoğurt (150 gr.),65
Sufle,180
2’li Sufle,280
Coca-Cola (45 cl.),100
Coca-Cola Şekersiz (45 cl.),100
Fanta (33 cl.),105
Sprite (33 cl.),105
Ayran (27 - 5 cl.),90
Doğanay Şalgam Suyu (30 cl.),90
Doğanay Şalgam Suyu (Acılı) (30 cl.),90
Su (50 cl.),40
Coca-Cola (1 L.),115
Coca-Cola Şekersiz (1 L.),115
Komagene Menü Fiyatları – Yeni Fiyat Listesi,2026
Bayi Restoranları Makarnam Menü Fiyatları – Yeni Fiyat Listesi,2026
Etçi Umut Menü Fiyatları – Yeni Fiyat Listesi,2026
Balbadem Pastanesi Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Olden 1545 Menü Fiyatları – Yeni Fiyat Listesi,2026
Çipura Nigiri,1515
Tuna Salata,1570
Stracciatella,1010
Avokado Lor,955
Kuru Etli Kereviz,1065
Keşkek Karides,1460
Çarşaf Kalamar Dolma,1400
Kaburga Tart,1515
Olden Mantı,1345
Pancar Mantı,840
İsli Tavuk,1795
Tempura Granyöz,1960
Kuzu Katlama,2520
Sedirde Somon,1905
Dana Yanak,2130
Mandalina Ekmek Kadayıfı,810
Baklava,900
Vanilya Çubuğu,955
Hindistan Cevizli Tart,840
Dragos Sosyal Tesisler Menü Fiyatları – Yeni Fiyat Listesi,2026
HuQQa Menü Fiyatları – Yeni Fiyat Listesi,2026
Akkaya Aspava Menü Fiyatları – Yeni Fiyat Listesi,2026
Haberler Restoranlar Bayi Restoranları Selimiye Muhallebicisi Menü Fiyatları – Yeni Fiyat Listesi,2026
Kahvaltı Tabağı (Tek kişilik),550
Hızlı Kahvaltı Tabağı,300
Selimiye Köy Kahvaltısı,1400
Tepside Serpme Kahvaltı,1300
Sıcak Simit Kahvaltı,240
Simit Tabağı,180
Sade,35
Peynirli / Zeytinli,35
Kaşarlı,35
Patatesli,35
Kıymalı,35
Dereotlu Cevizli Poğaça,35
Peynirli Ev Poğaçası,45
Simit,30
Çekirdekli Simit,45
Kepekli Haşhaşlı Simit,45
Simit Arası Beyaz Peynir,115
Simit Arası Kaşar Peynir,115
Sade Açma,35
Zeytinli Açma,45
Çikolatalı Açma,75
Sade Kruvasan,150
Çikolatalı Kruvasan,210
Sarıyer Kol Böreği,250
Su Börekleri (Tereyağlı),250
Sahanda Sucuk,325
Sahanda Yumurta,225
Sahanda Beyaz Peynirli Yumurta,225
