District,Rooms,Price
AkyurtYıldırım Mh.,3+1,18000.0
AkyurtYıldırım Mh.,3+1,20000.0
AkyurtYıldırım Mh.,3+1,27100.0
AkyurtYıldırım Mh.,3+1,17000.0
AkyurtYeşiltepe Mh.,3+1,16000.0
AkyurtYıldırım Mh.,3+1,18500.0
AkyurtYıldırım Mh.,3+1,18500.0
AkyurtYıldırım Mh.,2+1,15000.0
AkyurtBalıkhisar Mh.,1+1,17000.0
AkyurtYıldırım Mh.,3+1,24750.0
AkyurtYeşiltepe Mh.,2+1,13600.0
AkyurtYeşiltepe Mh.,2+1,17500.0
AkyurtYeşiltepe Mh.,3+1,18000.0
AkyurtYıldırım Mh.,3+1,18000.0
AkyurtYıldırım Mh.,2+1,15500.0
AkyurtYıldırım Mh.,3+0,15500.0
AkyurtYeşiltepe Mh.,4+1,19000.0
AkyurtYeşiltepe Mh.,2+0,11500.0
AkyurtBeyazıt Mh.,2+1,18500.0
AkyurtBalıkhisar Mh.,1+1,17900.0
AkyurtYeşiltepe Mh.,2+1,14000.0
AkyurtYıldırım Mh.,2+1,15000.0
AkyurtBalıkhisar Mh.,1+1,20000.0
AkyurtYıldırım Mh.,3+1,14000.0
AkyurtYıldırım Mh.,3+1,21000.0
AkyurtBalıkhisar Mh.,1+1,15000.0
AkyurtYeşiltepe Mh.,2+1,20000.0
AkyurtYıldırım Mh.,3+1,18000.0
AkyurtBalıkhisar Mh.,1+1,20000.0
AkyurtBeyazıt Mh.,3+1,15000.0
AkyurtBalıkhisar Mh.,1+1,16000.0
AkyurtBalıkhisar Mh.,1+1,23000.0
AkyurtYıldırım Mh.,3+1,19750.0
AkyurtYıldırım Mh.,3+1,19000.0
AkyurtBeyazıt Mh.,3+1,16500.0
AkyurtBalıkhisar Mh.,1+1,17500.0
AkyurtYıldırım Mh.,2+1,17000.0
AkyurtYıldırım Mh.,3+1,15500.0
AkyurtYıldırım Mh.,3+1,19250.0
AkyurtYıldırım Mh.,2+1,16000.0
AkyurtYeşiltepe Mh.,3+1,16000.0
AkyurtYıldırım Mh.,2+1,16000.0
AkyurtYıldırım Mh.,2+1,15000.0
AkyurtBalıkhisar Mh.,1+1,20000.0
AkyurtYıldırım Mh.,2+1,15250.0
AkyurtYıldırım Mh.,3+1,21000.0
AkyurtBalıkhisar Mh.,1+1,19000.0
AkyurtAtatürk Mh.,2+1,15000.0
AkyurtYeşiltepe Mh.,3+1,16000.0
AkyurtYıldırım Mh.,3+1,25200.0
AkyurtYeşiltepe Mh.,3+1,18500.0
AkyurtBalıkhisar Mh.,1+1,16500.0
AkyurtYıldırım Mh.,3+1,17000.0
AkyurtBalıkhisar Mh.,1+1,16000.0
AkyurtYıldırım Mh.,3+1,19000.0
AkyurtBalıkhisar Mh.,1+1,20000.0
AkyurtAtatürk Mh.,3+1,20000.0
AkyurtYıldırım Mh.,2+1,17500.0
AkyurtYıldırım Mh.,3+1,18500.0
AkyurtBalıkhisar Mh.,1+1,20750.0
AkyurtYıldırım Mh.,3+1,25000.0
AkyurtYeşiltepe Mh.,2+1,13000.0
AkyurtBalıkhisar Mh.,1+1,25000.0
AkyurtBalıkhisar Mh.,1+1,25000.0
AkyurtBalıkhisar Mh.,1+1,25000.0
AkyurtYıldırım Mh.,3+1,20000.0
AkyurtBalıkhisar Mh.,1+1,15000.0
AkyurtBalıkhisar Mh.,1+1,18000.0
AkyurtBalıkhisar Mh.,1+1,25000.0
AkyurtBalıkhisar Mh.,1+1,30000.0
AkyurtYıldırım Mh.,3+1,26250.0
AkyurtBalıkhisar Mh.,1+1,25500.0
AkyurtBalıkhisar Mh.,1+1,16500.0
AkyurtBalıkhisar Mh.,1+1,20000.0
AkyurtYıldırım Mh.,3+1,19500.0
AkyurtBalıkhisar Mh.,1+1,18000.0
AkyurtYıldırım Mh.,3+1,17000.0
AkyurtBalıkhisar Mh.,1+1,25000.0
AkyurtYıldırım Mh.,3+1,20000.0
AkyurtYeşiltepe Mh.,2+1,14000.0
AkyurtBeyazıt Mh.,3+1,14500.0
AkyurtYıldırım Mh.,3+1,17000.0
