Date,Overall_Normal_Daily_Inflation,Overall_Weighted_Daily_Inflation,Overall_Normal_Weekly_Inflation,Overall_Weighted_Weekly_Inflation,aksesuar_Daily_Inflation,aksesuar_Weekly_Inflation,atlet_Daily_Inflation,atlet_Weekly_Inflation,ayakkabi_Daily_Inflation,ayakkabi_Weekly_Inflation,bluz_Daily_Inflation,bluz_Weekly_Inflation,canta_Daily_Inflation,canta_Weekly_Inflation,ceket_Daily_Inflation,ceket_Weekly_Inflation,dis-giyim_Daily_Inflation,dis-giyim_Weekly_Inflation,elbise_Daily_Inflation,elbise_Weekly_Inflation,etek_Daily_Inflation,etek_Weekly_Inflation,gomlek_Daily_Inflation,gomlek_Weekly_Inflation,hirka_Daily_Inflation,hirka_Weekly_Inflation,kazak_Daily_Inflation,kazak_Weekly_Inflation,pantolon_Daily_Inflation,pantolon_Weekly_Inflation,sort_Daily_Inflation,sort_Weekly_Inflation,sweatshirt_Daily_Inflation,sweatshirt_Weekly_Inflation,tisort_Daily_Inflation,tisort_Weekly_Inflation,tulum_Daily_Inflation,tulum_Weekly_Inflation,yelek_Daily_Inflation,yelek_Weekly_Inflation
2026-03-31,0.010259075617716773,0.007272414613143985,0.028668654876282007,0.024496031050850187,-0.007984384434429947,-0.01859764056809876,-0.019780980587165486,-0.019780980587165486,0.02617704129074938,0.05518031588816097,-0.0011409551397457696,0.06152525558975497,0.006054374175982868,0.03387233103106069,0.036399259593761,0.06549760091726231,-0.009954756158450873,0.020680420745015304,0.004536959296926657,0.012440483293819193,0.008053221059047155,0.04048481347656563,0.029448335151030403,0.06747141838359338,0.012238508746355015,0.05865825793368673,-0.01754447524474545,-0.008532725348209924,0.02606779605671039,0.03484856328270047,0.0,0.012275468830670988,0.0,0.0,0.00023530311453079378,-0.016863378852473243,0.03262459937346596,0.01960813149212992,0.009787819294615474,0.02391505795578497
2026-04-01,0.0032262325460874486,0.002373232298276351,0.017226990135134068,0.014506162987318216,0.005584217586813489,-0.029441468005124705,0.0,-0.019780980587165486,0.0,0.05518031588816097,0.0008151499863748857,0.027604433945852103,0.009946201924956988,0.02819904411963914,0.0,0.05401577128044077,0.005712879556547312,0.008180672763681729,-8.828537752125776e-05,0.005993483780807107,0.007526301814563929,0.004530085782987303,-0.006813179706537276,0.05356521350821142,0.02296137776023799,0.00012927415920738206,0.01234611994520085,-0.0014043966639355476,0.0016089149695777127,0.029153827471843252,0.006213794039824583,-0.006051045002025135,0.0,0.0,-0.0002352477600001679,-0.009324362519559148,-0.00841358288821481,0.01315808864551693,0.008914665528323873,0.021223211129013375
2026-04-02,0.008252565635478382,0.0033997076414125083,0.03105065585785871,0.02266655957728969,0.0014251415384720634,-0.0050527390161347885,0.0,-0.019780980587165486,0.03480580084704599,0.08262814099225291,0.002606355385841974,0.02408449589902184,0.0046867406133923595,0.045088961875972666,-0.006725130086766562,0.0566773101549074,0.002615053877868645,0.016758041592582762,-0.004521454389629254,0.01134592436574744,-0.009142509002222132,0.00827748464461564,0.012546084029047222,0.03896487033809248,0.005816585230164817,0.03386885165748543,0.0009756441756001433,-0.0007652443412138332,0.0030366420738248134,0.034178262347819066,0.0,-0.0072893980705163175,0.0,0.0,0.0,0.011905222523490577,0.05454624794542462,0.0684220609566879,0.0,0.033400504608082304
2026-04-03,0.004685791234857017,0.008001162856174693,0.039707590928445446,0.03026241139705288,-0.003518367823855839,-0.023251090731942203,0.0,-0.019780980587165486,0.0054054671821730516,0.08848025187888364,0.013765283931538086,0.0482289351391354,-0.007344879002958993,0.025430554514625392,0.002893028892453353,0.0520449475326592,0.002768739866428449,0.0182789620951449,0.0062817457243444785,0.011314372415401674,0.007439840455728763,0.02188182318728371,0.023613009799399176,0.07819188146059597,0.003093204861308152,0.04272209348425737,0.017940703073762387,0.026751263304645834,-0.001975934110501232,0.04355968303355073,-0.0013282653941162348,0.004877275078119192,0.0,0.0,0.009412124581233972,0.030058976289537354,0.0,0.10969555656464114,0.018570358675734866,0.05881584115050509
2026-04-04,-0.0037772821226949027,-0.007751487333130025,0.025919843417941513,0.011257792280996659,0.007569548379717128,-0.0125143132457749,0.0,-0.019780980587165486,0.009216694629094135,0.08307766957792229,-0.048926053750574794,-0.019406002269094946,0.008099494186587952,0.026887686693004342,-0.004229364833884586,0.03253708346817996,0.0003173128173672435,0.014091071138227163,-0.005803709387052658,-0.0016936186719560542,-0.0020116109843962837,0.00892475729885378,-0.016623223463729353,0.054520146690294036,0.0,0.02791677975813056,-0.007128556385862739,0.0076255402751148615,-0.005445538019516638,0.015336705280365903,-0.012541709434995996,0.004630821535304808,0.0,0.0,0.01119937020012296,-0.000911255140048417,0.0,0.10969555656464114,-0.024066247770987537,0.011503332131874267
2026-04-05,0.0044123999257998925,0.006128595458126496,0.019757580799928842,0.013440947242026269,-0.004904111064133687,-0.035448492572059176,0.0,-0.019780980587165486,0.00752703375875452,0.07808759499618079,-0.000246978049634472,-0.030207770173449333,-0.011663898489387203,-0.006341586162916246,0.0247021570974717,0.03761986859499533,-0.0034364650870610802,0.00172713540430669,0.010115929804659363,0.005977342515974149,0.009155656335888551,0.01662128235778937,0.014022561666704902,0.061823144344552494,0.013997115785208125,0.03482058872892857,0.010745936860283578,0.01677883699499927,0.003640374917269762,0.0037285098138466477,0.0,0.004630821535304808,0.0,0.0,-0.010450988663527672,-0.02160573848414149,0.0,0.079788422380759,0.005384273270244266,0.024808685607281555
2026-04-06,0.007730487311370382,0.009794141286470603,0.03524738176768949,0.02948067804612431,0.008524564193568951,0.00658670875734213,0.0,-0.019780980587165486,0.007678323033150525,0.09391969427892222,0.007239906933000917,-0.026881161408707555,0.019354967608525175,0.029158468299122386,0.007682358053710425,0.0615287847065753,0.009295458099740639,0.007221894833750353,0.016588735384019504,0.027230077882226533,0.005440386125315166,0.026621004976001617,0.01639238445973512,0.07402667266221652,-0.011821554433598558,0.046825443270344325,0.0010784586685559372,0.01810144271283254,0.017134750795096076,0.0445211481741572,0.0,-0.007725603723741092,0.0,0.0,0.009464080659204788,0.019608592877570663,0.011494411417169115,0.09219995475109921,-0.01053528812042337,0.007461206511469198
2026-04-07,0.0013631197387566907,0.005238797196518208,0.026131388400955302,0.027402223591717068,0.017194306519396685,0.03213523365992765,0.020180164019888647,0.020180164019888647,0.011951992004775258,0.07875558424734086,-0.011647027136764354,-0.037116496046264436,-0.010068291593674283,0.012665544621921043,0.010134822772926544,0.03462751529583552,0.0008295719472857233,0.018193324126235533,-0.0028448879446536512,0.019681470091637676,0.0013186006677481377,0.019762336594401964,-0.01156125096225602,0.031241243013582665,0.003009091971391653,0.03728066876997138,0.0022779419784322297,0.03864306629218017,-0.0056413580388450235,0.012241719689209063,0.0,-0.007725603723741092,0.0,0.0,0.0010869972841374143,0.02047678328349889,-0.01136379132442722,0.04567373567887989,0.012304474055402359,0.009972062746045784
2026-04-08,-0.005579335632960869,-0.002317837100992759,0.017124775926026015,0.02259401944526207,-0.01874932711362942,0.007159196441048454,0.009925940079581252,0.030306411198327554,0.008304184605719689,0.08771376976338163,0.00794023300359381,-0.03026145902801536,0.01235252495008643,0.015078346820824873,-0.024301433314098397,0.009484583727942253,-0.0269512995166864,-0.014876202720328635,-0.007278120845336966,0.012349480784654476,0.009075057423231003,0.021329901267863827,-0.020763152648629157,0.0167567702609559,-0.008068355287820461,0.005816585230164817,0.008234298280348273,0.034424434958600036,-0.010126965275340516,0.0003812545679062751,0.0,-0.013853316110486569,0.0,0.0,0.011401078542029985,0.032354178247991694,0.0,0.05454624794542462,-0.013121369273230044,-0.01208706701357054
2026-04-09,0.0043775380355526305,-0.00016717593654869134,0.013215649667768004,0.01895890396027311,0.0046399310538667304,0.010392393502665964,0.0,0.030306411198327554,-0.008751000893404526,0.04192997827210809,-0.005752161060567418,-0.038345963479727185,0.015517508922567425,0.026021139181520825,0.01835415905973936,0.034973153439229465,-0.0021572637094529057,-0.019565264195381404,0.0064427408212412995,0.023499492382484277,-0.018567754360471755,0.011614795918583942,0.0064790827822207575,0.010664539309504839,0.014778645448472849,0.014778645448472849,-0.017544457998482033,0.015285461559723101,0.013837609501482051,0.011153628071118415,0.0015597721395728126,-0.012315151987423612,0.0,0.0,0.02356989652815411,0.05668665940970463,0.011494411417169115,0.011494411417169115,0.006982316507631259,-0.005189146233476882
2026-04-10,0.00786772376464806,0.009474206538751861,0.016424597045642697,0.020447960750675342,-0.007383188405551855,0.006473620499825472,0.0,0.030306411198327554,0.008828256978107296,0.04547711165671431,0.0026858378189063004,-0.04885588549570019,-0.015828079670556883,0.017252793530785793,0.025115053237760865,0.057906006644785624,0.015669052368953107,-0.006952271810024002,0.00551327274150526,0.02271787062377939,0.05566518295865719,0.06003999021319806,0.012920646542573966,0.00010743200270435516,0.0019417890479214162,0.013613816324126171,-0.010658104453077799,-0.013238747573744991,0.015365982870186867,0.02872368762384303,0.012913372406522239,0.001769806442009303,0.0,0.0,-0.03404013331718081,0.01119937020012296,0.0,0.011494411417169115,0.027571416488973988,0.003601949964955553
2026-04-11,0.002318974479692981,0.0022767549108859697,0.02264447644547407,0.030761203065663434,0.010513646507909202,0.009414516348606794,-0.00982838412765108,0.020180164019888647,-0.001430630719303938,0.034447235703063406,0.0017857622780754756,0.001859671945114938,0.020107933600041816,0.02937026666684539,-8.622735615237964e-05,0.0623076729213945,-0.01361409047901363,-0.020782431716988792,0.005074537800271006,0.033908193807020925,0.01160009395715389,0.07449802572928088,0.0027917102649952508,0.01985268120650363,0.0,0.013613816324126171,-0.0005659508143466274,-0.006716528675640099,0.0032851560017888026,0.03775433611264245,0.0,0.014493286464602573,0.0,0.0,0.052607833843938634,0.052607833843938634,0.0,0.011494411417169115,-0.012561975188835839,0.01543237428423505
2026-04-12,0.0026870284677962264,0.004901114775408999,0.020887786074592185,0.029503670508722823,-0.012960308427408473,0.0012423968016601616,0.0,0.020180164019888647,0.008978130229880366,0.0359371041462897,0.006880150736573443,0.009001818806277928,-0.009185658138082031,0.031951399671486636,0.0234785200051586,0.06103912960563007,0.010004937466775443,-0.007574987272184086,0.004930068423337541,0.02860018468064962,-0.004206178905487357,0.06027101773815735,0.010617756411412937,0.01642830003406881,-0.026012613102647797,-0.026380788548797218,-0.005901142979866103,-0.02307600007989996,0.008631099159734923,0.04291469619021249,-0.0012821769647052284,0.013192526541849547,0.0,0.0,-0.013726975540563124,0.04912308532634868,0.0,0.011494411417169115,0.014667958603118869,0.024808843451596507
2026-04-13,0.015908202951608885,0.027878626280006813,0.02917227296888525,0.04794113505608699,0.004760968279232447,-0.0024940236363252266,0.0,0.020180164019888647,0.0016212557162562646,0.02971017573822854,0.024138825097854033,0.025930297361218102,0.026417292825492655,0.0391009958614017,0.029208311200199066,0.0837048817724102,0.004747091515172386,-0.012047327585772094,0.02686607963627541,0.03899896033883521,0.03266608871708665,0.0889814453218929,0.04922096915805074,0.04925804477401008,0.04204324724531605,0.026690401144619402,0.034697631824667674,0.009731994967118851,0.03714476131905475,0.06343187351607238,0.01935871903405406,0.03280663599057654,0.0,0.0,0.09096750307242729,0.13382854798231403,-0.07692412588843,-0.07692412588843,0.029352295406733786,0.06612122968606382
2026-04-14,-0.006775885592813058,-0.00821443589756432,0.02080723689787134,0.03391641138037427,0.0004162714329940531,-0.018947311039784642,0.0,0.0,0.016494206868376438,0.034332099408909356,-0.006287439033037856,0.03149365778807112,-0.019194934913519757,0.029521037888552648,-0.011650265893445422,0.060333143262510935,0.003468324780255383,-0.009442525543301605,0.000734756701162631,0.042728818432546944,-0.01330319180263917,0.07307955287029877,-0.026877493960798304,0.032999383124434845,-0.002049223369958164,0.021512657644090494,-0.011976456681455638,-0.0046284152475308815,-0.02048433274464123,0.04755782995287161,0.0,0.03280663599057654,0.0,0.0,-0.055032392677801134,0.07026787183047101,-0.005303108644407972,-0.07126535078644758,-0.011245590443037412,0.04131918211466434
2026-04-15,0.0040012861263782895,0.00042756790989550986,0.03064207679647679,0.03676152518735587,0.0,-0.00020176692014162168,0.0,-0.00982838412765108,-0.02639922648291393,-0.001267130065669142,-0.00020107188079176996,0.023162107881249394,0.0,0.016959026144882428,0.002292071445308519,0.08923343629838865,-0.00948777393432998,0.00833523397415803,-0.0025676081306548193,0.047676616461713506,-0.009719671586131073,0.05309269534833594,0.004790575370797079,0.05995607429878658,0.0012467261521271755,0.031105529943928234,0.007987288911539103,-0.004872273354024181,0.013538168777605719,0.07260204835704687,0.0,0.03280663599057654,0.0,0.0,0.038334675046959976,0.09876909021321789,0.07387771562487022,-0.0026525564808851376,0.0023646957769958288,0.05765952639833771
