District,Rooms,Price
İlkadım / Cedit,3+1,11.500 TL
İlkadım / 19 Mayıs,Stüdyo (1+0),9.000 TL
Atakum / Altınkum,3+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Atakent,1+1,10.250 TL
Atakum / Altınkum,1+1,10.000 TL
Atakum,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Cedit,2+1,9.000 TL
Atakum / Köyler,1+1,11.000 TL
İlkadım / 19 Mayıs,2+1,10.000 TL
İlkadım / 19 Mayıs,2+1,9.000 TL
İlkadım / Cedit,2+1,10.000 TL
İlkadım / Rasathane,2+1,9.000 TL
Çarşamba,1+1,7.000 TL
Atakum / Köyler,1+1,10.500 TL
Atakum / Atakent,1+1,10.250 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Gazi,2+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Altınkum,1+1,11.000 TL
Canik,1+1,9.250 TL
Atakum / Kurupelit,1+1,10.500 TL
Atakum / Altınkum,1+1,10.250 TL
Atakum,1+1,11.999 TL
Atakum,1+1,11.000 TL
Çarşamba,2+1,11.500 TL
İlkadım / Hastanebaşı,3+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Bafra / Bahçeler,3+1,10.000 TL
Bafra / Çarşı,2+1,10.000 TL
Bafra / Bahçeler,2+0,7.500 TL
Atakum / Kurupelit,1+1,9.950 TL
Havza,2+1,10.000 TL
Terme / Evci,3+1,5.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.250 TL
Bafra / Bahçeler,3+1,10.000 TL
Atakum / Kurupelit,1+1,9.999 TL
Atakum / Merkez,1+1,10.750 TL
Atakum,1+1,10.750 TL
Bafra / Çarşı,2+1,11.000 TL
İlkadım / Rasathane,3+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Gazi,2+1,11.500 TL
Atakum / Merkez,1+1,11.500 TL
Atakum / Merkez,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.750 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Gazi,2+0,8.950 TL
İlkadım / Rasathane,2+1,8.500 TL
Canik,2+0,10.500 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Gazi,2+1,10.000 TL
İlkadım / Kökçüoğlu,3+1,9.000 TL
Atakum / Kurupelit,1+1,9.999 TL
Atakum / Altınkum,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Köyler,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Cedit,1+1,10.000 TL
Canik,3+1,10.000 TL
İlkadım / Gazi,3+1,9.000 TL
Bafra / Bahçeler,3+1,8.250 TL
Atakum / Köyler,1+1,10.299 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,8.500 TL
Atakum,1+1,10.000 TL
Atakum,4+1,10.500 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Rasathane,1+1,11.500 TL
Tekkeköy,2+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,9.500 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Cedit,2+1,9.000 TL
Bafra / Bahçeler,1+1,11.000 TL
Atakum / Köyler,1+1,11.500 TL
Atakum,1+1,10.000 TL
Canik,2+1,10.000 TL
Atakum / Atakent,1+1,11.750 TL
Atakum / Altınkum,1+1,11.000 TL
Atakum,1+1,10.000 TL
Kavak,3+1,10.000 TL
Bafra / Bahçeler,2+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Altınkum,1+1,10.000 TL
İlkadım / Cedit,2+1,11.000 TL
Canik,3+1,7.000 TL
İlkadım / Rasathane,2+1,4.000 TL
Bafra / Çarşı,4+1,7.500 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Atakent,1+1,10.500 TL
Atakum / Atakent,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,9.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Atakent,1+1,11.750 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Gazi,2+0,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,11.000 TL
Atakum / Kurupelit,1+1,9.750 TL
Atakum / Atakent,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
İlkadım / Hastanebaşı,2+1,11.500 TL
Çarşamba,2+1,11.000 TL
Atakum / Merkez,1+1,9.500 TL
İlkadım / 19 Mayıs,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.500 TL
İlkadım / Cedit,3+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Altınkum,1+1,11.500 TL
Atakum / Merkez,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.500 TL
İlkadım / Gazi,3+1,10.000 TL
19 Mayıs / Ballıca,2+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum,1+1,11.000 TL
Canik,3+1,9.000 TL
Canik,3+1,10.000 TL
Bafra / Çarşı,4+1,11.000 TL
Canik,2+1,10.000 TL
Atakum,1+1,10.500 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Köyler,1+1,11.000 TL
Atakum / Köyler,1+1,11.000 TL
Atakum / Köyler,1+1,10.000 TL
Atakum / Atakent,1+1,10.500 TL
Atakum / Köyler,1+1,9.000 TL
Atakum / Altınkum,1+1,11.000 TL
Atakum / Köyler,1+1,11.000 TL
İlkadım / 19 Mayıs,2+0,10.000 TL
Atakum,1+1,10.500 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,11.250 TL
Atakum,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.500 TL
Bafra / Çarşı,2+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / İstasyon,2+1,6.500 TL
Atakum / Merkez,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.750 TL
Atakum,1+1,11.800 TL
Çarşamba / Çınarlık,Stüdyo (1+0),10.000 TL
Terme / Hüseyinmescidi,2+1,10.000 TL
Bafra / Bahçeler,2+1,11.500 TL
Atakum / Atakent,1+1,11.750 TL
İlkadım / Rasathane,3+1,7.000 TL
İlkadım / Gazi,2+1,10.000 TL
Bafra / Çarşı,2+1,11.000 TL
Atakum / Köyler,1+1,11.000 TL
İlkadım / İstasyon,3+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Bafra / Bahçeler,1+1,10.500 TL
Bafra / Çarşı,2+1,11.000 TL
Terme,3+1,8.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum,1+1,11.000 TL
Bafra / Merkez,3+1,10.000 TL
Vezirköprü / Gölköy,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / 19 Mayıs,2+1,8.500 TL
Atakum / Köyler,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,9.750 TL
İlkadım / Rasathane,2+1,11.000 TL
İlkadım / Cedit,2+1,11.000 TL
Bafra / Bahçeler,3+1,11.500 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Gazi,2+1,10.500 TL
Bafra / Çarşı,2+1,9.500 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum,1+1,10.000 TL
İlkadım / Rasathane,1+1,6.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Çarşamba,3+2,10.000 TL
Atakum / Köyler,1+1,11.000 TL
İlkadım / İstasyon,2+1,7.500 TL
Atakum / Köyler,1+1,11.100 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,11.000 TL
İlkadım / Gazi,2+1,10.500 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.750 TL
Atakum,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / İstasyon,2+1,10.000 TL
Atakum / Kurupelit,1+1,10.250 TL
Bafra / Bahçeler,3+1,11.000 TL
Atakum / Köyler,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.500 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Cedit,2+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
İlkadım / Gazi,2+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
19 Mayıs / Ballıca,1+1,11.500 TL
İlkadım / Gazi,2+1,8.500 TL
Terme,2+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Bafra / Bahçeler,2+1,9.500 TL
Bafra / Bahçeler,2+1,10.000 TL
Atakum / Köyler,1+1,8.250 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.750 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.500 TL
Atakum / Altınkum,1+1,10.500 TL
Atakum / Köyler,1+1,11.500 TL
Tekkeköy / Kutlukent,3+1,8.000 TL
İlkadım / Hastanebaşı,3+1,11.500 TL
Bafra / Merkez,3+1,10.000 TL
19 Mayıs / Ballıca,1+1,8.750 TL
Bafra / Bahçeler,3+0,10.750 TL
İlkadım / Cedit,3+1,8.000 TL
İlkadım / Hastanebaşı,3+1,10.500 TL
İlkadım / Rasathane,2+1,9.000 TL
Atakum / Kurupelit,1+1,9.500 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Köyler,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum / Kurupelit,1+1,10.500 TL
Atakum / Kurupelit,1+1,11.500 TL
Bafra / Bahçeler,3+1,10.500 TL
Atakum / Kurupelit,1+1,10.500 TL
İlkadım / 19 Mayıs,3+1,11.750 TL
İlkadım / Gazi,2+1,7.500 TL
İlkadım / Gazi,2+1,11.500 TL
İlkadım / Gazi,2+1,10.000 TL
Atakum / Köyler,1+1,10.250 TL
Atakum / Kurupelit,1+1,10.300 TL
Atakum / Kurupelit,1+1,9.250 TL
Atakum,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,10.000 TL
Atakum,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.500 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,11.000 TL
Atakum / Kurupelit,1+1,9.600 TL
Atakum / Kurupelit,1+1,9.500 TL
Atakum / Kurupelit,1+1,9.750 TL
Canik,4+1,7.500 TL
Vezirköprü,2+1,10.500 TL
Havza,2+1,8.500 TL
Atakum / Kurupelit,1+1,13.000 TL
19 Mayıs / Ballıca,1+1,12.000 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.500 TL
Bafra / Çarşı,3+1,12.500 TL
Atakum,2+1,12.000 TL
Atakum / Atakent,1+1,12.500 TL
Atakum / Köyler,1+1,13.000 TL
Atakum,1+1,13.750 TL
Atakum / Kurupelit,1+1,13.750 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Atakent,1+1,13.500 TL
Atakum / Atakent,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,2+1,13.000 TL
İlkadım / İstasyon,2+1,12.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Çarşamba,3+1,12.500 TL
İlkadım / Gazi,2+1,13.000 TL
İlkadım / Cedit,3+1,13.500 TL
İlkadım / Merkez,1+1,13.250 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Cedit,3+1,12.500 TL
Bafra / Merkez,2+1,12.000 TL
Atakum / Altınkum,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / İstasyon,3+1,13.000 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Vezirköprü,2+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
İlkadım / Gazi,3+1,12.000 TL
Canik,2+1,13.000 TL
İlkadım / 19 Mayıs,1+1,12.000 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
İlkadım / Gazi,2+1,13.500 TL
Atakum / Atakent,1+1,13.500 TL
Vezirköprü,2+1,12.000 TL
Atakum / Kurupelit,1+1,13.500 TL
19 Mayıs / Ballıca,1+1,12.500 TL
Bafra / Bahçeler,3+1,13.000 TL
İlkadım / 19 Mayıs,2+1,12.500 TL
İlkadım / Gazi,2+1,13.000 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum,1+1,12.250 TL
Atakum / Atakent,1+1,13.500 TL
Atakum / Atakent,1+1,12.500 TL
19 Mayıs / Ballıca,3+1,13.000 TL
Atakum / Köyler,1+1,13.000 TL
Çarşamba,2+1,13.500 TL
İlkadım / 19 Mayıs,3+1,13.500 TL
İlkadım / Rasathane,1+1,13.000 TL
Bafra / Çarşı,2+1,12.500 TL
Atakum / Merkez,1+1,13.000 TL
Canik,3+1,12.500 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Kökçüoğlu,2+1,12.000 TL
Atakum,1+1,12.000 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Cedit,1+1,12.500 TL
İlkadım / Gazi,3+1,13.000 TL
Atakum,1+1,12.250 TL
İlkadım / Gazi,1+1,13.000 TL
Tekkeköy,2+0,13.500 TL
Atakum / Köyler,1+1,13.500 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Köyler,1+1,12.750 TL
Canik,3+1,13.000 TL
Bafra / Bahçeler,3+1,12.500 TL
Çarşamba,3+1,13.500 TL
İlkadım / Cedit,3+1,12.500 TL
Atakum / Merkez,1+1,13.300 TL
Atakum,1+1,13.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
İlkadım / Cedit,2+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum,1+1,13.000 TL
Atakum / Atakent,1+1,13.500 TL
Atakum / Atakent,1+1,12.500 TL
19 Mayıs / Yörükler,2+1,13.000 TL
Atakum / Köyler,1+1,12.000 TL
Atakum / Atakent,1+1,13.500 TL
İlkadım / Kökçüoğlu,2+1,12.000 TL
İlkadım / Gazi,2+1,12.000 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum,1+1,13.999 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Köyler,1+1,12.000 TL
19 Mayıs / Ballıca,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Köyler,1+1,12.500 TL
Kavak,3+1,12.500 TL
Bafra / Bahçeler,2+1,12.250 TL
Bafra / Bahçeler,3+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum,Stüdyo (1+0),12.000 TL
Terme / Evci,3+1,12.500 TL
Çarşamba,3+1,13.500 TL
Canik,3+1,12.000 TL
İlkadım / 19 Mayıs,1+1,12.500 TL
Atakum / Atakent,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.999 TL
İlkadım / Cedit,3+1,13.000 TL
Bafra / Çarşı,2+1,12.000 TL
Bafra / Çarşı,4+1,12.000 TL
İlkadım / Gazi,3+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
İlkadım / Cedit,1+1,13.500 TL
Atakum,1+1,12.000 TL
Atakum / Merkez,1+1,12.000 TL
İlkadım / Gazi,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Hastanebaşı,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.750 TL
Bafra / Bahçeler,2+1,12.500 TL
İlkadım / Hastanebaşı,3+1,12.750 TL
Bafra / Bahçeler,2+1,13.000 TL
Canik / Köyler,1+1,13.000 TL
İlkadım / İstasyon,2+1,13.000 TL
Atakum / Altınkum,1+1,13.500 TL
Bafra / Bahçeler,3+1,13.000 TL
İlkadım / İstasyon,2+1,12.000 TL
İlkadım / Gazi,2+0,12.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Çarşamba,2+1,13.000 TL
Atakum,1+1,12.000 TL
Kavak,1+1,12.000 TL
Atakum / Köyler,1+1,12.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Köyler,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Atakent,1+1,12.500 TL
Bafra / Bahçeler,2+1,12.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Canik,3+1,12.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum,2+0,13.000 TL
İlkadım / Gazi,2+1,12.000 TL
İlkadım / Cedit,3+0,13.000 TL
Atakum,1+1,12.800 TL
Atakum / Atakent,1+1,13.500 TL
İlkadım / Cedit,2+1,13.500 TL
Atakum / Atakent,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum,1+1,12.000 TL
Atakum,1+1,12.000 TL
İlkadım / Gazi,2+1,13.000 TL
İlkadım / Rasathane,2+1,13.000 TL
Atakum,1+1,13.750 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum,1+1,13.000 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum,1+1,13.900 TL
Atakum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.750 TL
Atakum,2+1,13.000 TL
İlkadım / Gazi,2+1,12.500 TL
Atakum / Kurupelit,1+1,12.000 TL
İlkadım / Cedit,2+1,12.500 TL
İlkadım / Cedit,2+1,13.000 TL
İlkadım / Rasathane,2+1,13.000 TL
Atakum / Atakent,1+1,13.500 TL
Atakum / Atakent,Stüdyo (1+0),12.000 TL
Atakum,1+1,13.000 TL
Bafra / Bahçeler,3+1,13.000 TL
Bafra / Bahçeler,3+1,13.500 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Atakent,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Kurupelit,1+1,13.750 TL
Atakum,2+1,12.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Atakent,1+1,13.500 TL
Çarşamba,3+1,13.000 TL
İlkadım / Merkez,1+1,13.250 TL
Atakum / Atakent,1+1,13.000 TL
Bafra / Merkez,3+1,13.500 TL
Çarşamba,2+1,13.000 TL
Atakum,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.250 TL
Tekkeköy,3+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
İlkadım / Cedit,2+1,12.000 TL
İlkadım / Rasathane,3+1,13.000 TL
Canik,2+1,12.500 TL
İlkadım / Cedit,2+1,13.000 TL
İlkadım / İstasyon,2+1,13.000 TL
Terme / Hüseyinmescidi,2+1,12.000 TL
Atakum / Kurupelit,1+1,12.750 TL
Atakum / Kurupelit,1+1,13.000 TL
Bafra / Bahçeler,4+1,13.500 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Altınkum,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.750 TL
Atakum,1+1,13.500 TL
Atakum / Atakent,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum,1+1,12.000 TL
İlkadım / İstasyon,2+1,13.000 TL
Bafra / Bahçeler,2+1,12.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Rasathane,3+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Köyler,2+0,13.000 TL
İlkadım / Cedit,2+1,13.000 TL
Atakum / Atakent,1+1,13.000 TL
Canik,2+1,12.500 TL
İlkadım / Merkez,3+1,13.000 TL
Bafra / Bahçeler,1+1,12.500 TL
Atakum,1+1,13.000 TL
Atakum / Atakent,1+1,13.250 TL
Terme,3+1,13.000 TL
İlkadım / Rasathane,2+1,12.000 TL
Atakum,3+1,12.000 TL
Atakum / Köyler,3+1,13.500 TL
İlkadım / Merkez,2+1,12.500 TL
Bafra / Bahçeler,3+1,13.250 TL
Atakum / Köyler,1+1,12.000 TL
İlkadım / Rasathane,2+1,12.000 TL
Atakum / Atakent,1+1,12.500 TL
Atakum / Altınkum,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Atakent,1+1,13.000 TL
İlkadım / Cedit,2+1,12.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / Cedit,2+1,13.900 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Atakent,1+1,13.000 TL
Vezirköprü,1+1,13.500 TL
Atakum / Köyler,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Merkez,1+1,12.500 TL
Atakum / Kurupelit,1+1,13.250 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
İlkadım / İstasyon,2+1,13.500 TL
Bafra / Bahçeler,2+1,12.000 TL
İlkadım / İstasyon,2+1,12.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Salıpazarı,2+1,13.000 TL
Atakum / Atakent,1+1,12.500 TL
İlkadım / Cedit,2+1,12.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Tekkeköy,3+1,13.500 TL
Atakum / Kurupelit,1+1,12.500 TL
İlkadım / Rasathane,3+1,13.500 TL
Bafra / Çarşı,4+1,12.500 TL
Atakum,1+1,13.000 TL
Atakum / Altınkum,1+1,13.000 TL
Bafra / Bahçeler,3+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum,1+1,13.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Atakent,1+1,13.100 TL
Atakum,Stüdyo (1+0),12.150 TL
Atakum / Köyler,1+1,12.000 TL
Atakum / Köyler,1+1,13.000 TL
Bafra / Çarşı,3+1,12.500 TL
Atakum / Kurupelit,1+1,12.900 TL
Vezirköprü,1+1,12.500 TL
Atakum / Köyler,1+1,12.500 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Bafra / Çarşı,4+1,13.500 TL
19 Mayıs / Ballıca,2+0,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Köyler,1+1,12.000 TL
Atakum,1+1,12.500 TL
Atakum,1+1,13.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Bafra / Merkez,3+1,13.500 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum / Atakent,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
İlkadım / Rasathane,2+1,13.000 TL
Atakum / Kurupelit,1+1,12.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Bafra / Bahçeler,3+1,13.000 TL
Atakum / Kurupelit,1+1,13.500 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum,2+1,13.500 TL
Atakum,1+1,12.500 TL
Atakum,1+1,12.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,13.000 TL
Atakum / Kurupelit,1+1,12.000 TL
Atakum,1+1,13.500 TL
Bafra / Bahçeler,2+1,13.500 TL
İlkadım / 19 Mayıs,2+1,12.000 TL
Canik,2+1,12.000 TL
19 Mayıs / Ballıca,2+1,12.000 TL
İlkadım / 19 Mayıs,3+1,12.990 TL
