date,category,product,unit,monthly_qty,avg_unit_price_TRY,monthly_cost_TRY,n_matched,matched_products
Feb-27 2026,Meat and Protein,Eggs,Piece,60.0,14.65,879.0,17,Carrefour Bio Organik Yumurta 10'lu; Carrefour Gezen Tavuk Yumurtası 15'li M Boy; Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy; Carrefour Bio Organik Yumurta 6'lı; Carrefour Yumurta 15'li L Boy; Carrefour Kafessiz Yumurta 30'Lu M Boy; Carrefour Yumurta 30'lu M Boy; Kumbasar 30'lu Yumurta 53-62 g No:3; Kumbasar Yumurta 15'li 63-72 g No:3; City Farm Organik Yumurta 10'lu No:0; Kumbasar Kahverengi Yumurta 53-62 g 10'lu No…; Kumbasar 6'lı Yumurta 53-62 g No:3; Kumbasar Yumurta 30'lu 63-72 g No:3; Sade Organik Yumurta 10'lu No:0; Kumbasar Jumbo 10'lu Yumurta 73 g Üstü No:3; Yumurtalı Ramazan Pidesi 350 g; Yumurtalı Ramazan Pidesi 350 g
Feb-27 2026,Legumes,Chickpeas,Kg,5.6,163.52,915.71,7,Carrefour Nohut 1 Kg; Carrefour Beyaz Nohut 1 Kg; Duru Koçbaşı Nohut 8 mm 1 kg; Reis Nohut 1000 Gr; Hasata Beyaz Nohut 1 kg; Royal Beyaz Nohut 500 g; Hasata Kırşehir Koçbaşı Nohut 1 kg
Feb-27 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,718.66,1940.38,30,Carrefour Ceviz İçi 150 G; Bahçeden Kavrulmuş Yer Fıstığı 175 Gr; Carrefour Tuzlu Yer Fıstığı 150 G; Carrefour Kavrulmuş Fındık İçi 300 Gr; Tadım İşlenmiş Yer Fıstığı 180 G; Carrefour Çiğ Ceviz İçi 70 G; Fındık İçi Kg; Tadım Kabuklu Yer Fıstığı 250 G; Carrefour Çiğ Fındık İçi 150 G; Tadım Ceviz İçi 70 G; Carrefour Kavrulmuş Fındık İçi 150 G; Carrefour Kabuklu Yer Fıstığı 400 Gr; Master Nut İç Yer Fıstığı Tuzlu 160 G; Tadım Fındık İçi 90 G; Tadım Fındık İçi Çiğ 140 G; Tadım Tuzsuz Fırınlanmış Yer Fıstığı 180 Gr; Master Nut Kavrulmuş Tuzlu Fındık İçi 140 G; Master Nut Kızartılmış Tuzlu Yer Fıstığı 150…; Tuzsuz Yer Fıstığı Kg; Fındık İçi Çiğ; Fındık İçi Giresun; Tuzlu Yer Fıstığı Kg; Bahçeden Kızartılmış Yer Fıstığı 150 G; Tuzlu Kabuklu Yer Fıstığı; Tadım Acı Sos Kaplamalı Yer Fıstığı 140 g; B-5 Çerez Yer Fıstığı 40 Gr; Tadım Tuzlu Yer Fıstığı 90 G; Tadım Kavrulmuş Fındık İçi 180 G; Paşa İşlenmiş Yer Fıstığı 180 g; City Farm Organik Yer Fıstığı 300 Gr
Feb-27 2026,Grains,Bread,Kg,18.0,145.63,2621.34,28,Normal Ekmek 200 g; Ekşi Mayalı Tam Buğdaylı Ekmek 500 g; İhe Tam Buğday Ekmek; Papatya Ekmek 500 g; Untad 12 Tahıllı Ekmek 480 g; İhe Zeytinli Ve Kekikli Ekmek 50 g; Uno Premium Çok Tahıllı Ekmek 400 g; İhe Tuzsuz Tam Buğday Ekmek 400 Gr; İhe Çavdar Ekmek; Geleneksel Fransız Baget Ekmek 350 g; Uno Denge Tam Buğdaylı&Çiya Tohumlu Ekmek 40…; Susamlı Baget Ekmek 250 g; Uno Tam Buğday Ve Kavılca Unlu Ekmek 450 G; Küçük Ekmek 4'lü; Kepekli Ekşi Mayalı Ekmek 500 g; Baget Ekmek 250 g; Ekşi Mayalı Ekmek 500 g; Yoğun Tahıllı Ekmek 1 kg; Ekşi Mayalı Kepekli Artizan Ekmek 500 g; Çavdarlı Ekmek 250 g; İhe Çok Tahıllı Ekmek Siyez Buğdaylı 500 Gr; İhe Tuzsuz Çavdar Ekmek 400 Gr; Ekşi Mayalı Artizan Ekmek 500 g; La Lorraine Tombul Ekmek 320 g; Uno Premium Çavdarlı Ekmek 400 g; Untad Tandır Ekmek 276 g; Untad Çiya Tohumlu Kekikli Ekmek 480 G; Untad Premium Tam Buğday Ceşnili Ekmek 480 g; Uno Fırından Tam Çavdarlı Ekmek 450 G
Feb-27 2026,Fruits,Banana,Kg,16.7,104.9,1751.83,2,Yerli Muz kg; İthal Muz kg
Feb-27 2026,Fruits,Seasonal Fruit,Kg,12.9,147.8,1906.62,8,Nar kg; Çilek kg; Deveci Armut kg; Kivi kg; Kanlı Greyfurt kg; Red Globe Üzüm  kg; Armut Santa Maria kg; Armut Deveci Gurme Kg
Feb-27 2026,Vegetables,Onion,Kg,18.0,20.9,376.2,2,Soğan Kuru (Yeni Hasat) Kg; Soğan Gümüş Kg
Feb-27 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,248.26,8614.62,8,Sakız Kabak kg; Patlıcan Kemer Pazar; Bostan Patlıcan kg; Erüst Mini Kabak 250 gr; Erüs Mini Patlıcan; Tat Közlenmis Patlıcan 520 G; Tat Patlıcan Salata Cam 520 G; Fersan Köz Patlıcan 650 g
Feb-27 2026,Vegetables,Other Vegetables,Kg,14.8,317.93,4705.36,19,Mantar 300 g; Kırmızı Lahana kg; Beyaz Lahana kg; Ispanak kg; Brokoli  kg; Erüst Brokolini; Erüst Mini Ispanak 150 g Adet; Enginar Soyulmuş 5'li; Mantar İstiridye 200 g; Dilim Mantar 400 g; Mantar Izgaralık 1000 g; Mantar 300 g; Mantar Kestane 350 g; Erüst Mini Çin Lahanası 2'li; Eurofresh Yıkanmış Hazır Kök Ispanak 500 g; Paket Ispanak 700 g; Tat Enginar 610 G; Casa Verde Enginar Kalbi 280 g; Meze Mantar Salatası Kg
Feb-27 2026,Oils,Olive Oil,Liter,1.0,572.75,572.75,45,"Yudum Egemden Riviera Zeytinyağı 1 Litre; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezze…; Komili Sızma Meyvemsi Zeytinyağı 1 Litre; Tariş Kuzey Ege Sızma Zeytinyağı 2 Lt; Yudum Egemden Riviera Zeytinyağı 5 lt; Carrefour Selection Erken Hasat Soğuk Sıkım …; Carrefour Selection Naturel Sızma Zeytinyağı…; Tariş Riviera Zeytinyağı 2 Lt; Tariş Kuzey Ege Sızma Zeytinyağı 750 ml; Carrefour Selection Naturel Sızma Zeytinyağı…; Komili Sızma Meyvemsi Zeytinyağı 2 Lt; Komili Ege Sızma Yumuşak Zeytinyağı 500 ml; Kristal Natürel Sızma Zeytinyağı 1 Lt; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezze…; Yudum Egemden Natural Sızma Zeytinyağı Yumuş…; Yudum Egemden Naturel Sızma Zeytinyağı Yoğun…; Komili Riviera Zeytinyağı 1lt; Tariş Erkence Zeytinyağı 500 ml; Tariş Naturel Sızma Zeytinyağı 500 ml; Komili Sızma Meyvemsi Zeytinyağı 500 ml; Tariş Güney Ege Sızma Zeytinyağı 1 Lt; Yudum Egemden Natürel Sızma Zeytinyağı 500 ml; Kristal Ayvalık Sızma Zeytinyağı 500 ml; Kristal Sızma Zeytinyağı 500 ml; Zeytin İskelesi Naturel Sızma Zeytinyağı 1 L…; Zeytin İskelesi Naturel Sızma Zeytinyağı 2 Lt; Komili Banmalık Natürel Sızma Zeytinyağı 1 L…; Tariş Güney Ege Sızma Zeytinyağı Cam 750 ml; Zeytin İskelesi Naturel Sızma Zeytinyağı 0,5…; Soğuk Sıkım Natürel Sızma Zeytinyağı 1 L; Soğuk Sıkım Natürel Sızma Zeytinyağı 500 ml; Yudum Egemden Natürel Sızma Ayvalık Zeytinya…; Tariş Kuzey Ege Sızma Zeytinyağı 1 Litre; Kristal Natürel Sızma Zeytinyağı 2 Lt; Kristal Riviera Zeytinyağı 1 Lt; Tariş Naturel Sızma Zeytinyağı 750 ml; Komili Riviera Zeytinyağı 500 ml; Yudum Egemden Sızma Zeytinyağı Ayvalıklı Kad…; Yudum Egemden Erken Hasat Natürel Sızma Zeyt…; Yudum Egemden Özel Tasarım Organik Sızma Zey…; Yudum Egemden Soğuk Sıkım Natürel Sızma Zeyt…; Marmarabirlik Natürel Sızma Zeytinyağı Pet Ş…; Zeytin İskelesi Organik Sızma Zeytinyağı 1 Lt; Zeytin İskelesi Organik Naturel Sızma Zeytin…; Zeytin İskelesi Organik Sızma Zeytinyağı 0.5…"
Mar 2026,Dairy Products,Yogurt,Kg,59.7,166.89,9963.33,31,"Eker Kaymaksız Yoğurt 2000 Gr; Carrefour Tam Yağlı Yoğurt 1,5 Kg; Eker Bidon Yoğurt 2000 Gr; Yörüksüt Yarım Yağlı Yoğurt 3000 g; Carrefour Az Yağlı Yoğurt 3 Kg; Sütaş Homojenize Yoğurt 1000 g; Yörüksüt Doğal Yoğurt 750 g; İçim Homojenize Doğal Yoğurt 500 Gr; Eker Efsane Yoğurt 350 G; Sütaş Homojen Yoğurt 600 g; Yörüksüt Doğal Yoğurt 500 g; İçim Doğal Yoğurt 750 G; Yörüksüt Çömlek Yoğurt 700 g; Eker Yoğurt Efsane 750 G; Sek %0,6 Yağlı Light Yoğurt 500 g; İçim Kaymaksız Yoğurt 1000 Gr; Eker Efsane Yoğurt 1250 G; Yörüksüt Bidon Yoğurt 2000 Gr; İçim Doğal Yoğurt 1200 Gr; İçim Doğal Kaymaksız Yoğurt 2000 Gr; Sek Çiftlik Kaymaksız Yoğurt 1200 Gr; Eker Homojenize Yoğurt 1500 Gr; Eker Şeftali Kayısılı Yoğurt 65 g; Sek Çiftlik Kaymaksız Yoğurt 450 G; Eker Tam Yağlı Yoğurt 200 Gr; Sütaş Light Yoğurt 650 g; Sek Çiftlik Kaymaksız Yoğurt 900 Gr; Pınar Yoğurt 150 G; Yörüksüt Yoğurt %20 İnek %80 Manda Sütü 1000…; Lay’S Yoğurt & Mevsim Yeşillikleri Süper Boy…; Züber Noutos Yoğurt Ve Mevsim Yeşillikleri 5…"
Mar 2026,Dairy Products,White Cheese,Kg,5.3,499.55,2647.61,36,Carrefour Olgunlaştırılmış Beyaz Peynir 600 …; Tahsildaroğlu Tam Yağlı Beyaz Peynir 500 g; Carrefour Tam Yağlı Taze Beyaz Peynir 1000 Gr; Ünal Klasik Beyaz Peynir Kg; Carrefour Tam Yağlı Taze Beyaz Peynir 500 Gr; Ekici Beyaz Peynir Tam Yağlı 500 Gr; Peysan Taze Beyaz Peynir Az Yağlı 800 g; İçim Beyaz Peynir 900 Gr; Carrefour Taze Beyaz Peynir 200 Gr; Carrefour Olgunlaştırılmış Beyaz Peynir 350 G; Sütaş Tam Yağlı Beyaz Peynir 500 g; Ekici Tam Yağlı Beyaz Peynir 800 g; Ekici Tam Yağlı Olgunlaştırılmış Beyaz Peyni…; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…; Calmio Tam Yağlı Beyaz Peynir Kg; Ekici Tam Yağlı Beyaz Peynir Kg; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…; İçim Kutu Beyaz Peynir 500 Gr; Sütaş Beyaz Peynir 250 g; Sek Tam Yağlı Beyaz Peynir 800 Gr; Sütaş Beyaz Peynir 900 g; Tahsildaroğlu Klasik İnek Beyaz Peyniri Kg; Sütaş Klasik Peynir 500 gr; Altınkılıç Tam Yağlı Otlu Beyaz Peynir 100 Gr; Altınkılıç Tam Yağlı Otlu Beyaz Peynir 100 Gr; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…; İ-Anatolia Edirne Beyaz Peyniri 200 g; İ-Anatolia Ezine Beyaz Peyniri 200 g; Tahsildaroğlu Gurme Ezine Beyaz Peynir 450 G; Ekici Klasik Beyaz Peynir Kg; Ekici Klasik Beyaz Peynir Kg; Carrefour Otlu Beyaz Peynir 250 G; Ulus Tam Yağlı Yuvarlak Beyaz Peynir; Boyacıoğulları Ömür Taze Otlu Beyaz Peyniri …; İ-Anatolia Klasik Beyaz Peynir Kg; Furora Anatolian White Vegan Beyaz Peynir 45…
Mar 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,1070.9,3533.97,2,Dana Kuşbaşı Kg; Kuzu Kuşbaşı Kg
Mar 2026,Meat and Protein,Chicken,Kg,7.0,204.01,1428.07,35,Banvit Piliç Baget Kg; Banvit Piliç Pirzola Kg; Banvit Poşetli Bütün Piliç Kg; Lezita Taze Poşetli Bütün Piliç Kg; Banvit Tabaklı Piliç Izgara Kanat Kg; Banvit Piliç Kök Kanat Kg; Banvit Bütün Piliç XL Kg; Beypiliç Poşetli Bütün Piliç Kg; Beypiliç Tabaklı Baget; Erpiliç Tabaklı Bonfile Kg; Erpiliç Poşetli Bütün Piliç; Banvit Piliç Nuget 700 Gr; Erpiliç Tabaklı Baget Kg; Erpiliç Tabaklı But Izgara Kg; Banvit Bütün Piliç Kg; Beypiliç Donuk Pekin Ördeği Bütün Kg; Banvit İftarlık İri Piliç Kg; Banvit Piliç Nuget 300 Gr; Erpiliç Tabaklı Kanat Izgara; Lezita Farmelia Poşetli Piliç Kg; Bupiliç Tabak But Pirzola kg; Yılbaşı Piliç (Roaster) Kg; Gedik Poşetli Bütün Piliç; Beypiliç Tabaklı Ciğer; Erpiliç Tabaklı Taşlık; Erpiliç Tabaklı Ciğer Yürek; Lezita Dondurulmuş Jumbo Piliç Fileto 700 Gr; Erpiliç Kalçalı But Kg; Erpiliç Derili But Pirzola Tabak; Erpiliç Tabaklı Kırlangıç Piliç Bonfile kg; Erpiliç Schitzel 800 gr; Beypiliç Piliç Fileto Kg; Beypiliç Tabaklı Taşlık; Erpiliç Tabaklı Üst Kanat; Pınar Piliç Şnitzel 415 gr
Mar 2026,Meat and Protein,Fish,Kg,5.1,732.69,3736.72,4,Norveç Somon Dilim kg; Levrek 300-400 g; Levrek 600-800 g; Balık Dünyası Dondulmuş Hamsi 500 g
Mar 2026,Meat and Protein,Eggs,Piece,60.0,10.98,658.8,19,Carrefour Yumurta 15'li L Boy; Carrefour Yumurta 30'lu M Boy; Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy; Carrefour Gezen Tavuk Yumurtası 15'li M Boy; Carrefour Kafessiz Yumurta 30'Lu M Boy; Kumbasar 30'lu Yumurta 53-62 g No:3; Ali Babanin Bahçesinden Organik Yumurta 15'l…; Doğalım Yumurta 15'li 53-62 g No:3; Carrefour Bio Organik Yumurta 6'lı; City Farm Organik Yumurta 10'lu No:0; Flotty Organik Yumurta M Boy 10'lu No:0; Kumbasar Yumurta 15'li 63-72 g No:3; Kumbasar Yumurta 30'lu 63-72 g No:3; Kumbasar Kahverengi Yumurta 53-62 g 10'lu No…; Flotty Herbs Organik Yumurta 10’Lu 53-62 No:0; Flotty Baby Organik Yumurta 10’Lu 53-62 No:0; Flotty Sports Organik Yumurta 10’Lu 53-63 No…; Kumbasar 6'lı Yumurta 53-62 g No:3; Doğalım Yumurta 6'lı 53-62 g No:3
Mar 2026,Legumes,Chickpeas,Kg,5.6,174.84,979.1,5,Reis Nohut 1000 Gr; Duru Koçbaşı Nohut 8 mm 1 kg; Carrefour Nohut 1 Kg; Carrefour Beyaz Nohut 1 Kg; Royal Beyaz Nohut 500 g; Lestello Glutensiz Nohut Patlağı 135 g
Mar 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,776.45,2096.42,26,Carrefour Ceviz İçi 150 G; Tadım Ceviz İçi 70 G; Tadım Tuzlu Yer Fıstığı 90 G; Tadım Fındık İçi 90 G; Tadım Tuzlu Yer Fıstığı 180 G; Tadım Tuzsuz Fırınlanmış Yer Fıstığı 180 Gr; Bahçeden Kavrulmuş Yer Fıstığı 175 Gr; Carrefour Çiğ Ceviz İçi 70 G; Carrefour Çiğ Fındık İçi 150 G; Tadım Kabuklu Yer Fıstığı 250 G; Tadım Kavrulmuş Fındık İçi 180 G; Master Nut Kavrulmuş Tuzlu Fındık İçi 140 G; Bahçeden Kızartılmış Yer Fıstığı 150 G; Tuzlu Kabuklu Yer Fıstığı; Tadım Fındık İçi Çiğ 140 G; Tadım İşlenmiş Yer Fıstığı 180 G; Tuzlu Yer Fıstığı Kg; Tuzsuz Yer Fıstığı Kg; Carrefour Tuzlu Yer Fıstığı 150 G; Fındık İçi Kg; B-5 Çerez Yer Fıstığı 40 Gr; Master Nut İç Yer Fıstığı Tuzlu 160 G; Carrefour Kavrulmuş Fındık İçi 300 Gr; Fındık İçi Giresun; Fındık İçi Çiğ; Paşa İşlenmiş Yer Fıstığı 180 g
Mar 2026,Grains,Bread,Kg,18.0,146.04,2628.72,27,Normal Ekmek 200 g; Uno Premium Çok Tahıllı Ekmek 400 g; Ekşi Mayalı Tam Buğdaylı Ekmek 500 g; İhe Çok Tahıllı Ekmek Siyez Buğdaylı 500 Gr; İhe Tam Buğday Ekmek; Yoğun Tahıllı Ekmek 1 kg; Untad 12 Tahıllı Ekmek 480 g; Baget Ekmek 250 g; Uno Tam Buğday Ve Kavılca Unlu Ekmek 450 G; Geleneksel Fransız Baget Ekmek 350 g; Uno Denge Tam Buğdaylı&Çiya Tohumlu Ekmek 40…; Untad Tandır Ekmek 276 g; Papatya Ekmek 500 g; Küçük Ekmek 4'lü; İhe Çavdar Ekmek; Kepekli Ekşi Mayalı Ekmek 500 g; Ekşi Mayalı Kepekli Artizan Ekmek 500 g; Susamlı Baget Ekmek 250 g; Çavdarlı Ekmek 250 g; İhe Zeytinli Ve Kekikli Ekmek 50 g; İhe Tuzsuz Tam Buğday Ekmek 400 Gr; Ekşi Mayalı Ekmek 500 g; Ekşi Mayalı Artizan Ekmek 500 g; Uno Premium Çavdarlı Ekmek 400 g; İhe Tuzsuz Çavdar Ekmek 400 Gr; Uno Fırından Tam Çavdarlı Ekmek 450 G; Untad Çiya Tohumlu Kekikli Ekmek 480 G; La Lorraine Tombul Ekmek 320 g
Mar 2026,Fruits,Banana,Kg,16.7,149.9,2503.33,1,İthal Muz kg
Mar 2026,Fruits,Seasonal Fruit,Kg,12.9,158.43,2043.75,8,Çilek kg; Deveci Armut kg; Kivi kg; Siyah Karpuz kg; Karpuz Kg; Çilek Paket Gurme kg; Kavun Galya Kg; Armut Deveci Gurme Kg
Mar 2026,Vegetables,Onion,Kg,18.0,14.9,268.2,1,Soğan Kuru (Yeni Hasat) Kg
Mar 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,253.02,8779.79,6,Patlıcan Kemer Pazar; Bostan Patlıcan kg; Sakız Kabak kg; Mini Kabak 250 gr; Mini Patlıcan; Tat Közlenmis Patlıcan 520 G
Mar 2026,Vegetables,Other Vegetables,Kg,14.8,272.41,4031.67,19,Mantar 300 g; Kırmızı Lahana kg; Beyaz Lahana kg; Dilim Mantar 400 g; Ispanak kg; Kara Lahana; Brokoli  kg; Mantar İstiridye 200 g; Mantar Kestane 350 g; Enginar Soyulmuş 5'li; Mantar Izgaralık 1000 g; Mantar 300 g; Erüst Brokolini; Mini Ispanak Küçük Boy 150 gr; Ispanak Orta Boy 700 gr; Erüst Mini Çin Lahanası 2'li; Kök Ispanak 500 gr; Tat Enginar 610 G; Casa Verde Enginar Kalbi 280 g
Mar 2026,Oils,Olive Oil,Liter,1.0,562.77,562.77,44,"Kristal Natürel Sızma Zeytinyağı 2 Lt; Yudum Egemden Riviera Zeytinyağı 5 lt; Tariş Kuzey Ege Sızma Zeytinyağı 1 Litre; Komili Sızma Meyvemsi Zeytinyağı 500 ml; Komili Riviera Zeytinyağı 1lt; Tariş Kuzey Ege Sızma Zeytinyağı 2 Lt; Yudum Egemden Naturel Sızma Zeytinyağı Yoğun…; Kristal Riviera Zeytinyağı 2 Lt; Yudum Egemden Riviera Zeytinyağı 1 Litre; Tariş Naturel Sızma Zeytinyağı 500 ml; Komili Ege Sızma Yumuşak Zeytinyağı 2 Lt; Komili Ege Sızma Yumuşak Zeytinyağı 500 ml; Komili Riviera Zeytinyağı 2 Lt; Zeytin İskelesi Naturel Sızma Zeytinyağı 0,5…; Tariş Güney Ege Sızma Zeytinyağı Cam 750 ml; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezze…; Yudum Egemden Naturel Sızma Zeytinyağı Yoğun…; Komili Banmalık Natürel Sızma Zeytinyağı 1 L…; Kristal Ayvalık Sızma Zeytinyağı 500 ml; Zeytin İskelesi Naturel Sızma Zeytinyağı 1 L…; Kristal Natürel Sızma Zeytinyağı 1 Lt; Komili Riviera Zeytinyağı 500 ml; Tariş Naturel Sızma Zeytinyağı 750 ml; Komili Sızma Meyvemsi Zeytinyağı 1 Litre; Zeytin İskelesi Naturel Sızma Zeytinyağı 2 Lt; Kristal Riviera Zeytinyağı 1 Lt; Carrefour Selection Naturel Sızma Zeytinyağı…; Carrefour Selection Erken Hasat Soğuk Sıkım …; Carrefour Selection Naturel Sızma Zeytinyağı…; Komili Sızma Meyvemsi Zeytinyağı 2 Lt; Yudum Egemden Şef Gibi  Zeytinyağı 500 ml; Soğuk Sıkım Natürel Sızma Zeytinyağı 500 ml; Tariş Erkence Zeytinyağı 500 ml; Marmarabirlik Natürel Sızma Zeytinyağı Pet Ş…; Carrefour Riviera Zeytinyağı 2 L; Carrefour Naturel Sızma Zeytinyağı 1 L; Carrefour Riviera Zeytinyağı 1 L; Yudum Egemden Sızma Zeytinyağı Ayvalıklı Kad…; Yudum Egemden Soğuk Sıkım Natürel Sızma Zeyt…; Yudum Egemden Özel Tasarım Organik Sızma Zey…; Yudum Egemden Erken Hasat Natürel Sızma Zeyt…; Zeytin İskelesi Organik Naturel Sızma Zeytin…; Zeytin İskelesi Organik Sızma Zeytinyağı 0.5…; Zeytin İskelesi Organik Sızma Zeytinyağı 1 Lt"
Apr 2026,Dairy Products,Yogurt,Kg,59.7,139.67,8338.3,31,"Sütaş Homojenize Yoğurt 1000 g; İçim Doğal Kaymaksız Yoğurt 2000 Gr; Eker Bidon Yoğurt 2000 Gr; Carrefour Tam Yağlı Yoğurt 1,5 Kg; Carrefour Az Yağlı Yoğurt 3 Kg; Eker Kaymaksız Yoğurt 2000 Gr; Sütaş Kaymaksız Yoğurt 2 kg; Carrefour Yarım Yağlı Yoğurt 2,5 Kg; Eker Tam Yağlı Yoğurt 200 Gr; Sütaş Homojen Yoğurt 600 g; Yörüksüt Doğal Yoğurt 750 g; Yörüksüt Doğal Yoğurt 500 g; Eker Yoğurt Efsane 750 G; Pınar Yoğurt 150 G; İçim Kaymaksız Yoğurt 1000 Gr; Yörüksüt Çömlek Yoğurt 700 g; İçim Doğal Yoğurt 750 G; Yörüksüt Bidon Yoğurt 2000 Gr; Yörüksüt Yoğurt 1750 g; İçim Homojenize Doğal Yoğurt 500 Gr; Eker Homojenize Yoğurt 1500 Gr; İçim Doğal Yoğurt 1200 Gr; Eker Efsane Yoğurt 1250 G; Eker Efsane Yoğurt 350 G; Sek Çiftlik Kaymaksız Yoğurt 450 G; Sek Çiftlik Kaymaksız Yoğurt 1200 Gr; Sütaş Light Yoğurt 650 g; Sek %0,6 Yağlı Light Yoğurt 500 g; Sek Çiftlik Kaymaksız Yoğurt 900 Gr; Lay’s Yoğurt & Mevsim Yeşillikli Parti Boy 1…; Züber Noutos Yoğurt Ve Mevsim Yeşillikleri 5…"
Apr 2026,Dairy Products,White Cheese,Kg,5.3,478.8,2537.64,24,Ekici Tam Yağlı Beyaz Peynir 800 g; Ekici Tam Yağlı Beyaz Peynir Kg; Peysan Taze Beyaz Peynir Az Yağlı 800 g; Carrefour Tam Yağlı Taze Beyaz Peynir 500 Gr; Sütaş Tam Yağlı Beyaz Peynir 500 g; Carrefour Tam Yağlı Taze Beyaz Peynir 1000 Gr; İçim Beyaz Peynir 900 Gr; Carrefour Olgunlaştırılmış Beyaz Peynir 600 …; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…; Carrefour Taze Beyaz Peynir 200 Gr; Tahsildaroğlu Klasik İnek Beyaz Peynir 500 Gr; Ekici Tam Yağlı Olgunlaştırılmış Beyaz Peyni…; Ünal Olgunlaştırılmış Beyaz Peynir 500 g; Tahsildaroğlu Klasik İnek Beyaz Peyniri Kg; Ünal Klasik Beyaz Peynir Kg; Ekici Beyaz Peynir Tam Yağlı 500 Gr; Bahçıvan Gurme Beyaz Peynir 450 G; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…; Carrefour Otlu Beyaz Peynir 250 G; Carrefour Olgunlaştırılmış Beyaz Peynir 350 G; Ekici Klasik Beyaz Peynir Kg; Sütaş Beyaz Peynir 250 g; Sütaş Beyaz Peynir 900 g; Ulus Klasik Tam Yağlı Olgunlaştırılmış Beyaz…
Apr 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,1070.9,3533.97,2,Dana Kuşbaşı Kg; Kuzu Kuşbaşı Kg
Apr 2026,Meat and Protein,Chicken,Kg,7.0,203.5,1424.5,29,Banvit Poşetli Bütün Piliç Kg; Lezita Taze Poşetli Bütün Piliç Kg; Banvit Piliç Baget Kg; Banvit Piliç Nuget 700 Gr; Beypiliç Tabaklı Ciğer; Banvit Piliç Kök Kanat Kg; Erpiliç Tabaklı Bonfile Kg; Erpiliç Derili But Pirzola Tabak; Erpiliç Tabaklı But Izgara Kg; Banvit Bütün Piliç Kg; Erpiliç Tabaklı Kırlangıç Piliç Bonfile kg; Erpiliç Kalçalı But Kg; Erpiliç Tabaklı Baget Kg; Erpiliç Tabaklı Ciğer Yürek; Lezita Dondurulmuş Jumbo Piliç Fileto 700 Gr; Beypiliç Tabaklı Baget; Banvit Piliç Nuget 300 Gr; Beypiliç Donuk Pekin Ördeği Bütün Kg; Erpiliç Tabaklı Üst Kanat; Bupiliç Tabak But Pirzola kg; Erpiliç Schitzel 800 gr; Gedik Poşetli Bütün Piliç; Beypiliç Piliç Fileto Kg; Banvit İftarlık İri Piliç Kg; Erpiliç Tabaklı Kanat Izgara; Erpiliç Poşetli Bütün Piliç; Erpiliç Tabaklı Taşlık; Erpiliç Tabaklı Kanat Izgara; Pınar Piliç Şnitzel 415 gr
Apr 2026,Meat and Protein,Fish,Kg,5.1,784.85,4002.73,7,Levrek 400-600 g; Levrek 600-800 g; Levrek 300-400 g; Levrek 800-1000 g; Norveç Somon Dilim kg; Mezzemarin Soslu Hamsi 200 g; Balık Dünyası Dondulmuş Hamsi 500 g
Apr 2026,Meat and Protein,Eggs,Piece,60.0,10.55,633.0,22,Carrefour Yumurta 15'li L Boy; Carrefour Bio Organik Yumurta 10'lu; Carrefour Yumurta 30'lu M Boy; Carrefour Kafessiz Yumurta 30'Lu M Boy; Carrefour Gezen Tavuk Yumurtası 15'li M Boy; Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy; Flotty Organik Yumurta M Boy 10'lu No:0; Carrefour Bio Organik Yumurta 6'lı; Raya Organik Yumurta 8'li No:0; Raya Gezen Tavuk Yumurtası 10'lu M Boy 53-62…; Kumbasar 30'lu Yumurta 53-62 g No:3; Kumbasar Yumurta 30'lu 63-72 g No:3; Kumbasar Yumurta 15'li 63-72 g No:3; Flotty Sports Organik Yumurta 10’Lu 53-63 No…; City Farm Organik Yumurta 10'lu No:0; Kumbasar Kahverengi Yumurta 53-62 g 10'lu No…; Kumbasar Jumbo 10'lu Yumurta 73 g Üstü No:3; Doğalım Yumurta 6'lı 53-62 g No:3; Kumbasar 6'lı Yumurta 53-62 g No:3; Flotty Herbs Organik Yumurta 10’Lu 53-62 No:0; Flotty Baby Organik Yumurta 10’Lu 53-62 No:0; Ali Babanın Bahçesinden Gezen Tavuk Yumurtas…
