Product Name,Product Cost,Rooms
Palandöken / Yıldızkent,41000.0,4+1
Yakutiye / İstasyon,41500.0,4+1
Palandöken / Yıldızkent,42000.0,2+1
Aziziye / Merkez,55000.0,6+1
Palandöken / Yıldızkent,47000.0,4+1
Palandöken / Yıldızkent,46000.0,4+1
Palandöken / Yıldızkent,60000.0,3+1
Palandöken,45000.0,3+1
Palandöken / Yıldızkent,65000.0,5+1
Palandöken,47000.0,5+1
