pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock
1323354,8684291613174,5WAL10712IK,Şardonlu Fermuarlı Arkası Baskılı Köpek Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,LACİVERT,S,899.99,899.99,0.0,TRY,21
1307771,8684291675486,5WAL90122HT,Leopar Desenli Dik Yaka Köpek Kazağı,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,EKRU DESENLİ,M,799.99,799.99,0.0,TRY,32
1323217,8684291613433,5WAL10716IK,Bisiklet Yaka Fermuarlı Şardonlu Köpek Sweatshirtü,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,SİYAH,M,899.99,899.99,0.0,TRY,1
1324773,8684291676032,5WAL90126HT,Bisiklet Yaka Köpek Kazağı,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,LACİVERT DESENLİ,S,799.99,799.99,0.0,TRY,1
1315573,8684291675400,5WAL90121HT,Biyeli Dik Yaka Örgü Dokulu Köpek Kazağı,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,LACİVERT,S,799.99,799.99,0.0,TRY,4
1475235,8684847415573,6SMG40010AD,Pamuklu Cep Detaylı Fiyonklu Geniş Paça Denim Pantolon - Wide Leg Jeans,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > TROUSERS,LIGHT INDIGO,3/4 Yaş,1099.99,1099.99,0.0,TRY,1
1473388,8684846570402,6SMG10005AK,Pamuklu Uzun Kollu Bisiklet Yaka Fiyonk Baskılı Sweatshirt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SWEATSHIRTS,EKRU,4/5 Yaş,399.99,399.99,0.0,TRY,0
1476972,8684846267012,6SMB10049TK,Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,12/18 Ay,359.99,359.99,0.0,TRY,0
1476981,8684846266923,6SMB10047TK,Dinozor Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,3/4 Yaş,359.99,359.99,0.0,TRY,0
1469302,8684847291450,6SMG10040AK,Uzun Kollu Bisiklet Yaka Pamuklu Çiçekli Sweatshirt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SWEATSHIRTS,PEMBE DESENLİ,12/18 Ay,459.99,459.99,0.0,TRY,0
1471336,8684847787366,6SMG30022AK,Brodeli Beli Lastikli Fırfırlı Askılı Atlet,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TANKTOPS,PEMBE,18/24 Ay,499.99,499.99,0.0,TRY,0
1475362,8684847595589,6SMB40039TK,Beli Bağcıklı Cep Detaylı Pamuklu Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,YEŞİL,3/4 Yaş,699.99,699.99,0.0,TRY,0
1475456,8684847595015,6SMB10098TK,Pamuklu Uzun Kollu Yarım Fermuarlı Dik Yaka Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,YEŞİL,12/18 Ay,599.99,599.99,0.0,TRY,5
1473477,8684847594988,6SMB10098TK,Pamuklu Uzun Kollu Yarım Fermuarlı Dik Yaka Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,KAHVERENGİ,3/4 Yaş,599.99,599.99,0.0,TRY,5
1476531,8684847595497,6SMB40039TK,Beli Bağcıklı Cep Detaylı Pamuklu Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,12/18 Ay,699.99,699.99,0.0,TRY,1
1479328,8684847973189,6SMG10083AK,Fırfır Detaylı Nakışlı Pamuklu 2'li Tayt ve Tişört Seti,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SETS,PEMBE,3/4 Yaş,799.99,799.99,0.0,TRY,181
1472225,8684846265650,6SMB10014TK,Pamuklu Uzun Kollu Bisiklet Yaka Oversize Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,EKRU,4/5 Yaş,599.99,599.99,0.0,TRY,1
1472246,8684847647103,6SMB40043TK,Pamuklu Şerit Detaylı Beli Bağcıklı Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,EKRU,24/36 Ay,499.99,499.99,0.0,TRY,0
1471346,8684846146218,6SMG40007AK,Pamuklu Cepli Yırtmaç Detaylı İspanyol Paça Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,SİYAH,9/12 Ay,359.99,359.99,0.0,TRY,41
1469529,8684846145938,6SMG40003AK,Viskon Karışımlı Beli Lastikli Fiyonk Detaylı İspanyol Paça Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,SİYAH,12/18 Ay,499.99,499.99,0.0,TRY,1
1471343,8684846146126,6SMG40007AK,Pamuklu Cepli Yırtmaç Detaylı İspanyol Paça Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,PEMBE,24/36 Ay,359.99,359.99,0.0,TRY,0
1472951,8684846144580,6SMB40003TD,Pamuklu Beli Bağcıklı Lastikli Cepli Jogger Denim Pantolon,Koton,KIDSWEAR > BABYBOY > BABYBOY > DENIM > TROUSERS,LIGHT INDIGO,3/4 Yaş,859.99,859.99,0.0,TRY,0
1475224,8684846272429,6SMG40004AK,Viskon Karışımlı Basic İspanyol Paça Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,EKRU,9/12 Ay,399.99,399.99,0.0,TRY,9
1498877,8684848114383,6SMB10129TK,Araba Baskılı Pamuklu Eşofman Takımı -  2'li Set,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,LACİVERT,24/36 Ay,959.99,959.99,0.0,TRY,1
1496858,8684848537069,6SMB10145TK,Şardonlu Uzun Kollu Bisiklet Yaka Oversize Eşofman Takım,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,BEJ DESENLİ,9/12 Ay,899.99,899.99,0.0,TRY,1
1494656,8684848537076,6SMB10146TK,Pamuklu Uzun Kollu Bisiklet Yaka Eşofman Takımı -  2'li Set,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,BEJ,12/18 Ay,899.99,899.99,0.0,TRY,0
1492661,8684847910009,6SMB10122TK,Baskılı Uzun Kollu Bisiklet Yaka Pamuklu Eşofman Takımı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,BEJ DESENLİ,4/5 Yaş,959.99,959.99,0.0,TRY,0
1482918,8684846267425,6SMB10060TK,Pamuklu Aplikeli Köpekbalığı Baskılı 2'li Tişört ve Şort Seti,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,LACİVERT,18/24 Ay,659.99,659.99,0.0,TRY,0
1478631,8684846266879,6SMB10046TK,Pamuklu Nakış Detaylı Kısa Kollu Bisiklet Yaka Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,4/5 Yaş,459.99,459.99,0.0,TRY,31
1489433,8684848181897,6SMB40014TD,Pamuklu Cepli Rahat Kalıp Düğmeli Balon Form Denim Pantolon,Koton,KIDSWEAR > BABYBOY > BABYBOY > DENIM > TROUSERS,DARK INDIGO,4/5 Yaş,1199.99,1199.99,0.0,TRY,0
1482895,8684846265957,6SMB10022TK,Kısa Kollu Bisiklet Yaka Palmiye Baskılı Pamuklu Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,KAHVERENGİ DESENLİ,18/24 Ay,399.99,399.99,0.0,TRY,5
1497030,8684846268460,6SMB40009TK,Palmiyeli Desenli Beli Lastikli Pamuklu Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,KAHVERENGİ DESENLİ,12/18 Ay,499.99,499.99,0.0,TRY,65
1484279,8684847787021,6SMB30011TK,Bisiklet Yaka Kolsuz Araba Nakış Detaylı Pamuklu Atlet,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TANKTOPS,MAVİ,3/4 Yaş,259.99,259.99,0.0,TRY,4
1480032,8684847556696,6SMB40026TK,Pamuklu Bel Lastikli Cep Detaylı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,MAVİ,12/18 Ay,299.99,299.99,0.0,TRY,3
1485297,8684846266091,6SMB10026TK,Pamuklu Yengeç Nakış Detaylı Kısa Kollu Bisiklet Yaka Çizgili Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU ÇİZGİLİ,12/18 Ay,399.99,399.99,0.0,TRY,0
1504625,8684846265346,6SMB10006TK,Pamuklu Kısa Kollu Bisiklet Yaka Baskılı Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,3/4 Yaş,359.99,359.99,0.0,TRY,0
1504155,8684846477701,6SMB10066TK,Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört ve Şort Takımı - 2'li Set,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,EKRU,24/36 Ay,599.99,599.99,0.0,TRY,0
1499208,8684846266411,6SMB10037TK,Aslan Baskılı Kısa Kollu Bisiklet Yaka Tişört ve Şort Seti - 2'li Takım,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,MAVİ,24/36 Ay,499.99,499.99,0.0,TRY,0
1499093,8684847909904,6SMB10117TK,Pamuklu Kısa Kollu Bisiklet Yaka Baskılı Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,YEŞİL,12/18 Ay,399.99,399.99,0.0,TRY,0
1479242,8684846266640,6SMB10041TK,Kaplan Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,KIRMIZI,3/4 Yaş,299.99,299.99,0.0,TRY,12
1506095,8684848734079,6SMB10157TK,Nakış Detaylı Kısa Kollu Bisiklet Yaka Pamuklu Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,12/18 Ay,459.99,459.99,0.0,TRY,8
1490669,8684846266978,6SMB10048TK,Pamuklu Bisiklet Yaka Kısa Kollu Araba Nakışlı Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,24/36 Ay,359.99,359.99,0.0,TRY,0
1484259,8684846960555,6SMB40021TK,Beli Bağcıklı Cep Detaylı Basic Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,EKRU,18/24 Ay,599.99,599.99,0.0,TRY,0
1480310,8684846265780,6SMB10017TK,Pamuklu Kısa Kollu Bisiklet Yaka Çizgili Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU ÇİZGİLİ,12/18 Ay,459.99,459.99,0.0,TRY,27
1478637,8684847647264,6SMB40045TK,Pamuklu Beli Bağlamalı Cepli Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,EKRU,12/18 Ay,459.99,459.99,0.0,TRY,21
1481981,8684846265513,6SMB10012TK,Bisiklet Yaka Kısa Kollu Düğmeli Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,12/18 Ay,359.99,359.99,0.0,TRY,0
1401267,8684758404628,5SMB10376TK,Superman Lisanslı Bisiklet Yaka Kısa Kollu Pamuklu Baskılı Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,4/5 Yaş,399.99,399.99,0.0,TRY,28
1490727,8684847787427,6SMG70002AD,Pamuklu Kelebek Desenli A Kesim Cepli Mini Denim Etek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > SKIRTS,ORTA İNDİGO,18/24 Ay,999.99,999.99,0.0,TRY,9
1391527,8684290538669,5SMB10004TW,Kare Yaka Kanguru Cepli Pamuk Keten Karışımlı Askılı Salopet Tulum,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > ROMPER,KAHVERENGİ,12/18 Ay,899.99,899.99,0.0,TRY,53
1491145,8684848081388,6SMG40048AW,Pamuklu Beli Lastikli Geniş Paça Müslin Pantolon,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN BOTTOMS > TROUSERS,SİYAH DESENLİ,24/36 Ay,699.99,699.99,0.0,TRY,30
1490698,8684846271521,6SMG10025AK,Pamuklu Kolsuz Bisiklet Yaka Nakışlı Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT SS,MAVİ,4/5 Yaş,459.99,459.99,0.0,TRY,0
1493731,8684846270302,6SMG10002AK,Pamuklu Kısa Kollu Bisiklet Yaka Kalpli Ayıcık Baskılı Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT SS,PEMBE,24/36 Ay,399.99,399.99,0.0,TRY,0
1450897,8684632127537,6WMB20009TW,Dik Yaka Kolsuz Fermuarlı Cep Detaylı Şişme Yelek,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > VESTS ANORAK,YEŞİL,4/5 Yaş,1399.99,1399.99,0.0,TRY,5
1508486,8684846580364,6SMB20001TW,Renk Bloklu Kanguru Cep Detaylı  Fermuar Detaylı Kapşonlu Mevsimlik Ceket,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > JACKETS,EKRU,12/18 Ay,1499.99,1499.99,0.0,TRY,11
1488726,8684846271613,6SMG10027AK,Fiyonk Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT SS,EKRU,24/36 Ay,359.99,359.99,0.0,TRY,43
1386305,8684756810872,5SMB40060TW,Beli Bağcıklı Viskon ve Keten Karışımlı Palmiye Desenli Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,BEYAZ DESENLİ,24/36 Ay,749.99,749.99,0.0,TRY,2
1485536,8684848081746,6SMG80068AW,Kurdele Detaylı Kısa Kollu Bisiklet Yaka Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,PEMBE,24/36 Ay,899.99,899.99,0.0,TRY,0
1490674,8684847962664,6SMB40048TK,Pamuklu Beli Bağcıklı Üç İplik Şardonlu Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,LACİVERT ÇİZGİLİ,9/12 Ay,559.99,559.99,0.0,TRY,40
1472253,8684846273747,6SMG80001AK,Kısa Kollu Bisiklet Yaka A Kesim Cepli Fiyonklu Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,BEYAZ,12/18 Ay,1099.99,1099.99,0.0,TRY,1
1374807,8684291075668,5SMG60020AW,Çiçekli Bluz Asimetrik Kesim Balon Kollu Yuvarlak Yaka,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN TOPS > BLOUSE SS,SARI DESENLİ,12/18 Ay,559.99,559.99,0.0,TRY,21
1425332,8684758135997,6WMG40069AK,Pamuklu Beli Lastikli Basic Şardonlu Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,PEMBE,18/24 Ay,299.99,299.99,0.0,TRY,72
1374190,8684631744322,5SMG10110AK,Pamuklu Baskılı Kısa Kollu Bisiklet Yaka 2'li Tişört Seti,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SETS,PEMBE,24/36 Ay,679.99,679.99,0.0,TRY,0
1484289,8684847883815,6SMB60051TW,Pamuklu Uzun Kollu Klasik Yaka Nakışlı Ekoseli Gömlek,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN TOPS > SHIRTS LS,EKRU EKOSE,12/18 Ay,899.99,899.99,0.0,TRY,1
1484377,8684846995731,6SMB10077TK,Kısa Kollu Cepli Oversize Basic Polo Yaka Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,3/4 Yaş,799.99,799.99,0.0,TRY,76
1491880,8684846580449,6SMG90002HT,Uzun Kollu Bisiklet Yaka Fiyonklu Pamuklu Hırka,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > KNITWEAR > CARDIGANS,PEMBE,24/36 Ay,899.99,899.99,0.0,TRY,1
1385698,8684289266498,4SMG40072AW,Beli Lastikli Bağlama Detaylı Fırfırlı Keten Karışımlı Şort,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN BOTTOMS > SHORTS,PEMBE,12/18 Ay,679.99,679.99,0.0,TRY,1
1432108,8684631961736,6WMB00003TW,Uzun Kollu Kapaklı Cepli Fermuarlı Kapşonlu Yağmurluk,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > COATS,EKRU,24/36 Ay,1599.99,1599.99,0.0,TRY,40
1382598,8684631351841,5SMB60067TW,Kısa Kollu Bisiklet Yaka Düğmeli Pamuklu Müslin Gömlek,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN TOPS > SHIRTS LS,EKRU,12/18 Ay,599.99,599.99,0.0,TRY,0
1401549,8684758125202,5SMG40077AK,Bürümcük Cep Detaylı Beli Lastikli Fiyonklu Şort,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SHORTS,TURUNCU,12/18 Ay,449.99,449.99,0.0,TRY,12
1359788,8684290542802,5SMB40029TW,Pamuklu Cep Detaylı Beli Bağlamalı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,SARI,3/4 Yaş,749.99,749.99,0.0,TRY,0
1369261,8684290539413,5SMB10047TK,Palmiye Desenli Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU DESENLİ,24/36 Ay,529.99,529.99,0.0,TRY,0
1348705,8684291073435,5SMB10096TK,Kısa Kollu Pamuklu Tek Cepli Basic Oversize Polo Yaka Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,18/24 Ay,879.99,879.99,0.0,TRY,1
1359068,8684290542826,5SMB40029TW,Pamuklu Cep Detaylı Beli Bağlamalı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,TURUNCU,12/18 Ay,749.99,749.99,0.0,TRY,16
1449291,8684756355373,6WMB40012TK,Desenli Viskon Karışımlı Beli Bağcıklı Pantolon,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,BEJ DESENLİ,24/36 Ay,499.99,499.99,0.0,TRY,100
1446010,8684758469436,6WMB10205TK,Uzun Kollu Cepli Dik Yaka Fermuarlı Polar Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,BEJ,18/24 Ay,559.99,559.99,0.0,TRY,15
1377953,8684756722274,5SMB40092TW,Beli Bağcıklı Cep Detaylı Viskon Karışımlı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,LACİVERT,3/4 Yaş,749.99,749.99,0.0,TRY,1
1391540,8684631603117,5SMB10166TK,Cepli Düğme Detaylı Pamuklu Polo Yaka Kısa Şort Tulum,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > OVERALLS,HARDAL,9/12 Ay,999.99,999.99,0.0,TRY,0
1364784,8684290542727,5SMB40029TW,Pamuklu Cep Detaylı Beli Bağlamalı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,BEJ,12/18 Ay,749.99,749.99,0.0,TRY,1
1484884,8684848014034,6SMG70008AK,Parlak Yıldız Desenli Beli Lastikli Tütü Etek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SKIRTS,EKRU DESENLİ,4/5 Yaş,999.99,999.99,0.0,TRY,11
1383565,8684756563389,5SMB40074TW,Pamuklu Palmiye Desenli Beli Bağcıklı Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,LACİVERT DESENLİ,12/18 Ay,559.99,559.99,0.0,TRY,4
1399764,8684290549337,5SMG80045AW,Pamuklu Kare Yaka Kısa Kollu Brodeli İşlemeli Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,EKRU,18/24 Ay,1199.99,1199.99,0.0,TRY,0
1345783,8684290539444,5SMB10050TK,Düğme Detaylı Kısa Kollu Pamuklu Bisiklet Yaka Basic Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,12/18 Ay,359.99,359.99,0.0,TRY,1
1404502,8684757728947,5SMB10346TK,Askılı Balina Aplike Detaylı Çizgili Tulum Salopet,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > OVERALLS,MAVİ ÇİZGİLİ,12/18 Ay,649.99,649.99,0.0,TRY,1
1471655,8684846267630,6SMB10064TK,Pamuklu Uzun Kollu Bisiklet Yaka Basic Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT LS,YEŞİL,4/5 Yaş,399.99,399.99,0.0,TRY,37
1362639,8684630979060,5SMB40055TK,Beli Bağlamalı Cepli Pamuklu Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,LACİVERT,12/18 Ay,629.99,629.99,0.0,TRY,19
1385328,8684756655343,5SMB10313TK,Düğme Detaylı Kısa Kollu Bisiklet Yaka Örme Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,MAVİ DESENLİ,12/18 Ay,479.99,479.99,0.0,TRY,2
1281288,8684288301213,4SMG80112AW,Kare Yaka Elbise Kolsuz İşlemeli,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,TURUNCU,12/18 Ay,1099.99,1099.99,0.0,TRY,35
1400181,8684758124892,5SMG30020AK,Dokulu Büzgü Detaylı Askılı Atlet,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TANKTOPS,TURUNCU,3/4 Yaş,549.99,549.99,0.0,TRY,5
1386758,8684756810827,5SMB40059TW,Beli Bağcıklı Cep Detaylı Viskon Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,KİREMİT,24/36 Ay,749.99,749.99,0.0,TRY,13
1420353,8684758936402,5SMB60148TW,Düğmeli Cep Detaylı Kısa Kollu Gömlek,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN TOPS > SHIRTS SS,BEYAZ,12/18 Ay,729.99,729.99,0.0,TRY,1
1488386,8684848357124,6SMG80073AW,Kolsuz Bisiklet Yaka Fiyonk Detaylı Tüvit Jile Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,EKRU,4/5 Yaş,999.99,999.99,0.0,TRY,6
1377955,8684756753551,5SMB40092TW,Beli Bağcıklı Cep Detaylı Viskon Karışımlı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,DEVE TÜYÜ,12/18 Ay,749.99,749.99,0.0,TRY,5
1486117,8684847647257,6SMB40044TK,Pamuklu Cep Detaylı Kargo Cepli Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,9/12 Ay,499.99,499.99,0.0,TRY,16
1351946,8684290541935,5SMB40022TK,Beli Bağcıklı Pamuklu Cep Detaylı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,BEJ,3/4 Yaş,259.99,259.99,0.0,TRY,23
1276599,8684289353518,4SMG40088AK,Şort Beli Lastikli Dokulu Palmiye Baskı Detaylı,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SHORTS,EKRU DESENLİ,12/18 Ay,229.99,229.99,0.0,TRY,74
1459560,8684756530909,6WMG10027AK,Pamuklu Baskılı Uzun Kollu Bisiklet Yaka Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,KIRMIZI,12/18 Ay,229.99,229.99,0.0,TRY,7
1380248,8684756932345,5SMB40095TW,Palmiye Baskılı Beli Bağcıklı Pamuklu Müslin Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,BEJ DESENLİ,4/5 Yaş,749.99,749.99,0.0,TRY,0
1448332,8684756727200,6WMG80004AW,Pamuklu Kare Yaka Çapraz Askılı Cep Detaylı Puantiyeli Mini Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,PEMBE DESENLİ,12/18 Ay,759.99,759.99,0.0,TRY,12
1450854,8684632370698,6WMG00012AW,Kapşonlu Uzun Kollu Cepli Şişme Mont,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > COATS ANORAK,LİLA,3/4 Yaş,1999.99,1999.99,0.0,TRY,59
1396554,8684756722410,5SMG30018AK,Kolsuz Bisiklet Yaka Triko Atlet,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TANKTOPS,BEJ,12/18 Ay,549.99,549.99,0.0,TRY,2
1361881,8684290542574,5SMB40028TW,Pamuklu Cep Detaylı Beli Lastikli Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,BEYAZ,12/18 Ay,759.99,759.99,0.0,TRY,0
1469653,8684847594858,6SMB10096TK,Bisiklet Yaka Uzun Kollu Pamuklu Oversize Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,LACİVERT,24/36 Ay,499.99,499.99,0.0,TRY,20
1399217,8684630807530,5SMG10002AW,Fırfır Detaylı Kare Yaka Çizgili Askılı Tulum,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN BOTTOMS > OVERALLS,EKRU ÇİZGİLİ,24/36 Ay,1499.99,1499.99,0.0,TRY,63
1375536,8684756507321,5SMB10276TK,Örümcek Adam Baskılı Lisanslı Pamuklu Kısa Kollu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,MAVİ,18/24 Ay,529.99,529.99,0.0,TRY,2
1480182,8684847648551,6SMG80007AK,Kısa Balon Kollu Bisiklet Yaka A Kesim Fiyonklu Çiçekli Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,PEMBE DESENLİ,3/4 Yaş,1599.99,1599.99,0.0,TRY,214
1379731,8684290542703,5SMB40028TW,Pamuklu Cep Detaylı Beli Lastikli Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,LACİVERT,3/4 Yaş,559.99,559.99,0.0,TRY,0
