pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock
1204575,8683968427595,4SAM10005NK,Spor Tişört Slogan Baskılı Bisiklet Yaka,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,BEYAZ,M,599.99,599.99,0.0,TRY,0
1204570,8684287308169,4SAM10622HK,Bisiklet Yaka Tişört Cep Detaylı Kısa Kollu Dokulu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,GRİ,M,399.99,399.99,0.0,TRY,0
1204512,8683968429292,4SAM10020NK,Spor Tişört Slogan Baskılı Bisiklet Yaka Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,BEYAZ,L,389.99,389.99,0.0,TRY,0
1204503,8684286148452,4SAM60049HW,Kısa Kollu Gömlek Devrik Yaka Kaplan Desenli Pamuklu Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,YEŞİL DESENLİ,L,999.99,999.99,0.0,TRY,0
1204491,8684288071062,4SAM10764HK,Basic Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,HAKİ,M,799.99,799.99,0.0,TRY,2
1204487,8684288071161,4SAM10764HK,Basic Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,ANTRASİT,S,799.99,799.99,0.0,TRY,1
1204481,8684288019637,4SAM10741HK,Oversize Tişört Cep Detaylı Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,EKRU,XL,499.99,499.99,0.0,TRY,0
1204480,8684288019811,4SAM10741HK,Oversize Tişört Cep Detaylı Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,ANTRASİT,XL,499.99,499.99,0.0,TRY,0
1204476,8684288018630,4SAM10735HK,Yıkamalı Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > TSHIRT SS BSC,KAHVERENGİ,S,499.99,499.99,0.0,TRY,1
1204325,8684288020800,4SAM10747HK,Oversize Tişört Etiket Detaylı Bisiklet Yaka,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,HAKİ,XL,659.99,659.99,0.0,TRY,0
1204323,8684288020701,4SAM10747HK,Oversize Tişört Etiket Detaylı Bisiklet Yaka,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,GRİ,S,729.99,729.99,0.0,TRY,0
1204194,8684288006262,4SAM10069HK,Basic Oversize Tişört Bisiklet Yaka Düşük Omuzlu Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,GRİ,XL,459.99,459.99,0.0,TRY,0
1204161,8683968449412,4SAM60013HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Viskon Kumaş Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,KHAKI,M,1199.99,1199.99,0.0,TRY,1
1204091,8684286124357,4SAM10274HK,Basic Tişört Bisiklet Yaka Kısa Kollu Viskon Karışımlı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,BEYAZ,L,399.99,399.99,0.0,TRY,1
1203997,8683968340757,4SAM10084HK,Slim Fit Tişört Bisiklet Yaka Kısa Kollu Dokulu,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS BSC,HAKİ,XL,999.99,999.99,0.0,TRY,0
1203993,8683968340559,4SAM10084HK,Slim Fit Tişört Bisiklet Yaka Kısa Kollu Dokulu,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS BSC,BEYAZ,M,899.99,899.99,0.0,TRY,0
1203954,8684288006705,4SAM10085HK,Basic Tişört Bisiklet Yaka Kısa Kollu Dar Kesim Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,BEJ,S,399.99,399.99,0.0,TRY,0
1203942,8684288088930,4SLM90084MK,3'lü Boxer Seti Slogan Baskılı Beli Lastikli,Koton,TRENDS > LINGERIE > MEN > UNDERWEAR > BOXERS BSC,SİYAH,L,599.99,599.99,0.0,TRY,0
1203896,8684286310842,4SAM10242HK,Oversize Tişört Havlu Dokulu Bisiklet Yaka Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,MAVİ ÇİZGİLİ,XL,649.99,649.99,0.0,TRY,0
1203853,8683968348777,4SAM40025ND,Brad Jeans - Slim Fit Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,AÇIK İNDİGO,30,1299.99,1299.99,0.0,TRY,1
1203502,8684287748514,4SAM70140MK,Kapşonlu Sweatshirt Soyut Baskılı Uzun Kollu Şardonlu,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > SWEATSHIRTS,BEJ DESENLİ,XXL,1099.99,1099.99,0.0,TRY,0
1203496,8684286311801,4SAM30005MK,Basic Kolsuz Tişört Bisiklet Yaka Etiket Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TANKTOPS,SİYAH,L,679.99,679.99,0.0,TRY,0
1203467,8684288006323,4SAM10069HK,Basic Oversize Tişört Bisiklet Yaka Düşük Omuzlu Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,PEMBE,L,459.99,459.99,0.0,TRY,0
1203311,8684286558329,4SAM60086HW,Kısa Kollu Gömlek Klasik Yaka Düğmeli Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,MAVİ EKOSE,M,999.99,999.99,0.0,TRY,0
1202840,8684288105828,4SAM10788HK,Oversize Tişört Slogan Baskılı Kısa Kollu Bisiklet Yaka,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BEYAZ,M,459.99,459.99,0.0,TRY,0
1202803,8683968427342,4SAM10003MK,Polo Yaka Tişört Slim Fit Kısa Kollu Düğmeli,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,SİYAH,XL,849.99,849.99,0.0,TRY,0
1202785,8684287894662,4SAM40079NK,Spor Şort Beli Bağcıklı Cep Detaylı Baskılı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,SİYAH,L,879.99,879.99,0.0,TRY,0
1202783,8684286948106,4SAM40039NK,Spor Şort Beli Bağcıklı Baskılı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,SİYAH,S,779.99,779.99,0.0,TRY,10
1202773,8684287911550,4SAM10111NK,Spor Tişört Arkası Baskılı Sloganlı Bisiklet Yaka Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,SİYAH,M,599.99,599.99,0.0,TRY,2
1202710,8684287912830,4SAM40080NK,Kargo Cepli Bermuda Şort Beli Bağcıklı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,ANTRASİT,XL,779.99,779.99,0.0,TRY,0
1202700,8684288006538,4SAM10069HK,Basic Oversize Tişört Bisiklet Yaka Düşük Omuzlu Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,YEŞİL,XL,459.99,459.99,0.0,TRY,0
1202470,8684286146922,4SAM60034HW,Yazlık Gömlek Kısa Kollu Klasik Yaka Düğmeli Pamuklu Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,GRİ,L,999.99,999.99,0.0,TRY,2
1202334,8684286313171,4SAM40046HW,Gabardin Pantolon Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,38,1299.99,1299.99,0.0,TRY,0
1202321,8684288018012,4SAM10228HK,Basic Tişört Cep Detaylı Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,BEJ,XL,499.99,499.99,0.0,TRY,0
1202239,8684287602571,4SAM30018NK,Sporcu Atleti Kolsuz Bisiklet Yaka Rahat Kesim Dikiş Detaylı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,SİYAH,M,679.99,679.99,0.0,TRY,0
1202229,8684287894587,4SAM30033NK,Sporcu Atleti Slogan Baskılı Bisiklet Yaka Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,BEYAZ,M,599.99,599.99,0.0,TRY,0
1202149,8684288006606,4SAM10085HK,Basic Tişört Bisiklet Yaka Kısa Kollu Dar Kesim Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,GRİ,M,399.99,399.99,0.0,TRY,0
1202136,8684286558237,4SAM60085HW,Ekoseli Gömlek Kısa Kollu Cep Detaylı Klasik Yaka Poplin Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,YEŞİL EKOSE,M,999.99,999.99,0.0,TRY,0
1201879,8684286147745,4SAM60034HW,Yazlık Gömlek Kısa Kollu Klasik Yaka Düğmeli Pamuklu Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,KİREMİT,M,999.99,999.99,0.0,TRY,0
1201495,8684287307483,4SAM10163MK,Polo Yaka Tişört Minimal Baskılı Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,LACİVERT,XXL,999.99,999.99,0.0,TRY,0
1201490,8683968429506,4SAM10021NK,Spor Tişört Slogan Baskılı Renk Bloklu Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,SİYAH,XL,599.99,599.99,0.0,TRY,0
1201420,8683968621733,4SAM60002HW,Yazlık Gömlek Klasik Yaka Düğmeli Kıvırmalı Kol Detaylı Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,YEŞİL,M,899.99,899.99,0.0,TRY,1
1201328,8683968340191,4SAM10072HK,Basic Tişört Dokulu Bisiklet Yaka Kumaş Detaylı Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,YEŞİL,M,399.99,399.99,0.0,TRY,0
1200941,8684286150431,4SAM60057HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,BEJ ÇİZGİLİ,L,999.99,999.99,0.0,TRY,0
1200934,8684286150639,4SAM60057HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,HAKİ ÇİZGİLİ,S,999.99,999.99,0.0,TRY,0
1200916,8684286150523,4SAM60057HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,LACİVERT ÇİZGİLİ,L,999.99,999.99,0.0,TRY,0
1200915,8684287394414,4SAM10651HK,Basic Tişört Slim Fit Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,YEŞİL,XXL,529.99,529.99,0.0,TRY,0
1200812,8683968713988,4WAM30022NK,Sporcu Atleti Kamuflaj Baskılı Sloganlı Bisiklet Yaka,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,HAKİ DESENLİ,L,599.99,599.99,0.0,TRY,0
1200786,8684287306813,4SAM10161MK,Polo Yaka Tişört Düğmeli Kısa Kollu Sloganlı Biyeli,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,SİYAH,M,959.99,959.99,0.0,TRY,0
1200737,8684286419644,4SAM10091MK,Polo Tişört Yaka Detaylı Düğmeli Kısa Kollu Dokulu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,SİYAH,XXL,959.99,959.99,0.0,TRY,1
1200729,8683968428141,4SAM10008NK,Kapşonlu Spor Atlet Dikiş Detaylı Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,SİYAH,S,599.99,599.99,0.0,TRY,20
1200719,8684286311443,4SAM30003MK,Basic Kolsuz Tişört Oyuk Kol Etiket Detaylı Bisiklet Yaka,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TANKTOPS,BEYAZ,L,679.99,679.99,0.0,TRY,0
1200697,8684286419415,4SAM10091MK,Polo Tişört Yaka Detaylı Düğmeli Kısa Kollu Dokulu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,GRİ,L,999.99,999.99,0.0,TRY,0
1200691,8684287307704,4SAM10163MK,Polo Yaka Tişört Minimal Baskılı Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,SİYAH,L,959.99,959.99,0.0,TRY,1
1200575,8684288252607,4SAM10842HK,Basic Tişört Slim Fit Bisiklet Yaka Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,BEYAZ,L,479.99,479.99,0.0,TRY,0
1200426,8684286147301,4SAM60034HW,Yazlık Gömlek Kısa Kollu Klasik Yaka Düğmeli Pamuklu Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,MAVİ,S,999.99,999.99,0.0,TRY,1
1200413,8683968449252,4SAM60013HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Viskon Kumaş Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,GRİ,XL,1079.99,1079.99,0.0,TRY,6
1200397,8683968449504,4SAM60013HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Viskon Kumaş Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,SİYAH,M,1079.99,1079.99,0.0,TRY,1
1200392,8683968449139,4SAM60013HW,Yazlık Gömlek Kısa Kollu Devrik Yaka Düğmeli Viskon Kumaş Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,EKRU,L,1199.99,1199.99,0.0,TRY,0
1200282,8684286073655,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,AÇIK İNDİGO,XXL,899.99,899.99,0.0,TRY,1
1200085,8684286419781,4SAM10098MK,Polo Yaka Tişört Slim Fit Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,BEYAZ,M,949.99,949.99,0.0,TRY,0
1200048,8684287739819,4SAM40134HW,Baggy Kargo Pantolon Bol Gabardin Cep Detaylı Düğmeli,Koton,MENSWEAR > STREETWEAR > MEN > WOVEN BOTTOMS > TROUSERS,DEVE TÜYÜ,42,1999.99,1999.99,0.0,TRY,1
1200028,8683968997951,4SAM10194HK,Slogan Baskılı Tişört Slim Fit Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,YEŞİL,L,479.99,479.99,0.0,TRY,0
1199717,8684286127532,4SAM40017MK,Bermuda Şort Etiket Baskılı Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SHORTS,BEJ,L,599.99,599.99,0.0,TRY,0
1199682,8684286073457,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,GRİ,XL,899.99,899.99,0.0,TRY,0
1199658,8684286456823,4SAM10248HK,Oversize Tişört Arkası Baskılı Yıkamalı Bisiklet Yaka,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > TSHIRT SS,ANTRASİT,XL,999.99,999.99,0.0,TRY,0
1199549,8684288078566,4SAM10770HK,Dokulu Tişört Kısa Kollu Bisiklet Yaka,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,HAKİ ÇİZGİLİ,M,699.99,699.99,0.0,TRY,0
1199542,8684286423689,4SAM40051HW,Oversize Paraşüt Pantolon Kargo Cep Detaylı,Koton,MENSWEAR > STREETWEAR > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,42,1499.99,1499.99,0.0,TRY,1
1199516,8684286073518,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,DEVE TÜYÜ,L,899.99,899.99,0.0,TRY,0
1199263,8684286253002,4SAM30004NK,Sporcu Atleti Slogan Baskılı Bisiklet Yaka,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,BEYAZ,S,599.99,599.99,0.0,TRY,0
1199025,8684286248572,4SAM10033NK,Kapşonlu Spor Tişört Kısa Kollu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,BEYAZ,L,649.99,649.99,0.0,TRY,0
1199020,8684287894877,4SAM40138HW,Chino Pantolon Slim Fit Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,40,1799.99,1799.99,0.0,TRY,0
1199006,8684286419989,4SAM10098MK,Polo Yaka Tişört Slim Fit Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,BEJ,XL,849.99,849.99,0.0,TRY,2
1198998,8684286256577,4SAM40075HW,Bol Pantolon Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > STREETWEAR > MEN > WOVEN BOTTOMS > TROUSERS,DEVE TÜYÜ,44,1899.99,1899.99,0.0,TRY,0
1198971,8684286420503,4SAM10098MK,Polo Yaka Tişört Slim Fit Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,SİYAH,M,949.99,949.99,0.0,TRY,0
1198785,8684286420343,4SAM10098MK,Polo Yaka Tişört Slim Fit Düğmeli Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,HAKİ,XL,949.99,949.99,0.0,TRY,0
1198653,8684287393820,4SAM10649HK,Kırçıllı Tişört Slim Fit Cep Detaylı Bisiklet Yaka Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,BEYAZ,L,479.99,479.99,0.0,TRY,0
1198175,8684287306028,4SAM10159MK,Polo Yaka Tişört Slim Fit Kısa Kollu Düğmeli,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,SİYAH,XL,949.99,949.99,0.0,TRY,0
1198129,8684287305847,4SAM10159MK,Polo Yaka Tişört Slim Fit Kısa Kollu Düğmeli,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,LACİVERT,XL,949.99,949.99,0.0,TRY,0
1198112,8684286250209,4SAM10137HK,Tişört Spor Baskılı Renk Bloklu Bisiklet Yaka,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > TSHIRT SS,LACİVERT,M,749.99,749.99,0.0,TRY,0
1197654,8684286124173,4SAM10273HK,Bisiklet Yaka Tişört Kısa Kollu Dikiş Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,GRİ,L,499.99,499.99,0.0,TRY,0
1197649,8683968999221,4SAM10209HK,Çizgi Baskılı Tişört Bisiklet Yaka Slim Fit Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BEYAZ,M,479.99,479.99,0.0,TRY,0
1197629,8684287602120,4SAM10654HK,Kolej Tişört Oversize Baskılı Reglan Kollu Bisiklet Yaka,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > TSHIRT SS,BEYAZ,M,779.99,779.99,0.0,TRY,1
1197551,8684286120250,4SAM10112MK,Polo Yaka Tişört Slim Fit Kısa Kollu Yaka Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,GRİ,XS,949.99,949.99,0.0,TRY,0
1197525,8684286073884,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,HAKİ,M,899.99,899.99,0.0,TRY,0
1197520,8684286073716,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,LACİVERT,S,899.99,899.99,0.0,TRY,7
1197509,8684286073815,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,YEŞİL,XL,899.99,899.99,0.0,TRY,0
1197319,8684286187482,4SAM10292HK,Slogan Baskılı Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,SİYAH,M,529.99,529.99,0.0,TRY,2
1197295,8684286125613,4SAM10281HK,Basic Tişört Bisiklet Yaka Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,SİYAH,L,399.99,399.99,0.0,TRY,0
1197268,8683968353306,4SAM40059ND,Justin Jeans - Super Skinny Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ORTA İNDİGO,31,1319.99,1319.99,0.0,TRY,0
1197236,8684286150189,4SAM60054HW,Keten Görünümlü Gömlek Kol Detaylı Düğmeli Uzun Kollu Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS LS,MAVİ,S,999.99,999.99,0.0,TRY,0
1197157,8684286249142,4SAM10046NK,Spor Tişört Slogan Baskılı Bisiklet Yaka Pamuklu,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,LACİVERT,XL,679.99,679.99,0.0,TRY,0
1197106,8684286422934,4SAM40022MK,Bermuda Şort Etiket Baskılı Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SHORTS,YEŞİL,L,599.99,599.99,0.0,TRY,0
1197093,8684286086532,4WAM40109MK,Eşofman Altı Boru Paça Beli Lastikli Cep Detaylı İşlemeli Şardonlu,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,L,1399.99,1399.99,0.0,TRY,1
1197043,8684288078832,4SAM10779HK,Dokulu Tişört Bisiklet Yaka Kısa Kollu Desenli,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BEJ ÇİZGİLİ,M,699.99,699.99,0.0,TRY,0
1196753,8684286073334,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,EKRU,L,899.99,899.99,0.0,TRY,0
1196349,8684286422415,4SAM40020MK,Bermuda Şort Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SHORTS,YEŞİL,S,799.99,799.99,0.0,TRY,0
1196336,8684286124265,4SAM10273HK,Bisiklet Yaka Tişört Kısa Kollu Dikiş Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,SİYAH,L,549.99,549.99,0.0,TRY,5
1196317,8684286073259,4SAM60033HW,Kısa Kollu Gömlek Slim Fit Klasik Yaka Düğmeli Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,KIRIK BEYAZ,M,899.99,899.99,0.0,TRY,3
1196298,8683968540119,4SAM10004MK,Hakim Yaka Tişört Yarım Fermuarlı Slim Fit Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO BSC,BEJ,L,949.99,949.99,0.0,TRY,0
1196295,8684286422859,4SAM40022MK,Bermuda Şort Etiket Baskılı Beli Bağcıklı Cep Detaylı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SHORTS,GRİ,M,599.99,599.99,0.0,TRY,0
1196178,8683968430311,4SAM10057HK,Baskılı Tişört Kısa Kollu Bisiklet Yaka Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BEYAZ,XL,399.99,399.99,0.0,TRY,2
1196114,8684286187765,4SAM10297HK,Slogan Baskılı Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BEYAZ,S,479.99,479.99,0.0,TRY,1
1195959,8684286749901,4WAM40079NW,Taytlı Şort Spor Beli Bağcıklı Cep Detaylı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,SİYAH,L,949.99,949.99,0.0,TRY,0
1195953,8684288078191,4SAM10766HK,Basic Tişört Bisiklet Yaka Dokulu Kısa Kollu Viskon Karışımlı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,EKRU,L,649.99,649.99,0.0,TRY,1
1195951,8684286117632,4SAM10096MK,Polo Yaka Tişört Düğme Detaylı Kısa Kollu Kırçıllı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS POLO,SİYAH,XL,999.99,999.99,0.0,TRY,0
1195692,8684286499165,4WAM70436MK,Baskılı Oversize Sweatshirt Kapşonlu Uzakdoğu Temalı Şardonlu,Koton,MENSWEAR > STREETWEAR > MEN > JERSEY > SWEATSHIRTS,ANTRASİT,L,999.99,999.99,0.0,TRY,0
1195576,8683968583505,4SAM60005HW,Yazlık Gömlek Kısa Kollu Cep Detaylı Düğmeli Devrik Yaka Regular Fit,Koton,MENSWEAR > CASUAL > MEN > WOVEN TOPS > SHIRTS SS,SİYAH,M,899.99,899.99,0.0,TRY,2
1195535,8683968738134,4WAM60044HW,Oduncu Gömleği Cep Detaylı Klasik Yaka Uzun Kollu,Koton,MENSWEAR > MENSWEAR > MEN > WOVEN TOPS > SHIRTS LS,BEJ EKOSE,XL,899.99,899.99,0.0,TRY,0
1195505,8684286456083,4SAM10044NK,Oversize Spor Tişört Kolej Baskılı Bisiklet Yaka,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,SİYAH,M,599.99,599.99,0.0,TRY,0
1195376,8684287343863,4SAM30025NK,Sporcu Atleti Kolsuz Arkası Baskılı Bisiklet Yaka,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,SİYAH,XL,599.99,599.99,0.0,TRY,0
1194897,8684288078733,4SAM10777HK,Ajurlu Tişört Bisiklet Yaka Kısa Kollu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,EKRU,L,649.99,649.99,0.0,TRY,1
1194895,8684286251749,4SAM10270HK,Oversize Tişört Bisiklet Yaka Kısa Kollu Pamuklu,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,ANTRASİT,S,479.99,479.99,0.0,TRY,1
