Month_Start,Overall_Avg_Rent,Overall_Median_Rent,Normal_Inflation,Weighted_Inflation,Normal_Inflation_Percent,Weighted_Inflation_Percent,Compared_Bucket_Count,Used_Bucket_Count,Excluded_Outlier_Bucket_Count,Listing_Count,Bucket_Count
2026-03-01,18054.94518747142,16000.0,,,,,0,0,0,34992,107
2026-04-01,18149.035407762603,16000.0,0.007518197546590264,0.016751226837230935,0.7518197546590264,1.6751226837230935,89,89,0,28779,103
2026-05-01,18421.486217260626,16000.0,-0.003667557789866043,0.011405972154117086,-0.3667557789866043,1.1405972154117086,85,83,2,23290,97
