id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
MjExMg==,SR18120016,Altapharma Magnezyum İçeren Takviye Edici Gıda Efervesan Tablet Portakal Aromalı 20 adet,Altapharma,Sağlık & Gıda,139.0,139.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/6/3/63613ae72ea87cf45399e5fea82204383398ae61fa1ab36c257930802de383bb.jpeg,https://www.rossmann.com.tr/altapharma-magnezyum-iceren-takviye-edici-gida-efervesan-tablet-portakal-aromali-20-adet-p-sr18120016,06,0.0,0.0,,
MjQ3Nzk=,SR24070257,Isana Intim Temizleme ve Tıraş Jeli 150 ml,Isana,Sağlık & Gıda,229.0,229.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/9/b/9b0b263f88610d94b28281065eec3cefd355814cbb7ffd24ba23df819af370f6.jpeg,https://www.rossmann.com.tr/isana-intim-temizleme-ve-tiras-jeli-150-ml-p-sr24070257,06,0.0,0.0,,
MjExNQ==,SR18120019,Altapharma Vitamin C + Çinko İçeren Takviye Edici Gıda Efervesan Tablet Kara Mürver Aromalı 20 adet,Altapharma,Sağlık & Gıda,139.0,139.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/0/b08215a3e5d68a45153a33ac3a6ecc91b5f3aa4204e297a2a42f9b5bb017c5ed.jpeg,https://www.rossmann.com.tr/altapharma-vitamin-c-cinko-iceren-takviye-edici-gida-efervesan-tablet-kara-murver-aromali-20-adet-p-sr18120019,06,0.0,0.0,,
MjExMw==,SR18120017,Altapharma Multi vitamin Mineral İçeren Takviye Edici Gıda Efervesan Tablet Mango Aromalı 20 adet,Altapharma,Sağlık & Gıda,139.0,139.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/c/f/cf0c69b53dc14168808ccef3d81af9fbb4b35fe2fd7bdfa205abb919662235a3.jpeg,https://www.rossmann.com.tr/altapharma-multi-vitamin-mineral-iceren-takviye-edici-gida-efervesan-tablet-mango-aromali-20-adet-p-sr18120017,06,0.0,0.0,,
MjUyMjU=,SR24030421,Genuss Plus Mercimek Patlağı Deniz Tuzlu 90 gr,Genuss Plus,Sağlık & Gıda,129.0,129.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/6/1/616ba9406e826077f179a4a18af445576fa12abcc291eefe3131612dff384b95.jpeg,https://www.rossmann.com.tr/genuss-plus-patlagi-deniz-tuzlu-mercimek-90g-p-sr24030421,06,0.0,0.0,,
MzYxMg==,ST11110392,Duru Kolonya Bidon 900 ml,Duru,Sağlık & Gıda,321.0,321.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/0/7/077e5afba9e53c3d18d7f1fb496d4756cae5444b0f391a74f3bfab78c0030f70.jpeg,https://www.rossmann.com.tr/duru-kolonya-bidon-900-ml-p-st11110392,06,0.0,0.0,,
MTIwMjg=,ST21050342,Getwell Yara Bandı Aloe Vera 15 adet,Getwell,Sağlık & Gıda,26.5,26.5,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/e/9/e948b6c8772978ed94f1c3ea7d020ce5bd61cac7b9c9a42587696ab704fefcf1.jpeg,https://www.rossmann.com.tr/getwell-yara-bandi-aloe-vera-15-adet-p-st21050342,06,0.0,0.0,,
MjExNg==,SR18120020,Altapharma Kalsiyum+Vitamin D3 İçeren Takviye Edici Gıda Efervesan Tablet Frenk İnciri Aromalı 15 adet,Altapharma,Sağlık & Gıda,139.0,139.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/1/9/19781fdfc8af59d42c96728475ca490d938294074a630c995d536714e22c0609.jpeg,https://www.rossmann.com.tr/altapharma-kalsiyum-vitamin-d3-iceren-takviye-edici-gida-efervesan-tablet-frenk-inciri-aromali-15-adet-p-sr18120020,06,0.0,0.0,,
Njgy,SR12064671,Domol Banyo Yüzey Temizleyici Sirke Asidi İçerikli 1000 ml,Domol,Sağlık & Gıda,155.0,155.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/1/a1f0d15606deec24e09c06a839f40ce4404cd938be2442ccee2c2fe0bd7b40bb.jpeg,https://www.rossmann.com.tr/domol-banyo-yuzey-temizleyici-sirke-asidi-icerikli-1000-ml-p-sr12064671,06,0.0,0.0,,
NzA5,SR12063939,Domol Ekolojik Tuvalet Temizleme Jeli 750 ml,Domol,Sağlık & Gıda,189.0,189.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/e/8/e8bd7d3a872fed39912dfa1c9c52634b2af7c74cba3052e72e741f861f73fc55.jpeg,https://www.rossmann.com.tr/domol-ekolojik-tuvalet-temizleme-jeli-750-ml-p-sr12063939,06,0.0,14.545454545454545,,
MTAzNzg=,ST21030245,Avofarm Organik Hindistan Cevizi Yağı 150 ml,Avofarm,Sağlık & Gıda,429.0,429.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/e/6/e6198f4a2f6eafe129d80e5531421f125ec9fd2e2a6e63d111707091545d646b.jpeg,https://www.rossmann.com.tr/avofarm-organik-hindistan-cevizi-yagi-150-ml-p-st21030245,06,0.0,0.0,,
MTIwNjM=,SR20100018,Enerbio Organik Meyve Aromalı Çiğnenebilir Şekerleme 100 gr,Enerbio,Sağlık & Gıda,139.0,139.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/8/2/8239293017e188848e7bd69f2a4c823ef163207e3c28a850398e6c5da278eab5.jpeg,https://www.rossmann.com.tr/enerbio-organik-meyve-aromali-cignenebilir-sekerleme-100-gr-p-sr20100018,06,0.0,0.0,,
MTIwOTk=,ST21050345,Getwell Yara Bandı Renkli 20'li,Getwell,Sağlık & Gıda,26.5,26.5,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/7/9/795a2b28b593106a8e138b5fda4e49aa0ff4778716c3a417eb4304d0738fed0d.jpeg,https://www.rossmann.com.tr/getwell-yara-bandi-renkli-20-li-p-st21050345,06,0.0,0.0,,
MTIwMjk=,ST21050343,Getwell Yara Bandı Karma 20 adet,Getwell,Sağlık & Gıda,26.5,26.5,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/6/a60314136a565316c7a83a3e9a76b0046a663778f0169f3b1a4bd6e016dfb613.jpeg,https://www.rossmann.com.tr/getwell-yara-bandi-karma-20-adet-p-st21050343,06,0.0,0.0,,
OTkzNg==,ST19060112,Okey Prezervatif Ekstra Zevk Ekonomik 20'li,Okey,Sağlık & Gıda,385.0,385.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/9/d/9d66c01afae0d9a650b252a7cb482de48fec420fe6e049d1901c6b11491cff37.jpeg,https://www.rossmann.com.tr/okey-prezervatif-ekstra-zevk-ekonomik-20-li-p-st19060112,06,0.0,0.0,,
MjIxOA==,SR19010622,Altapharma Selenyum İçeren Takviye Edici Gıda 60 adet,Altapharma,Sağlık & Gıda,119.0,119.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/3/7/37b76c6b6639c528bdffe7d4779e926555af0e0f17e7c93b1376a0fe67403c3f.jpeg,https://www.rossmann.com.tr/altapharma-selenyum-iceren-takviye-edici-gida-60-adet-p-sr19010622,06,0.0,0.0,,
MzY3Nw==,ST14100422,StopEver Adet Ağrıları İçin Isıtıcı Ped Ultra İnce Ergonomik Tasarım 2 Adet,StopEver,Sağlık & Gıda,120.0,120.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/2/8/28c8b18eeb666b72bb52552a6b13b3b0bcff57cff42f369d3ac62e0162f8c2dd.jpeg,https://www.rossmann.com.tr/stopever-adet-agrilari-icin-isitici-ped-ultra-ince-ergonomik-tasarim-2-adet-p-st14100422,06,0.0,0.0,,
MTMyNDA=,SR17010183,Enerbio Organik Kahve Çekirdek Crema 1000 gr,Enerbio,Sağlık & Gıda,1799.0,1799.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/b/fb240ab2028da06580bdb998946ed2eecb30ba579f75a4d3af0ae0948d0410af.jpeg,https://www.rossmann.com.tr/enerbio-organik-kahve-cekirdek-crema-1000-gr-p-sr17010183,06,0.0,0.0,,
MTMyMzk=,SR17010186,Enerbio Organik Kahve Arabica Çekirdek Espresso 1000 gr,Enerbio,Sağlık & Gıda,1799.0,1799.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/1/7/17c857d03e3e89278f7af35bd51d8f04b4a32719353208ee022299e8fed3d61e.jpeg,https://www.rossmann.com.tr/enerbio-organik-kahve-arabica-cekirdek-espresso-1000-gr-p-sr17010186,06,0.0,0.0,,
MjQzMTY=,ST24080335,Wefood Organik Hindistan Cevizi Yağı 150 ml,Wefood,Sağlık & Gıda,365.0,365.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/6/f687ef5e35f213e3c7b1caa6af6d354a7d934cb2578ef442ec9eee78450592a7.jpeg,https://www.rossmann.com.tr/wefood-organik-hindistan-cevizi-yagi-150-ml-p-st24080335,06,0.0,0.0,,
NzAxMQ==,ST18050821,Okey Uyarıcı Jel Nirvana 100 ml,Okey,Sağlık & Gıda,462.0,462.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/8/f87c20c383628455c4a9c25a6c133093cafbc0d83c030ebe43ed18556caa6201.jpeg,https://www.rossmann.com.tr/okey-uyarici-jel-nirvana-100-ml-p-st18050821,06,0.0,0.0,,
MTQ0NzQ=,ST17100933,Relife İngiliz Karbonatı 125 gr,Relife,Sağlık & Gıda,105.0,105.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/7/d/7d675e58ab1af5248ef420994f4a61b18ddfc71aba5d1ce1163a959aa642f831.jpeg,https://www.rossmann.com.tr/relife-ingiliz-karbonati-125-gr-p-st17100933,06,0.0,0.0,,
MjQ5MTA=,SR24060074,Altapharma Vitamin B ve Amino Asit Tablet 60'lı 16.8 gr,Altapharma,Sağlık & Gıda,259.0,259.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/c/8/c8b0d39c20d9aa2c16c2ae1694b1e2bfe3566f1588cea572ec63f00b7a14f7b0.jpeg,https://www.rossmann.com.tr/altapharma-vitamin-b-ve-amino-asit-tablet-60-li-16-8-gr-p-sr24060074,06,0.0,0.0,,
NTI2Nw==,SR19060003,Altapharma Kalsiyum İçeren Takviye Edici Gıda Suda Eriyen Tablet Limon Aromalı 20'li,Altapharma,Sağlık & Gıda,139.0,139.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/4/d4f665930a56ef5fd15526dd150b7b78ae65479d4bdc65d3dbe9cf404aa457b3.jpeg,https://www.rossmann.com.tr/altapharma-kalsiyum-iceren-takviye-edici-gida-suda-eriyen-tablet-limon-aromali-20-li-p-sr19060003,06,0.0,0.0,,
MTQxNjc=,ST21110206,Getwell Haftalık İlaç Kutusu 1 adet,Getwell,Sağlık & Gıda,63.0,63.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/5/d5d7fbb9ae13eed0da970c85df213675402659df39c5d4743f9185d8bb59b5f4.jpeg,https://www.rossmann.com.tr/getwell-haftalik-ilac-kutusu-1-adet-p-st21110206,06,0.0,0.0,,
ODAyMA==,ST17090104,Okey Kayganlaştırıcı ve Masaj Jeli Ginseng 200 ml,Okey,Sağlık & Gıda,485.0,485.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/f/ff18bd5045761a4f80368546658f7ee55ab724488746e0f9cef40f724ea45cf4.jpeg,https://www.rossmann.com.tr/okey-kayganlastirici-ve-masaj-jeli-ginseng-200-ml-p-st17090104,06,0.0,0.0,,
MTQ0MDk=,ST12030599,StopEver Thermal Hot Termal Terapi Plasteri 1 adet,StopEver,Sağlık & Gıda,150.0,150.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/8/2/82cefc0c2676326ad509c08c67e945eff6083ca173b7b5980afd52d5aaa427a1.jpeg,https://www.rossmann.com.tr/stopever-thermal-hot-termal-terapi-plasteri-1-adet-p-st12030599,06,0.0,0.0,,
MjY1NzA=,SR25020135,Enerbio Organik Gevrek Yulaf 500 gr,Enerbio,Sağlık & Gıda,199.0,199.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/6/d617dee66562ad690594cb4e25a30386b67cd35f0d58cee9eed1277d9bf20be1.jpeg,https://www.rossmann.com.tr/enerbio-organik-gevrek-yulaf-500g-p-sr25020135,06,0.0,0.0,,
NzEwNw==,ST13090275,Hipp Organik Bebek Gofreti Yabanmersinli ve Pirinçli 30 gr,Hipp,Sağlık & Gıda,85.0,85.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/c/0/c0795c3241cbd7dbe8af10f3ab5f7d483c873d6d8f7c637c1e1e25f43cf1cd57.jpeg,https://www.rossmann.com.tr/hipp-organik-bebek-gofreti-yabanmersinli-ve-pirincli-30-gr-p-st13090275,06,0.0,0.0,,
MTA4NTc=,SR20100022,Enerbio Organik Mısır Gevreği 200 gr,Enerbio,Sağlık & Gıda,229.0,229.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/1/9/197350577d1a97ae45f57c98a917a14af6002a0aba842fa934ae6bd2a9971022.jpeg,https://www.rossmann.com.tr/enerbio-organik-misir-gevregi-200-gr-p-sr20100022,06,0.0,0.0,,
MTQ0MTA=,ST18090148,StopEver Thermal Hot Pro 1 adet,StopEver,Sağlık & Gıda,140.0,140.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/6/f6e52b720613c6dec5355c2694d6a4077cba9ffbf84b390da50f688dcc78ea39.jpeg,https://www.rossmann.com.tr/stopever-thermal-hot-pro-1-adet-p-st18090148,06,0.0,0.0,,
MTIwMzI=,ST21050347,Getwell Yara Bandı Family Pack 60'lı,Getwell,Sağlık & Gıda,102.0,102.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/8/a/8af7630f369bf9ba1ee655628b752407a8b075093f9d3457451c39c8c052b859.jpeg,https://www.rossmann.com.tr/getwell-yara-bandi-family-pack-60-li-p-st21050347,06,0.0,0.0,,
MjYyODA=,SR24120298,Genuss Plus Tablet Tatlandırıcı 100 Adet,Genuss Plus,Sağlık & Gıda,129.0,129.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/0/2/02e59f8d7b9451063fc32a494d6d2e1723c6b5db698919c4bad51bdf2602fcb4.jpeg,https://www.rossmann.com.tr/genuss-plus-tablet-tatlandirici-100-adet-p-sr24120298,06,0.0,0.0,,
MTAwMTA=,ST21010051,Original Gourmet Kruvasan 45 gr,Original Gourmet,Sağlık & Gıda,28.0,28.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/e/fe46ee40c50c17d25f74e99e64742ae23b96b4de9ddbce3e62bbba41ce2dd346.jpeg,https://www.rossmann.com.tr/original-gourmet-kruvasan-45-gr-p-st21010051,06,0.0,0.0,,
OTkwMQ==,ST17090103,Okey Kayganlaştırıcı Jel Zero 100 ml,Okey,Sağlık & Gıda,466.0,466.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/2/e/2e3838e9a2243f6e80306c1f12df64733ff8a24725788935998c2307f6a8b92d.jpeg,https://www.rossmann.com.tr/okey-kayganlastirici-jel-zero-100-ml-p-st17090103,06,0.0,0.0,,
MjQ4OTA=,ST22100421,Softem Gül Yağı 20 ml,Softem,Sağlık & Gıda,234.0,234.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/5/a588c6a5ca13b956bd181c60441b6a335b80b90b4caaae7737e120a39f28977f.jpeg,https://www.rossmann.com.tr/softem-gul-yagi-20ml-p-st22100421,06,0.0,0.0,,
Njg4Mw==,SR20020126,Enerbio Organik Kahve Café de Perú Öğütülmüş 500 gr,Enerbio,Sağlık & Gıda,699.0,699.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/c/dca955f8567837c003f568bee6dbb06cdff2597934dfed9372df6072d1c52816.jpeg,https://www.rossmann.com.tr/enerbio-organik-kahve-cafe-de-peru-ogutulmus-500-gr-p-sr20020126,06,0.0,0.0,,
MTIwNjQ=,SR20100019,Enerbio Organik Çekilmiş Kahve Klasik 500 gr,Enerbio,Sağlık & Gıda,749.0,749.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/4/5/45387f7e334d56bd7128f79828b00e5f5468b1dfd8f273f9f373c89b3ad7e4cd.jpeg,https://www.rossmann.com.tr/enerbio-organik-cekilmis-kahve-klasik-500-gr-p-sr20100019,06,0.0,0.0,,
MTQxNjU=,ST21030218,Getwell İlk Yardım Seti 1 adet,Getwell,Sağlık & Gıda,105.0,105.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/6/6/665e58164acb9e75aa1763dbac4f49b87723d99d2ab82c64788bc4f2d3c326f8.jpeg,https://www.rossmann.com.tr/getwell-ilk-yardim-seti-1-adet-p-st21030218,06,0.0,0.0,,
OTkwNw==,ST18110098,Okey Prezervatif Ekstra Zevk 12'li,Okey,Sağlık & Gıda,249.0,249.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/2/5/2548238c1150290f7b4a322f79016b66600369ae7eaa6c152ee1b21b8a814efe.jpeg,https://www.rossmann.com.tr/okey-prezervatif-ekstra-zevk-12-li-p-st18110098,06,0.0,0.0,,
MTQ0NzU=,ST14010125,Relife Detoks Bandı 1 adet,Relife,Sağlık & Gıda,399.0,399.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/7/3/73da08fa0a6215e75390d1b7d7e9c134dad64c25139cce2d6be7d7ff18819d6a.jpeg,https://www.rossmann.com.tr/relife-detoks-bandi-1-adet-p-st14010125,06,0.0,0.0,,
OTg3OQ==,ST12030327,Okey Prezervatif Klasik Ekonomik 20'li,Okey,Sağlık & Gıda,439.0,439.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/e/bee5e52de0556f0c17bbb0a8f478fd3a4830e267d6e83bc2184c3347bd3d57ec.jpeg,https://www.rossmann.com.tr/okey-prezervatif-klasik-ekonomik-20-li-p-st12030327,06,0.0,0.0,,
NjY4NQ==,ST12060246,Okey Prezervatif Rötar 20 adet,Okey,Sağlık & Gıda,557.0,557.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/3/f3a188f83183a563ed1d7095871d9b4153b91301bdd38c90cc5ea24e8a3f8074.jpeg,https://www.rossmann.com.tr/okey-prezervatif-rotar-20-adet-p-st12060246,06,0.0,0.0,,
MjQ2MTI=,ST22090313,Beeo Arı Sütü Kırmızı Ginseng Propolis Shot 25 ml,Beeo,Sağlık & Gıda,119.0,119.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/0/4/048d28aa4e0ccde6978f2cd146205b22695cdbd25eea571e0b96f9f004a87e82.jpeg,https://www.rossmann.com.tr/beeo-ari-sutu-kirmizi-ginseng-propolis-shot-25-ml-p-st22090313,06,0.0,0.0,,
MjQ4OTE=,ST22100423,Softem Biberiye Yağı 20 ml,Softem,Sağlık & Gıda,179.0,179.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/6/5/65d84a79bc7ebada7ee61063e84c20afcfeb04e3caa3a3d76024ee7fea437b16.jpeg,https://www.rossmann.com.tr/softem-biberiye-yagi-20-ml-p-st22100423,06,0.0,0.0,,
NjIwOQ==,ST12030595,StopEver Bant Migren Soğutucu 1 Adet,StopEver,Sağlık & Gıda,150.0,150.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/3/b35b9ba466a23507416937dd43fb7eda380054a88b0b396a73d7ea1c136d7d64.jpeg,https://www.rossmann.com.tr/stopever-bant-migren-sogutucu-1-adet-p-st12030595,06,0.0,0.0,,
MjY4MDg=,SR25030002,Enerbio Organik Çikolata Bitter Çikolata Kaplı Ahududu 85 gr,Enerbio,Sağlık & Gıda,299.0,299.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/2/a254782c4a7576ef919bf00e445409720a926bcea46429e8f1885507eb310678.jpeg,https://www.rossmann.com.tr/enerbio-organik-cikolata-bitter-cikolata-kapli-ahududu-85-gr-p-sr25030002,06,0.0,0.0,,
MjY5MzU=,SR25040167,Enerbio Organik Çikolata Karışık Berry 85 g,Enerbio,Sağlık & Gıda,299.0,299.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/9/4/945b8dcd5e2242335fb83329f0e3c1153cb100cd15547a9a7db307a54511939a.jpeg,https://www.rossmann.com.tr/enerbio-organik-cikolata-karisik-berry-85g-p-sr25040167,06,0.0,0.0,,
Njg1OQ==,SR19100122,Enerbio Organik Gofret Ballı 175 gr,Enerbio,Sağlık & Gıda,229.0,229.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/7/7/7711e3dd45a2998ab5332acde3f28faca85fb58a39aabd531787890cf7596255.jpeg,https://www.rossmann.com.tr/enerbio-organik-gofret-balli-175-gr-p-sr19100122,06,0.0,0.0,,
Mjc1NjA=,SR25040415,Enerbio Organik Çikolata Sütlü Kaplamalı Çilek 85 g,Enerbio,Sağlık & Gıda,299.0,299.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/2/d/2d3fb2197e6a569ca431639fa537b6e4566da921cae3d826705743d24af0db44.jpeg,https://www.rossmann.com.tr/enerbio-organik-cikolata-sutlu-kaplamali-cilek-85g-p-sr25040415,06,0.0,0.0,,
MjQ4MDQ=,ST22110231,Barista Kulübü Çilekli Sıcak Çikolata 200 gr,Barista Kulübü,Sağlık & Gıda,170.0,170.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/8/d/8d50057f7b87e24a1cf0ee57dbb846031bdf0c59837c064baf85dd1e1068e86c.jpeg,https://www.rossmann.com.tr/barista-kulubu-cilekli-sicak-cikolata-200-gr-p-st22110231,06,0.0,0.0,,
Nzk5NA==,ST18070363,Okey Prezervatif Ultra Hisset Ekonomik 20'li,Okey,Sağlık & Gıda,555.0,555.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/9/d9c378b5de56a2c2070528fc77f894ff74c44aa1fa7e3d71b1911810c020d00d.jpeg,https://www.rossmann.com.tr/okey-prezervatif-ultra-hisset-ekonomik-20-li-p-st18070363,06,0.0,0.0,,
MjY5NzE=,SR25030149,Rubin Licht Aromatik Uçucu Yağ Lavanta 10 ml,Rubin Licht,Sağlık & Gıda,229.0,229.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/7/b776a041a437fae6b736b5c456927c01b743565fb93a9f005a6445e5181ae7c4.jpeg,https://www.rossmann.com.tr/rubin-licht-aromatik-ucucu-yag-lavanta-10-ml-p-sr25030149,06,0.0,15.07537688442211,,
NzExMg==,ST18040051,Hipp Organik Meyve Barı Yulaflı Elmalı ve Muzlu 20 gr,Hipp,Sağlık & Gıda,75.0,75.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/f/f/ff7c037dd382e70915a063ed2fd156f3061ae8fd5d29f694209e21dbc216c4e3.jpeg,https://www.rossmann.com.tr/hipp-organik-meyve-bari-yulafli-elmali-ve-muzlu-20-gr-p-st18040051,06,0.0,0.0,,
Njg4NQ==,SR20020130,Enerbio Organik Çekilmiş Kahve Espresso Klasik 250 gr,Enerbio,Sağlık & Gıda,399.0,399.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/c/7/c74b03f9d5ba89bd53c40e2d91c3eb16ed3cc3585da7af0f4076e5c75b2f9d5b.jpeg,https://www.rossmann.com.tr/enerbio-organik-cekilmis-kahve-espresso-klasik-250-gr-p-sr20020130,06,0.0,0.0,,
MTQyMDI=,ST22010076,Okey Prezervatif Nirvana Sens 8'li,Okey,Sağlık & Gıda,469.0,469.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/9/e/9e897902a911acc733556e58b6e98c8743225eed925d82cfeb2ab71f15f3e8fd.jpeg,https://www.rossmann.com.tr/okey-prezervatif-nirvana-sens-8-li-p-st22010076,06,0.0,0.0,,
MjE0MDQ=,SR22110121,Genuss Plus Keten Tohumu 250 gr,Genuss Plus,Sağlık & Gıda,109.0,109.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/8/2/82c47dd39664882ee6ee4eca07aea74f6f3f9ca9e1faee79b659c8ac59d93ea5.jpeg,https://www.rossmann.com.tr/genuss-plus-keten-tohumu-250-gr-p-sr22110121,06,0.0,0.0,,
MjQ0MTE=,ST23040246,Nature's Supreme Omega 3 1000 Mg 30 Kapsül,Nature's Supreme,Sağlık & Gıda,379.0,379.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/1/b148868f8f6d14e2c84620d43a0c3b6eb50e0122ce01b694ee8387045319a96b.jpeg,https://www.rossmann.com.tr/nature-s-supreme-omega-3-1000-mg-30-kapsul-p-st23040246,06,0.0,0.0,,
MjU0NjI=,ST24080367,Durex Prezervatif Gerçek Dokunuş 10'lu,Durex,Sağlık & Gıda,519.0,519.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/6/a62a6212387f8fb802ae8841f63342ca07c07bce77eee334fecaf434328b7288.jpeg,https://www.rossmann.com.tr/durex-gercek-dokunus-10lu-p-st24080367,06,0.0,0.0,,
MjY1Mzk=,ST25050201,Wefood Glutensiz Granola Kakao & Fındık 60 g,Wefood,Sağlık & Gıda,80.0,80.0,0,,OUT_OF_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/d/2/d2ac32ab05dbb15486a1d13696d6d20faa16a89440c9c57b55f5ee69ee42c1d1.jpeg,https://www.rossmann.com.tr/wefood-glutensiz-granola-kakao-findik-60-g-p-st25050201,06,0.0,0.0,,
Mjc1OTA=,SR25020063,Enerbio Organik Kahve Kafeinsiz 250 gr,Enerbio,Sağlık & Gıda,499.0,499.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/a/a/aa4e1736c9f7472073e61bd04fca5146a5d27ce844dac07beebd570649761c8c.jpeg,https://www.rossmann.com.tr/enerbio-organik-kahve-kafeinsiz-250g-p-sr25020063,06,0.0,0.0,,
MjY2OTU=,ST25050202,Wefood Glutensiz Granola Kuru incir & Cevizli60G,Wefood,Sağlık & Gıda,80.0,80.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/2/4/24a0c82b3940abc6bdc363eba37e739760f1efa2ea569508f9fdd429b6f5fe9a.jpeg,https://www.rossmann.com.tr/wefood-glutensiz-granola-kuru-incir-cevizli-60-g-p-st25050202,06,0.0,0.0,,
OTkwMg==,ST17090106,Okey Prezervatif Zero 20'li,Okey,Sağlık & Gıda,662.0,662.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/b/8/b89fd2f03d728e0d281617d8ce7a86a31e399a414cf776dce029acd03958d8a1.jpeg,https://www.rossmann.com.tr/okey-prezervatif-zero-20-li-p-st17090106,06,0.0,0.0,,
MjY2MDY=,SR25020027,Enerbio Organik Gevrek Crunchy 500 gr,Enerbio,Sağlık & Gıda,289.0,289.0,0,,IN_STOCK,https://cdn.rossmann.com.tr/media/catalog/product/9/7/97c62b36b8d4987d762833b5d6536ec296b0e5adfc17429d99fa2cf43a914647.jpeg,https://www.rossmann.com.tr/enerbio-gevrek-crunchy-500g-p-sr25020027,06,0.0,0.0,,
