District,Rooms,price_numeric,city,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akçadağ,2+1,13375.0,malatya,04,0.0,0.0,0.0,0.0
Akçadağ,3+1,10625.0,malatya,04,0.0,0.0,21.428571428571427,6.25
Akçadağ / Köyler,2+1,11500.0,malatya,04,0.0,0.0,,
Akçadağ / Köyler,3+1,9000.0,malatya,04,0.0,0.0,-5.263157894736842,0.0
Arapgir,3+1,30000.0,malatya,04,0.0,0.0,0.0,2042.8571428571427
Battalgazi,2+1,13000.0,malatya,04,0.0,8.333333333333332,8.333333333333332,8.333333333333332
Battalgazi,3+1,12000.0,malatya,04,0.0,-4.0,-4.0,-5.88235294117647
Battalgazi / Köyler,2+1,18000.0,malatya,04,0.0,0.0,-28.000000000000004,
Battalgazi / Merkez,1+1,18500.0,malatya,04,0.0,0.0,-2.1164021164021163,-2.631578947368421
Battalgazi / Merkez,2+0,17950.0,malatya,04,-0.2777777777777778,0.27932960893854747,0.27932960893854747,0.27932960893854747
Battalgazi / Merkez,2+1,15125.0,malatya,04,-0.819672131147541,-3.2,0.8333333333333334,8.035714285714286
Battalgazi / Merkez,2.5+1,14500.0,malatya,04,0.0,,0.0,0.0
Battalgazi / Merkez,3+1,15500.0,malatya,04,0.0,0.0,0.0,3.3333333333333335
Battalgazi / Merkez,3+2,20000.0,malatya,04,0.0,0.0,0.0,
Battalgazi / Merkez,3.5+1,14000.0,malatya,04,0.0,-15.151515151515152,-33.33333333333333,-21.12676056338028
Battalgazi / Merkez,4+1,21000.0,malatya,04,-8.695652173913043,-11.578947368421053,-8.695652173913043,-16.0
Battalgazi / Merkez,5+1,22750.0,malatya,04,0.0,0.0,8.333333333333332,8.333333333333332
Battalgazi / Merkez,Stüdyo (1+0),16000.0,malatya,04,0.0,0.0,0.0,0.0
Darende,2+1,17000.0,malatya,04,0.0,,,25.925925925925924
Darende,3+1,17000.0,malatya,04,0.0,6.25,6.25,36.0
Darende,3.5+1,9000.0,malatya,04,0.0,0.0,0.0,
Doğanşehir,3+1,14000.0,malatya,04,0.0,16.666666666666664,12.0,40.0
Doğanşehir / Köyler,3+1,6500.0,malatya,04,0.0,-10.344827586206897,-21.21212121212121,-3.7037037037037033
Hekimhan,2+1,12000.0,malatya,04,0.0,,0.0,0.0
Hekimhan,3+1,15000.0,malatya,04,0.0,,50.0,50.0
Kale / Köyler,2+1,8875.0,malatya,04,0.0,-12.345679012345679,-19.318181818181817,-2.4725274725274726
Kale / Köyler,3+1,13000.0,malatya,04,0.0,,,8.333333333333332
Pütürge,2+1,13000.0,malatya,04,0.0,0.0,0.0,
Yazıhan / Köyler,3+1,6750.0,malatya,04,0.0,0.0,,
Yeşilyurt,1+1,14000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,2+1,22500.0,malatya,04,40.625,-2.1739130434782608,40.625,32.35294117647059
Yeşilyurt,3+1,18250.0,malatya,04,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888
Yeşilyurt,3.5+1,20000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt,4+1,21000.0,malatya,04,-2.3255813953488373,0.0,0.0,-3.4482758620689653
Yeşilyurt,4.5+1,27500.0,malatya,04,0.0,0.0,0.0,10.0
Yeşilyurt / Köyler,1+1,8000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt / Köyler,2+1,15250.0,malatya,04,1.6666666666666667,5.172413793103448,1.6666666666666667,1.6666666666666667
Yeşilyurt / Köyler,2.5+1,20500.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt / Köyler,3+1,10000.0,malatya,04,0.0,0.0,5.263157894736842,0.0
Yeşilyurt / Köyler,3.5+1,8750.0,malatya,04,-7.894736842105263,0.0,9.375,-7.894736842105263
Yeşilyurt / Köyler,4+1,19500.0,malatya,04,2.631578947368421,2.631578947368421,2.631578947368421,2.631578947368421
Yeşilyurt / Köyler,5+1,25000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt / Merkez,1+1,13500.0,malatya,04,3.8461538461538463,3.8461538461538463,-3.571428571428571,0.0
Yeşilyurt / Merkez,2+0,12000.0,malatya,04,-19.732441471571907,-13.978494623655912,0.0,0.0
Yeşilyurt / Merkez,2+1,15000.0,malatya,04,0.0,0.0,0.0,3.4482758620689653
Yeşilyurt / Merkez,3+1,19000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt / Merkez,3+2,22000.0,malatya,04,2.3255813953488373,0.0,0.0,-4.3478260869565215
Yeşilyurt / Merkez,3.5+1,17500.0,malatya,04,0.0,-2.7777777777777777,-2.7777777777777777,-18.6046511627907
Yeşilyurt / Merkez,4+1,24000.0,malatya,04,0.0,0.0,0.0,-2.5380710659898478
Yeşilyurt / Merkez,5+1,26000.0,malatya,04,0.0,0.0,-2.803738317757009,-2.803738317757009
Karakoçan,1+1,13000.0,elazig,04,0.0,0.0,0.0,-13.333333333333334
Karakoçan,2+1,7500.0,elazig,04,0.0,0.0,0.0,-3.225806451612903
Karakoçan,3+1,8000.0,elazig,04,0.0,0.0,-3.0303030303030303,-5.88235294117647
Kovancılar,1+1,15000.0,elazig,04,0.0,0.0,0.0,0.0
Kovancılar,2+1,16000.0,elazig,04,10.344827586206897,10.344827586206897,10.344827586206897,0.0
Kovancılar,3+1,11500.0,elazig,04,-4.166666666666666,-4.166666666666666,-4.166666666666666,15.0
Kovancılar / Köyler,1+1,18500.0,elazig,04,0.0,,,5.714285714285714
Maden / Gezin,2+1,8000.0,elazig,04,0.0,,,
Merkez,1+1,20000.0,elazig,04,-3.614457831325301,-2.4390243902439024,-2.4390243902439024,33.33333333333333
Merkez,2+0,14500.0,elazig,04,0.0,-17.142857142857142,0.0,0.0
Merkez,2+1,11375.0,elazig,04,-1.0869565217391304,1.1111111111111112,3.4090909090909087,10.975609756097562
Merkez,3+1,10950.0,elazig,04,2.097902097902098,4.285714285714286,4.285714285714286,4.285714285714286
Merkez,4+1,21500.0,elazig,04,0.0,-4.444444444444445,-14.000000000000002,34.375
Merkez,5+1,42000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez,Stüdyo (1+0),13500.0,elazig,04,0.0,0.0,0.0,0.0
