District,Rooms,price_numeric,city,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Doğanşehir,3+1,12000.0,malatya,04,0.0,-14.285714285714285,-14.285714285714285,-4.0
Doğanşehir / Köyler,3+1,7250.0,malatya,04,0.0,0.0,11.538461538461538,-12.121212121212121
Hekimhan,2+1,12000.0,malatya,04,0.0,0.0,0.0,0.0
Kale / Köyler,2+1,8250.0,malatya,04,-7.042253521126761,-7.042253521126761,-7.042253521126761,-25.0
Kale / Köyler,3+1,13000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,1+1,14000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt,2+1,18000.0,malatya,04,0.0,0.0,-20.0,12.5
Yeşilyurt,3+1,18500.0,malatya,04,0.0,-1.3333333333333335,1.36986301369863,2.7777777777777777
Yeşilyurt,3.5+1,20000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt,4+1,20000.0,malatya,04,0.0,0.0,-4.761904761904762,-4.761904761904762
Yeşilyurt / Köyler,1+1,8500.0,malatya,04,,6.25,6.25,6.25
Yeşilyurt / Köyler,2+1,20000.0,malatya,04,12.676056338028168,31.147540983606557,31.147540983606557,33.33333333333333
Yeşilyurt / Köyler,2.5+1,19500.0,malatya,04,0.0,0.0,-4.878048780487805,-4.878048780487805
Yeşilyurt / Köyler,3+1,12750.0,malatya,04,6.25,10.869565217391305,27.500000000000004,34.21052631578947
Yeşilyurt / Köyler,3.5+1,8000.0,malatya,04,0.0,-15.789473684210526,-8.571428571428571,0.0
Yeşilyurt / Köyler,4+1,19999.0,malatya,04,5.257894736842105,-0.005,2.5589743589743588,5.257894736842105
Yeşilyurt / Köyler,5+1,25000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt / Merkez,1+1,13000.0,malatya,04,0.0,0.0,-3.7037037037037033,-7.142857142857142
Yeşilyurt / Merkez,1.5+1,21000.0,malatya,04,-8.695652173913043,,,
Yeşilyurt / Merkez,2+0,11500.0,malatya,04,0.0,15.0,-4.166666666666666,-4.166666666666666
Yeşilyurt / Merkez,2+1,15000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt / Merkez,2.5+1,10000.0,malatya,04,0.0,0.0,,
Yeşilyurt / Merkez,3+1,20000.0,malatya,04,0.0,5.263157894736842,5.263157894736842,5.263157894736842
Yeşilyurt / Merkez,3.5+1,18250.0,malatya,04,0.0,4.285714285714286,4.285714285714286,1.3888888888888888
Yeşilyurt / Merkez,4+1,25000.0,malatya,04,0.0,4.166666666666666,4.166666666666666,4.166666666666666
Yeşilyurt / Merkez,4.5+1,22000.0,malatya,04,0.0,10.0,,
Yeşilyurt / Merkez,5+1,26000.0,malatya,04,0.0,0.0,0.0,-2.803738317757009
Karakoçan,1+1,11000.0,elazig,04,-15.384615384615385,-15.384615384615385,-15.384615384615385,-15.384615384615385
Karakoçan,2+1,8000.0,elazig,04,0.0,6.666666666666667,6.666666666666667,6.666666666666667
Karakoçan,3+1,8000.0,elazig,04,0.0,0.0,0.0,-3.0303030303030303
Kovancılar,1+1,15000.0,elazig,04,0.0,0.0,0.0,0.0
Kovancılar,2+1,16000.0,elazig,04,-21.951219512195124,-21.951219512195124,0.0,10.344827586206897
Kovancılar,3+1,11000.0,elazig,04,0.0,0.0,-4.3478260869565215,-8.333333333333332
Kovancılar / Köyler,1+1,18500.0,elazig,04,0.0,0.0,0.0,
Merkez,1+1,17000.0,elazig,04,0.0,-8.108108108108109,-15.0,-17.073170731707318
Merkez,2+0,14500.0,elazig,04,0.0,0.0,0.0,0.0
Merkez,2+1,11000.0,elazig,04,-4.3478260869565215,-4.3478260869565215,-3.296703296703297,0.0
Merkez,3+1,10000.0,elazig,04,0.0,-6.976744186046512,-8.67579908675799,-4.761904761904762
Merkez,3.5+1,12000.0,elazig,04,0.0,0.0,,
Merkez,4+1,23000.0,elazig,04,0.0,0.0,6.976744186046512,-8.0
Merkez,5+1,42000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez,Stüdyo (1+0),13500.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / 1800 Evler,1+1,20250.0,elazig,04,1.25,1.25,12.5,15.714285714285714
Merkez / 1800 Evler,2+1,20000.0,elazig,04,0.0,-2.4390243902439024,-3.614457831325301,15.942028985507244
Merkez / 1800 Evler,3+1,16000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / 1800 Evler,4+1,22250.0,elazig,04,1.1363636363636365,11.25,11.25,-2.73224043715847
Merkez / 1800 Evler,4+2,25000.0,elazig,04,0.0,0.0,0.0,
Merkez / 1800 Evler,5+1,30500.0,elazig,04,0.0,0.0,,38.63636363636363
Merkez / 1800 Evler,6+1,27000.0,elazig,04,,0.0,0.0,-10.0
Merkez / Aksaray,3+1,12500.0,elazig,04,4.166666666666666,4.166666666666666,0.0,0.0
Merkez / Doğukent,1+1,22000.0,elazig,04,0.0,-2.2222222222222223,-2.2222222222222223,-12.0
Merkez / Doğukent,2+1,17500.0,elazig,04,0.0,-11.39240506329114,-11.39240506329114,-13.580246913580247
Merkez / Doğukent,3+1,19100.0,elazig,04,0.5263157894736842,0.5263157894736842,0.5263157894736842,6.111111111111111
Merkez / Doğukent,4+1,27500.0,elazig,04,0.0,0.0,,
Merkez / Harput,2+1,12000.0,elazig,04,0.0,,,
Merkez / Köyler,2+1,10750.0,elazig,04,0.0,8.860759493670885,8.860759493670885,22.857142857142858
Merkez / Köyler,3+1,10000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / Mustafapaşa,2+1,11000.0,elazig,04,0.0,0.0,2.3255813953488373,4.761904761904762
Merkez / Mustafapaşa,3+1,14500.0,elazig,04,0.0,3.571428571428571,0.0,9.433962264150944
Merkez / Mustafapaşa,4+0,10000.0,elazig,04,0.0,0.0,0.0,
Merkez / Mustafapaşa,4.5+1,12500.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / Mustafapaşa,5+2,30000.0,elazig,04,0.0,0.0,0.0,-3.225806451612903
Merkez / Nailbey,2+1,12500.0,elazig,04,0.0,,31.57894736842105,38.88888888888889
Merkez / Nailbey,3+1,11750.0,elazig,04,0.0,-9.615384615384617,23.684210526315788,11.904761904761903
Merkez / Nailbey,3.5+1,8500.0,elazig,04,0.0,0.0,0.0,
Merkez / Nailbey,4+1,17500.0,elazig,04,7.6923076923076925,22.807017543859647,14.754098360655737,25.0
Merkez / Nailbey,7+1,11000.0,elazig,04,0.0,0.0,0.0,
Merkez / Sürsürü,1+1,20250.0,elazig,04,-1.2195121951219512,-1.2195121951219512,1.25,3.1847133757961785
Merkez / Sürsürü,2+0,15500.0,elazig,04,0.0,0.0,-8.823529411764707,-16.216216216216218
Merkez / Sürsürü,2+1,17250.0,elazig,04,4.545454545454546,6.153846153846154,11.29032258064516,7.8125
Merkez / Sürsürü,3+1,17750.0,elazig,04,1.4285714285714286,-1.3888888888888888,1.4285714285714286,7.575757575757576
Merkez / Sürsürü,3.5+1,14250.0,elazig,04,-5.0,-5.0,-5.0,
Merkez / Sürsürü,4+1,27000.0,elazig,04,-2.7027027027027026,8.0,5.88235294117647,6.9306930693069315
Merkez / Yurtbaşı,1+1,16000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / Yurtbaşı,2+0,16500.0,elazig,04,0.0,0.0,,
Merkez / Yurtbaşı,2+1,8500.0,elazig,04,0.0,-8.108108108108109,-8.108108108108109,-26.08695652173913
Merkez / Yurtbaşı,3+1,12750.0,elazig,04,2.0,2.0,2.0,0.0
Merkez / Yurtbaşı,3.5+1,10500.0,elazig,04,0.0,0.0,0.0,-4.545454545454546
Merkez / İzzetpaşa,1+1,20000.0,elazig,04,0.0,0.0,0.0,0.0
Merkez / İzzetpaşa,1.5+1,12000.0,elazig,04,0.0,0.0,0.0,
Merkez / İzzetpaşa,2+0,20250.0,elazig,04,-5.813953488372093,-10.0,26.5625,14.084507042253522
Merkez / İzzetpaşa,2+1,17000.0,elazig,04,0.0,0.0,0.0,-1.4492753623188406
Merkez / İzzetpaşa,3+1,13250.0,elazig,04,0.0,1.9230769230769231,10.416666666666668,6.0
Merkez / İzzetpaşa,4+1,19000.0,elazig,04,5.555555555555555,5.555555555555555,4.10958904109589,26.666666666666668
Merkez / İzzetpaşa,5+1,25000.0,elazig,04,,25.0,25.0,25.0
Merkez / İzzetpaşa,Stüdyo (1+0),11000.0,elazig,04,0.0,0.0,0.0,
Palu,2+1,6000.0,elazig,04,0.0,-21.311475409836063,-21.311475409836063,-26.153846153846157
Palu,3+1,10000.0,elazig,04,0.0,21.21212121212121,0.0,21.21212121212121
Sivrice,2+1,8000.0,elazig,04,0.0,0.0,0.0,0.0
Sivrice,4+1,30000.0,elazig,04,0.0,0.0,0.0,0.0
Mazgirt,2+1,13000.0,tunceli,04,0.0,-3.7037037037037033,-3.7037037037037033,-7.142857142857142
Merkez,3+1,30000.0,tunceli,04,0.0,0.0,0.0,
Merkez / Tunceli,1+1,18250.0,tunceli,04,0.0,-1.3513513513513513,-3.9473684210526314,4.285714285714286
Merkez / Tunceli,2+1,20000.0,tunceli,04,0.0,0.0,8.108108108108109,-11.11111111111111
Merkez / Tunceli,3+1,23500.0,tunceli,04,1.0752688172043012,2.1739130434782608,14.634146341463413,14.634146341463413
Pertek,2+1,22500.0,tunceli,04,0.0,-2.1739130434782608,-2.1739130434782608,-2.1739130434782608
Pertek,3+1,15000.0,tunceli,04,0.0,0.0,0.0,
