District,Rooms,price_numeric,city,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akçadağ,2+1,12000.0,malatya,04,0.0,0.0,-4.9504950495049505,-5.88235294117647
Akçadağ / Köyler,3+1,8750.0,malatya,04,0.0,2.941176470588235,0.0,0.0
Arapgir,3+1,30000.0,malatya,04,0.0,,,39.53488372093023
Battalgazi,3+1,12500.0,malatya,04,0.0,-3.8461538461538463,-10.714285714285714,-7.4074074074074066
Battalgazi / Merkez,1+1,18500.0,malatya,04,0.0,0.0,-2.631578947368421,1.36986301369863
Battalgazi / Merkez,1.5+1,19750.0,malatya,04,0.0,-21.0,0.0,36.206896551724135
Battalgazi / Merkez,2+0,18750.0,malatya,04,0.0,4.166666666666666,4.166666666666666,4.166666666666666
Battalgazi / Merkez,2+1,17000.0,malatya,04,0.0,6.25,9.67741935483871,13.333333333333334
Battalgazi / Merkez,2.5+1,17750.0,malatya,04,0.0,0.0,11.811023622047244,1.4285714285714286
Battalgazi / Merkez,3+1,16000.0,malatya,04,-3.0303030303030303,-2.2900763358778624,0.0,0.0
Battalgazi / Merkez,3+3,18000.0,malatya,04,0.0,,,
Battalgazi / Merkez,3.5+1,16000.0,malatya,04,-15.789473684210526,-15.789473684210526,-15.789473684210526,-15.789473684210526
Battalgazi / Merkez,4+1,24500.0,malatya,04,13.953488372093023,6.521739130434782,0.0,22.5
Battalgazi / Merkez,4.5+1,28000.0,malatya,04,0.0,0.0,0.0,-6.666666666666667
Battalgazi / Merkez,5+1,27250.0,malatya,04,-1.8018018018018018,-1.8018018018018018,-1.8018018018018018,15.957446808510639
Battalgazi / Merkez,Stüdyo (1+0),14000.0,malatya,04,-12.5,-12.5,-12.5,3.7037037037037033
Darende,2+1,17000.0,malatya,04,0.0,0.0,,0.0
Darende,3+1,17500.0,malatya,04,2.941176470588235,0.0,0.0,52.17391304347826
Darende,3.5+1,10000.0,malatya,04,0.0,0.0,0.0,
Doğanşehir,2+1,20000.0,malatya,04,0.0,,0.0,0.0
Doğanşehir,3+1,12000.0,malatya,04,0.0,0.0,,0.0
Doğanşehir / Köyler,3+1,6500.0,malatya,04,0.0,0.0,0.0,0.0
Hekimhan,2+1,13500.0,malatya,04,3.8461538461538463,3.8461538461538463,,12.5
Hekimhan,3+1,10000.0,malatya,04,0.0,0.0,0.0,-33.33333333333333
Kale / Köyler,2+1,8500.0,malatya,04,0.0,6.25,0.0,-2.857142857142857
Yeşilyurt,2+1,18000.0,malatya,04,0.0,0.0,0.0,0.0
Yeşilyurt,3+1,18250.0,malatya,04,0.0,-3.9473684210526314,1.3888888888888888,1.3888888888888888
Yeşilyurt,3.5+1,18000.0,malatya,04,0.0,0.0,,-10.0
Yeşilyurt,4+1,23625.0,malatya,04,3.8461538461538463,2.717391304347826,-1.5625,7.386363636363637
Yeşilyurt,4.5+1,24750.0,malatya,04,0.0,,,
Yeşilyurt / Köyler,1+1,12750.0,malatya,04,-27.142857142857142,-3.7735849056603774,-5.555555555555555,50.0
Yeşilyurt / Köyler,2+1,17750.0,malatya,04,0.0,-11.25,22.413793103448278,0.0
Yeşilyurt / Köyler,3+1,16000.0,malatya,04,0.0,6.666666666666667,10.344827586206897,28.000000000000004
Yeşilyurt / Köyler,3.5+1,19000.0,malatya,04,0.0,0.0,31.03448275862069,
Yeşilyurt / Köyler,4+1,21000.0,malatya,04,2.4390243902439024,5.0,5.0,5.0
Yeşilyurt / Köyler,5+1,25000.0,malatya,04,0.0,0.0,0.0,0.0
