District,Rooms,price_numeric,city,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akçadağ,2+1,13375.0,malatya,04,0.0,0.0,0.0,
Akçadağ,3+1,10625.0,malatya,04,0.0,21.428571428571427,21.428571428571427,
Akçadağ / Köyler,2+1,11500.0,malatya,04,0.0,0.0,,
Akçadağ / Köyler,3+1,9000.0,malatya,04,0.0,-5.263157894736842,-5.263157894736842,
Arapgir,3+1,30000.0,malatya,04,0.0,0.0,0.0,
Battalgazi,2+1,13000.0,malatya,04,8.333333333333332,8.333333333333332,8.333333333333332,
Battalgazi,3+1,12000.0,malatya,04,0.0,-4.0,-4.0,
Battalgazi / Köyler,2+1,18000.0,malatya,04,0.0,0.0,-28.000000000000004,
Battalgazi / Merkez,1+1,18500.0,malatya,04,-2.1164021164021163,0.0,-2.1164021164021163,
Battalgazi / Merkez,2+0,18000.0,malatya,04,0.0,0.5586592178770949,0.5586592178770949,
Battalgazi / Merkez,2+1,15250.0,malatya,04,-4.6875,-1.6129032258064515,-2.4,
Battalgazi / Merkez,2.5+1,14500.0,malatya,04,0.0,,-4.918032786885246,
Battalgazi / Merkez,3+1,15500.0,malatya,04,0.0,-3.125,0.0,
Battalgazi / Merkez,3+2,20000.0,malatya,04,0.0,0.0,0.0,
Battalgazi / Merkez,3.5+1,14000.0,malatya,04,0.0,-17.647058823529413,-20.0,
Battalgazi / Merkez,4+1,23000.0,malatya,04,0.0,4.545454545454546,0.0,
Battalgazi / Merkez,5+1,22750.0,malatya,04,3.4090909090909087,-3.1914893617021276,-3.1914893617021276,
Battalgazi / Merkez,Stüdyo (1+0),16000.0,malatya,04,0.0,0.0,0.0,
Darende,2+1,17000.0,malatya,04,0.0,,,
Darende,3+1,17000.0,malatya,04,0.0,19.298245614035086,19.298245614035086,
Darende,3.5+1,9000.0,malatya,04,0.0,0.0,0.0,
Doğanşehir,3+1,14000.0,malatya,04,0.0,16.666666666666664,12.0,
Doğanşehir / Köyler,3+1,6500.0,malatya,04,-10.344827586206897,-10.344827586206897,0.0,
Hekimhan,2+1,12000.0,malatya,04,0.0,,0.0,
Hekimhan,3+1,15000.0,malatya,04,0.0,,27.659574468085108,
Kale / Köyler,2+1,8875.0,malatya,04,-6.578947368421052,-12.345679012345679,-11.25,
Kale / Köyler,3+1,13000.0,malatya,04,,,,
Pütürge,2+1,13000.0,malatya,04,0.0,0.0,0.0,
Yazıhan / Köyler,3+1,6750.0,malatya,04,0.0,0.0,,
Yeşilyurt,1+1,14000.0,malatya,04,,0.0,-29.11392405063291,
Yeşilyurt,2+1,16000.0,malatya,04,-11.11111111111111,-30.434782608695656,0.0,
Yeşilyurt,3+1,18000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,3.5+1,20000.0,malatya,04,0.0,0.0,0.0,
