Date,Price,District,Rooms
2026-04-13,33000,"Merkez
Tepebaşı",3+1
2026-04-13,24000,"Merkez
Tepebaşı",3+1
2026-04-13,13000,"Merkez
Fabrikalar",3+1
2026-04-13,31000,Yahşihan,3+1
2026-04-13,11000,"Merkez
Tepebaşı",3.5+1
2026-04-13,12000,Yahşihan,2+0
2026-04-13,14500,"Merkez
Sanayi",3+1
2026-04-13,16000,"Merkez
Tepebaşı",3+1
2026-04-13,8000,"Merkez
Yuva",3+1
2026-04-13,17000,"Merkez
Fabrikalar",3+1
2026-04-13,11000,Bahşılı,2+1
2026-04-13,13000,"Merkez
Tepebaşı",3+1
2026-04-13,28000,"Merkez
Sanayi",3+1
2026-04-13,24000,Yahşihan,2+1
2026-04-13,13500,"Merkez
Tepebaşı",4+1
2026-04-13,19000,Yahşihan,3+1
2026-04-13,17500,Yahşihan,2+1
2026-04-13,27000,Yahşihan,3+1
2026-04-13,10000,"Merkez
Tepebaşı",2+1
2026-04-13,32000,"Merkez
Tepebaşı",3+1
2026-04-13,16000,"Merkez
Tepebaşı",3+1
2026-04-13,16000,Yahşihan,2+0
2026-04-13,11000,"Merkez
Sanayi",3+1
2026-04-13,23000,"Merkez
Tepebaşı",3+1
2026-04-13,17500,Yahşihan,3+1
2026-04-13,22000,"Merkez
Yuva",3+1
2026-04-13,10000,Bahşılı,4+1
2026-04-13,15500,"Merkez
Fabrikalar",3+1
2026-04-13,20500,"Merkez
Tepebaşı",3+0
2026-04-13,25000,"Merkez
Tepebaşı",3+1
2026-04-13,16000,Yahşihan,2+1
2026-04-13,17500,"Merkez
Fabrikalar",3+1
2026-04-13,24000,"Merkez
Tepebaşı",1+1
2026-04-13,19000,Yahşihan,3+0
2026-04-13,12000,Yahşihan,2+1
2026-04-13,14500,"Merkez
Sanayi",3+1
2026-04-13,12000,"Merkez
Yuva",2+1
2026-04-13,15500,"Merkez
Sanayi",2+1
2026-04-13,19500,"Merkez
Sanayi",3+1
2026-04-13,25000,Yahşihan,4+1
2026-04-13,27000,"Merkez
Yuva",3+1
2026-04-13,14000,Yahşihan,2+0
2026-04-13,16500,"Merkez
Fabrikalar",3+1
2026-04-13,9750,Yahşihan,2+0
2026-04-13,10000,Yahşihan,2+0
2026-04-13,27000,"Merkez
Fabrikalar",3+1
2026-04-13,21000,Yahşihan,4+1
2026-04-13,15000,"Merkez
Fabrikalar",2+0
2026-04-13,29500,Yahşihan,4+1
2026-04-13,12500,"Merkez
Fabrikalar",3+1
2026-04-13,17000,"Merkez
Fabrikalar",3+1
2026-04-13,8000,"Merkez
Sanayi",3+1
2026-04-13,36000,"Merkez
Fabrikalar",4+1
2026-04-13,16000,"Merkez
Fabrikalar",3+1
2026-04-13,19000,"Merkez
Tepebaşı",3+1
2026-04-13,21500,"Merkez
Sanayi",3+1
2026-04-13,5500,"Merkez
Sanayi",2+1
2026-04-13,18500,Yahşihan,2+1
2026-04-13,24500,Yahşihan,1+1
