Date,Price,District,Rooms
2026-03-13,21000,"Merkez
Tepebaşı",3+1
2026-03-13,13500,"Merkez
Sanayi",3+1
2026-03-13,13000,"Merkez
Tepebaşı",3+1
2026-03-13,20000,"Merkez
Fabrikalar",2+1
2026-03-13,42500,Yahşihan,4+1
2026-03-13,9000,"Merkez
Fabrikalar",3+1
2026-03-13,13500,Yahşihan,2+1
2026-03-13,9500,Yahşihan,2+0
2026-03-13,13000,"Merkez
Sanayi",2+1
2026-03-13,15000,"Merkez
Sanayi",3+1
2026-03-13,16500,"Merkez
Fabrikalar",2+1
2026-03-13,19000,Yahşihan,3+1
2026-03-13,18000,"Merkez
Fabrikalar",3+1
2026-03-13,13000,"Merkez
Fabrikalar",3+1
2026-03-13,16000,"Merkez
Tepebaşı",3+1
2026-03-13,16000,"Merkez
Fabrikalar",3+1
2026-03-13,25000,"Merkez
Sanayi",3+1
2026-03-13,12500,Yahşihan,2+1
2026-03-13,15000,"Merkez
Sanayi",3+1
2026-03-13,24500,"Merkez
Tepebaşı",3+1
2026-03-13,13000,Yahşihan,2+1
2026-03-13,11000,"Merkez
Sanayi",3+1
2026-03-13,17800,"Merkez
Tepebaşı",2+1
2026-03-13,12500,"Merkez
Tepebaşı",3+1
2026-03-13,25000,"Merkez
Tepebaşı",3+1
2026-03-13,14500,"Merkez
Sanayi",3+1
2026-03-13,13000,"Merkez
Fabrikalar",3+1
2026-03-13,24500,Yahşihan,4+1
2026-03-13,13000,Yahşihan,1+1
2026-03-13,10000,"Merkez
Fabrikalar",3+1
2026-03-13,20500,"Merkez
Tepebaşı",3+0
2026-03-13,15500,"Merkez
Sanayi",2+1
2026-03-13,17000,"Merkez
Sanayi",3+1
2026-03-13,13500,"Merkez
Sanayi",3+1
2026-03-13,13000,Yahşihan,2+0
2026-03-13,12000,Yahşihan,2+0
2026-03-13,31000,"Merkez
Sanayi",3+1
2026-03-13,22000,"Merkez
Sanayi",3+1
2026-03-13,23500,Yahşihan,4+1
2026-03-13,17000,Bahşılı,2+1
2026-03-13,17000,Yahşihan,1+1
2026-03-13,8000,"Merkez
Sanayi",3+1
2026-03-13,11000,Bahşılı,2+1
2026-03-13,12000,"Merkez
Yuva",2+1
2026-03-13,10000,"Merkez
Tepebaşı",2+1
2026-03-13,21000,Yahşihan,3+1
2026-03-13,33000,"Merkez
Tepebaşı",3+1
2026-03-13,36000,Yahşihan,3+1
2026-03-13,16000,"Merkez
Fabrikalar",3+1
2026-03-13,14750,Yahşihan,2+0
2026-03-13,15000,"Merkez
Fabrikalar",3+1
2026-03-13,27500,Yahşihan,1+1
2026-03-13,18500,Yahşihan,2+1
2026-03-13,11000,"Merkez
Tepebaşı",3+1
2026-03-13,18000,"Merkez
Sanayi",3+1
2026-03-13,12500,Yahşihan,2+1
2026-03-13,19000,Yahşihan,3+1
2026-03-13,31500,Yahşihan,4+1
2026-03-13,26000,Yahşihan,3+1
2026-03-13,30000,Yahşihan,3+1
2026-03-13,11500,Yahşihan,2+0
2026-03-13,15500,Yahşihan,3+1
2026-03-13,25000,Yahşihan,3+1
2026-03-13,26000,Yahşihan,4+1
2026-03-13,30000,Yahşihan,3+0
2026-03-13,16000,"Merkez
Fabrikalar",2+0
2026-03-13,14000,Yahşihan,2+1
2026-03-13,12500,Yahşihan,2+1
2026-03-13,20000,"Merkez
Tepebaşı",3+1
2026-03-13,18500,"Merkez
Tepebaşı",2+1
2026-03-13,10000,"Merkez
Fabrikalar",3+1
2026-03-13,27500,Yahşihan,3+1
2026-03-13,11000,"Merkez
Tepebaşı",2+1
2026-03-13,16500,"Merkez
Fabrikalar",3+1
2026-03-13,13000,"Merkez
Fabrikalar",3+1
2026-03-13,20000,"Merkez
Tepebaşı",3+1
2026-03-13,15000,Yahşihan,2+1
2026-03-13,15000,"Merkez
Yuva",3+1
2026-03-13,15000,"Merkez
Tepebaşı",2+1
2026-03-13,10000,"Merkez
Yuva",3+1
2026-03-13,10500,"Merkez
Yuva",2+1
2026-03-13,11500,"Merkez
Tepebaşı",3+1
2026-03-13,15500,"Merkez
Fabrikalar",3+1
2026-03-13,12500,"Merkez
Tepebaşı",3+1
2026-03-13,20000,Yahşihan,3+1
2026-03-13,13000,Bahşılı,2+1
2026-03-13,20000,"Merkez
Tepebaşı",3+1
2026-03-13,12500,"Merkez
Sanayi",2+1
2026-03-13,26000,Yahşihan,3+1
2026-03-13,15000,"Merkez
Tepebaşı",3+1
2026-03-13,20000,Yahşihan,3+0
2026-03-13,17500,Yahşihan,2+1
2026-03-13,11000,"Merkez
Fabrikalar",2+1
2026-03-13,10500,"Merkez
Tepebaşı",4+1
2026-03-13,17500,Yahşihan,2+1
2026-03-13,13500,"Merkez
Fabrikalar",3+1
2026-03-13,10000,Yahşihan,2+1
2026-03-13,9750,"Merkez
Tepebaşı",2+1
2026-03-13,18500,Yahşihan,3+1
2026-03-13,25000,Yahşihan,2+1
2026-03-13,25000,Yahşihan,2+1
2026-03-13,14000,"Merkez
Tepebaşı",3+1
2026-03-13,9800,Yahşihan,2+1
2026-03-13,22000,"Merkez
Fabrikalar",3+1
2026-03-13,25000,"Merkez
Sanayi",3+1
