Date,Price,District,Rooms
2026-03-22,19500,Yahşihan,1+1
2026-03-22,16000,Yahşihan,2+1
2026-03-22,16000,"Merkez
Fabrikalar",3+1
2026-03-22,9500,Yahşihan,2+1
2026-03-22,14000,Yahşihan,2+1
2026-03-22,14000,Yahşihan,2+1
2026-03-22,17750,"Merkez
Sanayi",2+1
2026-03-22,21000,"Merkez
Fabrikalar",3+1
2026-03-22,13000,Yahşihan,2+1
2026-03-22,12000,"Merkez
Sanayi",3+1
2026-03-22,30500,Yahşihan,1+1
2026-03-22,11000,"Merkez
Tepebaşı",3+1
2026-03-22,12000,"Merkez
Sanayi",3+1
2026-03-22,15500,"Merkez
Fabrikalar",3+1
2026-03-22,22000,"Merkez
Tepebaşı",3+1
2026-03-22,21000,Yahşihan,3+1
2026-03-22,17000,"Merkez
Fabrikalar",3+1
2026-03-22,13500,"Merkez
Tepebaşı",2+1
2026-03-22,14000,"Merkez
Fabrikalar",2+1
2026-03-22,16000,"Merkez
Sanayi",2+0
2026-03-22,8500,"Merkez
Fabrikalar",3+1
2026-03-22,14000,"Merkez
Tepebaşı",3+1
2026-03-22,15000,"Merkez
Yuva",3+1
2026-03-22,15500,"Merkez
Fabrikalar",3+1
2026-03-22,17500,Yahşihan,2+1
2026-03-22,13000,Yahşihan,2+0
2026-03-22,22000,Yahşihan,1+1
2026-03-22,15000,Yahşihan,2+1
2026-03-22,13000,Yahşihan,2+0
2026-03-22,25000,"Merkez
Sanayi",3+1
2026-03-22,13500,"Merkez
Fabrikalar",3+1
2026-03-22,23500,Yahşihan,3+1
2026-03-22,27000,"Merkez
Tepebaşı",4+1
2026-03-22,13250,"Merkez
Tepebaşı",2+1
2026-03-22,12000,Yahşihan,1+1
2026-03-22,19500,"Merkez
Tepebaşı",1+1
2026-03-22,16000,"Merkez
Sanayi",2+1
2026-03-22,13000,Yahşihan,2+1
2026-03-22,37000,Yahşihan,4+1
2026-03-22,25000,Yahşihan,1+1
2026-03-22,16500,"Merkez
Fabrikalar",3+1
2026-03-22,15000,Yahşihan,3+1
2026-03-22,13000,"Merkez
Yuva",3+1
2026-03-22,15500,Yahşihan,2+1
2026-03-22,17500,Yahşihan,3+1
2026-03-22,25000,Yahşihan,4+1
2026-03-22,17000,"Merkez
Fabrikalar",3+1
2026-03-22,25000,Yahşihan,2+1
2026-03-22,15000,Yahşihan,2+0
2026-03-22,18000,Yahşihan,2+1
2026-03-22,13500,"Merkez
Tepebaşı",3+1
2026-03-22,10500,Yahşihan,2+0
2026-03-22,14000,Yahşihan,2+1
2026-03-22,15500,"Merkez
Tepebaşı",3+1
2026-03-22,16000,Yahşihan,2+1
2026-03-22,22500,"Merkez
Fabrikalar",3+1
2026-03-22,24000,"Merkez
Sanayi",4+1
2026-03-22,10000,"Merkez
Fabrikalar",2+1
2026-03-22,12500,"Merkez
Sanayi",3+1
2026-03-22,12500,"Merkez
Yuva",2+1
2026-03-22,15000,Yahşihan,3+1
2026-03-22,18000,"Merkez
Tepebaşı",2+1
2026-03-22,9000,"Merkez
Tepebaşı",3+1
2026-03-22,12500,Yahşihan,2+1
