Date,Price,District,Rooms
2026-03-31,37000,"Merkez
Fabrikalar",4+1
2026-03-31,12000,"Merkez
Tepebaşı",3+1
2026-03-31,15000,Yahşihan,2+0
2026-03-31,14000,Yahşihan,2+0
2026-03-31,14000,"Merkez
Tepebaşı",3+1
2026-03-31,8000,Yahşihan,2+1
2026-03-31,12750,"Merkez
Fabrikalar",3+1
2026-03-31,40000,"Merkez
Sanayi",3+1
2026-03-31,10100,Yahşihan,1+1
2026-03-31,10000,Yahşihan,Stüdyo (1+0)
2026-03-31,13000,"Merkez
Fabrikalar",3+1
2026-03-31,17000,Yahşihan,2+1
2026-03-31,25000,Yahşihan,1+1
2026-03-31,13500,Yahşihan,1+1
2026-03-31,17000,Yahşihan,1+1
2026-03-31,29750,"Merkez
Fabrikalar",4+1
2026-03-31,14000,Yahşihan,1+1
2026-03-31,12750,Yahşihan,2+0
2026-03-31,11000,"Merkez
Fabrikalar",3+1
2026-03-31,12500,"Merkez
Fabrikalar",2+1
2026-03-31,35000,Yahşihan,4+1
2026-03-31,15500,"Merkez
Sanayi",3+1
2026-03-31,11500,"Merkez
Tepebaşı",3+1
2026-03-31,18000,Yahşihan,3+1
2026-03-31,28000,Yahşihan,4+1
2026-03-31,18000,"Merkez
Tepebaşı",3+1
2026-03-31,16500,"Merkez
Fabrikalar",2+1
2026-03-31,22000,"Merkez
Fabrikalar",2+1
2026-03-31,21000,"Merkez
Sanayi",2+1
2026-03-31,14000,Yahşihan,2+0
2026-03-31,9000,"Merkez
Sanayi",3+1
2026-03-31,13000,Yahşihan,2+0
2026-03-31,21000,"Merkez
Fabrikalar",3+1
2026-03-31,11500,Yahşihan,2+0
2026-03-31,14000,"Merkez
Yuva",3+1
2026-03-31,21000,"Merkez
Sanayi",3+1
2026-03-31,35000,Yahşihan,4.5+1
2026-03-31,21000,"Merkez
Sanayi",3+1
2026-03-31,11000,"Merkez
Tepebaşı",2+1
2026-03-31,16000,"Merkez
Tepebaşı",2+1
2026-03-31,13750,Yahşihan,2+1
2026-03-31,9500,Yahşihan,2+1
2026-03-31,9500,"Merkez
Fabrikalar",3+1
2026-03-31,12750,Yahşihan,2+0
2026-03-31,24000,Yahşihan,1+1
2026-03-31,16500,"Merkez
Fabrikalar",3+1
2026-03-31,25000,"Merkez
Sanayi",3+1
2026-03-31,13000,Yahşihan,2+1
2026-03-31,16000,"Merkez
Tepebaşı",3+1
2026-03-31,26750,"Merkez
Fabrikalar",3+1
2026-03-31,12500,Yahşihan,1+1
2026-03-31,34000,Yahşihan,4+1
2026-03-31,23000,"Merkez
Sanayi",3+1
2026-03-31,13000,"Merkez
Tepebaşı",3+1
2026-03-31,26000,Yahşihan,4+1
2026-03-31,1010,"Merkez
Tepebaşı",3+1
2026-03-31,24500,"Merkez
Sanayi",3+1
2026-03-31,13000,"Merkez
Fabrikalar",3+1
2026-03-31,12500,"Merkez
Yuva",3+1
2026-03-31,15000,Yahşihan,2+1
2026-03-31,23000,"Merkez
Tepebaşı",3+1
2026-03-31,20000,Yahşihan,2+1
2026-03-31,14250,"Merkez
Tepebaşı",2+1
2026-03-31,12000,"Merkez
Tepebaşı",3+1
2026-03-31,16000,"Merkez
Fabrikalar",3+1
2026-03-31,15000,"Merkez
Fabrikalar",3+1
2026-03-31,22000,Yahşihan,1+1
2026-03-31,30000,Yahşihan,4+1
2026-03-31,50000,"Merkez
Sanayi",3+1
2026-03-31,25000,Yahşihan,4+1
2026-03-31,15000,Yahşihan,2+1
2026-03-31,10000,"Merkez
Tepebaşı",2+1
2026-03-31,15000,"Merkez
Fabrikalar",3+1
2026-03-31,24000,Yahşihan,4+1
2026-03-31,28000,Yahşihan,3+1
2026-03-31,25000,"Merkez
Fabrikalar",3+1
2026-03-31,28000,"Merkez
Sanayi",3+1
2026-03-31,21000,Yahşihan,3+1
2026-03-31,27000,Yahşihan,2+1
2026-03-31,12000,Yahşihan,2+1
2026-03-31,45000,"Merkez
Fabrikalar",4+1
2026-03-31,23000,"Merkez
Sanayi",3+1
2026-03-31,38000,"Merkez
Yuva",4.5+1
2026-03-31,9500,"Merkez
Sanayi",3+1
2026-03-31,7500,Yahşihan,Stüdyo (1+0)
2026-03-31,25500,Yahşihan,3+1
2026-03-31,15000,Yahşihan,2+1
2026-03-31,12000,"Merkez
Tepebaşı",3+1
2026-03-31,15000,Yahşihan,2+1
2026-03-31,14000,"Merkez
Sanayi",3+1
2026-03-31,10000,"Merkez
Tepebaşı",2+1
2026-03-31,12500,Yahşihan,1+1
2026-03-31,32000,"Merkez
Tepebaşı",3+1
2026-03-31,20000,Yahşihan,1+1
2026-03-31,12500,Yahşihan,2+0
2026-03-31,25000,Yahşihan,3+1
2026-03-31,12000,Yahşihan,2+1
2026-03-31,23000,"Merkez
Fabrikalar",3+1
2026-03-31,25000,"Merkez
Sanayi",3+1
2026-03-31,32000,"Merkez
Fabrikalar",4+1
2026-03-31,16000,"Merkez
Fabrikalar",3+1
2026-03-31,30000,Yahşihan,4+1
2026-03-31,18500,"Merkez
Fabrikalar",3+1
2026-03-31,13500,Yahşihan,2+1
2026-03-31,12000,"Merkez
Yuva",2+1
2026-03-31,19500,"Merkez
Fabrikalar",2+1
2026-03-31,9300,Yahşihan,1+1
2026-03-31,12500,"Merkez
Tepebaşı",3+1
2026-03-31,11000,"Merkez
Tepebaşı",3+1
2026-03-31,15000,Yahşihan,2+1
2026-03-31,16500,"Merkez
Fabrikalar",3+1
2026-03-31,10000,Yahşihan,2+1
2026-03-31,35000,"Merkez
Sanayi",3+1
2026-03-31,15500,"Merkez
Sanayi",2+1
2026-03-31,10000,Yahşihan,2+0
2026-03-31,13000,"Merkez
Sanayi",3+1
2026-03-31,25000,"Merkez
Fabrikalar",3+1
2026-03-31,14000,Yahşihan,2+0
2026-03-31,12000,Yahşihan,3+1
2026-03-31,21000,"Merkez
Fabrikalar",3+1
2026-03-31,10500,Yahşihan,2+0
2026-03-31,12500,"Merkez
Yuva",2+1
2026-03-31,15000,"Merkez
Tepebaşı",2+1
2026-03-31,16500,"Merkez
Fabrikalar",3+1
2026-03-31,21000,"Merkez
Fabrikalar",3+1
2026-03-31,31000,"Merkez
Sanayi",3+1
2026-03-31,20500,"Merkez
Sanayi",3+1
2026-03-31,21000,Yahşihan,1+1
2026-03-31,13000,Yahşihan,2+1
2026-03-31,13000,"Merkez
Tepebaşı",2+1
2026-03-31,21000,Yahşihan,3+1
2026-03-31,14000,"Merkez
Tepebaşı",3+1
2026-03-31,14000,"Merkez
Fabrikalar",2+1
2026-03-31,13000,Yahşihan,2+1
2026-03-31,10000,Yahşihan,1+1
2026-03-31,25000,Yahşihan,3+1
2026-03-31,14500,"Merkez
Sanayi",3+1
2026-03-31,17000,Yahşihan,1+1
2026-03-31,37000,Yahşihan,4+1
2026-03-31,18500,Yahşihan,2+1
2026-03-31,25500,Yahşihan,1+1
2026-03-31,15000,"Merkez
Fabrikalar",3+1
2026-03-31,5500,"Merkez
Fabrikalar",2+1
2026-03-31,12500,Yahşihan,2+1
2026-03-31,30000,"Merkez
Fabrikalar",2+1
2026-03-31,25500,"Merkez
Fabrikalar",3+1
2026-03-31,22500,"Merkez
Fabrikalar",2+1
2026-03-31,24000,"Merkez
Sanayi",3+1
2026-03-31,20000,"Merkez
Tepebaşı",3+1
2026-03-31,18750,"Merkez
Sanayi",3+1
