Date,Price,District,Rooms
2026-03-24,16500,"Merkez
Tepebaşı",2+1
2026-03-24,13750,Yahşihan,2+1
2026-03-24,12500,Yahşihan,3+2
2026-03-24,21000,"Merkez
Fabrikalar",3+1
2026-03-24,30000,Yahşihan,3+0
2026-03-24,38000,Yahşihan,4+1
2026-03-24,23000,"Merkez
Tepebaşı",3+1
2026-03-24,45000,Yahşihan,4+1
2026-03-24,20000,"Merkez
Tepebaşı",3+1
2026-03-24,15000,"Merkez
Fabrikalar",3+1
2026-03-24,15000,Yahşihan,2+1
2026-03-24,10000,"Merkez
Tepebaşı",3+1
2026-03-24,11000,Yahşihan,1+1
2026-03-24,12000,Yahşihan,2+0
2026-03-24,11000,"Merkez
Fabrikalar",3.5+1
2026-03-24,12000,Yahşihan,2+0
2026-03-24,13500,"Merkez
Fabrikalar",3+1
2026-03-24,25500,Yahşihan,4+1
2026-03-24,22000,"Merkez
Yuva",4+1
2026-03-24,37500,Yahşihan,4+1
2026-03-24,24000,"Merkez
Tepebaşı",3+1
2026-03-24,12000,Bahşılı,2+1
2026-03-24,25000,"Merkez
Sanayi",4+1
2026-03-24,26000,"Merkez
Fabrikalar",6+1
2026-03-24,12000,Yahşihan,2+1
2026-03-24,10000,Yahşihan,1+1
2026-03-24,12100,Yahşihan,2+0
2026-03-24,10000,"Merkez
Sanayi",3+1
2026-03-24,11000,"Merkez
Tepebaşı",3+1
2026-03-24,16500,"Merkez
Fabrikalar",2+1
2026-03-24,21000,"Merkez
Fabrikalar",3+1
2026-03-24,8000,Yahşihan,1+1
2026-03-24,13500,"Merkez
Tepebaşı",3+1
2026-03-24,13500,"Merkez
Tepebaşı",3+1
2026-03-24,11500,"Merkez
Fabrikalar",3+1
2026-03-24,43500,Yahşihan,4+1
2026-03-24,18000,"Merkez
Tepebaşı",2+1
2026-03-24,15000,Yahşihan,2+1
2026-03-24,10500,"Merkez
Fabrikalar",2+1
2026-03-24,25000,"Merkez
Fabrikalar",3+1
2026-03-24,10000,"Merkez
Fabrikalar",4+1
2026-03-24,20000,"Merkez
Tepebaşı",3+1
2026-03-24,9000,"Merkez
Fabrikalar",2+1
2026-03-24,26000,Yahşihan,3+1
2026-03-24,12500,Yahşihan,2+1
2026-03-24,26000,Yahşihan,4+1
2026-03-24,12000,"Merkez
Yuva",2.5+1
2026-03-24,15000,Yahşihan,2+1
2026-03-24,19500,"Merkez
Tepebaşı",2+1
2026-03-24,12000,"Merkez
Fabrikalar",3+1
2026-03-24,17000,"Merkez
Sanayi",2+0
2026-03-24,12000,"Merkez
Tepebaşı",3+1
2026-03-24,19500,"Merkez
Sanayi",3+1
2026-03-24,15250,"Merkez
Sanayi",2+0
2026-03-24,18500,Yahşihan,3+1
2026-03-24,20000,"Merkez
Tepebaşı",3+1
2026-03-24,19500,Yahşihan,1+1
2026-03-24,16000,Yahşihan,2+1
2026-03-24,16000,"Merkez
Fabrikalar",3+1
2026-03-24,14000,"Merkez
Tepebaşı",2+1
2026-03-24,10250,Yahşihan,2+0
2026-03-24,14500,Yahşihan,3+0
2026-03-24,14000,Yahşihan,2+1
2026-03-24,17750,"Merkez
Sanayi",2+1
2026-03-24,21000,"Merkez
Fabrikalar",3+1
2026-03-24,30500,Yahşihan,1+1
2026-03-24,9000,"Merkez
Tepebaşı",3+1
2026-03-24,12000,"Merkez
Sanayi",3+1
2026-03-24,22000,"Merkez
Tepebaşı",3+1
2026-03-24,13000,Yahşihan,2+1
2026-03-24,21000,Yahşihan,3+1
2026-03-24,17000,"Merkez
Fabrikalar",3+1
2026-03-24,14000,"Merkez
Fabrikalar",2+1
2026-03-24,16000,"Merkez
Sanayi",2+0
2026-03-24,8500,"Merkez
Fabrikalar",3+1
2026-03-24,14000,"Merkez
Tepebaşı",3+1
2026-03-24,15000,"Merkez
Yuva",3+1
2026-03-24,15500,"Merkez
Fabrikalar",3+1
2026-03-24,22000,Yahşihan,1+1
2026-03-24,13000,Yahşihan,2+0
2026-03-24,25000,"Merkez
Sanayi",3+1
2026-03-24,13500,"Merkez
Fabrikalar",3+1
2026-03-24,23500,Yahşihan,3+1
2026-03-24,13500,"Merkez
Tepebaşı",2+1
2026-03-24,12000,Yahşihan,1+1
