Date,Price,District,Rooms
2026-03-15,12500,Yahşihan,2+0
2026-03-15,9500,Yahşihan,Stüdyo (1+0)
2026-03-15,13500,Yahşihan,2+0
2026-03-15,23000,Yahşihan,3+1
2026-03-15,13500,Yahşihan,2+0
2026-03-15,21000,"Merkez
Fabrikalar",3+1
2026-03-15,17000,Yahşihan,2+1
2026-03-15,17000,"Merkez
Fabrikalar",3+1
2026-03-15,25000,Yahşihan,3+1
2026-03-15,18000,Yahşihan,2+1
2026-03-15,20000,Yahşihan,1+1
2026-03-15,9500,"Merkez
Sanayi",2+1
2026-03-15,15750,"Merkez
Fabrikalar",1+1
2026-03-15,18500,"Merkez
Fabrikalar",3+1
2026-03-15,25000,Yahşihan,3+1
2026-03-15,26000,"Merkez
Tepebaşı",3+1
2026-03-15,19000,Yahşihan,2+1
2026-03-15,21000,Yahşihan,1+1
2026-03-15,23500,Yahşihan,1+1
2026-03-15,15500,Yahşihan,3+1
2026-03-15,17000,"Merkez
Tepebaşı",3+1
2026-03-15,12500,Yahşihan,1+1
2026-03-15,24000,"Merkez
Fabrikalar",3+1
2026-03-15,25000,"Merkez
Tepebaşı",3+1
2026-03-15,18500,"Merkez
Sanayi",3+1
2026-03-15,10500,"Merkez
Tepebaşı",3+1
2026-03-15,11000,"Merkez
Fabrikalar",3+1
2026-03-15,15000,Yahşihan,1+1
2026-03-15,13000,"Merkez
Fabrikalar",3+1
2026-03-15,15750,"Merkez
Sanayi",2+1
2026-03-15,10500,Yahşihan,1+1
2026-03-15,8000,"Merkez
Yuva",3+1
2026-03-15,24000,"Merkez
Fabrikalar",3+1
2026-03-15,20000,"Merkez
Fabrikalar",3+1
2026-03-15,9500,"Merkez
Tepebaşı",3+1
2026-03-15,16000,"Merkez
Fabrikalar",3+1
2026-03-15,23000,"Merkez
Fabrikalar",3+1
2026-03-15,13500,Yahşihan,2+0
2026-03-15,20000,"Merkez
Fabrikalar",2+1
2026-03-15,21000,"Merkez
Tepebaşı",3+1
2026-03-15,25000,Yahşihan,3+1
2026-03-15,13500,"Merkez
Sanayi",3+1
2026-03-15,13000,"Merkez
Tepebaşı",3+1
2026-03-15,11500,Yahşihan,1+1
2026-03-15,42500,Yahşihan,4+1
2026-03-15,9000,"Merkez
Fabrikalar",3+1
2026-03-15,13500,Yahşihan,2+1
2026-03-15,9500,Yahşihan,2+0
2026-03-15,13000,"Merkez
Sanayi",2+1
2026-03-15,15000,"Merkez
Sanayi",3+1
2026-03-15,16500,"Merkez
Fabrikalar",2+1
2026-03-15,19000,Yahşihan,3+1
2026-03-15,18000,"Merkez
Fabrikalar",3+1
2026-03-15,12000,Yahşihan,1+1
2026-03-15,13000,"Merkez
Fabrikalar",3+1
2026-03-15,16000,"Merkez
Tepebaşı",3+1
