Date,Price,District,Rooms
2026-04-15,33000,"Merkez
Tepebaşı",3+1
2026-04-15,24000,"Merkez
Tepebaşı",3+1
2026-04-15,15000,Yahşihan,2+1
2026-04-15,15000,Yahşihan,2+1
2026-04-15,20000,Yahşihan,3+1
2026-04-15,25000,"Merkez
Yuva",3+1
2026-04-15,19000,Yahşihan,2+1
2026-04-15,26000,"Merkez
Yuva",3+1
2026-04-15,19000,"Merkez
Fabrikalar",3+1
2026-04-15,16000,"Merkez
Fabrikalar",3+1
2026-04-15,22000,"Merkez
Yuva",3+1
2026-04-15,15000,"Merkez
Tepebaşı",2+1
2026-04-15,18500,"Merkez
Fabrikalar",2+1
2026-04-15,12500,Yahşihan,2+0
2026-04-15,25000,Yahşihan,4+1
2026-04-15,23500,"Merkez
Fabrikalar",3+1
2026-04-15,21500,"Merkez
Sanayi",3+1
2026-04-15,10000,"Merkez
Sanayi",3+1
2026-04-15,14000,"Merkez
Fabrikalar",2+1
2026-04-15,25000,Yahşihan,1+1
2026-04-15,15500,"Merkez
Fabrikalar",1+1
2026-04-15,18000,Yahşihan,2+1
2026-04-15,9500,Yahşihan,Stüdyo (1+0)
2026-04-15,12000,Yahşihan,1+1
2026-04-15,18500,"Merkez
Sanayi",1+1
2026-04-15,19500,"Merkez
Fabrikalar",3+1
2026-04-15,24000,Yahşihan,1+1
2026-04-15,21000,"Merkez
Sanayi",3+1
2026-04-15,25000,Yahşihan,3+1
2026-04-15,26000,"Merkez
Tepebaşı",3+1
2026-04-15,15000,Yahşihan,2+1
2026-04-15,15000,Yahşihan,2+0
2026-04-15,10000,"Merkez
Fabrikalar",3+1
2026-04-15,12500,"Merkez
Tepebaşı",3+1
2026-04-15,22000,Yahşihan,1+1
2026-04-15,18000,"Merkez
Sanayi",3+1
2026-04-15,8500,"Merkez
Tepebaşı",3+1
2026-04-15,20000,"Merkez
Fabrikalar",3+1
2026-04-15,34000,Yahşihan,4+1
2026-04-15,19750,"Merkez
Sanayi",3+1
2026-04-15,18500,"Merkez
Fabrikalar",3+1
2026-04-15,13000,"Merkez
Sanayi",3+1
2026-04-15,25000,"Merkez
Fabrikalar",3+1
2026-04-15,14000,Yahşihan,2+0
2026-04-15,11000,"Merkez
Fabrikalar",3+1
2026-04-15,10000,"Merkez
Fabrikalar",3+1
2026-04-15,15000,"Merkez
Yuva",2+1
2026-04-15,20000,Bahşılı,2+1
2026-04-15,19500,Yahşihan,2+1
2026-04-15,20500,"Merkez
Sanayi",3+1
2026-04-15,10000,Yahşihan,1+1
2026-04-15,41000,Yahşihan,4+1
2026-04-15,19000,Yahşihan,2+0
2026-04-15,24000,"Merkez
Fabrikalar",3+1
2026-04-15,27500,"Merkez
Tepebaşı",3+1
2026-04-15,10500,Yahşihan,1+1
2026-04-15,15000,Yahşihan,2+1
2026-04-15,11500,"Merkez
Fabrikalar",3+1
2026-04-15,31000,Yahşihan,3+1
2026-04-15,25000,Yahşihan,3+1
2026-04-15,11000,"Merkez
Tepebaşı",3.5+1
2026-04-15,12000,Yahşihan,2+0
2026-04-15,14500,"Merkez
Sanayi",3+1
2026-04-15,12500,Yahşihan,2+1
2026-04-15,8000,"Merkez
Yuva",3+1
2026-04-15,17000,"Merkez
Fabrikalar",3+1
2026-04-15,11000,Bahşılı,2+1
2026-04-15,19000,"Merkez
Fabrikalar",3+1
2026-04-15,13000,"Merkez
Tepebaşı",3+1
2026-04-15,28000,"Merkez
Sanayi",3+1
2026-04-15,13500,"Merkez
Tepebaşı",4+1
2026-04-15,19000,Yahşihan,3+1
2026-04-15,16000,"Merkez
Fabrikalar",3+1
2026-04-15,27000,Yahşihan,3+1
2026-04-15,12000,Yahşihan,2+1
2026-04-15,10000,"Merkez
Tepebaşı",2+1
2026-04-15,32000,"Merkez
Tepebaşı",3+1
2026-04-15,16000,"Merkez
Tepebaşı",3+1
2026-04-15,21000,"Merkez
Sanayi",1+1
2026-04-15,11000,"Merkez
Sanayi",3+1
2026-04-15,23000,"Merkez
Tepebaşı",3+1
2026-04-15,10000,Bahşılı,4+1
2026-04-15,15500,"Merkez
Fabrikalar",3+1
2026-04-15,20500,"Merkez
Tepebaşı",3+0
2026-04-15,25000,"Merkez
Tepebaşı",3+1
2026-04-15,24000,Yahşihan,2+1
2026-04-15,16000,Yahşihan,2+1
2026-04-15,17500,"Merkez
Fabrikalar",3+1
2026-04-15,24000,"Merkez
Tepebaşı",1+1
2026-04-15,12000,Yahşihan,2+1
2026-04-15,14500,"Merkez
Sanayi",3+1
2026-04-15,15500,Yahşihan,1+1
2026-04-15,12000,"Merkez
Yuva",2+1
2026-04-15,15500,"Merkez
Sanayi",2+1
2026-04-15,25000,Yahşihan,4+1
2026-04-15,16000,Yahşihan,2+0
2026-04-15,27000,"Merkez
Yuva",3+1
2026-04-15,16500,"Merkez
Fabrikalar",3+1
2026-04-15,9750,Yahşihan,2+0
