Date,Price,District,Rooms
2026-04-19,33000,"Merkez
Tepebaşı",3+1
2026-04-19,24000,"Merkez
Tepebaşı",3+1
2026-04-19,13500,Yahşihan,2+1
2026-04-19,22000,Yahşihan,1+1
2026-04-19,22000,Yahşihan,2+1
2026-04-19,15000,"Merkez
Tepebaşı",1+1
2026-04-19,18500,"Merkez
Fabrikalar",3+1
2026-04-19,20000,"Merkez
Fabrikalar",2+1
2026-04-19,15000,Yahşihan,2+0
2026-04-19,20000,Yahşihan,2+1
2026-04-19,12000,Yahşihan,2+0
2026-04-19,15000,"Merkez
Tepebaşı",3+1
2026-04-19,11000,"Merkez
Yuva",3+1
2026-04-19,25000,"Merkez
Sanayi",3+1
2026-04-19,23500,Yahşihan,3+1
2026-04-19,25000,"Merkez
Fabrikalar",3+1
2026-04-19,12000,Yahşihan,2+0
2026-04-19,21000,Yahşihan,2+1
2026-04-19,23000,Yahşihan,2+1
2026-04-19,27000,"Merkez
Tepebaşı",4+1
2026-04-19,21000,"Merkez
Fabrikalar",3+1
2026-04-19,18500,Yahşihan,3+1
2026-04-19,13250,"Merkez
Tepebaşı",2+1
2026-04-19,16000,Yahşihan,2+0
2026-04-19,15000,"Merkez
Tepebaşı",3+1
2026-04-19,10000,Bahşılı,3+1
2026-04-19,15000,Yahşihan,3+1
2026-04-19,13500,"Merkez
Tepebaşı",3+1
2026-04-19,10500,"Merkez
Sanayi",3+1
2026-04-19,15750,"Merkez
Sanayi",2+1
2026-04-19,16000,Yahşihan,2+1
2026-04-19,17500,Yahşihan,2+1
2026-04-19,11250,Yahşihan,2+1
2026-04-19,15000,Yahşihan,2+0
2026-04-19,17500,Yahşihan,2+1
2026-04-19,21000,Yahşihan,1+1
2026-04-19,15500,"Merkez
Tepebaşı",3+1
2026-04-19,15000,Yahşihan,2+1
2026-04-19,15000,"Merkez
Sanayi",3+1
2026-04-19,9000,"Merkez
Fabrikalar",3+1
2026-04-19,14000,Yahşihan,Stüdyo (1+0)
2026-04-19,13000,"Merkez
Tepebaşı",3+1
2026-04-19,25000,"Merkez
Tepebaşı",2+1
2026-04-19,16500,"Merkez
Fabrikalar",3+1
2026-04-19,22000,Yahşihan,3+1
2026-04-19,13000,Yahşihan,3+1
2026-04-19,16250,"Merkez
Sanayi",1+1
2026-04-19,13500,Yahşihan,2+0
2026-04-19,14500,Yahşihan,2+1
2026-04-19,28000,"Merkez
Sanayi",3+1
2026-04-19,18000,"Merkez
Tepebaşı",3+1
2026-04-19,9500,"Merkez
Yuva",3+1
2026-04-19,15000,"Merkez
Fabrikalar",2+1
2026-04-19,12000,"Merkez
Fabrikalar",3+1
2026-04-19,13000,"Merkez
Sanayi",3+1
2026-04-19,25500,"Merkez
Sanayi",3+1
2026-04-19,10000,"Merkez
Tepebaşı",3+1
2026-04-19,12500,"Merkez
Sanayi",2+1
2026-04-19,20000,"Merkez
Tepebaşı",3+1
2026-04-19,12000,Yahşihan,2+1
2026-04-19,11000,"Merkez
Sanayi",2+1
2026-04-19,28000,Yahşihan,1+1
2026-04-19,15000,"Merkez
Tepebaşı",3+1
2026-04-19,12800,"Merkez
Tepebaşı",2+1
2026-04-19,15000,"Merkez
Fabrikalar",3+1
2026-04-19,10500,"Merkez
Fabrikalar",3+1
2026-04-19,11000,Yahşihan,2+0
2026-04-19,9500,"Merkez
Sanayi",2+1
2026-04-19,13500,Yahşihan,1+1
2026-04-19,13000,"Merkez
Fabrikalar",3+1
2026-04-19,12500,Yahşihan,1+1
2026-04-19,35000,Yahşihan,4+1
2026-04-19,17000,"Merkez
Sanayi",3+1
2026-04-19,12250,"Merkez
Sanayi",2+1
2026-04-19,9000,Merkez,3+1
2026-04-19,12000,Yahşihan,3+1
2026-04-19,12000,Yahşihan,2+0
2026-04-19,15750,"Merkez
Sanayi",2+1
2026-04-19,13500,Yahşihan,2+0
2026-04-19,15000,Yahşihan,2+0
2026-04-19,13500,Yahşihan,1+1
2026-04-19,14500,Yahşihan,2+1
2026-04-19,20000,"Merkez
Fabrikalar",3+1
2026-04-19,30000,Yahşihan,3+1
2026-04-19,18500,"Merkez
Fabrikalar",3+1
2026-04-19,15000,"Yahşihan
Köyler",3+1
2026-04-19,15000,"Merkez
Fabrikalar",3+1
2026-04-19,18500,"Merkez
Tepebaşı",2+1
2026-04-19,13000,"Merkez
Tepebaşı",2+1
2026-04-19,22000,Yahşihan,4+1
2026-04-19,15500,Yahşihan,3+1
2026-04-19,20000,Yahşihan,3+1
2026-04-19,26000,Yahşihan,1+1
2026-04-19,14000,Yahşihan,1+1
2026-04-19,20000,Yahşihan,3+1
2026-04-19,25000,"Merkez
Yuva",3+1
2026-04-19,19000,Yahşihan,2+1
2026-04-19,26000,"Merkez
Yuva",3+1
2026-04-19,17000,"Merkez
Fabrikalar",3+1
2026-04-19,14000,Yahşihan,2+0
2026-04-19,16000,"Merkez
Fabrikalar",3+1
2026-04-19,10000,Yahşihan,1+1
2026-04-19,22000,"Merkez
Yuva",3+1
2026-04-19,15000,"Merkez
Tepebaşı",2+1
2026-04-19,25000,Yahşihan,4+1
2026-04-19,23500,"Merkez
Fabrikalar",3+1
2026-04-19,15000,Yahşihan,2+1
2026-04-19,20000,Yahşihan,2+1
2026-04-19,14250,Yahşihan,1+1
2026-04-19,12750,"Merkez
Fabrikalar",3+1
2026-04-19,10000,"Merkez
Sanayi",3+1
