Date,Price,District,Rooms
2026-03-27,35000,"Merkez
Fabrikalar",4+1
2026-03-27,21000,Yahşihan,1+1
2026-03-27,30000,Yahşihan,4+1
2026-03-27,18500,"Merkez
Fabrikalar",3+1
2026-03-27,13500,Yahşihan,2+1
2026-03-27,12000,"Merkez
Yuva",2+1
2026-03-27,19500,"Merkez
Fabrikalar",2+1
2026-03-27,12500,"Merkez
Tepebaşı",3+1
2026-03-27,11000,"Merkez
Tepebaşı",3+1
2026-03-27,35000,"Merkez
Sanayi",3+1
2026-03-27,15500,"Merkez
Sanayi",2+1
2026-03-27,13000,"Merkez
Sanayi",3+1
2026-03-27,25500,"Merkez
Fabrikalar",3+1
2026-03-27,16000,Yahşihan,2+1
2026-03-27,12000,Yahşihan,3+1
2026-03-27,21000,"Merkez
Fabrikalar",3+1
2026-03-27,10500,Yahşihan,2+0
2026-03-27,12500,"Merkez
Yuva",2+1
2026-03-27,15000,"Merkez
Tepebaşı",2+1
2026-03-27,16500,"Merkez
Fabrikalar",3+1
2026-03-27,21000,"Merkez
Fabrikalar",3+1
2026-03-27,14000,Yahşihan,2+1
2026-03-27,12000,Yahşihan,2+0
2026-03-27,31000,"Merkez
Sanayi",3+1
2026-03-27,20500,"Merkez
Sanayi",3+1
2026-03-27,13000,Yahşihan,2+1
2026-03-27,40000,Yahşihan,4+1
2026-03-27,13000,"Merkez
Tepebaşı",2+1
2026-03-27,21000,Yahşihan,3+1
2026-03-27,14000,"Merkez
Tepebaşı",3+1
2026-03-27,12000,Yahşihan,2+1
2026-03-27,14000,"Merkez
Fabrikalar",2+1
2026-03-27,13000,Yahşihan,2+1
2026-03-27,10000,Yahşihan,1+1
2026-03-27,14500,"Merkez
Sanayi",3+1
2026-03-27,18000,Yahşihan,1+1
2026-03-27,12500,Yahşihan,2+1
2026-03-27,37000,Yahşihan,4+1
2026-03-27,18000,"Merkez
Fabrikalar",4+1
2026-03-27,18500,Yahşihan,2+1
2026-03-27,27500,Yahşihan,1+1
2026-03-27,15000,"Merkez
Fabrikalar",3+1
2026-03-27,5500,"Merkez
Fabrikalar",2+1
2026-03-27,14000,Yahşihan,2+1
2026-03-27,30000,"Merkez
Fabrikalar",2+1
2026-03-27,22500,"Merkez
Fabrikalar",2+1
2026-03-27,24000,"Merkez
Sanayi",3+1
2026-03-27,20000,"Merkez
Tepebaşı",3+1
2026-03-27,18750,"Merkez
Sanayi",3+1
2026-03-27,19000,Yahşihan,3+1
2026-03-27,31500,Yahşihan,4+1
2026-03-27,20000,Yahşihan,3+0
2026-03-27,11000,Yahşihan,2+0
2026-03-27,31000,"Merkez
Fabrikalar",3+1
2026-03-27,19000,Yahşihan,2+1
2026-03-27,13000,"Merkez
Fabrikalar",3+1
2026-03-27,21000,Yahşihan,2+1
2026-03-27,30000,Yahşihan,3+0
2026-03-27,16500,Yahşihan,2+1
2026-03-27,22000,"Merkez
Sanayi",3+1
2026-03-27,34000,"Merkez
Sanayi",3+1
2026-03-27,13000,Yahşihan,2+0
2026-03-27,31000,Yahşihan,3+1
2026-03-27,22500,Yahşihan,4+1
2026-03-27,27000,"Merkez
Sanayi",3+1
2026-03-27,21000,Yahşihan,4+1
2026-03-27,25000,Yahşihan,2+1
2026-03-27,17000,Yahşihan,2+0
2026-03-27,18500,Yahşihan,2+1
2026-03-27,20000,"Merkez
Tepebaşı",3+1
2026-03-27,11000,Yahşihan,2+1
2026-03-27,19500,Yahşihan,3+1
2026-03-27,12000,"Merkez
Tepebaşı",2+1
2026-03-27,16000,"Merkez
Tepebaşı",3+1
2026-03-27,13000,Bahşılı,2+1
2026-03-27,25900,"Merkez
Sanayi",3+1
2026-03-27,15500,"Merkez
Tepebaşı",3+1
2026-03-27,8500,Yahşihan,1+1
2026-03-27,12500,"Merkez
Sanayi",3+1
2026-03-27,25500,Yahşihan,4+1
2026-03-27,10000,Yahşihan,2+1
2026-03-27,16500,"Merkez
Fabrikalar",3+1
2026-03-27,12000,Yahşihan,2+1
2026-03-27,20000,Yahşihan,2+1
2026-03-27,15000,"Merkez
Fabrikalar",2+1
2026-03-27,26000,"Merkez
Fabrikalar",3+1
2026-03-27,16500,"Merkez
Tepebaşı",2+1
2026-03-27,13750,Yahşihan,2+1
2026-03-27,10000,Yahşihan,3+2
2026-03-27,14000,Yahşihan,2+0
2026-03-27,20000,"Merkez
Fabrikalar",3+1
2026-03-27,8500,Yahşihan,1+1
2026-03-27,9750,Yahşihan,2+0
2026-03-27,38000,Yahşihan,4+1
2026-03-27,23000,"Merkez
Tepebaşı",3+1
2026-03-27,45000,Yahşihan,4+1
2026-03-27,20000,"Merkez
Tepebaşı",3+1
2026-03-27,15000,"Merkez
Fabrikalar",3+1
2026-03-27,10000,"Merkez
Tepebaşı",3+1
2026-03-27,11000,Yahşihan,1+1
2026-03-27,12000,Yahşihan,2+0
2026-03-27,11000,"Merkez
Fabrikalar",3.5+1
2026-03-27,14500,Yahşihan,3+1
2026-03-27,13000,Yahşihan,2+0
2026-03-27,13500,"Merkez
Fabrikalar",3+1
2026-03-27,25500,Yahşihan,4+1
2026-03-27,22000,"Merkez
Yuva",4+1
2026-03-27,14500,Yahşihan,2+0
2026-03-27,35000,Yahşihan,4+1
2026-03-27,24000,"Merkez
Tepebaşı",3+1
2026-03-27,12000,Bahşılı,2+1
2026-03-27,25000,"Merkez
Sanayi",4+1
2026-03-27,26000,"Merkez
Fabrikalar",6+1
2026-03-27,10000,Yahşihan,1+1
2026-03-27,12100,Yahşihan,2+0
2026-03-27,10000,"Merkez
Sanayi",3+1
2026-03-27,18000,Yahşihan,3+1
2026-03-27,11000,"Merkez
Tepebaşı",3+1
2026-03-27,16500,"Merkez
Fabrikalar",2+1
2026-03-27,21000,"Merkez
Fabrikalar",3+1
2026-03-27,13500,"Merkez
Tepebaşı",3+1
2026-03-27,13500,"Merkez
Tepebaşı",3+1
2026-03-27,11500,"Merkez
Fabrikalar",3+1
2026-03-27,43500,Yahşihan,4+1
