Date,Price,District,Rooms
2026-04-12,24000,Yahşihan,2+1
2026-04-12,13500,"Merkez
Tepebaşı",4+1
2026-04-12,19000,Yahşihan,3+1
2026-04-12,17500,Yahşihan,2+1
2026-04-12,27000,Yahşihan,3+1
2026-04-12,10000,"Merkez
Tepebaşı",2+1
2026-04-12,32000,"Merkez
Tepebaşı",3+1
2026-04-12,16000,"Merkez
Tepebaşı",3+1
2026-04-12,16000,Yahşihan,2+0
2026-04-12,11000,"Merkez
Sanayi",3+1
2026-04-12,23000,"Merkez
Tepebaşı",3+1
2026-04-12,17500,Yahşihan,3+1
2026-04-12,22000,"Merkez
Yuva",3+1
2026-04-12,10000,Bahşılı,4+1
2026-04-12,15500,"Merkez
Fabrikalar",3+1
2026-04-12,20500,"Merkez
Tepebaşı",3+0
2026-04-12,25000,"Merkez
Tepebaşı",3+1
2026-04-12,16000,Yahşihan,2+1
2026-04-12,17500,"Merkez
Fabrikalar",3+1
2026-04-12,24000,"Merkez
Tepebaşı",1+1
2026-04-12,19000,Yahşihan,3+0
2026-04-12,12000,Yahşihan,2+1
2026-04-12,14500,"Merkez
Sanayi",3+1
2026-04-12,12000,"Merkez
Yuva",2+1
2026-04-12,15500,"Merkez
Sanayi",2+1
2026-04-12,19500,"Merkez
Sanayi",3+1
2026-04-12,25000,Yahşihan,4+1
2026-04-12,27000,"Merkez
Yuva",3+1
2026-04-12,14000,Yahşihan,2+0
2026-04-12,16500,"Merkez
Fabrikalar",3+1
2026-04-12,9750,Yahşihan,2+0
2026-04-12,10000,Yahşihan,2+0
2026-04-12,27000,"Merkez
Fabrikalar",3+1
2026-04-12,21000,Yahşihan,4+1
2026-04-12,15000,"Merkez
Fabrikalar",2+0
2026-04-12,29500,Yahşihan,4+1
2026-04-12,12500,"Merkez
Fabrikalar",3+1
2026-04-12,17000,"Merkez
Fabrikalar",3+1
2026-04-12,8000,"Merkez
Sanayi",3+1
2026-04-12,36000,"Merkez
Fabrikalar",4+1
2026-04-12,33000,"Merkez
Tepebaşı",3+1
2026-04-12,16000,"Merkez
Fabrikalar",3+1
2026-04-12,19000,"Merkez
Tepebaşı",3+1
2026-04-12,21500,"Merkez
Sanayi",3+1
2026-04-12,5500,"Merkez
Sanayi",2+1
2026-04-12,18500,Yahşihan,2+1
2026-04-12,24500,Yahşihan,1+1
2026-04-12,30000,Yahşihan,3+0
2026-04-12,15000,"Merkez
Fabrikalar",3+1
2026-04-12,12500,Yahşihan,1+1
2026-04-12,12500,Yahşihan,2+1
2026-04-12,10500,"Merkez
Tepebaşı",4+1
2026-04-12,28000,Yahşihan,4+1
2026-04-12,20000,"Merkez
Tepebaşı",3+1
2026-04-12,40000,"Merkez
Fabrikalar",4+1
2026-04-12,16500,"Merkez
Tepebaşı",3+1
2026-04-12,13500,"Merkez
Fabrikalar",3+1
2026-04-12,10000,Yahşihan,2+0
2026-04-12,12500,Yahşihan,2+1
2026-04-12,15000,"Merkez
Tepebaşı",3+1
2026-04-12,13500,Yahşihan,2+0
2026-04-12,21000,Yahşihan,1+1
2026-04-12,14000,Yahşihan,2+1
2026-04-12,13000,"Merkez
Fabrikalar",3+1
2026-04-12,16500,Yahşihan,2+0
2026-04-12,35000,Yahşihan,3+1
2026-04-12,25000,Yahşihan,2+1
2026-04-12,13000,Bahşılı,2+1
2026-04-12,27500,Yahşihan,3+1
2026-04-12,15000,"Merkez
Yuva",3+1
2026-04-12,20000,"Merkez
Tepebaşı",3+1
2026-04-12,18000,"Merkez
Fabrikalar",3+1
2026-04-12,12500,Yahşihan,2+1
2026-04-12,14500,"Merkez
Tepebaşı",2+1
2026-04-12,12500,Yahşihan,1+1
2026-04-12,18000,Yahşihan,2+1
2026-04-12,10000,Yahşihan,2+1
2026-04-12,11000,Yahşihan,2+1
2026-04-12,13500,"Merkez
Fabrikalar",3+1
2026-04-12,20000,"Merkez
Tepebaşı",3+1
2026-04-12,10000,"Merkez
Fabrikalar",2+1
2026-04-12,18000,"Merkez
Tepebaşı",3+1
2026-04-12,13000,Yahşihan,2+0
2026-04-12,13750,Yahşihan,2+0
2026-04-12,38000,Yahşihan,3+1
2026-04-12,19500,"Merkez
Sanayi",2+1
2026-04-12,14500,Yahşihan,3+1
2026-04-12,12000,Yahşihan,2+1
2026-04-12,29500,"Merkez
Fabrikalar",3+1
2026-04-12,18500,Yahşihan,3+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,12100,Yahşihan,2+0
2026-04-12,15000,Yahşihan,2+0
2026-04-12,22000,"Merkez
Fabrikalar",3+1
2026-04-12,18000,Yahşihan,3+1
2026-04-12,40000,Yahşihan,4+1
2026-04-12,9750,"Merkez
Tepebaşı",2+1
2026-04-12,21500,Yahşihan,2+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,12000,"Merkez
Fabrikalar",3+1
2026-04-12,11000,"Merkez
Tepebaşı",2+1
2026-04-12,18750,"Merkez
Fabrikalar",2+1
2026-04-12,43000,Yahşihan,4.5+1
2026-04-12,12500,"Merkez
Tepebaşı",3+1
2026-04-12,15250,Yahşihan,2+0
2026-04-12,15000,Yahşihan,2+1
2026-04-12,11000,"Merkez
Fabrikalar",2+1
2026-04-12,22000,Yahşihan,1+1
2026-04-12,30500,"Merkez
Sanayi",3+1
2026-04-12,11000,"Merkez
Sanayi",3+1
2026-04-12,38500,Yahşihan,4+1
2026-04-12,13000,"Merkez
Fabrikalar",3+1
2026-04-12,13500,Yahşihan,1+1
2026-04-12,13000,"Merkez
Sanayi",3+1
2026-04-12,11000,Yahşihan,1+1
2026-04-12,17000,Yahşihan,3+1
2026-04-12,16000,"Merkez
Fabrikalar",2+1
2026-04-12,15000,"Merkez
Fabrikalar",3+1
2026-04-12,25500,Yahşihan,4+1
2026-04-12,35000,"Merkez
Sanayi",4+1
2026-04-12,20000,Yahşihan,3+0
2026-04-12,25000,"Merkez
Sanayi",3+1
2026-04-12,9500,"Merkez
Sanayi",2+1
2026-04-12,22500,Yahşihan,2+1
2026-04-12,9000,Yahşihan,Stüdyo (1+0)
2026-04-12,13000,Yahşihan,2+1
2026-04-12,10000,"Merkez
Fabrikalar",2+1
2026-04-12,13000,"Merkez
Yuva",3+1
2026-04-12,30000,Yahşihan,3+0
2026-04-12,13000,"Merkez
Fabrikalar",3+1
2026-04-12,15000,Yahşihan,3+1
2026-04-12,8500,Yahşihan,1+1
2026-04-12,9000,Yahşihan,3+0
2026-04-12,13000,"Merkez
Sanayi",3+1
2026-04-12,11000,"Merkez
Fabrikalar",2+1
2026-04-12,24000,"Merkez
Fabrikalar",3+1
2026-04-12,21000,"Merkez
Fabrikalar",3+1
2026-04-12,12000,"Merkez
Fabrikalar",3+1
2026-04-12,13500,Yahşihan,2+1
2026-04-12,13000,"Merkez
Fabrikalar",2+1
2026-04-12,10000,"Merkez
Tepebaşı",2+1
2026-04-12,12500,Yahşihan,2+1
2026-04-12,26000,"Merkez
Sanayi",3+1
2026-04-12,13000,Yahşihan,2+1
2026-04-12,23000,"Merkez
Fabrikalar",3+1
2026-04-12,10000,"Merkez
Sanayi",2+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,25000,Yahşihan,1+1
2026-04-12,15000,"Merkez
Tepebaşı",3+1
2026-04-12,9000,Yahşihan,2+0
2026-04-12,12000,Keskin,3+1
2026-04-12,25000,Yahşihan,4+1
2026-04-12,13000,"Merkez
Tepebaşı",3+1
2026-04-12,18000,"Merkez
Fabrikalar",3+1
2026-04-12,26000,Yahşihan,4+1
2026-04-12,20000,"Merkez
Tepebaşı",3+1
2026-04-12,19000,"Merkez
Fabrikalar",3+1
2026-04-12,22000,Yahşihan,3+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,16000,Yahşihan,3+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,25000,"Merkez
Sanayi",3+1
2026-04-12,11000,Yahşihan,2+1
2026-04-12,28000,Yahşihan,4+1
2026-04-12,14500,"Merkez
Fabrikalar",2+1
2026-04-12,15000,Yahşihan,2+0
2026-04-12,15000,Yahşihan,2+0
2026-04-12,12000,Yahşihan,2+0
2026-04-12,17500,"Merkez
Tepebaşı",3+1
2026-04-12,13000,"Merkez
Sanayi",3+1
2026-04-12,17000,"Merkez
Sanayi",3+1
2026-04-12,12000,Yahşihan,2+0
2026-04-12,20000,"Merkez
Fabrikalar",3+1
2026-04-12,13500,"Merkez
Fabrikalar",3+1
2026-04-12,12500,"Merkez
Fabrikalar",2+1
2026-04-12,14000,Yahşihan,1+1
2026-04-12,22000,Yahşihan,1+1
2026-04-12,25500,Yahşihan,2+1
2026-04-12,15500,Yahşihan,2+1
2026-04-12,32000,"Merkez
Tepebaşı",4+1
2026-04-12,10000,"Merkez
Fabrikalar",3+1
2026-04-12,13000,"Merkez
Tepebaşı",3+1
2026-04-12,15000,"Merkez
Tepebaşı",3+1
2026-04-12,25000,Yahşihan,4+1
2026-04-12,25000,"Merkez
Fabrikalar",3+1
2026-04-12,8500,"Merkez
Fabrikalar",3+1
2026-04-12,22000,"Merkez
Fabrikalar",3+1
2026-04-12,25000,"Merkez
Sanayi",3+1
2026-04-12,13500,Yahşihan,1+1
2026-04-12,25000,"Merkez
Yuva",3+1
2026-04-12,15500,"Merkez
Fabrikalar",3+1
2026-04-12,23000,Yahşihan,1+1
2026-04-12,15000,Yahşihan,2+1
2026-04-12,23500,Yahşihan,3+1
2026-04-12,18000,"Merkez
Sanayi",3+1
2026-04-12,21000,"Merkez
Fabrikalar",3+1
2026-04-12,10000,"Merkez
Sanayi",2+1
2026-04-12,22000,Yahşihan,2+1
2026-04-12,14000,"Merkez
Tepebaşı",3+1
2026-04-12,26500,Yahşihan,2+1
2026-04-12,23000,"Merkez
Sanayi",3+1
2026-04-12,20000,"Merkez
Fabrikalar",2+1
2026-04-12,27000,"Merkez
Fabrikalar",2+1
2026-04-12,13000,Yahşihan,2+1
2026-04-12,29900,Yahşihan,5+1
2026-04-12,15500,"Merkez
Tepebaşı",3+1
2026-04-12,15250,Yahşihan,2+1
2026-04-12,13000,Yahşihan,2+0
2026-04-12,11500,Yahşihan,2+0
2026-04-12,14500,"Merkez
Fabrikalar",3+1
2026-04-12,32000,Yahşihan,4+1
2026-04-12,16000,Yahşihan,2+0
2026-04-12,13000,"Merkez
Tepebaşı",3+1
2026-04-12,13750,Yahşihan,2+1
2026-04-12,19500,Yahşihan,2+1
2026-04-12,13000,Yahşihan,3+1
2026-04-12,16250,"Merkez
Sanayi",1+1
2026-04-12,20000,"Merkez
Tepebaşı",1+1
2026-04-12,13500,Yahşihan,2+1
2026-04-12,12000,"Merkez
Fabrikalar",3+1
2026-04-12,65000,Yahşihan,4+1
2026-04-12,12500,"Merkez
Tepebaşı",3+1
2026-04-12,29000,"Merkez
Tepebaşı",3+1
