Date,Price,District,Rooms
2026-03-14,18500,"Merkez
Sanayi",3+1
2026-03-14,10500,"Merkez
Tepebaşı",3+1
2026-03-14,11000,"Merkez
Fabrikalar",3+1
2026-03-14,15000,Yahşihan,1+1
2026-03-14,13000,"Merkez
Fabrikalar",3+1
2026-03-14,15750,"Merkez
Sanayi",2+1
2026-03-14,10500,Yahşihan,1+1
2026-03-14,8000,"Merkez
Yuva",3+1
2026-03-14,24000,"Merkez
Fabrikalar",3+1
2026-03-14,20000,"Merkez
Fabrikalar",3+1
2026-03-14,9500,"Merkez
Tepebaşı",3+1
2026-03-14,16000,"Merkez
Fabrikalar",3+1
2026-03-14,23000,"Merkez
Fabrikalar",3+1
2026-03-14,13500,Yahşihan,2+0
2026-03-14,20000,"Merkez
Fabrikalar",2+1
2026-03-14,21000,"Merkez
Tepebaşı",3+1
2026-03-14,13500,"Merkez
Sanayi",3+1
2026-03-14,13000,"Merkez
Tepebaşı",3+1
2026-03-14,20000,"Merkez
Fabrikalar",2+1
2026-03-14,42500,Yahşihan,4+1
2026-03-14,9000,"Merkez
Fabrikalar",3+1
2026-03-14,13500,Yahşihan,2+1
2026-03-14,9500,Yahşihan,2+0
2026-03-14,13000,"Merkez
Sanayi",2+1
2026-03-14,15000,"Merkez
Sanayi",3+1
2026-03-14,16500,"Merkez
Fabrikalar",2+1
2026-03-14,19000,Yahşihan,3+1
2026-03-14,18000,"Merkez
Fabrikalar",3+1
2026-03-14,12000,Yahşihan,1+1
2026-03-14,13000,"Merkez
Fabrikalar",3+1
2026-03-14,16000,"Merkez
Tepebaşı",3+1
2026-03-14,16000,"Merkez
Fabrikalar",3+1
2026-03-14,25000,"Merkez
Sanayi",3+1
2026-03-14,12500,Yahşihan,2+1
2026-03-14,15000,"Merkez
Sanayi",3+1
2026-03-14,24500,"Merkez
Tepebaşı",3+1
2026-03-14,14000,Yahşihan,2+1
2026-03-14,13000,Yahşihan,2+1
2026-03-14,11000,"Merkez
Sanayi",3+1
2026-03-14,17800,"Merkez
Tepebaşı",2+1
2026-03-14,12500,"Merkez
Tepebaşı",3+1
2026-03-14,25000,"Merkez
Tepebaşı",3+1
2026-03-14,14500,"Merkez
Sanayi",3+1
2026-03-14,13000,"Merkez
Fabrikalar",3+1
2026-03-14,24500,Yahşihan,4+1
2026-03-14,13000,Yahşihan,1+1
2026-03-14,10000,"Merkez
Fabrikalar",3+1
2026-03-14,20500,"Merkez
Tepebaşı",3+0
2026-03-14,15500,"Merkez
Sanayi",2+1
2026-03-14,17000,"Merkez
Sanayi",3+1
2026-03-14,13500,"Merkez
Sanayi",3+1
2026-03-14,13000,Yahşihan,2+0
2026-03-14,12000,Yahşihan,2+0
2026-03-14,31000,"Merkez
Sanayi",3+1
2026-03-14,22000,"Merkez
Sanayi",3+1
2026-03-14,23500,Yahşihan,4+1
2026-03-14,17000,Bahşılı,2+1
2026-03-14,17000,Yahşihan,1+1
2026-03-14,8000,"Merkez
Sanayi",3+1
2026-03-14,11000,Bahşılı,2+1
2026-03-14,12000,"Merkez
Yuva",2+1
2026-03-14,10000,"Merkez
Tepebaşı",2+1
2026-03-14,21000,Yahşihan,3+1
2026-03-14,33000,"Merkez
Tepebaşı",3+1
2026-03-14,36000,Yahşihan,3+1
2026-03-14,16000,"Merkez
Fabrikalar",3+1
2026-03-14,14750,Yahşihan,2+0
2026-03-14,14000,"Merkez
Fabrikalar",3+1
2026-03-14,27500,Yahşihan,1+1
2026-03-14,18500,Yahşihan,2+1
2026-03-14,11000,"Merkez
Tepebaşı",3+1
2026-03-14,18000,"Merkez
Sanayi",3+1
2026-03-14,19000,Yahşihan,3+1
2026-03-14,31500,Yahşihan,4+1
2026-03-14,26000,Yahşihan,3+1
2026-03-14,30000,Yahşihan,3+1
2026-03-14,11500,Yahşihan,2+0
2026-03-14,15500,Yahşihan,3+1
2026-03-14,25000,Yahşihan,3+1
2026-03-14,26000,Yahşihan,4+1
2026-03-14,30000,Yahşihan,3+0
2026-03-14,16000,"Merkez
Fabrikalar",2+0
2026-03-14,14000,Yahşihan,2+1
2026-03-14,12500,Yahşihan,2+1
2026-03-14,20000,"Merkez
Tepebaşı",3+1
2026-03-14,18500,"Merkez
Tepebaşı",2+1
2026-03-14,10000,"Merkez
Fabrikalar",3+1
2026-03-14,27500,Yahşihan,3+1
2026-03-14,11000,"Merkez
Tepebaşı",2+1
2026-03-14,16500,"Merkez
Fabrikalar",3+1
2026-03-14,13000,"Merkez
Fabrikalar",3+1
2026-03-14,20000,"Merkez
Tepebaşı",3+1
2026-03-14,15000,Yahşihan,2+1
2026-03-14,15000,"Merkez
Yuva",3+1
2026-03-14,15000,"Merkez
Tepebaşı",2+1
2026-03-14,10000,"Merkez
Yuva",3+1
2026-03-14,10500,"Merkez
Yuva",2+1
2026-03-14,11500,"Merkez
Tepebaşı",3+1
2026-03-14,15500,"Merkez
Fabrikalar",3+1
2026-03-14,12500,"Merkez
Tepebaşı",3+1
2026-03-14,20000,Yahşihan,3+1
2026-03-14,13000,Bahşılı,2+1
2026-03-14,20000,"Merkez
Tepebaşı",3+1
2026-03-14,12500,"Merkez
Sanayi",2+1
2026-03-14,12500,Yahşihan,2+1
2026-03-14,26000,Yahşihan,3+1
2026-03-14,15000,"Merkez
Tepebaşı",3+1
2026-03-14,20000,Yahşihan,3+0
2026-03-14,17500,Yahşihan,2+1
2026-03-14,11000,"Merkez
Fabrikalar",2+1
2026-03-14,10500,"Merkez
Tepebaşı",4+1
2026-03-14,17500,Yahşihan,2+1
2026-03-14,13500,"Merkez
Fabrikalar",3+1
2026-03-14,10000,Yahşihan,2+1
2026-03-14,9750,"Merkez
Tepebaşı",2+1
2026-03-14,18500,Yahşihan,3+1
2026-03-14,25000,Yahşihan,2+1
2026-03-14,14000,"Merkez
Tepebaşı",3+1
2026-03-14,9800,Yahşihan,2+1
2026-03-14,22000,"Merkez
Fabrikalar",3+1
2026-03-14,25000,"Merkez
Sanayi",3+1
2026-03-14,20000,Yahşihan,3+0
2026-03-14,10000,"Merkez
Sanayi",3+1
2026-03-14,13000,"Merkez
Yuva",3+1
2026-03-14,13500,"Merkez
Sanayi",3+1
2026-03-14,7750,Yahşihan,Stüdyo (1+0)
2026-03-14,15300,Yahşihan,2+1
2026-03-14,15000,Yahşihan,3+1
2026-03-14,14500,Yahşihan,2+0
2026-03-14,20000,"Merkez
Tepebaşı",3+1
2026-03-14,36000,"Merkez
Sanayi",4+1
2026-03-14,12100,Yahşihan,2+0
2026-03-14,18000,Yahşihan,3+1
2026-03-14,25500,Yahşihan,4+1
