Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Bursa / Nilüfer,4+1,85000.0,04,,,,
Diyarbakır / Kayapınar,3+1,40000.0,04,,,,
Kemaliye,3+1,21000.0,04,0.0,0.0,1.6129032258064457,
Kocaeli / Kandıra,2+1,200000.0,04,,,,
Merkez,2+1,12789.473684210527,04,0.0,2.3157894736842133,-1.419878296146035,
Merkez,3+1,14500.0,04,0.0,1.1627906976744142,1.1627906976744142,
Merkez / Akşemsettin,2+1,15700.0,04,0.0,10.30444964871194,2.2801302931596092,
Merkez / Akşemsettin,3+1,18727.272727272728,04,-2.9674988224210987,3.720279720279729,6.577974870657795,
Merkez / Bahçelievler,2+0,24500.0,04,0.0,,-2.0,
Merkez / Bahçelievler,2+1,14980.76923076923,04,1.1688311688311612,2.036199095022621,-1.1170347804011187,
Merkez / Bahçelievler,3+1,17740.0,04,-1.6720554272517385,-5.070234113712375,-3.9083333333333306,
Merkez / Bahçelievler,4+1,21950.0,04,0.0,6.209677419354833,2.6233766233766156,
Merkez / Bahçelievler,5+1,20000.0,04,0.0,,,
Merkez / Başbağlar,1+1,16495.454545454544,04,-0.0345929878732506,-0.09741016030324669,-0.5299223389675658,
Merkez / Başbağlar,1.5+1,12500.0,04,0.0,0.0,0.0,
Merkez / Başbağlar,2+0,17388.88888888889,04,-2.378167641325527,2.287581699346415,-0.6349206349206257,
Merkez / Başbağlar,2+1,18844.827586206895,04,0.6445672191528505,3.9714625445897647,3.4482758620689493,
Merkez / Başbağlar,3+1,21089.024390243903,04,0.9893098348572299,5.772513063081443,9.405111306103475,
Merkez / Başbağlar,3.5+1,28000.0,04,0.0,0.0,,
Merkez / Başbağlar,4+1,19791.666666666668,04,0.0,-3.690186536901859,1.495726495726502,
Merkez / Demirkent,2+1,17928.571428571428,04,1.362948006057541,-0.39682539682540263,-1.761252446183959,
Merkez / Demirkent,3+1,20522.727272727272,04,0.0,2.506858386150793,2.0819594912859065,
