Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Ankara / Keçiören,5.5+1,75000.0,04,,,,
Ankara / Çankaya,2+1,52000.0,04,,,-6.306306306306306,
Kemaliye,3+1,21000.0,04,0.0,0.0,1.6129032258064457,
Merkez,2+1,12452.380952380952,04,-1.367279585101368,-3.860294117647059,-2.9352869352869417,
Merkez,3+1,14500.0,04,0.0,1.1627906976744142,-17.142857142857142,
Merkez / Akşemsettin,2+1,15700.0,04,0.0,8.425414364640885,-3.6809815950920246,
Merkez / Akşemsettin,3+1,19555.555555555555,04,2.586520947176681,8.307692307692308,11.2917795844625,
Merkez / Bahçelievler,1+1,21500.0,04,,19.444444444444446,,
Merkez / Bahçelievler,2+0,24500.0,04,0.0,-2.0,-2.0,
Merkez / Bahçelievler,2+1,14958.333333333334,04,0.0,1.8833849329205394,0.6371049949031619,
Merkez / Bahçelievler,3+1,17916.666666666668,04,0.3857084855866986,-4.761904761904756,-3.880543633762511,
Merkez / Bahçelievler,4+1,21136.363636363636,04,2.5483950012251966,2.2727272727272654,-0.7682458386683754,
Merkez / Bahçelievler,5+1,20000.0,04,0.0,,,
Merkez / Başbağlar,1+1,16254.878048780487,04,-0.4981066720912877,-1.5510746731664078,-3.3069955297623714,
Merkez / Başbağlar,1.5+1,12500.0,04,0.0,0.0,0.0,
Merkez / Başbağlar,2+0,16833.333333333332,04,1.405622489959832,-2.8846153846153846,0.7984031936127672,
Merkez / Başbağlar,2+1,18125.0,04,1.1333914559721012,-0.7673164661966031,1.6355140186915955,
Merkez / Başbağlar,3+1,20324.358974358973,04,0.07791004007900428,3.53137353929747,6.262291762041469,
Merkez / Başbağlar,3.5+1,28000.0,04,0.0,0.0,-20.0,
Merkez / Başbağlar,4+1,20041.666666666668,04,0.0,-8.030592734225621,2.777777777777784,
Merkez / Demirkent,2+1,17800.0,04,-1.4153846153846108,-2.1305841924398625,-1.6574585635359116,
Merkez / Demirkent,3+1,20522.727272727272,04,0.0,2.506858386150793,-3.0075187969924797,
Merkez / Demirkent,4+1,23000.0,04,0.0,-6.598984771573605,-2.127659574468085,
Merkez / Geçit,2+1,11812.5,04,0.0,-7.804878048780488,-20.588235294117645,
Merkez / Geçit,2.5+1,16000.0,04,0.0,0.0,0.0,
Merkez / Geçit,3+1,18666.666666666668,04,0.0,-3.448275862068953,-1.7543859649122744,
Merkez / Halitpaşa,1+1,15821.42857142857,04,-5.77809287486708,-7.900207900207899,-8.091286307053943,
Merkez / Halitpaşa,2+0,16000.0,04,0.0,-4.477611940298507,-4.477611940298507,
Merkez / Halitpaşa,2+1,17281.25,04,1.4412997903563909,-3.4904013961605584,-7.833333333333334,
Merkez / Halitpaşa,3+1,17750.0,04,1.4285714285714286,-4.697986577181208,-5.585106382978723,
Merkez / Kavakyolu,1+1,13608.333333333334,04,0.0,-0.9101941747572815,-1.2099213551119135,
Merkez / Kavakyolu,2+0,14416.666666666666,04,0.0,2.366863905325435,-1.4245014245014287,
Merkez / Kavakyolu,2+1,15784.09090909091,04,0.36817837726240427,-0.14378145219266297,2.3832923832923925,
Merkez / Kavakyolu,3+1,17333.333333333332,04,0.0,1.9607843137254832,1.9607843137254832,
Merkez / Kavakyolu,4+1,18500.0,04,,,,
Merkez / Ulalar,1+1,12500.0,04,0.0,0.0,0.0,
Merkez / Ulalar,2+0,14000.0,04,0.0,,,
Merkez / Ulalar,2+1,12125.0,04,0.0,2.4647887323943607,-6.007751937984496,
Merkez / Ulalar,3+1,16714.285714285714,04,0.0,0.21413276231263698,-0.21321961620469396,
Merkez / Yalnızbağ,1+1,14695.0,04,0.0,-1.8515769944341398,-6.698412698412698,
Merkez / Yalnızbağ,2+1,15166.666666666666,04,0.0,1.6435295994893901,6.339468302658482,
Merkez / Yalnızbağ,2.5+1,16500.0,04,0.0,0.0,0.0,
Merkez / Yalnızbağ,3+1,19426.470588235294,04,0.639486563856305,0.3700980392156786,2.8838457045193886,
Merkez / Yalnızbağ,4+1,23000.0,04,0.0,19.480519480519483,19.480519480519483,
Merkez / Çarşı,1+1,18355.969696969696,04,0.4977212661365237,2.033034779835504,4.28591651520676,
Merkez / Çarşı,2+0,18050.0,04,0.0,-0.04259850905218782,-1.9226750261232946,
Merkez / Çarşı,2+1,19397.727272727272,04,0.0,2.1470630475369776,1.6563574428890078,
Merkez / Çarşı,3+1,21333.333333333332,04,2.283105022831037,-0.4046062869592338,1.3234384662956034,
Merkez / Çarşı,4+1,27500.0,04,0.0,1.8518518518518516,2.4844720496894457,
Merkez / Çukurkuyu,2+1,10500.0,04,0.0,0.0,0.0,
Merkez / Çukurkuyu,4+1,38000.0,04,0.0,0.0,,
Merkez / İnönü,1+1,16250.0,04,0.1926782273603083,1.4744145706851703,3.072348860257681,
Merkez / İnönü,1.5+1,15000.0,04,0.0,0.0,0.0,
Merkez / İnönü,2+0,17321.428571428572,04,-2.308645801053603,2.9922779922779883,4.276158623984728,
Merkez / İnönü,2+1,15018.518518518518,04,0.8079552517091366,0.4823222266472002,0.4334365325077336,
Merkez / İnönü,2.5+1,16250.0,04,0.0,0.0,0.0,
Merkez / İnönü,3+1,19765.625,04,0.2838584288052451,0.31426221804510934,-0.7251381215469613,
Merkez / İnönü,3.5+1,25000.0,04,-0.9900990099009901,-1.9607843137254901,-9.090909090909092,
Merkez / İnönü,4+1,25666.666666666668,04,0.0,0.0,0.6535947712418348,
Merkez / İnönü,4+2,33500.0,04,0.0,0.0,,
Merkez / İnönü,Stüdyo (1+0),15500.0,04,0.0,-13.88888888888889,-13.88888888888889,
Merkez / İzzetpaşa,1+1,21250.0,04,0.0,-4.850746268656711,8.626198083067091,
Merkez / İzzetpaşa,2+1,17833.333333333332,04,0.0,0.0,0.0,
Muğla / Bodrum,2+1,80000.0,04,,33.33333333333333,,
Refahiye,2+1,14000.0,04,0.0,0.0,0.0,
Refahiye / Kemaliye,2+1,18500.0,04,0.0,,,
Çayırlı,2+1,8000.0,04,0.0,0.0,0.0,
Üzümlü,2+1,10000.0,04,0.0,0.0,0.0,
Üzümlü,3+1,12500.0,04,0.0,0.0,0.0,
İliç / Kemah,3+1,10500.0,04,0.0,0.0,0.0,
İstanbul / Beyoğlu,3+1,55000.0,04,,,,
İstanbul / Eyüpsultan,2+1,67500.0,04,,-6.25,,
İstanbul / Kartal,2+1,47000.0,04,,,,
İstanbul / Zeytinburnu,2+1,160000.0,04,,,,
İstanbul / Çekmeköy,2+1,45000.0,04,,,,
İzmir / Karşıyaka,3+1,45000.0,04,,,,
İzmir / Konak,2+1,75000.0,04,,,,
