Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Kemaliye,3+1,21000.0,04,0.0,0.0,0.0,1.6129032258064457
Merkez,1+1,15000.0,04,,,,
Merkez,2+1,12650.0,04,0.0,2.3699421965317944,-1.539763113367176,-2.494929006085186
Merkez,3+1,17625.0,04,0.0,-6.0,14.634146341463413,22.96511627906976
Merkez,4+1,30000.0,04,0.0,,,
Merkez / Akşemsettin,2+1,15916.666666666666,04,0.0,-2.7247262541380226,1.3800424628450068,3.691639522258411
Merkez / Akşemsettin,3+1,17409.090909090908,04,-1.2250161186331456,-4.305208533538344,-5.432098765432099,-0.9238728750923988
Merkez / Bahçelievler,1+1,10000.0,04,0.0,0.0,,
Merkez / Bahçelievler,2+0,24500.0,04,0.0,0.0,0.0,-2.0
Merkez / Bahçelievler,2+1,13475.0,04,1.91176470588235,-1.6423357664233578,-12.119565217391308,-11.056105610561056
Merkez / Bahçelievler,3+1,16818.18181818182,04,0.0,-3.3206314643440233,-4.73361061596354,-8.90151515151514
Merkez / Bahçelievler,3.5+1,25500.0,04,0.0,,,
Merkez / Bahçelievler,4+1,18650.0,04,0.0,-8.415178571428573,-16.28428927680798,-12.80519480519481
Merkez / Bahçelievler,5+1,20000.0,04,0.0,0.0,0.0,
Merkez / Başbağlar,1+1,17109.375,04,1.098507687669572,2.04168078617417,3.0324382046075313,3.1721105527638267
Merkez / Başbağlar,1.5+1,12500.0,04,0.0,0.0,0.0,0.0
Merkez / Başbağlar,2+0,17357.14285714286,04,0.0,2.6038001407459554,2.100840336134463,-0.8163265306122359
Merkez / Başbağlar,2+1,19428.78787878788,04,0.0,3.1176516260703813,3.718982003062077,6.653913332778839
Merkez / Başbağlar,3+1,20102.439024390245,04,1.461773256272759,-1.1394986206069342,-4.1160494158601475,4.286928512681994
Merkez / Başbağlar,4+1,18500.0,04,0.0,-6.526315789473689,-6.526315789473689,-5.128205128205128
Merkez / Demirkent,2+1,17643.75,04,0.0,-0.35298270384751146,-1.5886454183266876,-3.3219178082191783
Merkez / Demirkent,3+1,19000.0,04,0.0,1.5025041736227045,-7.419712070874858,-5.492227979274618
Merkez / Demirkent,4+1,29000.0,04,0.0,31.818181818181817,26.08695652173913,23.404255319148938
Merkez / Geçit,2+1,12062.5,04,0.0,0.0,2.1164021164021163,-18.907563025210084
Merkez / Geçit,3+1,19000.0,04,0.0,1.785714285714279,1.785714285714279,0.0
Merkez / Halitpaşa,1+1,17291.666666666668,04,0.0,1.96560196560198,4.481369587109776,0.060277275467155896
Merkez / Halitpaşa,2+0,15000.0,04,0.0,,-6.25,-10.44776119402985
Merkez / Halitpaşa,2+1,18250.0,04,0.0,-6.7092651757188495,8.033826638477812,1.9197207678883073
Merkez / Halitpaşa,3+1,20500.0,04,0.0,7.894736842105263,10.81081081081081,10.06711409395973
Merkez / Kavakyolu,1+1,12800.0,04,0.0,4.57516339869281,-5.70902394106814,-8.008213552361394
Merkez / Kavakyolu,2+0,15650.0,04,0.0,6.101694915254238,6.101694915254238,11.12426035502958
Merkez / Kavakyolu,2+1,15938.888888888889,04,0.0,5.22648083623693,5.41012216404886,2.3065078207310177
Merkez / Kavakyolu,3+1,16616.666666666668,04,0.0,1.4758269720101855,-4.134615384615371,-2.2549019607843066
Merkez / Kavakyolu,4+1,15000.0,04,0.0,0.0,-31.818181818181817,
Merkez / Ulalar,1+1,12500.0,04,0.0,0.0,0.0,0.0
Merkez / Ulalar,2+0,15000.0,04,0.0,0.0,7.142857142857142,
Merkez / Ulalar,2+1,12000.0,04,-7.6923076923076925,0.0,-1.0309278350515463,1.408450704225347
Merkez / Ulalar,3+1,16750.0,04,-0.2127659574468116,-2.616279069767442,-3.8277511961722555,0.0
Merkez / Yalnızbağ,1+1,16137.5,04,0.0,4.079329248629474,9.891045284303711,0.702028081123245
Merkez / Yalnızbağ,2+1,16454.545454545456,04,2.2021456804065584,3.019762845849808,8.610861086108619,15.369293283403723
Merkez / Yalnızbağ,2.5+1,16500.0,04,0.0,0.0,,0.0
Merkez / Yalnızbağ,3+1,19592.59259259259,04,0.016881056078864067,-0.9928206927812208,-1.2016094700558901,2.535491644402537
Merkez / Yalnızbağ,4+1,23000.0,04,43.75,43.75,,19.480519480519483
Merkez / Çarşı,1+1,18839.615384615383,04,0.5511427029072296,0.39983371007388385,2.8895977460057924,6.244482587783855
Merkez / Çarşı,2+0,18609.375,04,0.0,-0.5289532293986573,0.8638211382113822,1.5411857292759643
Merkez / Çarşı,2+1,19673.91304347826,04,0.5695235449367927,-0.6182128767234724,-0.15119320039229248,2.4397145917975505
Merkez / Çarşı,3+1,21423.91304347826,04,-0.20253164556963202,3.366381140274197,2.442827442827446,1.7590441420511131
Merkez / Çarşı,4+1,27500.0,04,0.0,,,1.8518518518518516
Merkez / Çarşı,Stüdyo (1+0),13500.0,04,0.0,3.8461538461538463,,-3.571428571428571
Merkez / Çukurkuyu,2+1,10500.0,04,0.0,0.0,0.0,0.0
Merkez / Çukurkuyu,4+1,38000.0,04,0.0,0.0,0.0,
Merkez / İnönü,1+1,16921.052631578947,04,0.0,1.9724452373872488,4.1081991278442125,8.12174205481755
Merkez / İnönü,2+0,18214.285714285714,04,0.0,1.7794777981041117,1.3916500994035785,9.651218346870529
Merkez / İnönü,2+1,15820.0,04,0.5672371638141828,1.9470655926352114,2.560777957860616,4.995532865347804
Merkez / İnönü,2.5+1,15750.0,04,0.0,0.0,-1.5625,-3.076923076923077
Merkez / İnönü,3+1,18972.222222222223,04,0.0,-0.7779183654341844,-4.91603584790742,-6.884798909338786
Merkez / İnönü,3.5+1,22000.0,04,0.0,-8.808290155440414,-10.204081632653061,-20.0
Merkez / İnönü,4+1,26000.0,04,0.0,1.298701298701294,1.298701298701294,1.9607843137254901
Merkez / İnönü,4+2,33500.0,04,0.0,0.0,0.0,0.0
Merkez / İnönü,Stüdyo (1+0),13000.0,04,0.0,-16.129032258064516,-16.129032258064516,-27.77777777777778
Merkez / İzzetpaşa,1+1,19875.0,04,0.0,0.0,0.0,1.5974440894568689
Merkez / İzzetpaşa,2+1,17333.333333333332,04,0.0,-3.030303030303037,-2.8037383177570097,-2.8037383177570097
Refahiye / Kemaliye,2+1,18500.0,04,0.0,0.0,0.0,
Tercan,3+1,18000.0,04,0.0,,,
Tercan / Köyler,3+1,22000.0,04,0.0,,,
Çayırlı,2+1,8750.0,04,9.375,9.375,9.375,9.375
Üzümlü,3+1,14166.666666666666,04,0.0,0.0,0.0,13.333333333333327
