Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Merkez,2+1,13141.666666666666,04,2.87018917155903,0.3877314814814832,-0.1688119856509843,4.484806945396379
Merkez,3+1,19750.0,04,0.0,10.747663551401878,10.747663551401878,7.239819004524879
Merkez,4+1,30000.0,04,25.0,0.0,0.0,0.0
Merkez / Akşemsettin,2+1,14944.444444444445,04,0.0,10.245901639344275,7.846506300114556,0.7490636704119863
Merkez / Akşemsettin,3+1,16812.5,04,0.0,-5.7242990654205546,-5.28169014084507,1.893939393939394
Merkez / Bahçelievler,1+1,9000.0,04,0.0,0.0,-10.0,-10.0
Merkez / Bahçelievler,2+0,25000.0,04,0.0,0.0,0.0,0.0
Merkez / Bahçelievler,2+1,13400.0,04,0.0,-0.12422360248446754,0.6572769953051643,-0.3305785123967002
Merkez / Bahçelievler,3+1,20333.333333333332,04,3.493013972055878,6.040851803563661,3.5493827160493785,17.564607971966712
Merkez / Bahçelievler,3.5+1,25500.0,04,0.0,0.0,0.0,0.0
Merkez / Bahçelievler,4+1,19590.909090909092,04,-2.2897302199047784,-8.879492600422829,-5.300741554517985,1.5073009891662792
Merkez / Başbağlar,1+1,17218.75,04,1.4110429447852688,4.550030978934321,6.922713990015827,4.046398705152424
Merkez / Başbağlar,1.5+1,12500.0,04,0.0,,,0.0
Merkez / Başbağlar,2+0,17181.81818181818,04,-0.39525691699605703,-0.39525691699605703,0.4132231404958676,-0.6831318970047389
Merkez / Başbağlar,2+1,17877.906976744187,04,-1.0470217959484704,-0.3156862896440933,-1.1137691674183188,-7.343737927837428
Merkez / Başbağlar,3+1,18654.545454545456,04,0.8287342477573872,0.4343836035484947,-6.104038281365283,-3.5303121412562053
Merkez / Başbağlar,3.5+1,33000.0,04,0.0,0.0,,
Merkez / Başbağlar,4+1,22833.333333333332,04,0.0,0.0,-9.030544488711824,-0.3636363636363742
Merkez / Demirkent,2+1,17100.0,04,0.0,-2.6829268292682986,-6.848249027237362,-6.461538461538462
Merkez / Demirkent,3+1,20750.0,04,0.17241379310345079,0.17241379310345079,9.933774834437086,18.00947867298579
Merkez / Demirkent,3.5+1,24000.0,04,0.0,0.0,0.0,0.0
Merkez / Demirkent,5.5+1,40000.0,04,0.0,0.0,0.0,
Merkez / Geçit,2+1,13333.333333333334,04,21.212121212121218,7.744107744107749,-0.7751937984496079,8.291032148900173
Merkez / Geçit,3+1,17875.0,04,2.142857142857143,-5.921052631578947,3.125000000000007,-5.921052631578947
Merkez / Halitpaşa,1+1,18050.0,04,4.259927797833935,3.884892086330935,5.0181818181818185,5.0181818181818185
Merkez / Halitpaşa,2+0,16875.0,04,2.272727272727273,0.0,0.0,2.272727272727273
Merkez / Halitpaşa,2+1,18857.14285714286,04,0.0,-0.6211180124223521,2.068432244345649,-0.7518796992481122
Merkez / Halitpaşa,2.5+1,15500.0,04,0.0,,,
Merkez / Halitpaşa,3+1,23666.666666666668,04,0.0,-5.333333333333329,5.1851851851851904,19.327731092436988
Merkez / Kavakyolu,1+1,13450.0,04,0.0,2.6717557251908395,5.078125,5.078125
Merkez / Kavakyolu,2+0,14812.5,04,0.0,0.0,2.7456647398843974,-2.4691358024691357
Merkez / Kavakyolu,2+1,15710.526315789473,04,-1.7478029031302484,-0.3297299553403756,-0.7756232686980671,2.1324642664682156
Merkez / Kavakyolu,3+1,17533.333333333332,04,0.0,0.0,-1.7189835575485868,9.310058187863666
Merkez / Kavakyolu,4+1,27000.0,04,0.0,0.0,0.0,
Merkez / Ulalar,2+1,13000.0,04,,,0.0,
Merkez / Ulalar,3+1,17800.0,04,0.0,0.0,0.0,4.364820846905543
Merkez / Yalnızbağ,1+1,16250.0,04,1.3864818024263457,-1.785714285714278,-3.7037037037037033,1.8808777429467085
Merkez / Yalnızbağ,2+1,17090.909090909092,04,0.0,-0.762463343108501,0.1665001665001723,12.514213896702383
Merkez / Yalnızbağ,3+1,18500.0,04,-0.44843049327353607,-2.3746701846965697,-5.843543826578706,-7.282693813625684
Merkez / Yalnızbağ,4+1,20500.0,04,0.0,57.692307692307686,32.25806451612903,32.25806451612903
Merkez / Yoğurtlu,2+1,10500.0,04,0.0,0.0,0.0,0.0
Merkez / Çarşı,1+1,18832.05128205128,04,1.8395056176406532,3.535114517652413,3.7845430343042246,3.197212291249426
Merkez / Çarşı,2+0,19468.75,04,1.8925233644859731,2.8901734104046244,4.160110149488597,3.1782334384858086
Merkez / Çarşı,2+1,20708.333333333332,04,2.8985507246376754,0.2824858757062088,2.7512722646310444,1.6726835138387501
Merkez / Çarşı,3+1,20466.666666666668,04,4.957264957264964,4.778156996587043,3.32686084142395,1.5863746958637486
Merkez / Çarşı,4+1,26250.0,04,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546
Merkez / Çarşı,Stüdyo (1+0),14250.0,04,0.0,3.6363636363636362,1.7857142857142856,
Merkez / Çukurkuyu,2+1,12000.0,04,0.0,6.666666666666667,6.666666666666667,6.666666666666667
Merkez / Çukurkuyu,3+1,15000.0,04,0.0,0.0,0.0,
Merkez / İnönü,1+1,17352.941176470587,04,0.666233344166399,-0.24027765417816743,1.2921297551278594,3.2645917357887506
Merkez / İnönü,2+0,18375.0,04,0.0,0.0,5.3472987872105895,-0.3872216844143328
Merkez / İnönü,2+1,15358.695652173914,04,0.5693950177936036,-2.6859504132231353,-1.7357923725277422,1.3416939462400335
Merkez / İnönü,2.5+1,12500.0,04,0.0,0.0,0.0,-18.0327868852459
Merkez / İnönü,3+1,18898.11111111111,04,0.5914255129137674,0.965752662736854,5.1800497412112465,5.177997207261111
Merkez / İnönü,4+1,15875.0,04,13.392857142857142,-6.61764705882353,,-38.94230769230769
Merkez / İnönü,Stüdyo (1+0),18000.0,04,0.0,0.0,0.0,0.0
Merkez / İzzetpaşa,1+1,17906.25,04,-2.9179216867469924,2.740778688524596,1.451841359773371,-2.77149321266969
Merkez / İzzetpaşa,2+0,13000.0,04,,,,
Merkez / İzzetpaşa,2+1,25000.0,04,0.0,66.66666666666666,38.88888888888889,66.66666666666666
Refahiye,3+1,17500.0,04,0.0,-5.405405405405405,-12.5,-12.5
Tercan,2+1,17000.0,04,0.0,0.0,0.0,0.0
Tercan,3+1,18000.0,04,0.0,0.0,,
Çayırlı,2+1,8000.0,04,0.0,,0.0,0.0
Üzümlü,2+1,10875.0,04,0.0,3.571428571428571,0.384615384615379,3.571428571428571
Üzümlü,3+1,25000.0,04,47.05882352941176,138.0952380952381,138.0952380952381,138.0952380952381
