Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Merkez,1+1,7500.0,04,,-33.33333333333333,,
Merkez,2+1,12709.677419354839,04,1.004058961760305,-0.176446636203226,0.4991534182114049,2.2911663529564508
Merkez,2.5+1,12000.0,04,0.0,,,
Merkez,3+1,19166.666666666668,04,12.745098039215694,7.226107226107232,4.072398190045249,8.747044917257691
Merkez / Akşemsettin,2+1,13555.555555555555,04,0.0,-7.470610542282903,-8.614232209737835,-14.834205933682377
Merkez / Akşemsettin,3+1,16875.0,04,0.37174721189591076,4.283707865168538,4.216152019002381,-6.049250535331903
Merkez / Bahçelievler,1+1,11833.333333333334,04,18.33333333333334,18.33333333333334,-8.974358974358971,18.33333333333334
Merkez / Bahçelievler,2+0,25000.0,04,0.0,0.0,0.0,2.0408163265306123
Merkez / Bahçelievler,2+1,13475.0,04,0.0,-9.66480446927374,3.256704980842912,-1.6423357664233578
Merkez / Bahçelievler,3+1,18250.0,04,0.9461426491994135,4.285714285714286,1.2610340479192974,7.640750670241278
Merkez / Bahçelievler,3.5+1,25500.0,04,0.0,0.0,0.0,0.0
Merkez / Bahçelievler,4+1,18916.666666666668,04,0.0,-1.9861830742659694,-1.1815920398009807,1.429848078641651
Merkez / Başbağlar,1+1,16150.0,04,1.6471375962504227,-1.8480620155038812,-3.372314386728313,-5.087235996326905
Merkez / Başbağlar,2+0,17388.88888888889,04,-1.656669522993412,0.22414345180916717,5.743243243243247,0.18289894833104742
Merkez / Başbağlar,2+1,18817.073170731706,04,-1.5230965605271298,-3.0442331541959615,-2.331045293507663,-2.5959386266938167
Merkez / Başbağlar,3+1,19952.380952380954,04,-0.23809523809522945,4.599638020345762,2.07064555420221,0.5742351225096534
Merkez / Başbağlar,4+1,23083.333333333332,04,0.0,6.304824561403506,14.193168433451117,24.77477477477477
Merkez / Demirkent,2+0,17000.0,04,,,,-16.049382716049383
Merkez / Demirkent,2+1,18000.0,04,-3.678929765886288,-1.7543859649122862,-0.6134969325153286,2.0191285866099893
Merkez / Demirkent,3+1,18375.0,04,2.083333333333333,0.684931506849315,19.51219512195122,-4.189944134078207
Merkez / Demirkent,3.5+1,24000.0,04,0.0,0.0,0.0,
Merkez / Geçit,2+1,13416.666666666666,04,0.0,9.523809523809518,8.96785109983079,11.22625215889464
Merkez / Geçit,3+1,19000.0,04,0.0,5.555555555555555,0.0,1.785714285714279
Merkez / Halitpaşa,1+1,17187.5,04,-1.5042979942693409,0.0,-2.135231316725979,-0.6024096385542238
Merkez / Halitpaşa,2+0,17166.666666666668,04,0.0,4.040404040404048,4.040404040404048,14.444444444444452
Merkez / Halitpaşa,2+1,18977.272727272728,04,-0.44709388971683706,-0.1196172248803793,0.7642799678198009,3.985056039850564
Merkez / Halitpaşa,3+1,22875.0,04,0.0,22.0,12.500000000000005,5.172413793103448
Merkez / Halitpaşa,4.5+1,38500.0,04,0.0,,,
Merkez / Kavakyolu,1+1,12800.0,04,-0.3115264797507788,0.0,0.0,0.0
Merkez / Kavakyolu,2+0,14416.666666666666,04,0.0,-5.07544581618656,1.8845700824499367,-5.205479452054802
Merkez / Kavakyolu,2+1,15812.5,04,0.06244796003330619,3.2372143634385244,1.3621794871794872,1.151447305293459
Merkez / Kavakyolu,3+1,17533.333333333332,04,0.0,9.310058187863666,7.128309572301422,0.8490824431662458
Merkez / Kavakyolu,4+1,27000.0,04,0.0,,80.0,80.0
Merkez / Ulalar,2+0,15000.0,04,0.0,0.0,0.0,0.0
Merkez / Ulalar,2+1,13000.0,04,0.0,18.181818181818183,,8.333333333333332
Merkez / Ulalar,3+1,17333.333333333332,04,0.0,1.6286644951140041,1.6286644951140041,3.26241134751772
Merkez / Yalnızbağ,1+1,17000.0,04,0.0,6.552706552706555,5.35211267605634,7.187894073139975
Merkez / Yalnızbağ,2+1,17288.46153846154,04,0.0,6.599258364953436,17.82718520636737,1.996823235761292
Merkez / Yalnızbağ,3+1,19846.774193548386,04,0.16280016280016163,-1.4381417024685084,1.3721906134953494,0.4410956753787037
Merkez / Yalnızbağ,4+1,15500.0,04,0.0,0.0,-1.5873015873015872,-3.125
Merkez / Yoğurtlu,2+1,10500.0,04,0.0,0.0,,
Merkez / Çarşı,1+1,18192.17391304348,04,-0.46910572570645653,1.9896605899180833,-0.3737679538306856,-2.5049295685765705
Merkez / Çarşı,2+0,19220.58823529412,04,-2.06069689022105,-0.6443438914027092,-0.029138590420686224,1.7120622568093409
Merkez / Çarşı,2+1,20250.0,04,-0.09487666034155735,-2.188679245283019,0.6508875739645005,2.2082018927444795
Merkez / Çarşı,3+1,20566.666666666668,04,0.6759906759906871,2.53755193352509,1.0647010647010706,-3.4737777777777645
Merkez / Çarşı,4+1,27500.0,04,,0.0,0.0,0.0
Merkez / Çarşı,Stüdyo (1+0),14000.0,04,0.0,,3.7037037037037033,3.7037037037037033
Merkez / Çukurkuyu,1+1,7500.0,04,0.0,0.0,-31.818181818181817,
Merkez / Çukurkuyu,2+1,11250.0,04,0.0,0.0,0.0,7.142857142857142
Merkez / Çukurkuyu,3+1,15000.0,04,0.0,,,
Merkez / İnönü,1+1,16875.0,04,2.4205202312138674,-2.4096385542168743,3.922287390029323,0.5794701986754991
Merkez / İnönü,2+0,17395.833333333332,04,0.0,-0.046040515653774254,-5.144433625446288,-4.493464052287586
Merkez / İnönü,2+1,15605.76923076923,04,0.0,-0.565010211027917,1.3588595055560315,-1.8742442563482509
Merkez / İnönü,2.5+1,15250.0,04,0.0,0.0,0.0,-3.1746031746031744
Merkez / İnönü,3+1,18240.384615384617,04,2.613220920689402,1.3354700854700947,-0.3608946119959321,-4.0415140415140405
Merkez / İnönü,4+1,26000.0,04,0.0,0.0,0.0,0.0
Merkez / İnönü,Stüdyo (1+0),18000.0,04,0.0,0.0,,38.46153846153847
Merkez / İzzetpaşa,1+1,17650.0,04,0.498220640569395,-4.162895927601816,-11.19496855345912,-11.19496855345912
Merkez / İzzetpaşa,2+1,15000.0,04,0.0,17.647058823529413,0.0,-13.461538461538455
Refahiye,3+1,20000.0,04,0.0,0.0,0.0,
Refahiye / Tercan,2+1,26000.0,04,0.0,-1.8867924528301887,,
Tercan,2+1,17000.0,04,0.0,0.0,0.0,
Çayırlı,2+1,8000.0,04,0.0,0.0,0.0,0.0
Üzümlü,2+1,11500.0,04,0.0,9.523809523809524,9.523809523809524,
Üzümlü,3+1,10500.0,04,0.0,0.0,-8.695652173913043,-25.882352941176467
