ID,Product Name,Price
23,YAŞAMYOLU KOOP. RAHATLAMA ÇAYI 120 GR,"166,00 TL"
24,YAŞAMYOLU KOOP. MEYVE ÇAYI 200 GR,"137,50 TL"
25,YAŞAMYOLU KOOP. KIŞ ÇAYI 120 GR,"137,50 TL"
26,TARİŞ KOOP. ANTEP FISTIKLI TAHİN HELVASI 200 GR,"92,00 TL"
27,MARMARABİRLİK SADE ZEYTİN EZMESİ 340 GR,"93,00 TL"
28,6'LI JUMBO HAMBURGER EKMEĞİ 110 GR (6X110),"65,00 TL"
29,6'LI JUMBO SANDVİÇ EKMEĞİ 110 GR (6X110),"65,00 TL"
30,DENİZLİ KOOP. NOHUT 1000 GR,"69,00 TL"
31,BOĞAZLIYAN KOOP. KURU FASULYE 1000 GR,"86,50 TL"
32,BOĞAZLIYAN KOOP. KIRMIZI MERCİMEK 1000GR,"69,90 TL"
33,KONURCA KOOP. NATUREL SIZMA ZEYTİNYAĞI 1000 GR,"435,00 TL"
34,YAŞAMYOLU KOOP. ELMALI-HİNDİSTAN CEVİZLİ MEYVE TOPU 40 GR,"60,00 TL"
35,ZİNDE KOOP. ORGANİK YEŞİL SEBZE SUYU 250 ML,"55,50 TL"
36,ZİNDE KOOP. ORGANİK ELMA-TARÇIN SUYU 250 ML,"55,50 TL"
37,ZİNDE KOOP. ORGANİK ELMA SUYU 250 ML,"55,50 TL"
38,MARMARA BİRLİK KURU SELE 3XS 381-410 400 GR,"120,00 TL"
39,MARMARA BİRLİK KURU SELE 3XS 381-410 800 GR,"226,00 TL"
40,MARMARA BİRLİK GOLD MEGA ZEYTİN XL 201-230 400 GR,"199,00 TL"
41,MARMARA BİRLİK GOLD MEGA ZEYTİN XL 201-230 800 GR,"385,00 TL"
42,MARMARA BİRLİK  AZ TUZLU 291-320 SİYAH ZEYTİN 400 GR,"120,00 TL"
43,MARMARA BİRLİK  AZ TUZLU 291-320 SİYAH ZEYTİN 800 GR,"225,00 TL"
44,FİSKOBİRLİK FİSKORELLA KAKAOLU FINDIK KREMA 400 GR,"69,90 TL"
45,DİVRİĞİ KOOP. SÜZME ÇİÇEK BALI 250 GR,"195,00 TL"
46,DİVRİĞİ KOOP. SÜZME ÇİÇEK BALI 450 GR,"379,00 TL"
47,DİVRİĞİ KOOP. SÜZME ÇİÇEK BALI 950 GR,"752,00 TL"
48,DİVRİĞİ KOOP. PETEKLİ ÇİÇEK BAL 500 GR,"379,00 TL"
49,DİVRİĞİ KOOP. PETEKLİ ÇİÇEK BAL 1000 GR,"752,00 TL"
50,DİVRİĞİ KOOP. KUŞBURNU KURUSU 250 GR,"89,00 TL"
51,DİVRİĞİ KOOP. KUŞBURNU KURUSU 500 GR,"159,50 TL"
52,DİVRİĞİ KOOP. KUŞBURNU MARMELATI 220 GR,"124,00 TL"
53,DİVRİĞİ KOOP. KUŞBURNU MARMELATI 390GR,"195,00 TL"
54,BALA KOOP . YARMA 1000 GR,"51,50 TL"
55,BALA KOOP. KIRMIZI MERCİMEK UNU 500 GR,"63,50 TL"
56,KOZAN KOOP. ÇİÇEK TÜP BALI 40 GR,"40,00 TL"
57,KOZAN KOOP. ÇİÇEK TÜP BALI 90 GR,"62,50 TL"
58,KOZAN KOOP. KEVEN - KEKİK BALI 650 GR,"289,00 TL"
59,KOZAN KOOP. ÇİÇEK BALI 850 GR,"355,00 TL"
60,KOZAN KOOP. ÇAM BALI 850 GR,"429,90 TL"
61,KARABÖRTLEN KOOP. ÇAM BALI 460 GR,"189,75 TL"
62,KORABÖRTLEN KOOP. ÇAM BALI 850 GR,"350,00 TL"
63,ZİNDE KOOP. SUMAK 100 GR,"94,00 TL"
64,ZİNDE KOOP. GLUTENSİZ OMEGA 3 KEÇİBOYNUZU ÇİKOLATA 300 GR,"169,00 TL"
65,SAMANDAĞ KOOP. AYVA REÇELİ 430 GR,"185,00 TL"
66,POLATLI ZİRAAT ODASI KÖFTELİK KISIRLIK BULGUR 2000 GR,"64,00 TL"
67,YAŞAMYOLU ELMA SİRKESİ 750 ML CAM,"154,00 TL"
68,DENİZLİ KOOP. BİBER KURUSU 100 GR,"152,00 TL"
69,TARİŞ KOOP. ÜZÜM SİRKESİ 1000 ML,"61,00 TL"
70,TARİŞ KOOP. TAHİN 480 GR,"114,50 TL"
71,TARİŞ KOOP. SADE TAHİN HELVASI 200 GR,"53,25 TL"
72,TARİŞ KOOP.  KAKAOLU TAHİN HELVASI 200 GR,"56,00 TL"
73,TARİŞ KOOP. NAR EKŞİSİ CAM ŞİŞE 250 ML,"165,00 TL"
74,TARİŞ KOOP. KUŞ LOKUMU 150 GR,"51,50 TL"
75,TARİŞ KOOP. HURMA EZMELİ FINDIKLI ENERJİ BAR 30 GR,"44,50 TL"
76,TARİŞ KOOP. ELMA SİRKESİ 1000 ML,"46,00 TL"
77,TARİŞ KOOP. BİSKÜVİ ARASI HELVA 35 GR,"19,90 TL"
78,TARİŞ KOOP. BEYAZ SİRKE 1000 ML,"27,50 TL"
79,TARİŞ KOOP. BALSAMİK SİRKE 250 ML,"192,00 TL"
80,TARİŞ KOOP. ANTEP FISTIKLI ENERJİ BAR 30 GR,"64,75 TL"
81,TARİŞ KOOP. BADEMLİ KROKAB 40 GR,"35,00 TL"
82,ZİNDE KOOP. GLUTENSİZ KEÇİBOYNUZLU - PORTAKALLI ÇİKOLATA 300 GR,"169,00 TL"
83,ZİNDE KOOP. GLUTENSİZ DENİZ TUZLU FISTIK EZMESİ 300 GR,"119,00 TL"
84,FİSKOBİRLİK DEMLİK POŞET ÇAY 100'LÜ,"107,90 TL"
85,JUMBO TOST EKMEĞİ 730 GR,"80,00 TL"
86,YEŞİLAĞAÇ KOOP. (BARDAKTA) ÇİKOLATALI BEYPAZARI KURUSU  100 GR,"44,50 TL"
87,YEŞİLAĞAÇ KOOP. (BARDAKTA) ÇÖREKOTLU BEYPAZARI KURUSU  100 GR,"44,50 TL"
88,YEŞİLAĞAÇ KOOP. (BARDAKTA) TEREYAĞLI BEYPAZARI KURUSU  100 GR,"38,00 TL"
89,FİSKOBİRLİK SÜTLÜ FINDIK KREMA 400 GR,"69,90 TL"
90,FİSKOBİRLİK VAKUMLU FINDIK 250 GR,"382,00 TL"
91,EGE KADIN KOOP. GOJİ BERRY REÇEL %95 MEYVE 290 GR,"169,90 TL"
92,YEŞİLAĞAÇ EKŞİ MAYALI KÖY SOMUNU 400 GR,"45,00 TL"
93,KUTLUDÜĞÜN EKŞİ MAYALI EKMEK 800 GR,"79,50 TL"
94,ZİNDE KOOP. GLUTENSİZ KEÇİBOYNUZU UNU 250 GR,"93,00 TL"
95,GLUTENSİZ KARABUĞDAY EKMEĞİ 500 GR,"119,50 TL"
96,YEŞİLAĞAÇ KOOP. KUŞBURNU MARMELATI 430 GR,"149,00 TL"
97,BOĞAZLIYAN KOOP. YEŞİL MERCİMEK 1000 GR,"84,75 TL"
98,POLATLI ZİRAAT ODASI NOHUT 2000 GR,"107,00 TL"
99,ZİNDE KOOP. ZERO ŞEKERSİZ KEÇİBOYNUZLU FINDIK KREMA 300 GR,"148,00 TL"
100,ZİNDE KOOP. YABANİ ELMA SİRKESİ 500 ML,"89,00 TL"
101,ZİNDE KOOP. YABANİ ALIÇ SİRKESİ 500 ML,"89,00 TL"
102,ZİNDE KOOP. VİŞNE SUYU 250 ML,"46,25 TL"
103,ZİNDE KOOP. ÜZÜM SİRKESİ 500 ML,"89,00 TL"
104,ZİNDE KOOP. TOZ ZERDEÇAL 100 GR,"47,00 TL"
105,ZİNDE KOOP. TOZ ZENCEFİL 100 GR,"66,00 TL"
106,ZİNDE KOOP. TANE ZERDEÇAL 100 GR,"46,50 TL"
107,ZİNDE KOOP. TANE ZENCEFİL 100 GR,"66,00 TL"
108,ZİNDE KOOP. ŞEFTALİ SUYU 250 ML,"43,00 TL"
109,ZİNDE KOOP. PORTAKAL SUYU 250 ML,"53,50 TL"
110,ZİNDE KOOP. PORTAKAL SUYU 1000 ML,"120,00 TL"
111,ZİNDE KOOP. KİDS MULTİVİTAMİN FINDIK KREMASI 300 GR,"169,00 TL"
112,ZİNDE KOOP. KIŞ ÇAYI 150 GR,"169,50 TL"
113,ZİNDE KOOP. KIRMIZI TOZ BİBER ACI 100 GR,"57,00 TL"
114,ZİNDE KOOP. KIRMIZI PUL BİBER (İpek) 100 GR,"79,90 TL"
115,ZİNDE KOOP. KAYA TUZU SOFRALIK İNCE 1000 GR,"69,50 TL"
116,ZİNDE KOOP. KARIŞIK MEYVE SUYU 1000 ML,"105,00 TL"
117,ZİNDE KOOP. FINDIK PARÇACIKLI SÜTLÜ KREMASI 200 GR,"98,00 TL"
118,ZİNDE KOOP. ELMA SUYU 250 ML,"43,00 TL"
119,ZİNDE KOOP. ÇUBUK TARÇIN 100 GR,"102,50 TL"
120,ZİNDE KOOP. BADEM KREMASI 200 GR,"148,50 TL"
121,ZİNDE KOOP. ANTEP FISTIĞI KREMASI 200 GR,"157,00 TL"
122,ZİNDE KOOP. KAYISI SUYU 250 ML,"43,00 TL"
123,YEŞİLAĞAÇ KOOP. GÜL REÇELİ 450 GR,"63,50 TL"
124,YEŞİLAĞAÇ KOOP. VİŞNE REÇELİ 450 GR,"86,50 TL"
125,YEŞİLAĞAÇ KOOP. ÖZEL KARIŞIK KURUYEMİŞ 250 GR,"99,00 TL"
126,YEŞİLAĞAÇ KOOP. LÜKS KARIŞIK KURUYEMİŞ 500 GR,"309,00 TL"
127,YEŞİLAĞAÇ KOOP. KARADUT REÇELİ 450 GR,"71,50 TL"
128,YEŞİLAĞAÇ KOOP. İNCİR REÇELİ 450 GR,"71,50 TL"
129,YEŞİLAĞAÇ KOOP. HAVUÇ REÇELİ 450 GR,"66,00 TL"
130,YEŞİLAĞAÇ KOOP. ÇİLEK REÇELİ 450 GR,"66,00 TL"
131,YENİFAKILI KOOP. TATLI BİBER SALÇASI 1000 GR,"155,50 TL"
132,YENİFAKILI KOOP.  ACI BİBER SALÇASI 1000 GR,"155,50 TL"
133,YAŞAMYOLU KOOP. ERİKLİ MEYVE TOPU KETENLİ 40 GR,"43,99 TL"
134,YAŞAMYOLU KOOP. ELMALI-ÜZÜM SUSAMLI  MEYVE TOPU 40 GR,"60,00 TL"
135,YAŞAMYOLU KOOP. ELMALI-ÜZÜMLÜ-CEVİZLİ MEYVE TOPU 40 GR,"60,00 TL"
136,TRAKYA BİRLİK  PET AYÇİÇEĞİ 5 LT,"459,90 TL"
137,TRAKYA BİRLİK  PET AYÇİÇEĞİ 2 LT,"199,90 TL"
138,TRAKYA BİRLİK  PET AYÇİÇEĞİ 1 LT,"109,00 TL"
139,"TRAKYA BİRLİK  PET AYÇİÇEĞİ 0,5 LT","57,50 TL"
140,SAMANDAĞ KOOP. BİBER REÇELİ 440 GR,"183,50 TL"
141,SAMANDAĞ KOOP. TURUNÇ REÇELİ 430 GR,"203,00 TL"
142,SAMANDAĞ KOOP. TATLI PUL BİBER 100 GR,"74,00 TL"
143,SAMANDAĞ KOOP. TATLI BİBER SALÇASI 700 GR,"189,90 TL"
144,SAMANDAĞ KOOP. KURU NANE 40 GR,"40,75 TL"
145,SAMANDAĞ KOOP. KEKİK 40 GR,"54,50 TL"
146,SAMANDAĞ KOOP. ÇİLEK REÇELİ 430 GR,"164,90 TL"
147,SAMANDAĞ KOOP. CEVİZ REÇELİ 750 GR,"299,00 TL"
148,ROLL SİYEZ BUĞDAYLI EKMEK 50 GR,"4,50 TL"
149,POLATLI ZİRAAT ODASI YEŞİL MERCİMEK 2000 GR,"142,00 TL"
150,POLATLI ZİRAAT ODASI PİLAVLIK BULGUR 2000 GR,"64,00 TL"
151,POLATLI ZİRAAT ODASI DERMASON FASULYE 2000 GR,"149,95 TL"
152,POLATLI ZİRAAT ODASI BALDO PİRİNÇ 2000 GR,"196,00 TL"
153,KONURCA KOOP. YEŞİL IZGARA ZEYTİN (290-320) 1150 GR,"259,00 TL"
154,KONURCA KOOP. GEMLİK YAĞLI SELE SİYAH 1000 GR (350-380),"204,00 TL"
155,KONURCA KOOP. GEMLİK YAĞLI SELE SİYAH (290-320),"241,50 TL"
156,KONURCA KOOP. EDREMİT YEŞİL ÇİZİK (320-350) 900 GR,"216,00 TL"
157,KONURCA KOOP. DOMAT BİBERLİ ZEYTİN (200-230) 900 GR,"259,00 TL"
158,FİSKOBİRLİK NUGA SÜTLÜ 350 GR,"135,00 TL"
159,FİSKOBİRLİK SÜTLÜ FINDIK DRAJE 100 GR,"195,00 TL"
160,FİSKOBİRLİK KAKAOLU FINDIK KREMASI 700 GR,"225,00 TL"
161,FİSKOBİRLİK FINDIK YAĞI 1 LT,"229,00 TL"
162,FİSKOBİRLİK BİTTER FINDIKLI 65 GR,"120,00 TL"
163,FİSKOBİRLİK BEYOĞLU SÜTLÜ ÇİKOLATA 60 GR,"113,00 TL"
164,FİSKOBİRLİK BEYOĞLU BİTTER 60 GR,"113,00 TL"
165,FİSKOBİRLİK BEYAZ FINDIKLI DRAJE 100 GR,"110,75 TL"
166,FİSKOBİRLİK ANTEP FISTIKLI KROKAN 30 GR,"99,00 TL"
167,EFELER KOOP. MARİNE ENGİNAR 360 GR,"241,50 TL"
168,EFELER KOOP. KESTANE ŞEKERİ 500 GR,"366,00 TL"
169,EFELER KOOP. BEBEK ENGİNAR 640 GR,"310,00 TL"
170,EFELER DİYARI CEVİZLİ İNCİR REÇELİ 400 GR,"216,00 TL"
171,EFELER DİYARI KURU DOLMALIK BİBER 32'Lİ,"222,00 TL"
172,EFELER DİYARI KURU BİBER 80 GR,"222,00 TL"
173,DENİZLİ KOOP. İNCİR CİPS 70 GR,"185,00 TL"
174,DENİZLİ KOOP. DUT KURUSU 80 GR,"115,00 TL"
175,ÇORBALIK KITIR 250 GR,"22,00 TL"
176,BALA KOOP. NOHUT UNU 500 GR,"75,90 TL"
177,BALA KOOP. MISIR UNU 500 GR,"48,00 TL"
178,BALA KOOP. KUNDURU BULGURU 1000 GR,"66,00 TL"
179,ANKAZEN PATLICAN EZME 275 GR,"103,50 TL"
180,ANKAZEN KURU DOMATES EZMESİ 275 GR,"116,00 TL"
181,ANKAZEN KAPYA BİBER SALATASI 250 GR,"103,50 TL"
182,ANKAZEN KAHVALTILIK KURUTULMUŞ DOMATES SOS 310 GR,"125,00 TL"
183,ANKAZEN MENEMEN SOS 460 GR,"84,90 TL"
184,ANKAZEN DOMATES SOS 460 GR,"79,90 TL"
185,ALAŞEHİR KOOP. YAPRAK CAM KAVANOZ 1000 GR,"219,00 TL"
186,ALAŞEHİR KOOP. YAPRAK VAKUMLU 500 GR,"143,00 TL"
187,AKANA KOOP. ÇİLEK REÇELİ  430 GR,"114,00 TL"
188,A.BACILARI PANCAR PEKMEZİ 400 GR,"154,00 TL"
189,EKŞİ MAYALI KARIŞIK TAHIL UNLU EKMEK (400 G),"55,00 TL"
190,EKŞİ MAYALI KARABUĞDAY UNLU EKMEK (500 G),"75,00 TL"
191,EKŞİ MAYALI ÇAVDARLI EKMEK (400 G),"55,00 TL"
192,DENIZLI KOOP. NANE 80GR,"102,00 TL"
193,ZINDE KOOP. İSOT 100GR,"57,00 TL"
194,ZINDE KOOP. SUSAM 100GR,"45,75 TL"
195,ZINDE KOOP. SARIMSAK 100GR,"59,00 TL"
196,ZINDE KOOP. TATLI TOZ BİBER 100GR,"57,00 TL"
197,ZINDE KOOP. KETEN TOHUMU 100GR,"35,00 TL"
198,ZINDE KOOP. BİBERİYE 100GR,"65,00 TL"
199,YAŞAMYOLU KOOP. ÇİLEK KURUSU 50GR,"126,00 TL"
200,YAŞAMYOLU KOOP. DOMATES TOZU 150GR,"88,99 TL"
201,DENIZLI KOOP. KARIŞIK MEYVE KURUSU (DOĞAL ÜRÜN) 150GR,"203,00 TL"
202,YEŞİLAĞAÇ KOOP. ÇİKOLATALI BEYPAZARI KURUS 350GR,"108,00 TL"
203,YARBAŞI KOOP. TUZLU KAVRULMUŞ KABUKSUZ YER FISTIĞI 250GR,"51,00 TL"
204,FİSKOBİRLİK KAKAOLU FINDIK KREMASI 350GR,"119,00 TL"
205,ZINDE KOOP. FISTIK EZMESİ ŞEKER İLAVESİZ 300GR,"111,00 TL"
206,ZİNDE KOOP. KEÇİBOYNUZLU FINDIK KREMASI 350GR,"115,00 TL"
207,ZINDE KOOP. ÇÖREK OTU 100GR,"52,00 TL"
208,ZINDE KOOP. KIMYON 100GR,"79,75 TL"
209,AKKAYA KÖYÜ AYAŞ DOMATES SALÇASI 680GR,"72,90 TL"
210,SAMANDAĞ KOOP. ACI BIBER SALÇASI 700GR,"189,00 TL"
211,YEŞİLAĞAÇ KOOP. BEYPAZARI KURUSU 400 GR (ADET),"84,00 TL"
212,ZINDE KOOP. FISTIK EZMESİ 300 GR,"71,50 TL"
213,YEŞİLAĞAÇ KOOP. ÇÖREKOTLU BEYPAZARI KURUSU 400 GR,"108,00 TL"
214,GLUTENSİZ GALETA UNU 500 GR (ADET),"159,50 TL"
215,DENİZLİ KOOP. PATLAYAN MISIR 1000 GR (ADET),"69,50 TL"
216,YAŞAMYOLU KOOP. ERİK KURUSU 100 GR (ADET),"82,25 TL"
217,ALAŞEHİR KOOP.ANTEP KARASI ÜZÜM 1000 GR (ADET),"429,00 TL"
218,YEŞİLAĞAÇ KOOP. PEKMEZ SUCUK 500 GR,"173,00 TL"
219,YEŞİLAĞAÇ KOOP. TUTMAÇ ÇORBALIK 1000 GR (ADET),"139,00 TL"
220,YEŞİLAĞAÇ KOOP. HAVUÇ LOKUMU 400 GR,"88,90 TL"
221,YEŞİLAĞAÇ KOOP. FINDIKLI PESTİL 400 GR,"117,25 TL"
222,YEŞİLAĞAÇ KOOP. DAMAT TATLISI 200 GR (ADET),"49,90 TL"
223,YEŞİLAĞAÇ KOOP. CEVİZLİ PESTİL 400 GR,"117,25 TL"
224,ÇEREZ 3'LÜ AVANTAJ PAKET 85 GR (ADET),"48,00 TL"
225,ANADOLU BACILARI TARHANA 500GR (ADET),"108,00 TL"
226,YEŞİLAĞAÇ KOOP. KAVRULMUŞ SADE SİYAH AYÇEKİRDEĞİ (500GR),"84,00 TL"
227,YEŞİLAĞAÇ KOOP. ÇİĞ SİYAH AYÇEKİRDEĞİ (250GR),"44,50 TL"
228,YEŞİLAĞAÇ KOOP. KAVRULMUŞ SADE KABAK ÇEKİRDEĞİ (500GR),"188,00 TL"
229,YEŞİLAĞAÇ KOOP. KAVRULMUŞ SADE KABAK ÇEKİRDEĞİ (250GR),"101,50 TL"
230,YEŞİLAĞAÇ KOOP. KABARIK PİŞMANİYE (400GR),"73,00 TL"
231,YEŞİLAĞAÇ KOOP. FİNCAN PİŞMANİYE (250GR),"55,50 TL"
232,YEŞİLAĞAÇ KOOP. ÇİĞ KABAK ÇEKİRDEĞİ (250GR),"92,00 TL"
233,ANADOLU BACILARI KEMALPAŞA TATLISI (250GR),"152,00 TL"
234,EKŞİ MAYALI SİYEZ UNLU EKMEK (400G),"55,00 TL"
235,EKŞİ MAYALI TAŞ FIRIN EKMEĞİ (750G),"60,00 TL"
236,EKŞİ MAYALI TAM BUĞDAY UNLU KÖY EKMEĞİ (400G),"46,00 TL"
237,GLUTENSİZ SADE POĞAÇA  2'Lİ PAKET (180 Gr),"45,00 TL"
238,ZINDE KOOP. GLUTENSİZ BADEM EZMESİ 280 GR,"216,00 TL"
239,GLUTENSİZ ÜZÜMLÜ KEK 2’Lİ PAKET (150 Gr),"50,00 TL"
240,GLUTENSİZ FINDIKLI KEK 2'Lİ PAKET (150 Gr),"60,00 TL"
241,YARBAŞI KAVRULMUŞ TUZLU YER FISTIĞI 500 GR,"95,00 TL"
242,YARBAŞI KAVRULMUŞ TUZLU YER FISTIĞI 1000 GR,"178,00 TL"
243,TUZLU KURABİYE 250 GR,"80,00 TL"
244,GLUTENSİZ UN 1KG,"110,00 TL"
245,GALETA UNU 500 GR,"40,00 TL"
246,ÇEREZ TAM BUĞDAY UNLU 30 GR,"18,50 TL"
247,ROLL TAM BUĞDAY UNLU EKMEK 50 Gr,"5,50 TL"
248,ROLL NORMAL EKMEK 50 GR,"4,00 TL"
249,ROLL TUZ İLAVESİZ EKMEK 50 GR,"4,50 TL"
250,ROLL KEPEKLİ EKMEK 50 GR,"4,50 TL"
251,GLUTENSİZ EKMEK 250 GR,"34,50 TL"
252,ÇEREZ SADE DOLGULU 40 GR,"19,50 TL"
253,ÇEREZ KAKAOLU DOLGULU 40 GR,"20,00 TL"
254,ÇEREZ ACI BİBER AROMALI 30 GR,"18,50 TL"
255,ROLL ÇAVDARLI EKMEK 50 GR,"5,50 TL"
256,ALAŞEHİR KOOP. SULTANİYE ÜZÜM 500 GR,"173,00 TL"
257,YEŞİLAĞAÇ KOOP. TARHANA 1000 GR,"144,00 TL"
258,TATLI KURABİYE 250 GR,"85,00 TL"
259,FİLİZ ÇAY 1000GR,"235,00 TL"
260,ÖZEL TİREBOLU ÇAYI 500GR,"129,25 TL"
261,ÖZEL TİREBOLU ÇAYI 1000G,"254,00 TL"
262,YEŞİLAĞAÇ SADE ERİŞTE 1000 GR,"144,00 TL"
263,YEŞİLAĞAÇ KOOP. SEBZELİ ERİŞTE 500 GR,"83,00 TL"
264,KEYİF ÇAY 1000GR,"221,00 TL"
265,KEYİF ÇAY 500GR,"113,00 TL"
266,EXPORT ÇAY 1000GR,"246,00 TL"
267,GRİSİNİ SUSAMLI 175 GR,"38,50 TL"
268,EXPORT ÇAY 500GR,"125,00 TL"
269,FİLİZ ÇAY 500GR,"119,50 TL"
270,ÇEREZ YERFISTIĞI AROMALI 30 GR,"18,50 TL"
271,GLUTENSİZ SİMİT 100 GR,"30,00 TL"
272,YEŞİLAĞAÇ KOOP. TARHANA 500 GR,"83,00 TL"
273,KIZILCAHAMAM KOOP. TORTİLLA 540 G (30 CM-6 ADET),"59,90 TL"
274,KIZILCAHAMAM KOOP. TORTİLLA 420 G (25 CM-6 ADET),"54,90 TL"
275,KIZILCAHAMAM KOOP. TORTİLLA 350 G  (15 CM-10 ADET),"59,90 TL"
276,YAŞAMYOLU KOOP. ELMA KURUSU 50 GR,"60,00 TL"
277,EGE KADIN KOOP. KURUTULMUŞ ARONYA 100 GR,"102,00 TL"
278,EGE KADIN KOOP.  KURUTULMUŞ GOJİ BERRY 100 GR,"102,00 TL"
279,BALA KOOP. YEŞİL MERCİMEK UNU 500 GR,"69,50 TL"
280,ZİNDE KOOP. ZERO ŞEKER İLAVESİZ KUŞBURNU MARMELAT 450 GR,"171,00 TL"
281,TARİŞ KOOP. CEVİZLİ SUCUK 80 GR,"27,50 TL"
282,EGE KADIN KOOP. ARONYA REÇELİ %95 MEYVE 290 GR,"169,90 TL"
283,GLÜTENSİZ CEVİZLİ BAKLAVA 300 GR,"235,00 TL"
284,GLÜTENSİZ FISTIKLI BAKLAVA 300 GR,"275,00 TL"
285,GLÜTENSİZ PEYNİRLİ SU BÖREĞİ 250 GR,"156,00 TL"
286,GLÜTENSİZ KIYMALI SU BÖREĞİ 300 GR,"170,00 TL"
287,ORGANİK TAM BUĞDAY EKMEĞİ 500 GR,"59,50 TL"
288,ALTINKADIN KOOP. YÜZÜK MAKARNA 500 GR,"26,75 TL"
289,ALTINKADIN KOOP. FİYONK MAKARNA 500 GR,"26,75 TL"
290,ALTINKADIN KOOP. ÇUBUK MAKARNA 500 GR,"26,75 TL"
291,ZİNDE KOOP. FINDIK EZMESİ 300 GR,"164,25 TL"
292,ANKAZEN ARONYA MARMELAT 220 GR,"115,00 TL"
293,A.BACILARI PANCARLI HAVUÇ SİRKESİ 750 GR,"99,00 TL"
294,ALTINKADIN KOOP. MİDYE MAKARNA SADE 500 GR,"25,90 TL"
295,ALTINKADIN KOOP. BORU MAKARNA 500 GR,"26,75 TL"
296,AKANA KOOP. ÇİĞ SUSAM TAHİNİ 470 GR,"174,50 TL"
297,AKANA KOOP. ŞEFTALİ MARMELATI 430 GR,"114,00 TL"
298,AKANA KOOP. OKALİPTUS MACUNU 230 GR,"125,00 TL"
299,ZINDE KOOP. KAKAOLU FINDIK EZMESI 330GR,"189,00 TL"
300,ZINDE KOOP. KREP PARÇACIKLI FINDIK EZMESI 300GR,"152,00 TL"
301,KEPEKLİ GRİSSİNİ 175GR,"38,00 TL"
302,GRİSİNİ ÇÖREKOTLU 175GR,"38,50 TL"
303,YEŞİLAĞAÇ KOOP. TAM TEREYAĞLI BEYPAZARI KURUSU 400 GR,"120,00 TL"
304,GLUTENSİZ PEYNİRLİ POĞAÇA 2'Lİ PAKET (180 Gr),"50,00 TL"
305,GRİSİNİ SADE 175 GR,"36,00 TL"
306,KINALIELLER KOOP. EV ERİŞTE 500 GR,"69,50 TL"
