product_name,price
KINALIELLER KOOP. GLUTENSİZ ARPA ŞEHRİYE 400 GR,"99,00 TL"
KINALIELLER KOOP. GLUTENSİZ PENNE MAKARNA 400 GR,"99,00 TL"
KINALIELLER KOOP. GLUTENSİZ BURGU MAKARNA 400 GR,"99,00 TL"
KINALIELLER KOOP. GLUTENSİZ DİRSEK MAKARNA 400 GR,"99,00 TL"
KIZILCAHAMAM KOOP. TORTİLLA 540 G (30 CM-6 ADET),"59,90 TL"
KIZILCAHAMAM KOOP. TORTİLLA 420 G (25 CM-6 ADET),"54,90 TL"
KIZILCAHAMAM KOOP. TORTİLLA 350 G  (15 CM-10 ADET),"59,90 TL"
EKŞİ MAYALI SÜTLÜ EKMEK 500 G,"50,00 TL"
EKŞİ MAYALI TRABZON EKMEĞİ 650 G,"69,00 TL"
EKŞİ MAYALI KIBRIS BULLA EKMEĞİ 500 G,"57,50 TL"
EKŞİ MAYALI AFYON PATATESLİ KÖY EKMEĞİ 650 G,"75,00 TL"
ŞAMPİYON EKMEK YER FISTIKLI 50 GR,"11,00 TL"
6'LI JUMBO HAMBURGER EKMEĞİ 110 GR (6X110),"65,00 TL"
6'LI JUMBO SANDVİÇ EKMEĞİ 110 GR (6X110),"65,00 TL"
YAŞAMYOLU KOOP. ELMA KURUSU 50 GR,"60,00 TL"
YAŞAMYOLU KOOP. ELMALI-HİNDİSTAN CEVİZLİ MEYVE TOPU 40 GR,"60,00 TL"
ZİNDE KOOP. GLUTENSİZ OMEGA 3 KEÇİBOYNUZU ÇİKOLATA 300 GR,"169,00 TL"
ZİNDE KOOP. GLUTENSİZ KEÇİBOYNUZLU - PORTAKALLI ÇİKOLATA 300 GR,"169,00 TL"
ZİNDE KOOP. GLUTENSİZ DENİZ TUZLU FISTIK EZMESİ 300 GR,"119,00 TL"
JUMBO TOST EKMEĞİ 730 GR,"80,00 TL"
YEŞİLAĞAÇ KOOP. (BARDAKTA) ÇİKOLATALI BEYPAZARI KURUSU  100 GR,"44,50 TL"
YEŞİLAĞAÇ KOOP. (BARDAKTA) ÇÖREKOTLU BEYPAZARI KURUSU  100 GR,"44,50 TL"
YEŞİLAĞAÇ KOOP. (BARDAKTA) TEREYAĞLI BEYPAZARI KURUSU  100 GR,"38,00 TL"
YEŞİLAĞAÇ EKŞİ MAYALI KÖY SOMUNU 400 GR,"45,00 TL"
KUTLUDÜĞÜN EKŞİ MAYALI EKMEK 800 GR,"79,50 TL"
GLÜTENSİZ CEVİZLİ BAKLAVA 300 GR,"235,00 TL"
GLÜTENSİZ FISTIKLI BAKLAVA 300 GR,"275,00 TL"
GLÜTENSİZ PEYNİRLİ SU BÖREĞİ 250 GR,"156,00 TL"
GLÜTENSİZ KIYMALI SU BÖREĞİ 300 GR,"170,00 TL"
ZİNDE KOOP. GLUTENSİZ KEÇİBOYNUZU UNU 250 GR,"93,00 TL"
GLUTENSİZ KARABUĞDAY EKMEĞİ 500 GR,"119,50 TL"
YAŞAMYOLU KOOP. ERİKLİ MEYVE TOPU KETENLİ 40 GR,"43,99 TL"
YAŞAMYOLU KOOP. ELMALI-ÜZÜM SUSAMLI  MEYVE TOPU 40 GR,"60,00 TL"
YAŞAMYOLU KOOP. ELMALI-ÜZÜMLÜ-CEVİZLİ MEYVE TOPU 40 GR,"60,00 TL"
ROLL SİYEZ BUĞDAYLI EKMEK 50 GR,"4,50 TL"
