Category,Product Name,Price,Date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Banyo,REAL STONE AURA 80 GRANİT LAVABO,3578.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,REAL STONE AVOKADO GRANİT BANYO LAVABOSU,9524.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,RULOPAK KAGIT HAVLU DİSPANSERİ 400 LÜ 304 KLT BEY.,1100.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Real Stone FLATSTONE ETAJERLİ GRANİT BANYO LAVABOSU,14189.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Real Stone PURE Etajerli Granit Banyo Lavabo,14189.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Real Stone ZENITH 80 Etajerli Gri Granit Banyo Lavabosu 80x45,4200.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Real Stone ZENITH 80 Etajerli Siyah Granit Banyo Lavabosu 80x45,4000.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Real Stone Zenıth 80 Etajerli Cappuccino Granit Banyo Lavabosu 80x45 Cappuccino,4200.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,RealStone AURA 65 GRANİT LAVABO,4000.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA 150-170 CM ÖRGÜLÜ DUŞ SPİRALİ- Blister,343.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA 18X18 2 KATLI KÖŞE ŞAMPUANLIK MAT SİYAH,796.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA 54300 SİLVER DUŞ HORTUMU,522.62,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA BİANCO ASKILI DUŞ SETİ,499.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA BİANCO DUŞ BAŞLIĞI - BLİSTER AMBALAJ,299.87,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA BİANCO DUŞ BAŞLIĞI 55230,564.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA CARISMO DUŞ BAŞLIĞI BLİSTER AMBALAJ,416.89,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA CARİSMO DUŞ ASKILI SETİ 52045,878.26,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA DÜZ TUTUNMA BARI 30 CM,682.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA ECON DUŞ BAŞLIĞI (BLİSTER AMBALAJ),338.26,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA HİLL TETRA SÜRGÜLÜ DUŞ SETİ,4199.89,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA MAKYAJ AYNASI MAFSALLI,1322.83,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA MARE DİŞ FIRÇALIĞI,899.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA MARE TUVALET KAĞITLIĞI,463.42,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA MULTİ TAHARET MUSLUĞU,580.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM BORNOZ ASKILIK İKİLİ (ALTIN),359.26,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM KAGIT HAVLULUK (KAPAKSIZ),720.86,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM KAGIT HAVLULUK KAPAKSIZ MAT SİYAH,884.86,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM KAPAKLI TUVALET KAĞITLIĞI MAT SİYAH,945.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM KAĞIT HAVLULUK KAPAKLI MAT SİYAH,842.92,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM TUVALET KAĞITLIĞI,539.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM UZUN HAVLULUK,757.89,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM UZUN HAVLULUK (ALTIN),750.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM YUVARLAK HAVLULUK,532.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PREMİUM YUVARLAK HAVLULUK (ALTIN),522.86,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA PRİMA 3LÜ SET ASKILIK (MAT SİYAH),345.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA RAIN TETRA 53243-2M TEPE DUŞ SETI,2444.46,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA RAİN PLUS TETRA SÜRGÜLÜ DUŞ SETİ 53236,2322.79,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA RAİN PRATİK 1F SÜRGÜLÜ DUŞ SETİ,1768.98,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA RAİN PRATİK BİANCO DUŞ SETİ 5F-53270,1683.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA SIVI SABUNLUK 1000 ML,1355.0,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA SIVI SABUNLUK 500 ML,399.86,2026-05-16,05,0.0,14.915507529601113,14.915507529601113,14.915507529601113
Banyo,TEMA SPİRAL UZAYAN BORU 75 CM,257.9,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA SÜRGÜLÜ SPİRAL TAKIMI BİANCO,964.45,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA TEL SÜNGERLİK 20X10 74034,431.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA TEL SÜNGERLİK 3 LÜ 18X18,1195.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA TEL SÜNGERLİK 30X15 DERİN,684.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,TEMA TONDO DUŞ BAŞLIGI 55210,459.96,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,Tema 52035 Tetra Askılı Duş Seti,693.89,2026-05-16,05,0.0,0.0,,
Banyo,Tema 53242 Rain Carismo Tepe Duş Seti,2206.89,2026-05-16,05,0.0,0.0,0.0,0.0
Banyo,VERSUS GÖMME REZ.SET MKR CAPSULE + V200 S.V,7900.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,AR Moni 102108906 Lavabo Bataryası,1964.87,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ARTEMA FOLD S LAVABO BATARYASI YÜKSEK,9500.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA DALİA BANYO BATARYASI,4389.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA DALİA EVİYE BATARYASI 102118354,3756.96,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA DALİA MAFSALLI EVİYE BATARYASI 102118144,9000.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA DALİA YÜKSEK TİP LAVABO BATARYASI 102188114,5393.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA LİA BANYO BATARYASI,4353.96,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA PINAR ARA TAHARET MUSLUĞU,894.86,2026-05-16,05,0.0,0.0,4.174621653084984,4.174621653084984
Bataryalar,ECA PURITY BANYO BATARYASI,6200.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA SPYLOS BANYO BATARYASI 102102494,4998.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA TİERA BANYO BATARYASI,6092.78,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA TİERA EVİYE BATARYASI,6548.87,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ECA ÇİFT AKIŞLI (DUAL FLOW) EVİYE BATARYASI,8662.96,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,GMS BK233 Mozaik Arıtma Çıkışlı Batarya,4987.86,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Gms OMG106 Duvardan Aplike Mutfak Bataryası,2704.98,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Gms Çağla Mix Üstten Borulu Aplike Eviye Bataryası,2231.98,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,GÜVEN 9601 SAFİR MİX LAVABO BATARYASI,2059.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,GÜVEN SAFİR KUGU LAVABO BATARYASI,1460.25,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,GÜVEN SAFİR KUĞU EVİYE BATARYASI,1488.98,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,GÜVEN SAFİR MİX BANYO BATARYASI,2580.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,ICON EVİYE BATARYASI,9942.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE  S100 UZUN MUSLUK,1038.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE KARİNA BANYO BATARYASI (FIRÇALANMIŞ NİKEL),14992.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE KARİNA BANYO BATARYASI KROM,12000.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE MARE S BANYO BATARYASI 410200504992,3233.24,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE MARE S DÖNER BORULU LAVABO BATARYASI,2374.79,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE S100 KISA MUSLUK,1002.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE SEMPRE PLUS MUTFAK BATARYASI,4989.0,2026-05-16,05,0.0,0.0,0.0,
Bataryalar,KALE TANDEM BANYO BATARYASI BEYAZ,5779.8,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM BANYO BATARYASI FIRÇALANMIŞ NİKEL,4845.96,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM BANYO BATARYASI R.GOLD,5293.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM BANYO BATARYASI SİYAH,3969.58,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM DÖNER MUTFAK BATARYASI BEYAZ,4898.4,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM DÖNER MUTFAK BATARYASI F.NİKEL,4346.92,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM DÖNER MUTFAK BATARYASI ROSE GOLD,4524.92,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM DÖNER MUTFAK BATARYASI SİYAH,3467.8,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TANDEM LAVABO BATARYASI ROSE GOLD,3792.99,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE TOI MUTFAK BATARYASI KROM,5899.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE VİCTORİAN ANKASTRE LAVABO BATARYASI,11413.6,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,KALE VİCTORİAN LAVABO BATARYASI (3 DELİKLİ)ALTIN,14952.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,MİNA BANYO BATARYASI,12345.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,NİTA ESNEK ÇIKIŞ UÇLU EVİYE BATARYASI SİYAH,5497.43,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,PINAR KISA MUSLUK SÜZGEÇLİ,1250.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Real Stone BT003 Göksu L Kuğu Eviye Bataryası Krom,8396.25,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Real Stone HERA Spiralli 3 Fonksiyonlu Eviye Bataryası,11180.92,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Real Stone Martis Arıtmalı Spiralli Krom Eviye Bataryası,16690.0,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Real Stone SÜMELA SPİRALLİ EVİYE BATARYASI,7220.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,Real Stone Vesta Tek Gövde Eviye Bataryası,6889.96,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,RealStone Abant Arıtmalı Kuğu Mutfak Bataryası,8660.9,2026-05-16,05,0.0,0.0,0.0,0.0
Bataryalar,TEMA CROSS TAHARET MUSLUĞU,574.89,2026-05-16,05,0.0,0.0,6.488719297595667,6.488719297595667
Bataryalar,TEMA PRİMA TAHARET MUSLUĞU,312.48,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,AKÇALI SPREY 306 BOYA 400 ML GRİ,269.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,AKÇALI SPREY 324 BOYA 400 ML BONCUK MAVİ,259.88,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,AKÇALI SPREY 325 BOYA 400 ML KAHVE,268.96,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,AKÇALI SPREY 702 OTO JANT BOYASI 400 ML,277.98,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,AKÇALI SPREY 902 BOYA 400 ML ALÜMİNYUM,308.31,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,JOTUN FENOMASTIC TAVAN 10 KG,1537.89,2026-05-16,05,0.0,0.0,0.0,43.74147116552949
Boya,JOTUN FENOMASTIC TAVAN 4KG,1100.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,"JOTUN FENOMASTIC İPEK MAT BASE A 13,5 LT",3496.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,"JOTUN FENOMASTIC İPEK MAT BASE A 2,5 LT",1350.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,JOTUN JOTASHIELD TOPCOAT SILK BASE A 15 LT,9600.0,2026-05-16,05,0.0,0.0,75.02023671487017,
Boya,"JOTUN JOTASHIELD TOPCOAT SILK BASE A 2,5 LT",1996.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,JOTUN JOTASHIELD TOPCOAT SILK BASE B 15 LT,5485.08,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,JOTUN JOTASHIELD TOPCOAT SILK BASE C 15 LT,8796.98,2026-05-16,05,0.0,0.0,60.38015853916442,60.38015853916442
Boya,"JOTUN JOTASHIELD TOPCOAT SILK BASE C 2,5 LT",3950.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,MOTİP ISIYA DAYANIKLI SİYAH BOYA 400 ML,421.89,2026-05-16,05,0.0,1.1823676132003087,1.1823676132003087,1.1823676132003087
Boya,NOVAX SPREY BOYA 200 ML KIRMIZI,128.0,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,"ÇBS PLASSOFT BEYAZ 7,5 LT",963.59,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,"ÇBS SATEN AQUA BEYAZ 2,5 LT",544.96,2026-05-16,05,0.0,0.0,0.0,0.0
Boya,"ÇBS TRUVA YAT VERNİK 0,75 ML",2500.0,2026-05-16,05,0.0,0.0,495.29478997999814,495.29478997999814
Boya,"ÇBS UNIVERSAL ASTAR 7,5 LT BEYAZ",683.51,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,AR Moni 102108906 Lavabo Bataryası,1964.87,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,BEGÜSA NEVRA 2 Lİ SİYAH TEPSİLİ SARKIT AVİZE,1000.0,2026-05-16,05,0.0,62.628069604813795,62.628069604813795,62.628069604813795
Ev Yaşam,GMS SIRMA MİX UZUN MUSLUK SR235,522.66,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,PROCESS OPENAKS HALATLI EMNİYET KİLİDİ,350.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,PRİMANOVA BADE DİŞ FIRÇALIK,214.9,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,PRİMANOVA BADE SABUNLUK,225.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,PRİMANOVA LENOX TUVALET FIRÇASI KIRMIZI E34,296.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,Real Stone Steep 45×40 Siyah Granit Mutfak Eviyesi,3524.89,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,SARAYLI LADY E.CAPRİCE KURUTMALIK KANATLI,899.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,SARAYLI LADY E.CAPRİCE KURUTMALIK MANDALLI,1250.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEKA DLV 985 LB DAVLUMBAZ KAHVE,33000.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEKA HAK 625 BK SİYAH FIRIN,18900.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEKA HAK 625 WH MULTİFONKSİYONEL FIRIN,14811.99,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEKA HAK 627 WH MULTİFONKSİYONEL FIRIN,17800.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEKA HE 715 BK MULTİFONKSİYONEL FIRIN,21500.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,"TEKA NERİSSA 60 KUM.SIZ MİKRO KETEN SOL 1,5 GÖZ",3999.0,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEMA PREMİUM KAGIT HAVLULUK KAPAKSIZ MAT SİYAH,884.86,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEMA PRİMA 3LÜ SET ASKILIK,486.89,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,TEMA PRİMA 3LÜ SET ASKILIK (MAT SİYAH),345.96,2026-05-16,05,0.0,0.0,0.0,0.0
Ev Yaşam,WD-40 PROBLEM ÇÖZÜCÜ 200 ML,344.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE ALMİLA GRANİT EVİYE,8506.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE K003 DIDYMA 77 GRANİT EVİYE,7365.4,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE K013 GORDION 77 GRANİT EVİYE,7806.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE P010 ASSOS 76 XL GRANİT EVİYE,7796.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE P011 ASSOS 86 XL GRANİT EVİYE,7796.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE P012 EFES 100 GRANİT EVİYE,7796.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE P015 LOADIKYA 100 XL GRANİT EVİYE,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REAL STONE STEEP 50X40 GRANİT EVİYE,4650.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,REALSTONE STEEP 40x40 GRİ GRANİT MUTFAK EVİYESİ,4400.26,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Antrasit Granit Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Beyaz Granit Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Gri Granit Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Kapuçino Granit Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Siyah Granit Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real P014 LOADİKYA 86 XL Siyah Krem Mutfak Eviyesi 86X50 cm,8550.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone Angel Granit Akıllı Eviye Seti Antrasit 60x49 Cm,22423.93,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone Angel Granit Akıllı Eviye Seti Beyaz 60x49 Cm,24288.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone Angel Granit Akıllı Eviye Seti Gri 60X49 Cm,24408.9,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone Hermes Granit Akıllı Eviye Seti Antrasit 75.5X47 Cm,21680.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone Hermes Granit Akıllı Eviye Seti Siyah 75.5X47 Cm,24200.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone K002 Didym 60 Antrasit Granit Tezgah Ustu Eviye 60X53 Cm,6648.35,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone K012 Gordion 60 Siyah Granit Mutfak Eviyesi 60×47.5 cm,6831.59,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,"Real Stone Likya 75,5x47 Cm Beyaz Granit Mutfak Eviyesi",8505.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,"Real Stone Likya 75,5x47 Cm Granit Mutfak Eviyesi",8085.0,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone P018 Bergama Granit Evye Siyah 66.5 x 45.5 Cm Tezgah Üstü-Altı,8759.96,2026-05-16,05,0.0,0.0,0.0,0.0
Eviye,Real Stone P021 Esila Çift Gözlü Antrasit Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,2026-05-16,05,0.0,0.0,0.0,0.0
