product_name,price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
AYAR METAL YAPRAK TIRMIĞI AYARLI,699.0,05,0.0,0.0,,0.0
Abant 8X37 CM PAKET ÇİÇEK TOPRAĞI 5 LT,60.9,05,0.0,0.0,,0.0
BAHÇE SULAMA SET.8 FONK.MEŞEM,1087.96,05,0.0,0.0,,0.0
BARET AYARLI VİDALI BEYAZ,280.0,05,0.0,0.0,0.0,0.0
BARET AYARLI VİDALI SARI,195.0,05,0.0,0.0,0.0,0.0
BEGÜSA NEVRA 2 Lİ SİYAH TEPSİLİ SARKIT AVİZE,1000.0,05,0.0,0.0,0.0,62.628069604813795
BOSCH EASY IMPACT 600 DARBELİ MATKAP,2080.99,05,0.0,0.0,-2.79790180719234,-2.79790180719234
BOSCH GBH 180-LI ÇİFT AKÜLÜ 4 AH KIRICI DELİCİ,19788.23,05,0.0,0.0,0.0,0.0
BOSCH GBH 2-26 DRE KIRICI DELİCİ,9804.96,05,0.0,0.0,0.0,0.0
BOSCH GBH 2-28 KIRICI DELİCİ,11343.96,05,0.0,,,0.0
BOSCH GCO 14-24 J PROFİL KESME,18300.0,05,0.0,0.0,0.0,0.0
BOSCH GEX 125-1 AE EKSANTRİK ZIMPARA MAKİNASI,6035.64,05,0.0,0.0,0.0,0.0
BOSCH GHO 6500 PLANYA,6525.96,05,0.0,0.0,0.0,0.0
BOSCH GKS 190 DAİRE TESTERE 153.98.01.006,6411.96,05,0.0,0.0,0.0,0.0
BOSCH GPO 14 CE POLİSAJ MAK.150MM 1400 W,7560.76,05,0.0,0.0,0.0,0.0
BOSCH GSH 11 E KIRICI,29832.84,05,0.0,0.0,0.0,0.0
BOSCH GSR 12V-30 ÇİFT AKÜLÜ 2 AH VİDALAMA MAKİNESİ,7985.62,05,,0.0,0.0,0.0
BOSCH GSR 180-LI 2 AH AKÜLÜ VİDALAMA MAKİNESİ,7380.9,05,0.0,0.0,0.0,0.0
BOSCH GWS 7-115 AVUÇ TAŞLAMA 720 W,3366.96,05,0.0,0.0,0.0,0.0
BOSCH GWS 750-115 AVUÇ TAŞLAMA 750 W,3046.34,05,0.0,0.0,0.0,0.0
BOSCH GWS 9-115 AVUÇ TAŞLAMA 900 W,4633.48,05,0.0,0.0,0.0,0.0
BOSCH PANTER TESTERE FLEXFOR METAL S1122AF,354.29,05,0.0,0.0,0.0,0.0
BOSCH PTK 3.6 LI AKÜLÜ ZIMBALAMA MAK.,2724.98,05,0.0,0.0,0.0,0.0
BOSCH UNIVERSAL GARDEN 3000 YAPRAK ÜFLEME VE TOPL.,5549.18,05,0.0,0.0,0.0,0.0
BOSCH UNİVERSAL GRİND 750- 115 TAŞLAMA MAKİNESİ,2145.96,05,0.0,0.0,0.0,0.0
Bosch 603947000 Easypump Akülü Hava Kompresörü,3066.0,05,0.0,0.0,0.0,0.0
Bosch AdvancedShear 18V-10 Akülü Çim Biçme Makası,6594.32,05,0.0,0.0,0.0,0.0
Bosch EasyAquatak 120 1500 W Basınçlı Yıkama Mak.,5000.0,05,0.0,0.0,0.0,0.0
Bosch EasyPrune Şarjlı Budama Makası,4031.92,05,0.0,0.0,0.0,0.0
Bosch EasyRotak 06008A6303 32-235 Çim Biçme Makine,5162.7,05,0.0,0.0,0.0,0.0
Bosch GBH 2-28 880 W  KIRICI DELİCİ,11393.6,05,0.0,0.0,0.0,0.0
Bosch GSB 185 Li Aküsüz Darbeli Matkap + Yedek Akü,6126.64,05,0.0,0.0,0.0,0.0
Bosch GSR 18V-50 2.0Ah Çift Akülü Delme Vidalama M,8625.96,05,,0.0,0.0,0.0
Bosch Universal 06033E0000 Brush Yüzey Temizleme M,1937.47,05,0.0,0.0,0.0,0.0
Bosch UniversalHedgeCut 50 Çit Budama Makinesi,6656.89,05,0.0,0.0,0.0,0.0
Bosch X-Line 33 Parça Delme ve Vidalama Seti,796.89,05,0.0,0.0,0.0,0.0
CANDAN PPC-42 PLASTİK BORU MAKASI PPRC 16-42 Mm,735.69,05,0.0,0.0,,0.0
"CATPOWER CATE5102 AKÜLÜ VİDALAMA 20W 1,5AH",2800.0,05,0.0,0.0,0.0,0.0
CMC-TOOLS 42 MM PVC BORU KESME MAKASI GRİ,362.96,05,0.0,0.0,,0.0
DAYSON OTO MASTİK EXTRA 280 GR BEYAZ,275.98,05,0.0,0.0,,0.0
DAYSON OTO MASTİK EXTRA 280 RG GRİ,299.88,05,0.0,0.0,,0.0
DEKOR SIVA VE ALÇI TEKNESİ 50 LT 080,592.0,05,0.0,0.0,,0.0
DEKOR182 SÜNGERLİ MALA 14 CM,385.95,05,0.0,0.0,,0.0
DMAX 4066 PLASTİK CAM VANTUZU ÜÇLÜ,512.89,05,0.0,0.0,,0.0
E.C.A. Tiera Orta Boy Lavabo Bataryası,6632.96,05,0.0,0.0,0.0,0.0
ECA DALİA BANYO BATARYASI,4389.9,05,0.0,0.0,0.0,0.0
ECA DALİA EVİYE BATARYASI 102118354,3756.96,05,0.0,0.0,0.0,0.0
ECA DALİA MAFSALLI EVİYE BATARYASI 102118144,9000.0,05,0.0,0.0,0.0,0.0
ECA DALİA YÜKSEK TİP LAVABO BATARYASI 102188114,5393.9,05,0.0,0.0,0.0,0.0
ECA LİA BANYO BATARYASI,4353.96,05,0.0,0.0,0.0,0.0
ECA MYRA BANYO BATARYASI KROM,6200.0,05,0.0,0.0,0.0,0.0
ECA PURITY BANYO BATARYASI,6200.0,05,0.0,0.0,0.0,0.0
ECA SPYLOS BANYO BATARYASI 102102494,4998.0,05,0.0,0.0,0.0,0.0
ECA TİERA BANYO BATARYASI,6092.78,05,0.0,0.0,0.0,0.0
ECA ÇİFT AKIŞLI (DUAL FLOW) EVİYE BATARYASI,8662.96,05,0.0,0.0,0.0,0.0
ELTA 0601 01 0010 KURBAGAÇIK 10 NO,993.96,05,0.0,0.0,,0.0
ELTOS EY110 YAĞDANLIK 500 ML,299.89,05,0.0,0.0,0.0,0.0
ELTOS KD104 KIL TESTERE KOLU,331.0,05,0.0,0.0,,0.0
"EUROMAAG  MAKARALI ARA KABLO 3X2,5X30 MT",1357.46,05,0.0,0.0,0.0,0.0
Eca Mix 2000 Lavabo Bataryası 102108391,4289.78,05,0.0,0.0,0.0,0.0
"Einhell Kraftix Akülü Kırıcı Delici Avuç Taşlama 2,5 Ah",4660.86,05,0.0,0.0,0.0,0.0
Einhell RT-ID 65/1  650W Darbeli Matkap,2999.0,05,0.0,,,
Einhell TE-HD 18 Li Pnömatik Tek Akülü 2.5 Ah,3797.92,05,0.0,0.0,0.0,
EİNHELL TC-OS 18/187 Lİ SOLO AKÜLÜ ZIMPARA,1750.0,05,0.0,0.0,0.0,0.0
EİNHELL TE-CD 18/45 3X-Lİ 1X2.0AH AKÜLÜ VİDALAMA,3999.0,05,0.0,0.0,0.0,0.0
EİNHELL TE-ID 500 E DARBELİ MATKAP,2897.96,05,0.0,0.0,125.028342470221,125.028342470221
EİNHELL TE-MX 18 Lİ SOLO AKÜLÜ BOYA VE HARÇ MİKSER,2724.7,05,0.0,0.0,0.0,0.0
FİSKARS 1015618 PARÇALAMA BALTASI XS X7,2000.0,05,0.0,0.0,,0.0
GMS BK233 Mozaik Arıtma Çıkışlı Batarya,4987.86,05,0.0,0.0,0.0,0.0
GMS SIRMA MİX UZUN MUSLUK SR235,522.66,05,0.0,0.0,0.0,0.0
GMS TAHARET MATİK TAKIMI ST033,404.93,05,0.0,0.0,0.0,0.0
Gms OMG106 Duvardan Aplike Mutfak Bataryası,2704.98,05,0.0,0.0,0.0,0.0
Gms Omega Mix Lavabo Bataryası OMG100,2405.71,05,0.0,0.0,0.0,0.0
Gms Çağla Mix Üstten Borulu Aplike Eviye Bataryası,2231.98,05,0.0,0.0,0.0,0.0
GÜVEN 9601 SAFİR MİX LAVABO BATARYASI,2059.9,05,0.0,0.0,0.0,0.0
GÜVEN SAFİR KUGU LAVABO BATARYASI,1460.25,05,0.0,0.0,0.0,0.0
GÜVEN SAFİR KUĞU EVİYE BATARYASI,1488.98,05,0.0,0.0,0.0,0.0
GÜVEN SAFİR MİX BANYO BATARYASI,2580.9,05,0.0,0.0,0.0,0.0
HAVA TABANCASI SAATLİ DMAX 4115,489.89,05,0.0,0.0,,0.0
HSC 114 PARS ÇELİK BURUN AYAKKABI NO:40 YAZLIK,899.0,05,0.0,0.0,0.0,0.0
ICON EVİYE BATARYASI,9942.0,05,0.0,0.0,0.0,0.0
INGCO CIDLI20558E Kömürsüz Li-ion Akülü Darbeli Matkap 13 MM 20V 2.0Ah,5929.78,05,0.0,0.0,0.0,0.0
JOTUN FENOMASTIC TAVAN 10 KG,1537.89,05,0.0,0.0,0.0,43.74147116552949
JOTUN FENOMASTIC TAVAN 4KG,1100.0,05,0.0,0.0,0.0,0.0
"JOTUN FENOMASTIC İPEK MAT BASE A 13,5 LT",3496.0,05,0.0,0.0,0.0,0.0
"JOTUN FENOMASTIC İPEK MAT BASE A 2,5 LT",1350.0,05,0.0,0.0,0.0,0.0
JOTUN JOTASHIELD TOPCOAT SILK BASE A 15 LT,9600.0,05,0.0,0.0,0.0,
"JOTUN JOTASHIELD TOPCOAT SILK BASE A 2,5 LT",1996.0,05,0.0,0.0,0.0,0.0
JOTUN JOTASHIELD TOPCOAT SILK BASE B 15 LT,5485.08,05,0.0,0.0,0.0,0.0
JOTUN JOTASHIELD TOPCOAT SILK BASE C 15 LT,8796.98,05,0.0,0.0,0.0,
"JOTUN JOTASHIELD TOPCOAT SILK BASE C 2,5 LT",3950.0,05,0.0,0.0,0.0,0.0
KALE  S100 UZUN MUSLUK,1038.9,05,0.0,0.0,0.0,0.0
KALE 155 20-034 STANDART SİL.DAİRE KİLİDİ DAR BLST,298.0,05,0.0,0.0,,0.0
KALE D200 AKSESUAR SETİ KROM,1922.0,05,0.0,0.0,0.0,0.0
KALE IDEA ANKASTRE  DUŞ SETİ,8943.99,05,0.0,0.0,0.0,0.0
KALE KARİNA BANYO BATARYASI (FIRÇALANMIŞ NİKEL),14992.0,05,0.0,0.0,0.0,0.0
KALE KARİNA BANYO BATARYASI KROM,12000.0,05,0.0,0.0,0.0,0.0
KALE S100 KISA MUSLUK,1002.9,05,0.0,0.0,0.0,0.0
KALE TANDEM BANYO BATARYASI BEYAZ,5779.8,05,0.0,0.0,0.0,0.0
KALE TANDEM BANYO BATARYASI FIRÇALANMIŞ NİKEL,5200.0,05,0.0,0.0,7.305879536768771,7.305879536768771
KALE TANDEM BANYO BATARYASI R.GOLD,5293.9,05,0.0,0.0,0.0,0.0
KALE TANDEM BANYO BATARYASI SİYAH,3969.58,05,0.0,0.0,0.0,0.0
KALE TANDEM DÖNER BORULU LAVABO BATARYASI F.NİKEL,3999.0,05,0.0,0.0,0.0,0.0
KALE TANDEM DÖNER MUTFAK BATARYASI BEYAZ,4898.4,05,0.0,0.0,0.0,0.0
KALE TANDEM DÖNER MUTFAK BATARYASI F.NİKEL,4346.92,05,0.0,0.0,0.0,0.0
KALE TANDEM DÖNER MUTFAK BATARYASI ROSE GOLD,4524.92,05,0.0,0.0,0.0,0.0
KALE TANDEM DÖNER MUTFAK BATARYASI SİYAH,3467.8,05,0.0,0.0,0.0,0.0
KALE TANDEM LAVABO BATARYASI ROSE GOLD,3792.99,05,0.0,0.0,0.0,0.0
KALE TOI BANYO BATARYASI KROM,6400.0,05,0.0,0.0,0.0,0.0
KALE TOI MUTFAK BATARYASI KROM,5899.0,05,0.0,0.0,0.0,0.0
KALE Triton Gömme Rezervuar Duvar içi Metal Ayaklı,5116.92,05,0.0,0.0,0.0,0.0
KALE UNIQ BANYO BATARYASI,5757.6,05,0.0,0.0,0.0,0.0
KALE VİCTORİAN ANKASTRE LAVABO BATARYASI,11413.6,05,0.0,0.0,0.0,0.0
KALE VİCTORİAN LAVABO BATARYASI (3 DELİKLİ)ALTIN,14952.0,05,0.0,0.0,0.0,0.0
KALE İDA KLOZET KAPAĞI,1500.0,05,0.0,,87.96992481203007,87.96992481203007
KALEKİM ULTRA FUGA KAPADOKYA BEJ 5/1,625.0,05,0.0,0.0,,0.0
MAGMAWELD MİNİSTİCK KAYNAK MAKİNASI 140 AMP KUTUL.,9845.9,05,0.0,0.0,,0.0
"MAGMAWELT OERLİKON  ELEKTROD 3,25.",375.9,05,0.0,0.0,,0.0
MEŞEM 4370 OTOMATİK KABLO SIYIRICI,500.0,05,0.0,0.0,,0.0
MEŞEM 751 BUDAMA TESTERE PLASTİK SAP KILIFSIZ,226.96,05,0.0,0.0,,0.0
MOTİP ISIYA DAYANIKLI SİYAH BOYA 400 ML,600.0,05,42.217165611889364,42.217165611889364,42.217165611889364,43.89869531849578
NAKSAN EBATLI BRANDA 120 MM 4X5,899.0,05,0.0,0.0,,0.0
NOVAX ALYAN ANAHTAR SET KISA 9LU,271.56,05,0.0,0.0,,0.0
NOVAX SPREY BOYA 200 ML KIRMIZI,128.0,05,0.0,0.0,0.0,0.0
NOVAX TAMİR BANTI 48X10 MT SİYAH,1124.96,05,0.0,0.0,,0.0
"NOVAX TIRPAN MİSİNA ALTIGEN 3,3 MM 45 MT",292.96,05,0.0,0.0,,0.0
"NOVAX TIRPAN MİSİNA KARE SİYAH 3,3 MM 41 MT.",399.96,05,0.0,0.0,,0.0
NOVAX TORX ALYAN ANAHTAR UZUN 8 Lİ SET,399.87,05,0.0,0.0,,0.0
Nkp Basmalı Alttan Su Giriş. 3/8 Klozet Rez. İÇ T.,899.0,05,0.0,0.0,0.0,0.0
NİTA ESNEK ÇIKIŞ UÇLU EVİYE BATARYASI SİYAH,5497.43,05,0.0,0.0,0.0,0.0
PINAR KISA MUSLUK SÜZGEÇLİ,1250.0,05,0.0,0.0,0.0,0.0
PRIMANOVA LUCAS SILVER KATI SABUNLUK,254.89,05,0.0,0.0,0.0,0.0
PRIMANOVA MONO SABUNLUK,278.89,05,0.0,0.0,0.0,0.0
PROCESS OPENAKS HALATLI EMNİYET KİLİDİ,350.0,05,0.0,0.0,0.0,0.0
PRİMANOVA BADE DİŞ FIRÇALIK,214.9,05,0.0,0.0,0.0,0.0
PRİMANOVA BADE SABUNLUK,225.0,05,0.0,0.0,0.0,0.0
PRİMANOVA GARNSEY SABUNLUK,300.0,05,0.0,0.0,0.0,0.0
PRİMANOVA LENOX TUVALET FIRÇASI KIRMIZI E34,296.0,05,0.0,0.0,0.0,0.0
Palmera PA135BY 1800 W 135 Bar Basınçlı Yıkama Mak,6465.96,05,0.0,0.0,0.0,0.0
REAL STONE ALMİLA GRANİT EVİYE,8506.96,05,,,0.0,0.0
REAL STONE AURA 80 GRANİT LAVABO,3578.96,05,0.0,0.0,0.0,0.0
REAL STONE AVOKADO GRANİT BANYO LAVABOSU,9524.96,05,0.0,0.0,0.0,0.0
REAL STONE K003 DIDYMA 77 GRANİT EVİYE,7365.4,05,,,0.0,0.0
REAL STONE K013 GORDION 77 GRANİT EVİYE,7806.96,05,,,0.0,0.0
REAL STONE P010 ASSOS 76 XL GRANİT EVİYE,7796.96,05,,,0.0,0.0
REAL STONE P011 ASSOS 86 XL GRANİT EVİYE,7796.96,05,,,0.0,0.0
REAL STONE P012 EFES 100 GRANİT EVİYE,7796.0,05,,,0.0,0.0
REAL STONE P015 LOADIKYA 100 XL GRANİT EVİYE,8550.96,05,,,0.0,0.0
REAL STONE STEEP 50X40 GRANİT EVİYE,4650.0,05,0.0,0.0,0.0,0.0
REALSTONE STEEP 40x40 GRİ GRANİT MUTFAK EVİYESİ,4400.26,05,0.0,0.0,0.0,0.0
RTM624 Üstten Tablalı Gönye Kesme Makinesi,24820.0,05,0.0,0.0,0.0,
RTM9120 Şarjlı Budama Testeresi 16.8W.2*2AH,5800.0,05,0.0,0.0,0.0,0.0
RTMMAX RTM0124 HAVALI ZIMBA VE ÇİVİ ÇAKMA TAB.,3170.9,05,0.0,0.0,0.0,0.0
RTRMAX / RTM 332 ŞARJLI MATKAP  ÇİFT AKÜ 12 V,1588.96,05,0.0,0.0,0.0,0.0
RTRMAX /RTM0135 HAVALI ÇİVİ ÇAKMA TABANCASI,3706.89,05,0.0,0.0,0.0,0.0
RTRMAX RTM 1570 MATKAP DARBELİ 13 MM 710 W,3899.0,05,0.0,0.0,0.0,0.0
RTRMAX RTM3990 ELEKTRİKLİ PLANYA 900 W,2978.75,05,0.0,0.0,0.0,0.0
RTRMAX/RTM850 HİDROFOR 1200W 46 MT,8847.0,05,0.0,0.0,0.0,0.0
RULOPAK KAGIT HAVLU DİSPANSERİ 400 LÜ 304 KLT BEY.,1100.0,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Antrasit Granit Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Beyaz Granit Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Gri Granit Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Kapuçino Granit Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Siyah Granit Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real P014 LOADİKYA 86 XL Siyah Krem Mutfak Eviyesi 86X50 cm,8550.96,05,0.0,0.0,0.0,0.0
Real Stone Angel Granit Akıllı Eviye Seti Antrasit 60x49 Cm,22423.93,05,0.0,0.0,0.0,0.0
Real Stone Angel Granit Akıllı Eviye Seti Beyaz 60x49 Cm,24288.96,05,0.0,0.0,0.0,0.0
Real Stone Angel Granit Akıllı Eviye Seti Gri 60X49 Cm,24408.9,05,,,0.0,0.0
Real Stone BT003 Göksu L Kuğu Eviye Bataryası Krom,8396.25,05,0.0,0.0,0.0,0.0
Real Stone FLATSTONE ETAJERLİ GRANİT BANYO LAVABOSU,14189.96,05,0.0,0.0,0.0,0.0
Real Stone HERA Spiralli 3 Fonksiyonlu Eviye Bataryası,11180.92,05,0.0,0.0,0.0,0.0
Real Stone Hermes Granit Akıllı Eviye Seti Antrasit 75.5X47 Cm,21680.0,05,,,0.0,0.0
Real Stone Hermes Granit Akıllı Eviye Seti Siyah 75.5X47 Cm,24200.0,05,0.0,0.0,0.0,0.0
Real Stone K002 Didym 60 Antrasit Granit Tezgah Ustu Eviye 60X53 Cm,6648.35,05,,,0.0,0.0
Real Stone K012 Gordion 60 Siyah Granit Mutfak Eviyesi 60×47.5 cm,6831.59,05,,,0.0,0.0
"Real Stone Likya 75,5x47 Cm Beyaz Granit Mutfak Eviyesi",8505.96,05,0.0,0.0,0.0,0.0
"Real Stone Likya 75,5x47 Cm Granit Mutfak Eviyesi",8085.0,05,0.0,0.0,0.0,0.0
Real Stone Martis Arıtmalı Spiralli Krom Eviye Bataryası,16690.0,05,0.0,0.0,0.0,0.0
Real Stone P018 Bergama Granit Evye Siyah 66.5 x 45.5 Cm Tezgah Üstü-Altı,8759.96,05,,,0.0,0.0
Real Stone P021 Esila Çift Gözlü Antrasit Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,05,0.0,0.0,0.0,0.0
Real Stone P021 Esila Çift Gözlü Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,05,0.0,0.0,0.0,0.0
Real Stone P021 Esila Çift Gözlü Gri Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,05,0.0,0.0,0.0,0.0
Real Stone P021 Esila Çift Gözlü Krem Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,05,0.0,0.0,0.0,0.0
Real Stone P021 Esila Çift Gözlü Siyah Granit Mutfak Eviyesi 116.5 X 50 Cm,10036.75,05,0.0,0.0,0.0,0.0
Real Stone PURE Etajerli Granit Banyo Lavabo,14189.96,05,0.0,0.0,0.0,0.0
Real Stone Steep 40X40 Antrasit Granit Eviye,3524.78,05,0.0,0.0,0.0,0.0
Real Stone Steep 40×40 Beyaz Granit Eviye,4390.15,05,0.0,0.0,0.0,0.0
Real Stone Steep 45×40 Antrasit Granit Eviye,3698.89,05,0.0,0.0,5.029885710229285,5.029885710229285
Real Stone Steep 45×40 Beyaz Granit Eviye,4349.86,05,0.0,0.0,0.0,0.0
Real Stone Steep 45×40 Gri Granit Eviye,3621.96,05,0.0,0.0,0.0,0.0
Real Stone Steep 45×40 Siyah Granit Mutfak Eviyesi,4200.0,05,0.0,0.0,19.15265440907376,19.15265440907376
Real Stone Steep 50×40 Gri Granit Eviye,3950.0,05,0.0,0.0,0.0,0.0
Real Stone Steep 50×40 Siyah Granit Eviye,4392.45,05,0.0,0.0,0.0,0.0
Real Stone SÜMELA SPİRALLİ EVİYE BATARYASI,7220.9,05,0.0,0.0,0.0,0.0
Real Stone Vesta Tek Gövde Eviye Bataryası,6889.96,05,0.0,0.0,0.0,0.0
Real Stone Victoria Granit Akıllı Eviye Seti 75.5X47 cm,26286.0,05,0.0,0.0,0.0,0.0
Real Stone Victoria Granit Akıllı Eviye Seti CAPPUCİNO 75.5X47 cm,26286.0,05,0.0,0.0,0.0,0.0
Real Stone Victoria Granit Akıllı Eviye Seti SİYAH 75.5X47 cm,26286.0,05,0.0,0.0,0.0,0.0
Real Stone ZENITH 80 Etajerli Gri Granit Banyo Lavabosu 80x45,4200.0,05,0.0,0.0,0.0,0.0
Real Stone ZENITH 80 Etajerli Siyah Granit Banyo Lavabosu 80x45,4000.0,05,0.0,0.0,0.0,0.0
Real Stone Zenıth 80 Etajerli Cappuccino Granit Banyo Lavabosu 80x45 Cappuccino,4200.0,05,0.0,0.0,0.0,0.0
RealStone AURA 65 GRANİT LAVABO,4000.0,05,0.0,0.0,0.0,0.0
RealStone Abant Arıtmalı Kuğu Mutfak Bataryası,8660.9,05,0.0,0.0,0.0,0.0
RealStone Angel Tek Gözlü Akıllı Kapuçino Granit Eviye,24299.89,05,0.0,0.0,0.0,0.0
RealStone Angel Tek Gözlü Akıllı Krem Granit Eviye,24299.0,05,0.0,0.0,0.0,0.0
RealStone Angel Tek Gözlü Akıllı Siyah Granit Eviye,22900.0,05,,,0.0,0.0
RealStone Assos P011 86 XL Tezgah Üstü Antrasit Granit Eviye,6397.96,05,-8.600571428571428,-8.600571428571428,0.0,3.86669653786337
RealStone Assos P011 86 XL Tezgah Üstü Beyaz Granit Eviye,6573.85,05,,,0.0,0.0
RealStone Assos P011 86 XL Tezgah Üstü Gri Granit Eviye,7796.96,05,,,0.0,0.0
RealStone K005 GORDİON 52 Granit Eviye,7195.46,05,,,0.0,0.0
RealStone Likya Tek Gözlü Siyah Granit Eviye,8085.0,05,0.0,0.0,0.0,0.0
RealStone P004 Troya 86 Antrasit Granit Eviye,6593.96,05,0.0,0.0,0.0,0.0
RealStone P004 Troya 86 Beyaz Granit Eviye,6593.96,05,0.0,0.0,0.0,0.0
RealStone P004 Troya 86 Granit Eviye,6593.96,05,,,0.0,0.0
RealStone P004 Troya 86 Gri Granit Eviye,7765.0,05,0.0,0.0,0.0,0.0
RealStone P004 Troya 86 Krem Granit Eviye,6593.96,05,0.0,0.0,0.0,0.0
RealStone P004 Troya 86 Siyah Granit Eviye,6593.96,05,0.0,0.0,0.0,0.0
RealStone P012 Efes 100 Tezgah Üstü Antrasit Granit Eviye,7796.0,05,0.0,0.0,0.0,0.0
RealStone P012 Efes 100 Tezgah Üstü Beyaz Granit Eviye,7796.0,05,0.0,0.0,0.0,0.0
RealStone P012 Efes 100 Tezgah Üstü Gri Granit Eviye,7796.0,05,0.0,0.0,0.0,0.0
RealStone P012 Efes 100 Tezgah Üstü Kapuçino Granit Eviye,7796.0,05,0.0,0.0,0.0,0.0
RealStone P013 Salda 100 1.5 Gözlü Antrasit Granit Eviye,8550.96,05,,,0.0,0.0
RealStone P015 Laodikya 100 XL Tezgah Üstü Granit Eviye,8400.0,05,,,0.0,0.0
RealStone P016 Cappadocia 1.5 Gözlü Granit Eviye,8550.0,05,,,0.0,0.0
RealStone P016 Kapadokya Antrasit Granit Eviye,7910.0,05,,,0.0,0.0
RealStone P017 Patara Granit Eviye,8550.96,05,,,0.0,0.0
RealStone P019 Nemrut Çift Gözlü Granit Eviye,8917.4,05,,,0.0,0.0
RealStone P022 Aspendos 1.5 Gözlü Tezgah Üstü Siyah Granit Eviye 100x50,8593.49,05,,,0.0,0.0
RealStone P023 Knidos Granit Eviye,8243.65,05,,,0.0,0.0
RealStone P024 ARTEMIS GRANİT EVİYE,8812.49,05,,,0.0,0.0
RealStone Troya P005 100 Tezgah Üstü Antrasit Granit Eviye,8068.96,05,0.0,0.0,0.0,0.0
RealStone Troya P005 100 Tezgah Üstü Beyaz Granit Eviye,8068.96,05,0.0,0.0,0.0,0.0
RealStone Troya P005 100 Tezgah Üstü Gri Granit Eviye,8068.96,05,0.0,0.0,0.0,0.0
RealStone Troya P005 100 Tezgah Üstü Krem Granit Eviye,8068.96,05,0.0,0.0,0.0,0.0
RealStone Troya P005 100 Tezgah Üstü Siyah Granit Eviye,8068.96,05,,,0.0,0.0
RealStone Victoria Beyaz Akıllı Eviye,26286.0,05,,,0.0,0.0
RealStone Victoria Granit Antrasit Akıllı Eviye,26286.0,05,,,0.0,0.0
