product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Becel Kase Margarin Klasik 250 G,55.5,5,,-24.489795918367346,-14.615384615384617,-14.615384615384617
Teremyağ Paket Margarin 250 G,46.5,1,0.0,10.714285714285714,-13.88888888888889,14.814814814814811
Bizim Paket Margarin 250 G,38.5,1,0.0,-25.89027911453321,-15.384615384615383,-15.384615384615383
Teremyağ Paket Margarin 3 x 250 G,115.0,1,0.0,-33.90804597701149,-24.292297564186967,0.9214567792891596
Sabah Margarin 250 G,29.95,1,0.0,13.0188679245283,13.0188679245283,30.501089324618736
Teremyağ Gurme Kase Margarin 250 G,79.5,5,,0.0,17.083946980854186,55.88235294117647
Becel Kase Margarin Tereyağı Keyfi 250 G,55.5,5,0.0,-24.489795918367346,,-14.615384615384617
Bizim Yağ Klasik Paket 3 x 250 G,129.9,1,0.0,33.23076923076923,31.212121212121215,31.212121212121215
Sana Paket Margarin Hamurişi 250 G,66.5,1,0.0,0.0,14.6551724137931,14.6551724137931
Sana Paket Margarin Tereyağı Lezzeti 250 G,59.75,1,,0.0,11.682242990654206,99.83277591973246
Teremyağ Kase Margarin 250 G,53.5,5,0.0,-30.065359477124183,-18.877937831690677,8.080808080808081
Teremyağ Gurme Kaymaklı Paket 200 G,38.5,1,0.0,-39.84375,-30.94170403587444,
Becel Kase Margarin Zeytinyağlı 250 G,70.65,5,0.0,-17.36842105263157,-5.4849498327759125,45.67010309278351
Becel Kase Margarin Zeytinyağlı 500 G,162.75,5,0.0,0.0,15.01766784452297,81.03448275862067
Becel Kase Margarin Klasik 500 G,142.0,5,0.0,0.0,14.979757085020244,14.979757085020244
Teremyağ Kase Margarin 500 G,148.0,5,0.0,0.0,17.553613979348683,
Luna Tereyağı Lezzeti Kase Margarin 250 G,68.0,5,0.0,0.0,17.74891774891775,17.74891774891775
Sana Paket Margarin Klasik 6X250 G,209.0,1,0.0,-25.089605734767023,-14.867617107942973,-14.867617107942973
Sana Kase Margarin Klasik 500 G,127.9,5,0.0,0.0,14.966292134831466,66.1038961038961
Lurpak Sürülebilir Tuzsuz Tereyağı 250 G,494.95,5,0.0,0.0,0.0,0.0
Lurpak Sürülebilir Tuzlu Tereyağı 250 G,494.95,5,0.0,0.0,0.0,0.0
Lurpak Organik Sürülebilir Yağ 250 G,494.95,5,0.0,0.0,0.0,0.0
Becel Kase Margarin Tereyağı Keyfi 500 G,142.0,5,0.0,0.0,14.979757085020244,14.979757085020244
Bizim Paket Margarin 6 x 250 G,209.5,1,0.0,-25.044722719141323,-14.802765351769017,-14.802765351769017
Bizim Kase Margarin 250 G,69.0,5,0.0,0.0,17.94871794871795,17.94871794871795
Sana Kase Margarin Ekmeküstü 500 G,155.25,5,0.0,0.0,14.575645756457565,14.575645756457565
Güres M - Orta Boy Yumurta 30'lu ( 53 - 63 G),139.5,1,0.0,-17.699115044247787,-17.699115044247787,-17.699115044247787
Keskinoglu 15'li L Büyük Boy  Yumurta (63-72 G),79.5,1,0.0,-20.100502512562816,-20.100502512562816,-20.100502512562816
M Life Organik 10'lu M - Orta Boy Yumurta (53-62 G),144.95,1,0.0,0.0,0.0,0.0
Naturaköy Gezen 15'li Yumurta M Orta Boy (53-62) G,169.95,1,0.0,13.337779259753251,13.337779259753251,0.0
Coşkun 20'li L Boy Yumurta (63-72 G),139.46,1,0.0,0.0,0.0,-30.25256314078519
Orvital Organik 10'lu M Orta Boy Yumurta (53-62 G),149.95,1,0.0,0.0,0.0,0.0
Flotty Organik 10'lu M Orta Boy Yumurta (53-62 G),149.95,1,0.0,0.0,0.0,0.0
Coskun Organik M Boy Yumurta 15'li (53-63 G),197.96,1,0.0,0.0,0.0,-9.99772675608092
M Life Kafessiz M Boy Tavuk Yumurtası 10'lu 53-62 G,89.95,1,0.0,0.0,0.0,0.0
Raya Gezen Tavuk Yumurtası 10'lu M Boy,114.95,1,0.0,0.0,0.0,0.0
Raya Organik 8'li M Boy Yumurta (53 - 62 G),119.95,1,0.0,0.0,0.0,0.0
Green Ranch M Boy Yumurta 10'lu (53 - 62 G),99.95,1,0.0,0.0,0.0,0.0
Coşkun Organik Yumurta 10'lu M Boy (53-62) G,133.16,1,0.0,0.0,0.0,-9.99662047989185
S.s Organik Gıda Yumurta 10'lu M Boy 53-63 G,149.95,1,0.0,0.0,3.449465332873405,3.449465332873405
Keskinoğlu 20'li Beyaz L Yumurta 63-73 G,124.95,1,0.0,-19.36108422071635,,
Doğalım M - Orta Boy Yumurta 15'li (53 - 62 G),124.95,1,0.0,0.0,0.0,0.0
Flotty Sports M Boy Organik Yumurta 10'lu 53-62G,149.95,1,0.0,0.0,0.0,0.0
Doğalım M - Orta Boy Yumurta 6'lı ( 53 - 62 G ),57.95,1,0.0,0.0,0.0,0.0
Dr.Antique Serbest Gezen Tavuk Yumurtası M Boy 10'lu  (53-63 G),114.95,1,0.0,0.0,0.0,0.0
Keskinoğlu Free Range M 10'lu Yumurta,94.95,1,0.0,0.0,0.0,
Keskinoğlu Omega-3 M 10'lu Yumurta,84.95,1,0.0,0.0,,0.0
Naturaköy Kahverengi L Büyük Boy Yumurta 20'li (63-72 G),131.71,1,0.0,,,
Dr.Antique Organik Tavuk Yumurtası M Boy 10'lu  (53-63 G),159.95,1,0.0,0.0,0.0,
Naturaköy Organik M Orta Boy 10'lu Yumurta (53-62 G),144.95,1,0.0,,,
Osmanlı Bahçesi Roka Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Osmanlı Bahçesi Maydanoz Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Osmanlı Bahçesi Tatlı Kıl Biber Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Osmanlı Bahçesi Çengelköy Salatalığı Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Osmanlı Bahçesi Fesleğen Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Osmanlı Bahçesi Kekik Yetiştirme Seti,199.95,1,0.0,0.0,0.0,0.0
Limon Kg,109.95,1,0.0,0.0,-3.973799126637552,
Ananas Adet,139.95,1,0.0,0.0,,27.285129604365604
