product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Limon Kg,109.95,1,0.0,0.0,-3.973799126637552,10.005002501250624
Ananas Adet,139.95,1,0.0,0.0,0.0,27.285129604365604
Muz İthal Kg,139.5,1,-0.3215434083601205,-0.3215434083601205,-0.3215434083601205,-6.968989663221066
Muz Yerli Kg,99.95,1,,0.0,11.11728738187882,25.01563477173233
Mandalina Murcott,49.95,1,25.03128911138923,25.03128911138923,31.62055335968379,25.03128911138923
Elma Starking Kg,109.95,1,0.0,22.23457476375764,22.23457476375764,10.005002501250624
Avokado Adet,34.95,1,0.0,0.0,0.0,-12.515644555694616
Portakal Kg,44.95,1,-10.01001001001001,-25.0208507089241,-30.792917628945343,-25.0208507089241
Armut Deveci Kg,89.95,1,0.0,-10.005002501250624,-25.01042100875365,-25.01042100875365
Portakal Sıkma File Kg,45.95,1,-4.171011470281543,-4.171011470281543,,4.550625711035267
Limon File Ekonomik  Kg,94.9,1,2.5945945945946005,,,2.5945945945946005
Kivi Kg,139.95,1,-6.668889629876626,55.58643690939409,-6.668889629876626,7.695267410542517
Ceviz Kabuklu Kg,199.95,1,0.0,0.0,0.0,-33.338889814969164
Avokado 3'lü Paket Adet,89.95,1,0.0,,,
Armut Santa Maria Kg,129.95,1,0.0,0.0,-7.145409074669526,0.0
Elma Golden Kg,109.95,1,0.0,10.005002501250624,0.0,0.0
Elma Fuji Kg,109.95,1,0.0,,22.23457476375764,0.0
Verita Gurme Yemeye Hazır Avokado Adet,129.95,1,0.0,0.0,0.0,
Üzüm Beyaz İthal 500 G Paket Adet,169.95,1,0.0,,,
Verita Yaban Mersini Blueberry 125 G,269.95,1,0.0,0.0,0.0,0.0
Üzüm Red Globe İthal Kg,299.95,1,0.0,0.0,-11.76643624062362,
M Life Organik Ceviz Kg,289.95,1,-3.3338889814969166,0.0,0.0,3.572066440435792
Greyfurt Kan Kg,59.95,1,0.0,,,50.06257822277846
Lime Paket 4'lü 250 G,79.95,1,0.0,0.0,0.0,
Excelente Lime 3'lü Paket 195 G,79.95,1,0.0,0.0,0.0,0.0
Excelente Altın Çilek Paket 100 G,79.95,1,0.0,-38.47633705271257,,-38.47633705271257
Excelente Yemeye Hazır Avokado,84.95,1,0.0,,,
