product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Osmanlı Bahçesi Fesleğen Yetiştirme Seti,199.95,1,0.0,,,
Osmanlı Bahçesi Roka Yetiştirme Seti,199.95,1,0.0,,,
Osmanlı Bahçesi Tatlı Kıl Biber Yetiştirme Seti,199.95,1,0.0,,,
Osmanlı Bahçesi Çengelköy Salatalığı Yetiştirme Seti,199.95,1,0.0,,,
Osmanlı Bahçesi Kekik Yetiştirme Seti,199.95,1,0.0,,,
Osmanlı Bahçesi Maydanoz Yetiştirme Seti,199.95,1,0.0,,,
Limon Kg,99.95,1,0.0,0.0,,
Muz Yerli Kg,89.5,1,0.0,0.0,,
Portakal Kg,44.95,1,0.0,2.2753128555176336,,
Muz İthal Kg,109.95,1,0.0,10.005002501250624,,
Mandalina Murcot,39.95,1,-11.123470522803114,-20.02002002002002,,
Armut Santa Maria Kg,99.95,1,0.0,0.0,,
Portakal Sıkma File Kg,39.9,1,0.0,-0.1251564455569568,,
Avokado Adet,44.95,1,-18.198362147406733,-18.198362147406733,,
Kivi Kg,119.95,1,-11.115227862171166,0.0,,
Nar Kg,129.95,1,0.0,40.48648648648647,,
Elma Granny Smith Kg,99.95,1,-28.58163629867809,-28.58163629867809,,
Elma Starking Kg,109.95,1,0.0,0.0,,
Ananas Adet,109.95,1,0.0,-15.390534821085025,,
Elma Gala Kg,99.95,1,0.0,0.0,,
Limon File Ekonomik  Kg,92.5,1,0.0,,,
Ceviz Kabuklu Kg,199.95,1,-20.004000800160032,0.0,,
Elma Golden Kg,99.95,1,-9.095043201455209,0.0,,
Elma Fuji Kg,99.95,1,0.0,0.0,,
Excelente Yemeye Hazır Avokado 2'li Paket,159.95,1,0.0,0.0,,
Greyfurt Kan Kg,44.95,1,0.0,12.656641604010035,,
Ayva Kg,199.95,1,0.0,0.0,,
Elma Pink Lady Kg,99.95,1,-9.095043201455209,0.0,,
Armut Deveci Kg,99.95,1,-15.973097940311051,-16.673614005835766,,
Hurma Kg,129.95,1,0.0,,,
Çilek Kg,299.95,1,-9.092286710107594,,,
Kiraz Yer (Altın Çilek) 100 G,69.95,1,-41.68403501458941,0.0,,
Portakal Kan Kg,89.95,1,0.0,,,
Armut Konferans Kg,129.95,1,0.0,0.0,,
Excelente Lime 3'lü Paket 195 G,79.95,1,0.0,0.0,,
Üzüm Çekirdeksiz Kırmızı İthal 500 G Paket Adet,149.95,1,-16.67129758266185,0.0,,
Yer Fıstığı Kg,99.95,1,-33.34444814938312,-23.08580223162754,,
Verita Yaban Mersini Blueberry 125 G,269.95,1,,0.0,,
Raz Nar Taneleri 100 Gr,119.95,1,0.0,0.0,,
Excelente Yemeye Hazır Mango Adet,89.95,1,0.0,0.0,,
Verita Redberry 125 Gr,299.95,1,,0.0,,
Erik Angelica Kg,229.95,1,0.0,0.0,,
Üzüm Mix 500 G Paket Adet,149.95,1,-25.006251562890725,-25.006251562890725,,
Verita Nar Tanesi 125 G Paket,179.95,1,,,,
Verita Çarkıfelek Passıon Fruıt 3’Lü Paket,199.95,1,,0.0,,
Verita Pomelo Adet,219.95,1,,0.0,,
Verita Frambuaz 125 Gr,449.95,1,,,,
Excelente Altın Çilek Paket 100 G,129.95,1,0.0,0.0,,
Excelente Demirhindi Paket 225 G,159.95,1,0.0,0.0,,
Verita Yer Kirazı (Altın Çilek) 100 G,169.95,1,0.0,0.0,,
Hindistan Cevizi Adet,69.95,1,0.0,0.0,,
Verita Demirhindi 225 G,239.95,1,0.0,0.0,,
El Kırması Kabuklu Badem Paket Adet 500 G,299.95,1,0.0,0.0,,
Mango Adet,59.95,1,-33.35186214563646,,,
Verita Böğürtlen 125 G Paket,429.95,1,,0.0,,
Verita Taze Dilimlenmiş Hindistan Cevizi 125 Gr,129.95,1,,,,
Verita Kumkuat 200 Gr,99.95,1,0.0,,,
Yaban Mersini 125 G,119.95,1,,,,
Üzüm Beyaz İthal 500 G Paket Adet,149.95,1,,-25.006251562890725,,
Patates Kg,16.95,1,-31.92771084337349,-31.92771084337349,,
Soğan Kuru Dökme Kg,14.5,1,0.0,21.33891213389122,,
Maydanoz Adet,27.95,1,0.0,47.4934036939314,,
Havuç Beypazarı Paket Kg,44.95,1,0.0,-25.0208507089241,,
Domates Salkım Kg,69.95,1,0.0,0.0,,
Hıyar Badem Paket Kg,159.95,1,0.0,6.668889629876626,,
Domates Kokteyl Kg,99.95,1,0.0,11.11728738187882,,
Roka Demet,32.95,1,0.0,17.889087656529533,,
Biber Kırmızı Kg,139.95,1,0.0,7.695267410542517,,
Biber Çarliston Kg,109.95,1,0.0,22.23457476375764,,
Dereotu Adet,34.95,1,0.0,16.69449081803006,,
Soğan Taze Demet,59.95,1,0.0,-14.295925661186562,,
Domates Kg,44.95,1,-9.91983967935871,-18.123861566484507,,
Salata Kıvırcık Adet,79.95,1,0.0,6.671114076050701,,
