product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Muz Yerli Kg,89.5,1,,,,
Limon Kg,99.95,1,,,,
Portakal Kg,39.95,1,,,,
Mandalina Murcot,44.95,1,,,,
Muz İthal Kg,99.95,1,,,,
Ananas Adet,99.95,1,,,,
Portakal Sıkma File Kg,39.9,1,,,,
Nar Kg,94.9,1,,,,
Elma Starking Kg,109.95,1,,,,
Elma Gala Kg,99.95,1,,,,
Ceviz Kabuklu Kg,199.95,1,,,,
Elma Granny Smith Kg,139.95,1,,,,
Avokado Adet,59.95,1,,,,
Armut Deveci Kg,99.95,1,,,,
Kivi Kg,119.95,1,,,,
Çilek Kg,279.95,1,,,,
Elma Fuji Kg,89.95,1,,,,
Greyfurt Kan Kg,39.95,1,,,,
Elma Pink Lady Kg,109.95,1,,,,
Ayva Kg,199.95,1,,,,
Elma Golden Kg,109.95,1,,,,
Excelente Yemeye Hazır Avokado 2'li Paket,159.95,1,,,,
Verita Gurme Yemeye Hazır Avokado Adet,129.95,1,,,,
Elma Gala Pazar Kg,59.95,1,,,,
Armut Santa Maria Kg,119.95,1,,,,
Üzüm Beyaz İthal 500 G Paket Adet,179.95,1,,,,
Verita Yaban Mersini Blueberry 125 G,259.95,1,,,,
Mango Adet,89.95,1,,,,
Yer Fıstığı Kg,129.95,1,,,,
Trakya Cevizi Kg,299.95,1,,,,
Kiraz Yer (Altın Çilek) 100 G,79.95,1,,,,
Kestane Kg,429.95,1,,,,
Excelente Demirhindi Paket 225 G,159.95,1,,,,
El Kırması Kabuklu Badem Paket Adet 500 G,299.95,1,,,,
Erik Angelica Kg,229.95,1,,,,
Verita Limes 3'lü Paket,129.95,1,,,,
M Life Organik Kivi Kg,149.95,1,,,,
Hindistan Cevizi Adet,69.95,1,,,,
Verita Çarkıfelek Passıon Fruıt 3’Lü Paket,199.95,1,,,,
Verita Frambuaz 125 Gr,449.95,1,,,,
Verita Böğürtlen 125 G Paket,429.95,1,,,,
Excelente Altın Çilek Paket 100 G,129.95,1,,,,
Verita Yer Kirazı (Altın Çilek) 100 G,169.95,1,,,,
Verita Demirhindi 225 G,239.95,1,,,,
Verita Pitahaya Adet,359.95,1,,,,
Verita Nar Tanesi 125 G Paket,179.95,1,,,,
Verita Pomelo Adet,199.95,1,,,,
Üzüm Mix 500 G Paket Adet,199.95,1,,,,
Armut Konferans Kg,129.95,1,,,,
Kumkuat Kg,109.95,1,,,,
Patates Kg,15.9,1,,,,
Soğan Kuru Dökme Kg,11.75,1,,,,
Maydanoz Adet,27.95,1,,,,
Havuç Beypazarı Paket Kg,49.95,1,,,,
Domates Salkım Kg,69.95,1,,,,
Domates Kokteyl Kg,79.95,1,,,,
Dereotu Adet,19.95,1,,,,
Roka Demet,27.95,1,,,,
Hıyar Badem Paket Kg,149.95,1,,,,
Hıyar Kg,139.95,1,,,,
Biber Çarliston Kg,89.95,1,,,,
Biber Kırmızı Kg,129.95,1,,,,
Salata Kıvırcık Adet,74.95,1,,,,
Soğan Taze Demet,69.95,1,,,,
Domates Kg,59.9,1,,,,
Brokoli Kg,89.95,1,,,,
Karnabahar Kg,39.95,1,,,,
Eurofresh Yıkanmış Hazır Ispanak 700 G,89.95,1,,,,
Patlıcan Kemer Kg,129.95,1,,,,
Migros Pırasa Paket Kg,69.95,1,,,,
Atom Salata Adet,89.95,1,,,,
Kereviz Kg,49.9,1,,,,
Lahana Kırmızı Kg,29.95,1,,,,
Domates Pembe Kg,109.95,1,,,,
Pancar Kg,139.95,1,,,,
Nane Adet,36.95,1,,,,
Biber Sivri Kg,109.95,1,,,,
Turp Kırmızı Kg,47.95,1,,,,
Patlıcan Bostan Kg,109.95,1,,,,
Köy Biberi  Kg,139.95,1,,,,
Lahana Beyaz Kg,14.95,1,,,,
Havuç Çıtır 250 G Paket Adet,19.95,1,,,,
Biber Dolmalık Kg,129.95,1,,,,
Marul Adet,69.95,1,,,,
Pırasa Demet Adet,44.95,1,,,,
Patates Taze Mini Kg,69.95,1,,,,
Patates Tatlı İthal Kg,99.95,1,,,,
Zencefil Kg,199.95,1,,,,
Kabak Helvacı Paket Kg,129.95,1,,,,
Erüst Mini Mini Domates 250 G,59.95,1,,,,
Enginar Adet,79.95,1,,,,
Aressa Soyulmuş Sarımsak 100 G,89.95,1,,,,
Havuç Siyah Kg,59.95,1,,,,
Eurofresh Doğranmş Karışık Akdeniz Salata 150 G,99.95,1,,,,
Mantar Kestane Paket 350 G,99.95,1,,,,
Biber Acı Şili Kırmızı Kg,149.95,1,,,,
Pazı Demet,54.95,1,,,,
Freshes Haşlanmış Kırmızı Pancar 400 G,129.95,1,,,,
Eurofresh Fresh Mix 200 G,74.95,1,,,,
Kuzu Kulağı Demet,54.95,1,,,,
Domates Kokteyl 500 G Erüst,74.95,1,,,,
Eurofresh Doğranmış Göbek Salata (Parça) 200 G,64.95,1,,,,
M Life Organik Patates Mor Kg,59.95,1,,,,
Migros Yemeye Hazır Karışık Kap Salata 200 G,59.95,1,,,,
Excelente Zencefil 250 G Paket,69.95,1,,,,
