product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Fide İlikli Kemik Suyu 480 Ml,51.95,1,0.0,0.0,,0.0
Veg&Bones İlikli Kemik Suyu 480 Ml,94.95,1,0.0,0.0,0.0,
Knorr Et Suyu Bulyon 24 Adet 240 G,99.95,1,0.0,0.0,0.0,0.0
Knorr Et Suyu Bulyon 12 Adet 120 G,61.95,1,0.0,0.0,0.0,0.0
Fide Paça + İlikli Kemik Suyu Jöle Kıvamında Sade 480 Ml,57.95,1,0.0,,,0.0
Fide Paça+İlikli Kemik Suyu 480 Ml,55.95,1,0.0,0.0,0.0,0.0
Fide Tavuk Suyu 480 Ml,51.95,1,0.0,0.0,0.0,0.0
Knorr Tavuk Suyu Bulyon 6’lı 60 G,21.95,1,0.0,0.0,0.0,0.0
Bizim Mutfak Yerli Besi Et Bulyon 24 x 10 G,84.95,1,0.0,10.396361273554255,10.396361273554255,10.396361273554255
Bizim Mutfak Serbest Gezen  Tavuk Bulyon 24 x 10 G,84.95,1,0.0,,10.396361273554255,10.396361273554255
Knorr Kemik İlik Suyu Cam 480 Ml,134.95,1,0.0,0.0,0.0,0.0
Knorr Tavuk Suyu Bulyon 60 G,21.95,1,0.0,0.0,0.0,0.0
Zel İlikli Kemik Suyu 480 Ml,79.95,1,0.0,0.0,0.0,0.0
Knorr Tavuk Suyu Cam 480 Ml,126.95,1,0.0,0.0,0.0,0.0
Veg & Bones Tavuk Suyu 480 Ml,94.95,1,0.0,0.0,0.0,42.84639687076878
Veg&Bones Paça + İlikli Kemik Suyu 480 Ml,102.95,1,0.0,0.0,0.0,42.847231857915936
Knorr Tavuk Suyu Bulyon 24’lü 240 G,99.95,1,0.0,0.0,0.0,0.0
Zel Tavuk Suyu 480 Ml,79.95,1,0.0,0.0,0.0,0.0
Knorr Tavuk Suyu Bulyon 12 Adet 120 G,61.95,1,0.0,0.0,0.0,0.0
Fide Paça + İlikli Kemik Suyu Jöle Kıvamında Sebze.480 Ml,57.95,1,0.0,0.0,,0.0
Osmanlı Bahçesi Maydanoz Yetiştirme Seti,149.96,1,-25.001250312578136,-25.001250312578136,-25.001250312578136,-25.001250312578136
Osmanlı Bahçesi Kekik Yetiştirme Seti,149.96,1,-25.001250312578136,-25.001250312578136,-25.001250312578136,-25.001250312578136
Migros Toz Şeker 5 Kg,199.95,1,8.081081081081075,8.081081081081075,8.081081081081075,0.7304785894206492
Migros Toz Şeker 1 Kg,47.95,1,0.0,2.1299254526091587,2.1299254526091587,2.1299254526091587
Migros Küp Şeker 1 Kg,52.95,1,0.0,1.9249278152069296,1.9249278152069296,1.9249278152069296
Torku Şeker Küpü Küp Şeker 1 Kg,59.95,1,0.0,0.0,0.0,
Bor Şeker Toz Şeker 2 Kg,94.95,1,0.0,0.0,0.0,0.0
Migros Toz Şeker 3 Kg,130.95,1,0.0,0.7695267410542517,0.7695267410542517,0.7695267410542517
Bor Şeker Küp Şeker 1 Kg,54.95,1,0.0,0.0,10.01001001001001,0.0
Irmak Toz Şeker 1 Kg,51.95,1,0.0,4.004004004004004,4.004004004004004,4.004004004004004
Bor Şeker Toz Şeker 5 Kg,219.95,1,12.823800974608876,12.823800974608876,12.823800974608876,0.0
Bor Şeker Toz Şeker 1 Kg,49.95,1,0.0,0.0,0.0,0.0
Torku Toz Şeker 5 Kg,219.95,1,-6.3843370929985115,-6.3843370929985115,-6.3843370929985115,-6.3843370929985115
Irmak Küp  Şeker 1 Kg,57.95,1,0.0,5.45950864422202,5.45950864422202,5.45950864422202
Türk Şeker Kristal Toz Şeker 5 Kg,189.0,1,-9.978566325315546,-9.978566325315546,-9.978566325315546,2.1621621621621623
Irmak Kahverengi Toz Şeker 500 G,79.95,1,0.0,6.671114076050701,6.671114076050701,6.671114076050701
Irmak Toz Şeker 5 Kg,229.95,1,0.0,4.546487838145033,17.953321364452425,17.953321364452425
