id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
20000032100205,32100205,Kor+ Plus Tablet Çıra 12'li 150 G,Kor,Tutuşturucu,69.95,69.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kor-plus-tablet-cira-12li-150-g-p-1e9cf6d,09,0.0,0.0,,
20000032106280,32106280,Dörtel Yelpaze,Dörtel,Mangal Aksesuarı,21.95,14.95,32,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-yelpaze-p-1e9e728,09,,0.0,0.0,-31.890660592255127
20000043053155,43053155,İyibahçe Artun Peat İnce Tanecikli Torf 3 L,İyibahçe,Toprak,99.95,74.95,25,PIECE,IN_SALE,,https://www.migros.com.tr/iyibahce-artun-peat-ince-tanecikli-torf-3-l-p-290f063,01,0.0,0.0,0.0,0.0
20000032104929,32104929,Kale Buz Aküsü Ananas (1216) 300 Ml,Kale,Piknik Ürünleri,29.95,29.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buz-akusu-ananas-1216-300-ml-p-1e9e1e1,09,0.0,0.0,0.0,
20000043021147,43021147,Gardenzone Metal Sulama Kabı 6 Cm,Gardenzone,Bahçe Aksesuarları,99.95,59.95,40,PIECE,IN_SALE,,https://www.migros.com.tr/gardenzone-metal-sulama-kabi-6-cm-p-290735b,01,0.0,0.0,0.0,0.0
20000043032536,43032536,Bestchoice Uzayan Bahçe Hortumu 15 Metre,Bestchoice,Bahçe Aksesuarları,364.95,299.95,18,PIECE,IN_SALE,,https://www.migros.com.tr/bestchoice-uzayan-bahce-hortumu-15-metre-p-2909fd8,01,0.0,0.0,0.0,0.0
20000032100291,32100291,Közgrill Mangal Seti,Közgrill,Mangal,599.95,599.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-mangal-seti-p-1e9cfc3,09,0.0,0.0,,-6.2504883193999525
20000043053156,43053156,İyibahçe Happily Peat Kaktüs - Sukulent Toprağı 3 L,İyibahçe,Toprak,89.95,69.95,22,PIECE,IN_SALE,,https://www.migros.com.tr/iyibahce-happily-peat-kaktus-sukulent-topragi-3-l-p-290f064,01,0.0,0.0,0.0,0.0
20000043025566,43025566,Poliwork Manolya Saksı 4 Lt,Poliwork,Saksı,129.95,99.95,23,PIECE,IN_SALE,,https://www.migros.com.tr/poliwork-manolya-saksi-4-lt-p-290849e,05,,0.0,0.0,0.0
20000032100241,32100241,Bonga Odun Yünü Tutuşturucu 10 Adet / 140 G,Bonga,Tutuşturucu,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/bonga-odun-yunu-tutusturucu-10-adet-140-g-p-1e9cf91,09,0.0,0.0,0.0,0.0
20000032100281,32100281,Közgrill Jel Tutuşturucu 500 Ml,Közgrill,Tutuşturucu,79.95,69.95,13,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-jel-tutusturucu-500-ml-p-1e9cfb9,09,0.0,0.0,,
20000028903769,28903769,Queen Mini Gül,Queen Creations,Canlı Bitki,192.95,192.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/queen-mini-gul-p-1b90959,01,-18.06794055201699,,,
20000032104942,32104942,Kale Buz Aküsü Penguen (1215) 300 Ml,Kale,Piknik Ürünleri,29.95,29.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buz-akusu-penguen-1215-300-ml-p-1e9e1ee,09,0.0,0.0,0.0,
20000043020016,43020016,Della Lale Yuvarlak Saksı 5 No 7 L,Della,Saksı,79.95,59.95,25,PIECE,IN_SALE,,https://www.migros.com.tr/della-lale-yuvarlak-saksi-5-no-7-l-p-2906ef0,05,0.0,0.0,,
20000043021269,43021269,"Touch Me Mini Sulama Kabı Da101  ( 5X6x8,5 Cm )",Touch Me,Bahçe Aksesuarları,129.95,79.95,38,PIECE,IN_SALE,,https://www.migros.com.tr/touch-me-mini-sulama-kabi-da101-5x6x85-cm-p-29073d5,01,0.0,0.0,0.0,0.0
20000043053164,43053164,Tropikal Kaktüs ve Sukulent Bitki Besini 500Ml,Tropikal,"Tohum, Bitki Besini",149.95,99.95,33,PIECE,IN_SALE,,https://www.migros.com.tr/tropikal-kaktus-ve-sukulent-bitki-besini-500ml-p-290f06c,01,0.0,0.0,0.0,0.0
20000043030027,43030027,Gardenzone Bahçe Çatalı,Gardenzone,Bahçe Aksesuarları,69.95,39.95,43,PIECE,IN_SALE,,https://www.migros.com.tr/gardenzone-bahce-catali-p-290960b,01,0.0,0.0,0.0,0.0
20000043500168,43500168,Koopman Dekoratif Bahçe Süsleri Kelebek Desenli,Koopman,Bahçe Aksesuarları,153.0,153.0,0,PIECE,IN_SALE,,https://www.migros.com.tr/koopman-dekoratif-bahce-susleri-kelebek-desenli-p-297c288,01,0.0,0.0,0.0,0.0
20000032100243,32100243,"Bonga Lüx Şömine Odunu 1,1 Kg",Bonga,Odun,352.95,352.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/bonga-lux-somine-odunu-11-kg-p-1e9cf93,09,0.0,0.0,0.0,0.0
20000043500212,43500212,Koopman Bahçe Sulayıcı 5 x 33 Cm,Koopman,Bahçe Aksesuarları,118.0,118.0,0,PIECE,IN_SALE,,https://www.migros.com.tr/koopman-bahce-sulayici-5-x-33-cm-p-297c2b4,01,0.0,0.0,0.0,0.0
20000043030031,43030031,Gardenzone Fonksiyonlu Bahçe Sulama Tabancası,Gardenzone,Bahçe Aksesuarları,169.95,99.95,41,PIECE,IN_SALE,,https://www.migros.com.tr/gardenzone-fonksiyonlu-bahce-sulama-tabancasi-p-290960f,01,0.0,0.0,0.0,0.0
20000045007534,45007534,Giostyle Bravo Ultra Buzluk 32 L,Giostyle,Piknik Ürünleri,1999.95,1999.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/giostyle-bravo-ultra-buzluk-32-l-p-2aec2ae,09,0.0,0.0,0.0,0.0
20000032105384,32105384,Duraflame Şömine Tutuşturucu,Duraflame,Tutuşturucu,119.95,119.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/duraflame-somine-tutusturucu-p-1e9e3a8,09,0.0,0.0,,0.0
20000045007531,45007531,Giostyle Bravo Ultra Buzluk 25 L,Giostyle,Piknik Ürünleri,1299.95,1299.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/giostyle-bravo-ultra-buzluk-25-l-p-2aec2ab,09,0.0,0.0,0.0,0.0
20000032100290,32100290,Közgrill Kormatik,Közgrill,Mangal Aksesuarı,299.95,299.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-kormatik-p-1e9cfc2,09,0.0,0.0,0.0,0.0
20000032100179,32100179,Kor+ Plus Pratik Kullan-at Mangal,Kor,Mangal,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kor-plus-pratik-kullan-at-mangal-p-1e9cf53,09,0.0,0.0,0.0,0.0
20000032106045,32106045,Duraflame Stix Çıra,Duraflame,Tutuşturucu,299.95,299.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/duraflame-stix-cira-p-1e9e63d,09,0.0,0.0,0.0,0.0
20000032110271,32110271,Bestchoice İzolasyonlu Beslenme Çantası 5 L,Bestchoice,Piknik Ürünleri,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/bestchoice-izolasyonlu-beslenme-cantasi-5-l-p-1e9f6bf,09,0.0,0.0,0.0,0.0
20000032104931,32104931,Grill Cup Yonga Odun Yünü 15 Adet,Grill Cup,Tutuşturucu,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/grill-cup-yonga-odun-yunu-15-adet-p-1e9e1e3,09,0.0,0.0,0.0,
20000043020132,43020132,Gardenzone Figürlü Seramik Saksı,Gardenzone,Saksı,229.95,229.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/gardenzone-figurlu-seramik-saksi-p-2906f64,05,0.0,0.0,,
20000043020011,43020011,"Della Kristal Orkide Saksı No 4 5,6 L",Della,Saksı,269.95,149.95,44,PIECE,IN_SALE,,https://www.migros.com.tr/della-kristal-orkide-saksi-no-4-56-l-p-2906eeb,05,0.0,0.0,0.0,0.0
20000043025573,43025573,"Poliwork Begonya Saksı 0,95 Lt",Poliwork,Saksı,69.95,49.95,29,PIECE,IN_SALE,,https://www.migros.com.tr/poliwork-begonya-saksi-095-lt-p-29084a5,05,0.0,0.0,0.0,0.0
