product_name,price,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size
"Karaca X Müge Anlı Gold Kuşlu Kase 15,5 cm",449.99,999.99,550.0,55.0,TRY,7193022,4417,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gold-kuslu-kase,https://cdn.karaca.com/image/cdndata/1/202312/000001000154342001/8683650251224-2.jpg,,
Karaca X Müge Anlı Gold Kuşlu Pasta Tabağı 21 Cm,499.99,1299.0,799.01,61.51,TRY,7193028,3470,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gold-kuslu-pasta-tabagi-21-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000154378001/8683650251309-2.jpg,,
Karaca X Müge Anlı Gold Pasta Tabağı 21 Cm,399.99,1199.0,799.01,66.64,TRY,7193029,181,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gold-pasta-tabagi-21-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000154401001/8683650251316_0.jpg,,
"Karaca X Müge Anlı Gümüş Kase 15,5 cm",349.99,799.99,450.0,56.25,TRY,7193025,173,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gumus-kase,https://cdn.karaca.com/image/cdndata/1/202312/000001000010995001/8683650251293_0.jpg,,
"Karaca X Müge Anlı Gümüş Kuşlu Kase 15,5 cm",449.99,999.99,550.0,55.0,TRY,7193023,278,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gumus-kuslu-kase,https://cdn.karaca.com/image/cdndata/1/202312/000001000010974001/8683650251248-2.jpg,,
Karaca X Müge Anlı Gümüş Pasta Tabağı 21 Cm,399.99,1199.0,799.01,66.64,TRY,7193030,319,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gumus-pasta-tabagi-21-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000011087001/8683650251323_0.jpg,,
Karaca X Müge Anlı Gümüş Servis Tabağı 27 Cm,499.99,1699.0,1199.01,70.57,TRY,7193033,211,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gumus-servis-tabagi-27-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000011127001/8683650251354-2.jpg,,
Karaca X Müge Anlı Kelebekli Kase 14 Cm,449.99,999.99,550.0,55.0,TRY,7192981,3083,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-kelebekli-kase-14-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000010725001/8683650250807_0.jpg,,
Karaca X Müge Anlı Kelebekli Küçük Kayık Tabak 20 Cm,599.99,1199.0,599.01,49.96,TRY,7192982,1,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-kelebekli-kucuk-kayik-tabak-20-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000154254001/8683650254683_0.jpg,,
Karaca X Müge Anlı Kelebekli Tatlı Tabağı 21 Cm,449.99,1199.0,749.01,62.47,TRY,7192980,1,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-kelebekli-tatli-tabagi-21-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000010707001/8683650250791_0.jpg,,
Karaca X Müge Anlı Servis Tabağı 27 Cm Gold,499.99,1699.0,1199.01,70.57,TRY,7193032,4096,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-gold-servis-tabagi-27-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000011117001/8683650251347-2.jpg,,
Karaca X Müge Anlı Yemek Tabağı 26 Cm,599.99,1299.0,699.01,53.81,TRY,7192987,2067,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-muge-anli-yemek-tabagi-26-cm,https://cdn.karaca.com/image/cdndata/1/202312/000001000154286001/8683650250968_0.jpg,,
Karaca X Refika Bembeyaz Çerezlik 13 Cm,249.99,249.99,0.0,0.0,TRY,7190996,202,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refikadan-bembeyaz-cerezlik-13-cm,https://cdn.karaca.com/image/000001000137013001/karaca-x-refika-bembeyaz-cerezlik-13-cm-000001000137013001.jpg,,
Karaca x Beşiktaş Lisanslı Makarna Tabağı 27 cm,699.99,699.99,0.0,0.0,TRY,7258028,616,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-besiktas-lisansli-makarna-tabagi-27-cm,https://cdn.karaca.com/image/000001000259483003/karaca-x-besiktas-lisansli-makarna-tabagi-27-cm-000001000259483003.jpg,,
Karaca x Beşiktaş Lisanslı Pizza Tabağı 32 cm,799.99,799.99,0.0,0.0,TRY,7258053,275,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-besiktas-lisansli-pizza-tabagi-32-cm,https://cdn.karaca.com/image/000001000259484003/karaca-x-besiktas-pizza-tabagi-32-cm-000001000259484003.jpg,,
Karaca x Fenerbahçe Lisanslı Pizza Tabağı 32 cm,799.99,799.99,0.0,0.0,TRY,7258045,145,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-fenerbahce-lisansli-pizza-tabagi-32-cm,https://cdn.karaca.com/image/000001000259484002/karaca-x-fenerbahce-pizza-tabagi-32-cm-000001000259484002.jpg,,
Karaca x Galatasaray Lisanslı Makarna Tabağı 27 cm,699.99,699.99,0.0,0.0,TRY,7258034,182,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-galatasaray-lisansli-makarna-tabagi-27-cm,https://cdn.karaca.com/image/000001000259483001/karaca-x-galatasaray-lisansli-makarna-tabagi-27-cm-000001000259483001.jpg,,
Karaca x Galatasaray Lisanslı Pizza Tabağı 32 cm,799.99,799.99,0.0,0.0,TRY,7258052,448,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-galatasaray-lisansli-pizza-tabagi-32-cm,https://cdn.karaca.com/image/000001000259484001/karaca-x-galatasaray-lisansli-pizza-tabagi-32-cm-000001000259484001.jpg,,
Karaca x Refika Bembeyaz Servis Tabağı 26 cm,699.99,699.99,0.0,0.0,TRY,7190999,128,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refikadan-bembeyaz-servis-tabagi-26-cm,https://cdn.karaca.com/image/cdndata/99953/202311/000001000137103001/8683650225317-2.jpg,,
Karaca x Refika Bembeyaz Tatlı Tabağı 13 cm,249.99,249.99,0.0,0.0,TRY,7190985,2,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refikadan-bembeyaz-tatli-tabagi-13,https://cdn.karaca.com/image/000001000005388001/karaca-x-refika-bembeyaz-tatli-tabagi-13-cm-000001000005388001.jpg,,
Karaca x Refika Bembeyaz Tatlı Tabağı 15 cm,299.99,299.99,0.0,0.0,TRY,7190986,4,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refikadan-bembeyaz-tatli-tabagi-15-cm,https://cdn.karaca.com/image/000001000005388002/karaca-x-refika-bembeyaz-tatli-tabagi-15-cm-000001000005388002.jpg,,
Karaca x Refika Bembeyaz Yuvarlak Kase 15 cm,399.99,399.99,0.0,0.0,TRY,7213345,65,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refika-bembeyaz-yuvarlak-kase-15-cm,https://cdn.karaca.com/image/000001000244601001/karaca-x-refika-bembeyaz-yuvarlak-kase-15-cm-000001000244601001-4.jpg,,
Karaca x Refika Bembeyaz Yuvarlak Servis Tabağı 28 cm,799.99,799.99,0.0,0.0,TRY,7213346,521,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refika-bembeyaz-yuvarlak-servis-tabagi-28-cm,https://cdn.karaca.com/image/000001000244605001/karaca-x-refika-bembeyaz-yuvarlak-servis-tabagi-28-cm-000001000244605001.jpg,,
Karaca x Refika Bembeyaz Çukur Tabak 21 cm,699.99,699.99,0.0,0.0,TRY,7190992,249,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-x-refikadan-bembeyaz-cukur-tabak-21-cm,https://cdn.karaca.com/image/cdndata/99953/202311/000001000136964001/8683650225232-2.jpg,,
Karaca x Ömür Akkor İznik Balık Fırın Kabı 22 cm,2299.0,2299.0,0.0,0.0,TRY,7208335,131,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-iznik-serisi-balik-firin-kabi-22-cm,https://cdn.karaca.com/image/000001000232383001/karaca-x-omur-akkor-i-znik-balik-firin-kabi-22-cm-000001000232383001-2.jpg,,
Karaca x Ömür Akkor İznik Balık Kase 16 cm,599.99,599.99,0.0,0.0,TRY,7208310,700,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-iznik-serisi-balik-kase-16-cm,https://cdn.karaca.com/image/000001000232360001/karaca-x-omur-akkor-i-znik-balik-kase-16-cm-000001000232360001-1.jpg,,
Karaca x Ömür Akkor İznik Balık Pasta Tabağı 21 cm,799.99,799.99,0.0,0.0,TRY,7208302,2093,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-iznik-serisi-balik-pasta-tabagi-21-cm,https://cdn.karaca.com/image/000001000232354001/karaca-x-omur-akkor-i-znik-balik-pasta-tabagi-21-cm-000001000232354001-1.jpg,,
Karaca x Ömür Akkor İznik Balık Çerezlik 14 cm,499.99,499.99,0.0,0.0,TRY,7208338,184,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-iznik-serisi-balik-cerezlik-14-cm,https://cdn.karaca.com/image/000001000232376001/karaca-x-omur-akkor-i-znik-balik-cerezlik-14-cm-000001000232376001-1.jpg,,
Karaca İstiridye Kase 14 cm,549.99,549.99,0.0,0.0,TRY,7219907,53,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-kase-14-cm,https://cdn.karaca.com/image/000001000244476001/karaca-i-stiridye-kase-14-cm-000001000244476001-5.jpg,,
Karaca İstiridye Lüsterli Kase 20 cm,899.99,899.99,0.0,0.0,TRY,7219914,265,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-kase-20-cm,https://cdn.karaca.com/image/000001000244479001/karaca-i-stiridye-lusterli-kase-20-cm-000001000244479001.jpg,,
Karaca İstiridye Lüsterli Kase 25 cm,1299.0,1299.0,0.0,0.0,TRY,7219920,77,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-kase-25-cm,https://cdn.karaca.com/image/000001000244560001/karaca-i-stiridye-lusterli-kase-25-cm-000001000244560001.jpg,,
Karaca İstiridye Lüsterli Kayık Tabak 20 cm,349.99,349.99,0.0,0.0,TRY,7219912,33,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-kayik-tabak-20-cm,https://cdn.karaca.com/image/000001000244564001/karaca-i-stiridye-lusterli-kayik-tabak-20-cm-000001000244564001.jpg,,
Karaca İstiridye Lüsterli Pasta Tabağı 20 cm,549.99,549.99,0.0,0.0,TRY,7219905,498,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-pasta-tabagi-20-cm,https://cdn.karaca.com/image/000001000244475001/karaca-i-stiridye-pasta-tabagi-20-cm-000001000244475001-4.jpg,,
Karaca İstiridye Lüsterli Servis Tabağı 30 cm,1299.0,1299.0,0.0,0.0,TRY,7219928,1,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-servis-tabagi-30-cm,https://cdn.karaca.com/image/000001000244474001/karaca-i-stiridye-servis-tabagi-30-cm-000001000244474001-10.jpg,,
Karaca İstiridye Lüsterli Çerezlik 11 cm,349.99,349.99,0.0,0.0,TRY,7219908,130,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-cerezlik-11-cm,https://cdn.karaca.com/image/000001000244477001/karaca-i-stiridye-lusterli-cerezlik-11-cm-000001000244477001.jpg,,
Karaca İstiridye Lüsterli Çukur Tabak 23 cm,899.99,899.99,0.0,0.0,TRY,7219922,574,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-cukur-tabak-23-cm,https://cdn.karaca.com/image/000001000244478001/karaca-i-stiridye-lusterli-cukur-tabak-23-cm-000001000244478001.jpg,,
Karaca İstiridye Çerezlik 11 cm,349.99,349.99,0.0,0.0,TRY,7253690,135,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-cerezlikk-11-cm,https://cdn.karaca.com/image/000001000258172001/karaca-i-sti-ri-dye-cerezli-k-11-cm-000001000258172001-2.jpg,,
Karaca İstiridye Çerezlik 13 cm,349.99,349.99,0.0,0.0,TRY,7253718,206,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/karaca-istiridye-cerezlikk-13-cm,https://cdn.karaca.com/image/000001000258173001/karaca-i-sti-ri-dye-cerezli-k-13-cm-000001000258173001-1.jpg,,
"Kinto Ceramic Lab Kase 13,5 cm Beyaz",999.0,999.0,0.0,0.0,TRY,7207873,6,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-kase-135-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232108001/4963264499958-100.jpg,,
Kinto Ceramic Lab Kase 22 cm Beyaz,3399.0,3399.0,0.0,0.0,TRY,7207920,11,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-kase-22-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232115001/4963264507844-100.jpg,,
Kinto Ceramic Lab Kase 22 cm Siyah,3399.0,3399.0,0.0,0.0,TRY,7207889,11,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-kase-22-cm-siyah,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232116001/4963264507875-100.jpg,,
Kinto Ceramic Lab Tabak 10 cm Beyaz,399.0,399.0,0.0,0.0,TRY,7207865,57,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-tabak-10-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232117001/4963264508308-130.jpg,,
Kinto Ceramic Lab Tabak 16 cm Beyaz,999.0,999.0,0.0,0.0,TRY,7207844,11,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-tabak-16-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232105001/4963264499996-100.jpg,,
Kinto Ceramic Lab Tabak 16 cm Siyah,999.0,999.0,0.0,0.0,TRY,7207871,11,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-tabak-16-cm-siyah,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232106001/4963264500029-100.jpg,,
Kinto Ceramic Lab Tabak 20 cm Siyah,1499.0,1499.0,0.0,0.0,TRY,7207846,11,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-ceramic-lab-tabak-20-cm-siyah,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232107001/4963264500067-100.jpg,,
Kinto RIM Kase 11 cm Beyaz,399.0,399.0,0.0,0.0,TRY,7207972,36,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-kase-11-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232145001/4963264485487-100.jpg,,
Kinto RIM Kase 14 cm Beyaz,399.0,399.0,0.0,0.0,TRY,7207855,15,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-kase-14-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232146001/4963264485494-100.jpg,,
Kinto RIM Kase 18 cm Beyaz,999.0,999.0,0.0,0.0,TRY,7207936,14,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-kase-18-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232147001/4963264485500-100.jpg,,
Kinto RIM Kase 22 cm Beyaz,1799.0,1799.0,0.0,0.0,TRY,7207903,15,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-kase-22-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232148001/4963264485517-100.jpg,,
Kinto RIM Pirinç Kasesi 12 cm Beyaz,499.0,499.0,0.0,0.0,TRY,7207937,49,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-pirinc-kasesi-12-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232150001/4963264485524-100.jpg,,
"Kinto RIM Tabak 11,5 cm Beyaz",299.0,299.0,0.0,0.0,TRY,7207899,67,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-tabak-115-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232141001/4963264485449-100.jpg,,
Kinto RIM Tabak 16 cm Beyaz,399.0,399.0,0.0,0.0,TRY,7207892,47,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-tabak-16-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232142001/4963264485456-100.jpg,,
"Kinto RIM Tabak 20,5 cm Beyaz",799.0,799.0,0.0,0.0,TRY,7207900,55,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-tabak-205-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232143001/4963264485463-100.jpg,,
Kinto RIM Tabak 24 cm Beyaz,1499.0,1499.0,0.0,0.0,TRY,7207934,31,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/kinto-rim-tabak-24-cm-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232144001/4963264485470-100.jpg,,
Lora Bianca 5 Parça Beyaz Deniz Esintisi Cam Meze Servis Tabağı Seti,1190.0,1190.0,0.0,0.0,TRY,7284248,314,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-5-parca-beyaz-deniz-esintisi-cam-meze-servis-tabagi-seti,https://cdn.karaca.com/image/marketplace-mirakll/7284248/0e4c34b897fb7dffb1b7-0.jpg,,
Lora Bianca 5 Parça Gold Deniz Esintisi Cam Meze Servis Tabağı Seti,1190.0,1359.32,169.32,12.46,TRY,7284261,867,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-5-parca-gold-deniz-esintisi-cam-meze-servis-tabagi-seti,https://cdn.karaca.com/image/marketplace-mirakll/7284261/6c0684ae6618b8f0882b-0.jpg,,
Lora Bianca 5 Parça Siyah Deniz Esintisi Cam Meze Servis Tabağı Seti,1190.0,1190.0,0.0,0.0,TRY,7284244,913,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-5-parca-siyah-deniz-esintisi-cam-meze-servis-tabagi-seti,https://cdn.karaca.com/image/marketplace-mirakll/7284244/e7b5eafaa197ae24241c-0.jpg,,
Lora Bianca Alba 6'lı Çiçek Pasta Servis Sunum Tabağı Seti Renkli,1200.0,1200.0,0.0,0.0,TRY,7258711,1010,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-alba-6li-cicek-pasta-servis-sunum-tabagi-seti,https://cdn.karaca.com/image/marketplace-mirakll/7258711/94b1cd969a0b2b1c6b7c-0.jpg,Çok Renkli,
Lora Bianca Bloom 6 Parça Cam Salata/tatlı Kasesi Set Şeffaf,649.0,649.0,0.0,0.0,TRY,7234343,157,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-bloom-6-parca-kase-seti,https://cdn.karaca.com/image/marketplace-mirakll/7234343/bbb06822ac343d329708-0.jpg,,
Lora Bianca Coloria 6 Parça Cam Dondurma/çerez/meze/meyve Kase Seti Renkli,759.0,844.2,85.2,10.09,TRY,7234406,123,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-coloria-6-parca-cam-dondurmacerezmezemeyve-kase-seti,https://cdn.karaca.com/image/marketplace-mirakll/7234406/ceb0fa67894c15fd5f2f-0.jpg,,
Lora Bianca Cora 2 Parça Beyaz Küçük Deniz Kabuğu Cam Meze Servis Tabağı Seti - 2 Adet,659.0,659.0,0.0,0.0,TRY,7284234,1179,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-cora-2-parca-beyaz-kucuk-deniz-kabugu-cam-meze-servis-tabagi-seti-2-adet,https://cdn.karaca.com/image/marketplace-mirakll/7284234/06a56ae8e22bcb1b3d4c-0.jpg,,
Lora Bianca Cora 2 Parça Gold Küçük Deniz Kabuğu Cam Meze Servis Tabağı Seti - 2 Adet,659.0,659.0,0.0,0.0,TRY,7284250,1195,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-cora-2-parca-gold-kucuk-deniz-kabugu-cam-meze-servis-tabagi-seti-2-adet,https://cdn.karaca.com/image/marketplace-mirakll/7284250/01d96f6c6ca575fc4e58-0.jpg,,
Lora Bianca Cora 2 Parça Siyah Küçük Deniz Kabuğu Cam Meze Servis Tabağı Seti - 2 Adet,659.0,659.0,0.0,0.0,TRY,7284238,1189,Yes,Sofra,Tekli Ürünler,2102171,Sofra > Tekli Ürünler,Tekli Ürünler,https://www.karaca.com/tekli-urunler,https://www.karaca.com/urun/lora-bianca-cora-2-parca-siyah-kucuk-deniz-kabugu-cam-meze-servis-tabagi-seti-2-adet,https://cdn.karaca.com/image/marketplace-mirakll/7284238/74ce0d5b7ce935f05530-0.jpg,,
