Date,Price,District,Rooms
2026-04-15,18000,"Merkez
Yeniyol",2+1
2026-04-15,30000,"Merkez
Yeniyol",3+1
2026-04-15,21000,"Merkez
Karakeçili",3+1
2026-04-15,20000,"Merkez
Karakeçili",3+1
2026-04-15,20000,"Sungurlu
Karahacip",3+1
2026-04-15,19750,"Merkez
Karakeçili",3+1
2026-04-15,25000,"Merkez
Ulukavak",3+1
2026-04-15,24000,"Merkez
Karakeçili",3+1
2026-04-15,16000,"Merkez
Karakeçili",3+1
2026-04-15,23000,"Merkez
Ulukavak",2+0
2026-04-15,28500,Merkez,3+1
2026-04-15,24000,"Merkez
Yeniyol",4+1
2026-04-15,16000,"Merkez
Karakeçili",3+1
2026-04-15,17500,"Merkez
Yeniyol",Stüdyo (1+0)
2026-04-15,20000,"Merkez
Karakeçili",3+1
2026-04-15,28500,"Merkez
Ulukavak",2+1
2026-04-15,15000,"Merkez
Karakeçili",3+1
2026-04-15,35000,"Sungurlu
Karahacip",2+1
2026-04-15,22000,Merkez,3+1
2026-04-15,8000,"Merkez
Yeniyol",1+1
2026-04-15,12000,"Merkez
Gülabibey",3+1
2026-04-15,41000,"Merkez
Karakeçili",4+1
2026-04-15,18500,Osmancık,3+1
2026-04-15,18000,"Merkez
Ulukavak",3+1
2026-04-15,19500,"Merkez
Ulukavak",3+1
2026-04-15,14000,"Merkez
Yeniyol",2+1
2026-04-15,10000,"Merkez
Ulukavak",3+1
2026-04-15,16500,"Merkez
Yeniyol",3+1
2026-04-15,25000,"Merkez
Ulukavak",1+1
2026-04-15,16000,"Merkez
Gülabibey",3+1
2026-04-15,17500,"Merkez
Karakeçili",3+1
2026-04-15,23000,"Merkez
Karakeçili",3+1
2026-04-15,25000,Osmancık,3+1
2026-04-15,28000,"Merkez
Ulukavak",1+1
2026-04-15,10500,"Merkez
Yeniyol",3+1
2026-04-15,14000,"Merkez
Karakeçili",2+1
2026-04-15,19000,"Merkez
Ulukavak",2+1
2026-04-15,16500,"Merkez
Karakeçili",3+1
2026-04-15,36000,"Merkez
Karakeçili",3+1
2026-04-15,32000,"Merkez
Yeniyol",3+1
2026-04-15,14000,"Merkez
Yeniyol",3+1
2026-04-15,21000,Osmancık,2+1
2026-04-15,26000,"Merkez
Ulukavak",2+0
2026-04-15,20000,"Merkez
Yeniyol",3+1
2026-04-15,20000,"Merkez
Gülabibey",1+1
2026-04-15,16500,"Merkez
Ulukavak",1+1
2026-04-15,35000,Sungurlu,3+1
2026-04-15,27000,"Merkez
Ulukavak",3+1
2026-04-15,25000,"Merkez
Yeniyol",3+1
2026-04-15,35000,"Merkez
Karakeçili",4+1
2026-04-15,19000,"Merkez
Yeniyol",3+1
2026-04-15,20000,"Merkez
Karakeçili",3+1
2026-04-15,15500,"Merkez
Yeniyol",3+1
2026-04-15,9000,Merkez,2+1
2026-04-15,20000,"Merkez
Gülabibey",3+1
2026-04-15,17000,"Merkez
Karakeçili",3+1
2026-04-15,17000,"Merkez
Karakeçili",3+1
2026-04-15,20000,"Merkez
Yeniyol",3+1
2026-04-15,20000,Alaca,4+1
2026-04-15,20000,"Merkez
Yeniyol",3+1
2026-04-15,26000,"Merkez
Ulukavak",2+1
2026-04-15,21000,"Merkez
Karakeçili",3+1
2026-04-15,13000,"Merkez
Yeniyol",2+1
2026-04-15,10000,Merkez,1+1
2026-04-15,18000,"Merkez
Karakeçili",3+1
2026-04-15,27500,"Merkez
Karakeçili",3+1
2026-04-15,9000,"Merkez
Karakeçili",2+1
2026-04-15,12000,"Merkez
Yeniyol",2+1
2026-04-15,13500,"Merkez
Karakeçili",3+1
2026-04-15,16000,"Merkez
Karakeçili",4+1
2026-04-15,13000,Merkez,1+1
2026-04-15,36000,"Merkez
Ulukavak",2+0
2026-04-15,17500,Merkez,3+1
2026-04-15,21000,"Merkez
Karakeçili",3+1
2026-04-15,17500,"Merkez
Yeniyol",1+1
2026-04-15,11250,Osmancık,3+1
2026-04-15,20000,"Merkez
Karakeçili",3+1
2026-04-15,16000,"Merkez
Yeniyol",3+1
2026-04-15,36000,"Merkez
Karakeçili",4+1
2026-04-15,41000,"Merkez
Yeniyol",3+1
2026-04-15,9750,Merkez,2+1
2026-04-15,20000,"Merkez
Karakeçili",3+1
2026-04-15,20990,"Merkez
Ulukavak",2+0
2026-04-15,21000,Merkez,3+1
2026-04-15,26500,"Merkez
Ulukavak",1+1
2026-04-15,17500,"Merkez
Karakeçili",3+1
2026-04-15,26000,"Merkez
Karakeçili",3+1
2026-04-15,31500,"Merkez
Ulukavak",1+1
2026-04-15,50000,"Merkez
Karakeçili",4+1
2026-04-15,24000,"Merkez
Ulukavak",2+1
2026-04-15,27000,"Merkez
Ulukavak",1+1
2026-04-15,22000,Merkez,3+1
2026-04-15,25000,"Merkez
Ulukavak",2+1
2026-04-15,23500,"Merkez
Gülabibey",3+1
2026-04-15,26500,"Merkez
Ulukavak",3+1
2026-04-15,30000,"Merkez
Ulukavak",2+0
2026-04-15,22000,"Merkez
Karakeçili",3+1
2026-04-15,26900,"Merkez
Yeniyol",3+1
2026-04-15,22000,"Merkez
Yeniyol",3+1
2026-04-15,20000,"Merkez
Ulukavak",2+1
2026-04-15,14000,"Merkez
Gülabibey",2+1
2026-04-15,21000,"Merkez
Yeniyol",1+1
2026-04-15,8000,"Merkez
Karakeçili",1+1
2026-04-15,18000,"Merkez
Yeniyol",4+1
2026-04-15,22000,"Merkez
Karakeçili",2+1
2026-04-15,20000,Merkez,3+1
2026-04-15,16000,"Merkez
Yeniyol",1+1
2026-04-15,17000,"Merkez
Karakeçili",2+1
2026-04-15,31000,"Merkez
Ulukavak",1+1
2026-04-15,31500,"Merkez
Ulukavak",1+1
2026-04-15,32000,Merkez,3+1
2026-04-15,25000,"Merkez
Karakeçili",3+1
