Date,Price,District,Rooms
2026-04-14,18000,"Merkez
Yeniyol",2+1
2026-04-14,30000,"Merkez
Yeniyol",3+1
2026-04-14,21000,"Merkez
Karakeçili",3+1
2026-04-14,18000,"Merkez
Ulukavak",3+1
2026-04-14,19500,"Merkez
Ulukavak",3+1
2026-04-14,14000,"Merkez
Yeniyol",2+1
2026-04-14,10000,"Merkez
Ulukavak",3+1
2026-04-14,16500,"Merkez
Yeniyol",3+1
2026-04-14,25000,"Merkez
Ulukavak",1+1
2026-04-14,16000,"Merkez
Gülabibey",3+1
2026-04-14,17500,"Merkez
Karakeçili",3+1
2026-04-14,23000,"Merkez
Karakeçili",3+1
2026-04-14,25000,Osmancık,3+1
2026-04-14,28000,"Merkez
Ulukavak",1+1
2026-04-14,10500,"Merkez
Yeniyol",3+1
2026-04-14,14000,"Merkez
Karakeçili",2+1
2026-04-14,19000,"Merkez
Ulukavak",2+1
2026-04-14,16500,"Merkez
Karakeçili",3+1
2026-04-14,36000,"Merkez
Karakeçili",3+1
2026-04-14,32000,"Merkez
Yeniyol",3+1
2026-04-14,21000,Osmancık,2+1
2026-04-14,26000,"Merkez
Ulukavak",2+0
2026-04-14,20000,"Merkez
Yeniyol",3+1
2026-04-14,20000,"Merkez
Gülabibey",1+1
2026-04-14,16500,"Merkez
Ulukavak",1+1
2026-04-14,35000,Sungurlu,3+1
2026-04-14,27500,"Merkez
Karakeçili",3+1
2026-04-14,27000,"Merkez
Ulukavak",3+1
2026-04-14,25000,"Merkez
Yeniyol",3+1
2026-04-14,35000,"Merkez
Karakeçili",4+1
2026-04-14,19000,"Merkez
Yeniyol",3+1
2026-04-14,20000,"Merkez
Karakeçili",3+1
2026-04-14,21000,"Merkez
Karakeçili",3+1
2026-04-14,15500,"Merkez
Yeniyol",3+1
2026-04-14,9000,Merkez,2+1
2026-04-14,20000,"Merkez
Gülabibey",3+1
2026-04-14,16000,"Merkez
Yeniyol",3+1
2026-04-14,15500,Merkez,3+1
2026-04-14,17000,"Merkez
Karakeçili",3+1
2026-04-14,17000,"Merkez
Karakeçili",3+1
2026-04-14,20000,"Merkez
Yeniyol",3+1
2026-04-14,20000,Alaca,4+1
2026-04-14,21000,"Merkez
Yeniyol",3+1
2026-04-14,26000,"Merkez
Ulukavak",2+1
2026-04-14,21000,"Merkez
Karakeçili",3+1
2026-04-14,13000,"Merkez
Yeniyol",2+1
2026-04-14,10000,Merkez,1+1
2026-04-14,18000,"Merkez
Karakeçili",3+1
2026-04-14,9000,"Merkez
Karakeçili",2+1
2026-04-14,12000,"Merkez
Yeniyol",2+1
2026-04-14,13500,"Merkez
Karakeçili",3+1
2026-04-14,16000,"Merkez
Karakeçili",4+1
2026-04-14,13000,Merkez,1+1
2026-04-14,36000,"Merkez
Ulukavak",2+0
2026-04-14,17500,"Merkez
Yeniyol",1+1
2026-04-14,11250,Osmancık,3+1
2026-04-14,20000,"Merkez
Karakeçili",3+1
2026-04-14,18000,"Merkez
Yeniyol",4+1
2026-04-14,36000,"Merkez
Karakeçili",4+1
2026-04-14,41000,"Merkez
Yeniyol",3+1
2026-04-14,9750,Merkez,2+1
2026-04-14,20000,"Merkez
Karakeçili",3+1
2026-04-14,20990,"Merkez
Ulukavak",2+0
2026-04-14,21000,Merkez,3+1
2026-04-14,26500,"Merkez
Ulukavak",1+1
2026-04-14,17500,"Merkez
Karakeçili",3+1
2026-04-14,26000,"Merkez
Karakeçili",3+1
2026-04-14,31500,"Merkez
Ulukavak",1+1
2026-04-14,50000,"Merkez
Karakeçili",4+1
2026-04-14,24000,"Merkez
Ulukavak",2+1
2026-04-14,27000,"Merkez
Ulukavak",1+1
2026-04-14,22000,Merkez,3+1
2026-04-14,25000,"Merkez
Ulukavak",2+1
2026-04-14,23500,"Merkez
Gülabibey",3+1
2026-04-14,26500,"Merkez
Ulukavak",3+1
2026-04-14,30000,"Merkez
Ulukavak",2+0
2026-04-14,22000,"Merkez
Karakeçili",3+1
2026-04-14,17500,Merkez,3+1
2026-04-14,26900,"Merkez
Yeniyol",3+1
2026-04-14,22000,"Merkez
Yeniyol",3+1
2026-04-14,26000,"Merkez
Ulukavak",1+1
2026-04-14,20000,"Merkez
Ulukavak",2+1
2026-04-14,14000,"Merkez
Gülabibey",2+1
2026-04-14,21000,"Merkez
Yeniyol",1+1
2026-04-14,8000,"Merkez
Karakeçili",1+1
2026-04-14,16000,"Merkez
Yeniyol",3+1
2026-04-14,22000,"Merkez
Karakeçili",2+1
2026-04-14,20000,Merkez,3+1
