Date,Price,District,Rooms
2026-03-27,22000,"Merkez
Karakeçili",3+1
2026-03-27,19750,"Merkez
Ulukavak",2+1
2026-03-27,23000,"Merkez
Ulukavak",1+1
2026-03-27,23990,"Merkez
Ulukavak",2+0
2026-03-27,30000,"Merkez
Yeniyol",3+1
2026-03-27,21000,"Merkez
Karakeçili",3+1
2026-03-27,15500,"Merkez
Yeniyol",1+1
2026-03-27,20000,"Merkez
Karakeçili",3+1
2026-03-27,17000,"Merkez
Ulukavak",3+1
2026-03-27,11000,"Merkez
Ulukavak",4+1
2026-03-27,13000,"Merkez
Karakeçili",2+1
2026-03-27,25000,"Merkez
Karakeçili",3+1
2026-03-27,20000,"Merkez
Ulukavak",2+1
2026-03-27,12000,"Merkez
Ulukavak",4+1
2026-03-27,23000,"Merkez
Karakeçili",1+1
2026-03-27,13000,"Merkez
Karakeçili",3+1
2026-03-27,19000,"Merkez
Ulukavak",2+0
2026-03-27,16500,"Merkez
Ulukavak",2+0
2026-03-27,28000,"Merkez
Ulukavak",2+0
2026-03-27,20000,Merkez,3+1
2026-03-27,28500,"Merkez
Ulukavak",2+1
2026-03-27,17500,"Merkez
Yeniyol",Stüdyo (1+0)
2026-03-27,20000,Osmancık,3+1
2026-03-27,17000,"Merkez
Gülabibey",3+1
2026-03-27,12000,"Merkez
Gülabibey",2+1
2026-03-27,14000,"Merkez
Gülabibey",3+1
2026-03-27,16000,"Merkez
Yeniyol",3+1
2026-03-27,31000,"Merkez
Ulukavak",4+1
2026-03-27,20000,"Merkez
Karakeçili",3+1
2026-03-27,26500,"Merkez
Yeniyol",3+0
2026-03-27,22950,"Merkez
Karakeçili",3+1
2026-03-27,17000,"Merkez
Karakeçili",3+1
2026-03-27,18000,"Merkez
Karakeçili",2+1
2026-03-27,40000,Sungurlu,2+1
2026-03-27,16000,"Merkez
Yeniyol",2+1
2026-03-27,10000,"Merkez
Yeniyol",3+1
2026-03-27,17500,"Merkez
Yeniyol",2+1
2026-03-27,18000,"Merkez
Karakeçili",3+1
2026-03-27,21000,Sungurlu,3+1
2026-03-27,24000,"Merkez
Yeniyol",3+1
2026-03-27,20000,"Merkez
Yeniyol",3+1
2026-03-27,20000,"Merkez
Ulukavak",2+0
2026-03-27,20000,"Merkez
Karakeçili",3+1
2026-03-27,15000,"Merkez
Karakeçili",3+1
2026-03-27,12000,"Merkez
Yeniyol",2+1
2026-03-27,23000,"Merkez
Karakeçili",3+1
2026-03-27,10000,"Merkez
Gülabibey",3+1
2026-03-27,21000,"Merkez
Yeniyol",2+1
2026-03-27,67000,"Merkez
Karakeçili",4+1
2026-03-27,15000,"Merkez
Gülabibey",2+1
2026-03-27,13000,Merkez,3+1
2026-03-27,32000,"Merkez
Ulukavak",2+0
2026-03-27,13000,"Merkez
Gülabibey",2+1
2026-03-27,15000,Osmancık,2+1
2026-03-27,32000,Merkez,4+1
2026-03-27,25000,Merkez,3+1
2026-03-27,20500,"Merkez
Yeniyol",3+1
2026-03-27,21000,"Merkez
Karakeçili",3+1
2026-03-27,21000,"Merkez
Ulukavak",2+0
2026-03-27,18000,"Merkez
Ulukavak",2+1
2026-03-27,14000,"Merkez
Yeniyol",3+1
2026-03-27,19500,"Merkez
Karakeçili",3+1
2026-03-27,13850,"Merkez
Karakeçili",Stüdyo (1+0)
