Date,Price,District,Rooms
2026-04-08,34000,"Merkez
Yeniyol",3+1
2026-04-08,16000,"Merkez
Yeniyol",3+1
2026-04-08,25000,"Merkez
Ulukavak",3+0
2026-04-08,20000,"Merkez
Ulukavak",2+0
2026-04-08,16000,"Merkez
Karakeçili",2+1
2026-04-08,20000,"Merkez
Karakeçili",3+1
2026-04-08,12000,"Merkez
Yeniyol",3+1
2026-04-08,17000,"Merkez
Yeniyol",1+1
2026-04-08,18500,"Merkez
Yeniyol",3+1
2026-04-08,25000,Sungurlu,2+1
2026-04-08,30000,Sungurlu,4+1
2026-04-08,30000,"Merkez
Karakeçili",3+1
2026-04-08,20000,"Merkez
Yeniyol",3+1
2026-04-08,12000,Osmancık,2+1
2026-04-08,28000,"Merkez
Ulukavak",1+1
2026-04-08,12000,"Merkez
Gülabibey",3+1
2026-04-08,15500,"Merkez
Ulukavak",1+1
2026-04-08,30000,"Sungurlu
Arifegazili",3+1
2026-04-08,22000,"Merkez
Yeniyol",3+1
2026-04-08,29500,"Merkez
Ulukavak",2+0
2026-04-08,25000,"Merkez
Yeniyol",3+1
2026-04-08,17000,"Merkez
Gülabibey",3+1
2026-04-08,15500,Merkez,3+1
2026-04-08,13000,"Merkez
Karakeçili",3+1
2026-04-08,25000,"Merkez
Yeniyol",4+1
2026-04-08,18500,"Merkez
Karakeçili",3+1
2026-04-08,15000,"Merkez
Karakeçili",3+1
2026-04-08,17500,"Merkez
Ulukavak",2+0
2026-04-08,10000,Merkez,2+1
2026-04-08,17000,"Merkez
Gülabibey",3+1
2026-04-08,19500,"Merkez
Yeniyol",2+1
2026-04-08,19000,"Merkez
Ulukavak",2+1
2026-04-08,24000,"Merkez
Karakeçili",4+1
2026-04-08,21000,"Merkez
Karakeçili",3+1
2026-04-08,13500,"Merkez
Karakeçili",2+1
2026-04-08,11000,"Merkez
Ulukavak",2+1
2026-04-08,11000,"Merkez
Gülabibey",2+1
2026-04-08,35000,"Merkez
Ulukavak",2+0
2026-04-08,30000,Merkez,3+1
2026-04-08,26000,"Merkez
Karakeçili",3+1
2026-04-08,23000,"Merkez
Ulukavak",2+1
2026-04-08,26000,"Merkez
Yeniyol",3+1
2026-04-08,18500,"Merkez
Yeniyol",2+1
2026-04-08,32500,"Merkez
Ulukavak",3+1
2026-04-08,12000,"Merkez
Gülabibey",2+0
2026-04-08,13000,"Merkez
Karakeçili",2+1
2026-04-08,30000,"Merkez
Yeniyol",3+1
2026-04-08,18500,"Merkez
Yeniyol",3+1
2026-04-08,22500,"Merkez
Karakeçili",3+1
2026-04-08,10500,"Merkez
Gülabibey",2+1
2026-04-08,22500,"Merkez
Ulukavak",2+1
2026-04-08,9000,"Merkez
Yeniyol",3+1
2026-04-08,19000,"Merkez
Karakeçili",3+1
2026-04-08,22000,"Merkez
Karakeçili",3+1
2026-04-08,30000,"Merkez
Karakeçili",4+1
2026-04-08,36000,Sungurlu,4+1
2026-04-08,18000,"Merkez
Gülabibey",3+1
2026-04-08,16000,"Merkez
Gülabibey",3+1
2026-04-08,13000,"Merkez
Ulukavak",2+1
2026-04-08,30000,"Merkez
Yeniyol",4+1
2026-04-08,20000,"Merkez
Yeniyol",3+1
2026-04-08,20000,"Merkez
Yeniyol",2+1
2026-04-08,25000,"Sungurlu
Karahacip",3+1
2026-04-08,13000,"Merkez
Yeniyol",3+1
2026-04-08,18000,"Merkez
Ulukavak",3+1
2026-04-08,21000,Merkez,4+1
2026-04-08,32000,"Merkez
Karakeçili",3+1
2026-04-08,10000,Merkez,3+1
2026-04-08,35000,"Merkez
Ulukavak",2+1
2026-04-08,32000,Sungurlu,3+1
