Date,Price,District,Rooms
2026-03-09,37500,Merkez,3+1
2026-03-09,17000,"Merkez
Ulukavak",Stüdyo (1+0)
2026-03-09,21000,"Merkez
Ulukavak",2+1
2026-03-09,20000,"Merkez
Yeniyol",3+1
2026-03-09,26000,"Merkez
Karakeçili",3+1
2026-03-09,18500,"Merkez
Karakeçili",3+1
2026-03-09,22000,"Merkez
Karakeçili",3+1
2026-03-09,15000,"Merkez
Karakeçili",3+1
2026-03-09,23000,"Merkez
Ulukavak",3+0
2026-03-09,17000,"Merkez
Ulukavak",2+1
2026-03-09,13750,"Merkez
Yeniyol",3+1
2026-03-09,23000,Sungurlu,3+1
2026-03-09,24000,"Merkez
Karakeçili",4+1
2026-03-09,18000,"Merkez
Karakeçili",3+1
2026-03-09,28000,"Merkez
Karakeçili",3+1
2026-03-09,22000,Osmancık,3+1
2026-03-09,9000,"Merkez
Karakeçili",2+1
2026-03-09,30000,"Merkez
Karakeçili",3+1
2026-03-09,14000,"Merkez
Gülabibey",2+1
2026-03-09,23000,Merkez,3+1
2026-03-09,23000,Merkez,3+1
2026-03-09,28000,"Merkez
Ulukavak",1+1
2026-03-09,20000,"Merkez
Yeniyol",3+1
2026-03-09,11500,"Merkez
Karakeçili",3+1
2026-03-09,21000,"Merkez
Ulukavak",2+1
2026-03-09,13000,"Merkez
Yeniyol",3+1
2026-03-09,14000,"Merkez
Gülabibey",3+1
2026-03-09,15000,"Merkez
Karakeçili",3+1
2026-03-09,19000,"Merkez
Ulukavak",2+1
2026-03-09,15000,"Merkez
Yeniyol",3+1
2026-03-09,45000,Merkez,3+1
2026-03-09,25500,"Merkez
Karakeçili",4+1
2026-03-09,45000,"Sungurlu
Arifegazili",3+1
2026-03-09,19000,"Merkez
Ulukavak",2+1
2026-03-09,20000,"Merkez
Yeniyol",3+1
2026-03-09,12000,"Merkez
Gülabibey",2+1
2026-03-09,32000,Merkez,4+1
2026-03-09,17000,"Merkez
Yeniyol",3+1
2026-03-09,18000,"Merkez
Gülabibey",3+1
2026-03-09,25000,Sungurlu,2+1
2026-03-09,35000,"Merkez
Ulukavak",2+1
2026-03-09,12500,"Merkez
Karakeçili",2+1
2026-03-09,28000,"Merkez
Ulukavak",1+1
2026-03-09,30000,"Merkez
Yeniyol",4+1
2026-03-09,13000,"Merkez
Gülabibey",3+1
2026-03-09,22500,"Merkez
Karakeçili",3+1
2026-03-09,22000,"Merkez
Karakeçili",3+1
2026-03-09,18000,"Merkez
Karakeçili",3+1
2026-03-09,29500,"Merkez
Ulukavak",2+0
2026-03-09,20000,Merkez,1+1
2026-03-09,35000,"Merkez
Karakeçili",3+1
2026-03-09,31000,"Merkez
Ulukavak",1+1
2026-03-09,11000,"Merkez
Yeniyol",1+1
2026-03-09,11000,"Merkez
Yeniyol",3+1
2026-03-09,20000,Osmancık,4+1
2026-03-09,20000,"Merkez
Yeniyol",4+1
2026-03-09,18000,"Merkez
Ulukavak",3+1
2026-03-09,20000,"Merkez
Karakeçili",2+1
2026-03-09,35000,"Merkez
Ulukavak",2+1
2026-03-09,23999,"Merkez
Ulukavak",2+0
2026-03-09,14500,"Merkez
Ulukavak",3+1
2026-03-09,21000,Merkez,4+1
2026-03-09,21000,"Merkez
Karakeçili",3+1
2026-03-09,16000,"Merkez
Yeniyol",3+1
2026-03-09,19500,"Merkez
Karakeçili",3+1
2026-03-09,17000,"Merkez
Karakeçili",3+1
2026-03-09,19000,"Merkez
Karakeçili",3+1
2026-03-09,22500,"Merkez
Ulukavak",2+1
2026-03-09,20000,"Merkez
Karakeçili",3+1
2026-03-09,16000,"Merkez
Ulukavak",3+1
2026-03-09,22000,"Merkez
Karakeçili",3+1
2026-03-09,24500,"Merkez
Yeniyol",3+1
2026-03-09,15500,"Merkez
Yeniyol",3+1
2026-03-09,16500,"Merkez
Gülabibey",3+1
2026-03-09,22000,"Merkez
Ulukavak",2+0
2026-03-09,12500,Osmancık,3+1
2026-03-09,23500,Merkez,3+1
2026-03-09,11500,Osmancık,3+1
2026-03-09,21000,"Merkez
Karakeçili",3+1
2026-03-09,30500,"Merkez
Karakeçili",4+1
2026-03-09,24000,"Merkez
Karakeçili",3+1
2026-03-09,25000,"Merkez
Yeniyol",3+1
2026-03-09,17500,"Merkez
Ulukavak",2+0
2026-03-09,13000,"Merkez
Karakeçili",3+1
2026-03-09,20000,"Merkez
Karakeçili",3+1
2026-03-09,20000,"Merkez
Karakeçili",3+1
2026-03-09,25000,"Merkez
Yeniyol",4+1
2026-03-09,10500,"Merkez
Gülabibey",2+1
2026-03-09,26000,"Merkez
Yeniyol",3+1
2026-03-09,23000,"Merkez
Yeniyol",3+1
2026-03-09,15000,"Merkez
Gülabibey",2+1
2026-03-09,20000,"Merkez
Yeniyol",3+1
2026-03-09,35000,"Merkez
Ulukavak",2+0
2026-03-09,20500,"Merkez
Ulukavak",2+0
2026-03-09,25000,"Merkez
Karakeçili",3+1
2026-03-09,15500,"Merkez
Ulukavak",1+1
2026-03-09,15000,"Merkez
Yeniyol",2+1
2026-03-09,20500,Osmancık,3+1
2026-03-09,17500,İskilip,3+1
2026-03-09,30000,"Merkez
Yeniyol",3+1
2026-03-09,30000,"Merkez
Yeniyol",3+1
2026-03-09,26500,"Merkez
Karakeçili",3+1
2026-03-09,16000,"Merkez
Ulukavak",1+1
2026-03-09,14000,"Merkez
Karakeçili",2+1
2026-03-09,26000,"Merkez
Karakeçili",3+1
2026-03-09,30000,Merkez,3+1
2026-03-09,22000,"Merkez
Ulukavak",3+0
2026-03-09,22000,"Merkez
Yeniyol",3+1
2026-03-09,22000,"Merkez
Yeniyol",4+1
2026-03-09,25000,"Merkez
Yeniyol",3+1
2026-03-09,25000,"Merkez
Karakeçili",3+1
