Date,Price,District,Rooms
2026-04-20,31000,Sungurlu,3+1
2026-04-20,36000,"Merkez
Ulukavak",2+1
2026-04-20,25000,"Merkez
Yeniyol",1+1
2026-04-20,20500,"Merkez
Ulukavak",2+1
2026-04-20,34000,Sungurlu,3+1
2026-04-20,33000,Merkez,1+1
2026-04-20,20500,"Merkez
Karakeçili",3+1
2026-04-20,15000,"Merkez
Yeniyol",3+1
2026-04-20,20000,Osmancık,3+1
2026-04-20,18000,"Merkez
Yeniyol",2+1
2026-04-20,25000,"Merkez
Yeniyol",3+1
2026-04-20,11000,"Merkez
Gülabibey",2+1
2026-04-20,13500,"Merkez
Yeniyol",3+1
2026-04-20,17000,"Merkez
Yeniyol",Stüdyo (1+0)
2026-04-20,18000,"Merkez
Karakeçili",3+1
2026-04-20,32000,Merkez,3+1
2026-04-20,12000,"Merkez
Ulukavak",3+1
2026-04-20,50000,Merkez,4+1
2026-04-20,16500,Osmancık,3+1
2026-04-20,27500,"Merkez
Ulukavak",3+1
2026-04-20,27500,"Merkez
Ulukavak",3+1
2026-04-20,18000,"Merkez
Ulukavak",2+0
2026-04-20,22500,"Merkez
Karakeçili",3+1
2026-04-20,18000,"Merkez
Karakeçili",3+1
2026-04-20,41000,"Merkez
Karakeçili",4+1
2026-04-20,25000,Sungurlu,3+1
2026-04-20,25000,"Merkez
Karakeçili",3+1
2026-04-20,30000,Sungurlu,3+1
2026-04-20,25500,"Merkez
Yeniyol",2+1
2026-04-20,12500,"Merkez
Karakeçili",2+1
2026-04-20,35000,"Merkez
Ulukavak",1+1
2026-04-20,10000,Osmancık,3+1
2026-04-20,15000,"Merkez
Karakeçili",3+1
2026-04-20,68000,"Merkez
Karakeçili",4+1
2026-04-20,9500,"Merkez
Yeniyol",3+1
2026-04-20,19000,Sungurlu,1+1
2026-04-20,22500,"Merkez
Karakeçili",3+1
2026-04-20,19950,"Merkez
Ulukavak",2+0
2026-04-20,22000,Osmancık,1+1
2026-04-20,40000,Merkez,4+1
2026-04-20,40000,Merkez,4+1
2026-04-20,15000,"Merkez
Yeniyol",2+1
2026-04-20,25000,"Merkez
Yeniyol",1+1
2026-04-20,26000,Merkez,3+1
2026-04-20,13250,"Merkez
Gülabibey",2+1
2026-04-20,45000,Merkez,3+1
2026-04-20,19000,"Merkez
Yeniyol",2+1
2026-04-20,25000,"Merkez
Gülabibey",3+1
2026-04-20,9000,"Merkez
Ulukavak",3+1
2026-04-20,20000,Sungurlu,1+1
2026-04-20,35000,"Merkez
Karakeçili",3+1
2026-04-20,20000,"Merkez
Ulukavak",2+1
2026-04-20,20000,"Merkez
Yeniyol",2+1
2026-04-20,17000,"Merkez
Karakeçili",3+1
2026-04-20,26000,"Merkez
Ulukavak",2+0
2026-04-20,24000,"Merkez
Ulukavak",2+0
2026-04-20,15000,"Merkez
Yeniyol",3+1
2026-04-20,13000,"Merkez
Yeniyol",2+1
2026-04-20,24000,"Merkez
Karakeçili",3+1
2026-04-20,16000,"Merkez
Karakeçili",3+1
2026-04-20,21000,"Merkez
Yeniyol",3+1
2026-04-20,17000,"Merkez
Yeniyol",3+1
2026-04-20,25000,"Merkez
Karakeçili",4+1
2026-04-20,18000,"Merkez
Gülabibey",3+1
2026-04-20,21000,"Merkez
Ulukavak",2+1
2026-04-20,26500,Sungurlu,2+1
2026-04-20,24000,"Merkez
Ulukavak",2+1
2026-04-20,25000,Sungurlu,2+1
2026-04-20,14000,"Merkez
Yeniyol",2+1
2026-04-20,16000,"Merkez
Ulukavak",1+1
2026-04-20,20000,"Merkez
Yeniyol",3+1
2026-04-20,19000,"Merkez
Yeniyol",3+1
2026-04-20,15500,"Merkez
Karakeçili",3+1
2026-04-20,11000,"Merkez
Gülabibey",2+1
2026-04-20,30000,Sungurlu,3+1
2026-04-20,20000,"Merkez
Yeniyol",3+1
2026-04-20,12500,Merkez,1+1
2026-04-20,15000,Osmancık,3+1
2026-04-20,16500,"Merkez
Gülabibey",3+1
2026-04-20,20000,"Merkez
Yeniyol",3+1
2026-04-20,13500,"Merkez
Yeniyol",3+1
