Date,Price,District,Rooms
2026-04-17,31000,Sungurlu,3+1
2026-04-17,36000,"Merkez
Ulukavak",2+1
2026-04-17,18000,"Merkez
Yeniyol",2+1
2026-04-17,18000,"Merkez
Gülabibey",3+1
2026-04-17,21000,"Merkez
Ulukavak",2+1
2026-04-17,26500,Sungurlu,2+1
2026-04-17,24000,"Merkez
Ulukavak",2+1
2026-04-17,25000,Sungurlu,2+1
2026-04-17,14000,"Merkez
Yeniyol",2+1
2026-04-17,16000,"Merkez
Ulukavak",1+1
2026-04-17,20000,"Merkez
Yeniyol",3+1
2026-04-17,19000,"Merkez
Yeniyol",3+1
2026-04-17,17500,"Merkez
Ulukavak",1+1
2026-04-17,18500,Merkez,2+1
2026-04-17,15500,"Merkez
Karakeçili",3+1
2026-04-17,19500,"Merkez
Karakeçili",3+1
2026-04-17,11500,"Merkez
Karakeçili",3+1
2026-04-17,11000,"Merkez
Gülabibey",2+1
2026-04-17,30000,Sungurlu,3+1
2026-04-17,20000,"Merkez
Yeniyol",3+1
2026-04-17,12500,Merkez,1+1
2026-04-17,15000,Osmancık,3+1
2026-04-17,24000,"Merkez
Karakeçili",5+1
2026-04-17,20000,"Merkez
Yeniyol",3+1
2026-04-17,14500,Merkez,2+1
2026-04-17,36000,"Merkez
Yeniyol",4+1
2026-04-17,18000,"Merkez
Yeniyol",4+1
2026-04-17,22000,"Merkez
Gülabibey",3+1
2026-04-17,14000,"Merkez
Yeniyol",2+1
2026-04-17,37000,"Merkez
Gülabibey",4+1
2026-04-17,20000,"Merkez
Yeniyol",1+1
2026-04-17,10000,"Merkez
Karakeçili",2+1
2026-04-17,30000,"Merkez
Yeniyol",3+1
2026-04-17,19000,"Merkez
Ulukavak",3+1
2026-04-17,60000,Merkez,5+1
2026-04-17,19000,"Merkez
Karakeçili",3+1
2026-04-17,14000,"Merkez
Yeniyol",3+1
2026-04-17,21000,"Merkez
Karakeçili",3+1
2026-04-17,32000,"Merkez
Ulukavak",2+1
2026-04-17,32000,Merkez,3+1
2026-04-17,27000,"Merkez
Yeniyol",3+1
2026-04-17,16950,"Merkez
Ulukavak",1+1
2026-04-17,22000,"Merkez
Gülabibey",3+1
2026-04-17,16500,"Merkez
Karakeçili",2+1
2026-04-17,20000,"Merkez
Ulukavak",1+1
2026-04-17,18000,"Merkez
Yeniyol",2+1
2026-04-17,15500,İskilip,3+1
2026-04-17,26500,Merkez,1+1
2026-04-17,20000,"Merkez
Yeniyol",3+1
2026-04-17,13000,"Merkez
Yeniyol",3+1
2026-04-17,18000,"Merkez
Karakeçili",3+1
