Date,Price,District,Rooms
2026-03-29,15500,"Merkez
Yeniyol",1+1
2026-03-29,22000,"Merkez
Karakeçili",3+1
2026-03-29,19750,"Merkez
Ulukavak",2+1
2026-03-29,23990,"Merkez
Ulukavak",2+0
2026-03-29,18000,"Merkez
Yeniyol",2+1
2026-03-29,30000,"Merkez
Yeniyol",3+1
2026-03-29,21000,"Merkez
Karakeçili",3+1
2026-03-29,25000,"Merkez
Yeniyol",3+1
2026-03-29,16000,Merkez,4+1
2026-03-29,19000,"Merkez
Karakeçili",3+1
2026-03-29,15000,"Merkez
Yeniyol",3+1
2026-03-29,25000,"Merkez
Yeniyol",3+1
2026-03-29,17000,"Merkez
Karakeçili",3+1
2026-03-29,21000,"Merkez
Karakeçili",3+1
2026-03-29,15500,"Merkez
Yeniyol",3+1
2026-03-29,16000,"Merkez
Karakeçili",3+1
2026-03-29,25000,"Merkez
Ulukavak",3+0
2026-03-29,26500,"Merkez
Ulukavak",1+1
2026-03-29,15500,Merkez,3+1
2026-03-29,32000,"Merkez
Karakeçili",3+1
2026-03-29,21000,"Merkez
Ulukavak",2+1
2026-03-29,52000,Merkez,4+1
2026-03-29,25000,Sungurlu,3+1
2026-03-29,22000,"Merkez
Karakeçili",3+1
2026-03-29,26000,"Merkez
Ulukavak",2+1
2026-03-29,22000,Merkez,3+1
2026-03-29,21000,"Merkez
Karakeçili",3+1
2026-03-29,16000,"Merkez
Gülabibey",3+1
2026-03-29,20000,"Merkez
Yeniyol",3+1
2026-03-29,26000,"Merkez
Karakeçili",3+1
2026-03-29,26000,"Merkez
Gülabibey",1+1
2026-03-29,24000,"Merkez
Ulukavak",2+1
2026-03-29,15500,"Merkez
Gülabibey",2+1
2026-03-29,53000,Merkez,4+0
2026-03-29,28000,"Merkez
Ulukavak",3+1
2026-03-29,16000,"Merkez
Karakeçili",4+1
2026-03-29,13500,"Merkez
Karakeçili",3+1
2026-03-29,12500,Merkez,1+1
2026-03-29,36000,"Merkez
Ulukavak",2+0
2026-03-29,36000,"Merkez
Ulukavak",3+0
2026-03-29,13500,"Merkez
Yeniyol",3+1
2026-03-29,13500,Osmancık,3+1
2026-03-29,18000,"Merkez
Yeniyol",1+1
2026-03-29,23000,Merkez,3+1
2026-03-29,19000,"Merkez
Yeniyol",3+1
2026-03-29,24000,"Merkez
Yeniyol",3+1
2026-03-29,30000,"Merkez
Ulukavak",1+1
2026-03-29,8000,"Merkez
Karakeçili",1+1
2026-03-29,19000,"Merkez
Karakeçili",2+1
2026-03-29,16000,Merkez,3+1
2026-03-29,27000,"Merkez
Ulukavak",3+1
2026-03-29,36000,"Merkez
Karakeçili",4+1
2026-03-29,18000,"Merkez
Ulukavak",3+1
2026-03-29,20000,"Merkez
Yeniyol",3+1
2026-03-29,21000,"Merkez
Yeniyol",1+1
2026-03-29,15000,"Merkez
Ulukavak",1+1
2026-03-29,20000,"Merkez
Yeniyol",2+1
2026-03-29,16000,"Merkez
Karakeçili",1+1
2026-03-29,16500,"Merkez
Karakeçili",3+1
2026-03-29,18500,"Merkez
Yeniyol",1+1
2026-03-29,28000,Merkez,3+1
2026-03-29,15000,"Merkez
Karakeçili",3+1
2026-03-29,17500,"Merkez
Karakeçili",3+1
2026-03-29,29500,"Merkez
Ulukavak",1+1
2026-03-29,15000,İskilip,2+1
2026-03-29,25000,"Merkez
Karakeçili",3+1
2026-03-29,19000,"Merkez
Karakeçili",3+1
2026-03-29,22500,"Merkez
Karakeçili",3+1
2026-03-29,16000,"Merkez
Yeniyol",2+1
2026-03-29,33000,"Merkez
Karakeçili",4+1
2026-03-29,19500,"Merkez
Karakeçili",3+1
2026-03-29,50000,"Merkez
Karakeçili",4+1
2026-03-29,19500,"Merkez
Ulukavak",2+0
2026-03-29,10000,"Merkez
Gülabibey",3+1
2026-03-29,20000,"Merkez
Karakeçili",3+1
2026-03-29,11000,"Merkez
Ulukavak",4+1
2026-03-29,17500,Merkez,3+1
2026-03-29,13000,"Merkez
Karakeçili",2+1
2026-03-29,25000,"Merkez
Karakeçili",3+1
2026-03-29,12000,"Merkez
Karakeçili",2+1
2026-03-29,20000,"Merkez
Ulukavak",2+1
2026-03-29,12000,"Merkez
Ulukavak",4+1
2026-03-29,23000,"Merkez
Karakeçili",1+1
2026-03-29,13000,"Merkez
Karakeçili",3+1
2026-03-29,19000,"Merkez
Ulukavak",2+0
2026-03-29,16500,"Merkez
Ulukavak",2+0
2026-03-29,28000,"Merkez
Ulukavak",2+0
2026-03-29,20000,Merkez,3+1
2026-03-29,28500,"Merkez
Ulukavak",2+1
2026-03-29,17500,"Merkez
Yeniyol",Stüdyo (1+0)
2026-03-29,12500,"Merkez
Yeniyol",1+1
2026-03-29,20000,Osmancık,3+1
2026-03-29,17000,"Merkez
Gülabibey",3+1
2026-03-29,12000,"Merkez
Gülabibey",2+1
2026-03-29,32000,"Merkez
Ulukavak",2+1
2026-03-29,16000,"Merkez
Yeniyol",3+1
2026-03-29,31000,"Merkez
Ulukavak",4+1
2026-03-29,20000,"Merkez
Karakeçili",3+1
2026-03-29,25000,"Merkez
Karakeçili",3+1
2026-03-29,26500,"Merkez
Yeniyol",3+0
2026-03-29,22950,"Merkez
Karakeçili",3+1
2026-03-29,17000,"Merkez
Karakeçili",3+1
2026-03-29,18000,"Merkez
Karakeçili",2+1
2026-03-29,40000,Sungurlu,2+1
2026-03-29,16000,"Merkez
Yeniyol",2+1
2026-03-29,10000,"Merkez
Yeniyol",3+1
2026-03-29,17500,"Merkez
Yeniyol",2+1
2026-03-29,18000,"Merkez
Karakeçili",3+1
2026-03-29,21000,Sungurlu,3+1
2026-03-29,24000,"Merkez
Yeniyol",3+1
2026-03-29,29500,"Merkez
Ulukavak",1+1
2026-03-29,15000,"Merkez
Karakeçili",3+1
2026-03-29,23000,"Merkez
Karakeçili",3+1
2026-03-29,10000,"Merkez
Gülabibey",3+1
2026-03-29,21000,"Merkez
Yeniyol",2+1
2026-03-29,67000,"Merkez
Karakeçili",4+1
2026-03-29,15000,"Merkez
Gülabibey",2+1
2026-03-29,13000,Merkez,3+1
2026-03-29,32000,"Merkez
Ulukavak",2+0
2026-03-29,13000,"Merkez
Gülabibey",2+1
2026-03-29,15000,Osmancık,2+1
2026-03-29,32000,Merkez,4+1
2026-03-29,25000,Merkez,3+1
2026-03-29,20500,"Merkez
Yeniyol",3+1
2026-03-29,21000,"Merkez
Ulukavak",2+0
2026-03-29,12500,"Merkez
Yeniyol",1+1
2026-03-29,14000,"Merkez
Yeniyol",3+1
2026-03-29,19500,"Merkez
Karakeçili",3+1
2026-03-29,13850,"Merkez
Karakeçili",Stüdyo (1+0)
2026-03-29,37500,Merkez,3+1
2026-03-29,25000,"Merkez
Karakeçili",3+1
2026-03-29,20000,"Merkez
Yeniyol",3+1
2026-03-29,20000,"Merkez
Yeniyol",3+1
2026-03-29,14000,"Merkez
Gülabibey",3+1
2026-03-29,19000,"Merkez
Ulukavak",2+1
2026-03-29,16000,"Merkez
Karakeçili",2+1
2026-03-29,13500,"Merkez
Ulukavak",4+1
2026-03-29,32000,"Merkez
Karakeçili",4+1
2026-03-29,19000,Osmancık,1+1
2026-03-29,18500,"Merkez
Ulukavak",2+0
2026-03-29,15000,Alaca,3+1
2026-03-29,12000,"Merkez
Karakeçili",3+1
2026-03-29,10500,Merkez,1+1
2026-03-29,14000,"Merkez
Karakeçili",2+1
2026-03-29,25000,"Merkez
Ulukavak",2+1
2026-03-29,13000,"Merkez
Karakeçili",3+1
2026-03-29,20000,"Merkez
Yeniyol",3+1
