Date,Price,District,Rooms
2026-03-13,20000,"Merkez
Karakeçili",3+1
2026-03-13,28000,"Merkez
Ulukavak",1+1
2026-03-13,21000,"Merkez
Karakeçili",3+1
2026-03-13,30000,"Merkez
Yeniyol",3+1
2026-03-13,21000,"Merkez
Karakeçili",3+1
2026-03-13,19000,"Merkez
Karakeçili",3+1
2026-03-13,24000,"Merkez
Ulukavak",2+1
2026-03-13,25000,Osmancık,3+1
2026-03-13,53000,Merkez,4+0
2026-03-13,13000,"Merkez
Gülabibey",3+1
2026-03-13,13500,"Merkez
Karakeçili",3+1
2026-03-13,25000,"Merkez
Karakeçili",3+1
2026-03-13,10500,"Merkez
Yeniyol",2+1
2026-03-13,36000,"Merkez
Ulukavak",2+0
2026-03-13,15000,İskilip,3+1
2026-03-13,21000,"Merkez
Yeniyol",3+1
2026-03-13,12000,"Merkez
Karakeçili",3+1
2026-03-13,17500,Merkez,3+1
2026-03-13,27000,"Merkez
Ulukavak",1+1
2026-03-13,24000,"Merkez
Yeniyol",3+1
2026-03-13,22000,Merkez,3+1
2026-03-13,30000,"Merkez
Ulukavak",1+1
2026-03-13,18000,"Merkez
Gülabibey",3+1
2026-03-13,12500,Merkez,1+1
2026-03-13,20000,"Merkez
Karakeçili",3+1
2026-03-13,16500,"Merkez
Yeniyol",2+1
2026-03-13,20000,"Merkez
Yeniyol",3+1
2026-03-13,18000,"Merkez
Ulukavak",3+1
2026-03-13,21000,"Merkez
Yeniyol",1+1
2026-03-13,16000,"Merkez
Köyler",3+1
2026-03-13,18000,"Merkez
Karakeçili",1+1
2026-03-13,15000,"Merkez
Yeniyol",3+1
2026-03-13,36000,"Merkez
Yeniyol",3+1
2026-03-13,25000,Sungurlu,3+1
2026-03-13,30000,Merkez,3+1
2026-03-13,26500,"Merkez
Ulukavak",1+1
2026-03-13,23000,Merkez,3+1
2026-03-13,32000,"Merkez
Ulukavak",2+1
2026-03-13,31500,"Merkez
Ulukavak",1+1
2026-03-13,16000,"Merkez
Yeniyol",2+1
2026-03-13,9000,Osmancık,4+1
2026-03-13,50000,"Merkez
Karakeçili",4+1
2026-03-13,16000,"Merkez
Karakeçili",3+1
2026-03-13,23000,"Merkez
Karakeçili",3+1
2026-03-13,14500,Merkez,1+1
2026-03-13,30000,"Merkez
Ulukavak",2+0
2026-03-13,30000,"Merkez
Yeniyol",3+1
2026-03-13,27000,"Merkez
Ulukavak",1+1
2026-03-13,16000,"Merkez
Gülabibey",2+1
2026-03-13,18000,Merkez,4+1
2026-03-13,17500,"Merkez
Gülabibey",3+1
2026-03-13,21500,"Merkez
Yeniyol",2+0
2026-03-13,21499,"Merkez
Ulukavak",2+0
2026-03-13,20000,"Merkez
Yeniyol",3+1
2026-03-13,40000,Merkez,4+1
2026-03-13,10000,"Merkez
Yeniyol",Stüdyo (1+0)
2026-03-13,20000,Osmancık,3+1
2026-03-13,20000,Merkez,3+1
2026-03-13,14000,"Merkez
Karakeçili",3+1
2026-03-13,12000,"Merkez
Gülabibey",2+1
2026-03-13,12500,"Merkez
Yeniyol",3+1
2026-03-13,14000,"Merkez
Gülabibey",2+1
2026-03-13,40000,Sungurlu,2+1
2026-03-13,21500,"Merkez
Gülabibey",3+1
2026-03-13,28000,Sungurlu,3+1
2026-03-13,15000,"Merkez
Yeniyol",3+1
2026-03-13,31500,"Merkez
Ulukavak",1+1
2026-03-13,11500,"Merkez
Gülabibey",2.5+1
2026-03-13,12000,"Merkez
Karakeçili",2+1
2026-03-13,15000,"Merkez
Karakeçili",3+1
2026-03-13,18000,"Merkez
Ulukavak",1+1
2026-03-13,26000,"Merkez
Ulukavak",3+1
2026-03-13,26000,Merkez,3+1
2026-03-13,10000,"Merkez
Gülabibey",3+1
2026-03-13,26500,"Merkez
Ulukavak",3+1
2026-03-13,17000,"Merkez
Karakeçili",3+1
2026-03-13,67000,"Merkez
Karakeçili",4+1
2026-03-13,10000,Merkez,1+1
2026-03-13,30000,"Merkez
Ulukavak",1+1
2026-03-13,25000,Merkez,3+1
2026-03-13,25000,Merkez,3+1
2026-03-13,20000,"Merkez
Yeniyol",3+1
2026-03-13,15000,"Merkez
Gülabibey",3+1
2026-03-13,14000,"Merkez
Yeniyol",3+1
2026-03-13,10000,Merkez,3+1
2026-03-13,37500,Merkez,3+1
2026-03-13,14000,"Merkez
Yeniyol",3+1
2026-03-13,18000,"Merkez
Karakeçili",3+1
2026-03-13,18000,"Merkez
Ulukavak",2+0
2026-03-13,16000,"Merkez
Karakeçili",2+1
2026-03-13,17000,"Merkez
Karakeçili",3+1
2026-03-13,9000,"Merkez
Yeniyol",3+1
2026-03-13,25000,"Merkez
Karakeçili",3+1
2026-03-13,12000,"Merkez
Yeniyol",2+1
2026-03-13,17000,"Merkez
Ulukavak",3+1
2026-03-13,25000,"Merkez
Yeniyol",2+0
2026-03-13,15000,Alaca,3+1
2026-03-13,10600,"Merkez
Ulukavak",4+1
2026-03-13,15000,"Merkez
Gülabibey",3+1
2026-03-13,16500,"Merkez
Yeniyol",1+1
2026-03-13,22000,"Merkez
Karakeçili",3+1
2026-03-13,18500,"Merkez
Gülabibey",3+1
2026-03-13,25000,"Merkez
Karakeçili",3+1
2026-03-13,13000,"Merkez
Yeniyol",2+1
2026-03-13,9750,Merkez,2+1
2026-03-13,19000,"Merkez
Karakeçili",3+1
2026-03-13,20000,"Merkez
Gülabibey",3+1
2026-03-13,19000,"Merkez
Karakeçili",3+1
2026-03-13,21000,"Merkez
Ulukavak",2+0
2026-03-13,33000,"Merkez
Yeniyol",2+1
