Date,Price,District,Rooms
2026-03-17,20000,"Merkez
Karakeçili",3+1
2026-03-17,22000,"Merkez
Karakeçili",3+1
2026-03-17,28000,"Merkez
Ulukavak",1+1
2026-03-17,48000,"Merkez
Ulukavak",4+1
2026-03-17,21000,"Merkez
Karakeçili",3+1
2026-03-17,30000,"Merkez
Yeniyol",3+1
2026-03-17,21000,"Merkez
Yeniyol",3+1
2026-03-17,13000,Merkez,1+1
2026-03-17,24000,"Merkez
Yeniyol",4+1
2026-03-17,28000,"Merkez
Ulukavak",2+0
2026-03-17,25000,"Merkez
Karakeçili",2+1
2026-03-17,10000,Alaca,2+1
2026-03-17,27000,Sungurlu,3+1
2026-03-17,12500,Osmancık,2+1
2026-03-17,17500,"Merkez
Karakeçili",3+1
2026-03-17,23000,Merkez,3+1
2026-03-17,13850,"Merkez
Karakeçili",Stüdyo (1+0)
2026-03-17,13500,"Merkez
Yeniyol",3+1
2026-03-17,28000,"Merkez
Yeniyol",3+1
2026-03-17,22000,"Merkez
Ulukavak",3+1
2026-03-17,18000,"Merkez
Karakeçili",2+1
2026-03-17,23000,"Merkez
Yeniyol",3+1
2026-03-17,20000,Osmancık,1+1
2026-03-17,47000,Merkez,4+1
2026-03-17,25000,"Merkez
Yeniyol",3+1
2026-03-17,15000,"Merkez
Yeniyol",3+1
2026-03-17,23500,"Merkez
Karakeçili",3+1
2026-03-17,38000,"Merkez
Ulukavak",2+0
2026-03-17,35000,Merkez,4+1
2026-03-17,18000,"Merkez
Karakeçili",3+1
2026-03-17,18000,"Merkez
Gülabibey",3+1
2026-03-17,17000,"Merkez
Yeniyol",3+1
2026-03-17,11000,"Oğuzlar
Merkez",2+1
2026-03-17,19000,Sungurlu,3+1
2026-03-17,15000,"Merkez
Yeniyol",3+1
2026-03-17,21900,"Merkez
Ulukavak",2+1
2026-03-17,18000,"Merkez
Karakeçili",3+1
2026-03-17,23500,Sungurlu,3+1
2026-03-17,15500,"Merkez
Karakeçili",2+1
2026-03-17,14000,"Merkez
Karakeçili",2+1
2026-03-17,35000,"Merkez
Karakeçili",1+1
2026-03-17,25000,"Merkez
Ulukavak",3+1
2026-03-17,19000,"Merkez
Gülabibey",3+1
2026-03-17,19000,"Merkez
Karakeçili",3+1
2026-03-17,20000,"Merkez
Karakeçili",3+1
2026-03-17,16000,"Merkez
Yeniyol",3+1
2026-03-17,15000,"Merkez
Gülabibey",3+1
2026-03-17,18500,Osmancık,3+1
2026-03-17,18000,"Merkez
Karakeçili",3+1
2026-03-17,18000,"Merkez
Ulukavak",3+1
2026-03-17,14000,"Merkez
Yeniyol",2+1
2026-03-17,16000,"Merkez
Ulukavak",2+0
2026-03-17,8000,"Merkez
Yeniyol",1+1
2026-03-17,16000,"Merkez
Karakeçili",2+1
2026-03-17,22000,"Merkez
Yeniyol",3+1
2026-03-17,23000,"Merkez
Ulukavak",2+0
2026-03-17,17000,Osmancık,3+1
2026-03-17,16000,"Merkez
Karakeçili",3+1
2026-03-17,68000,"Merkez
Karakeçili",4+1
2026-03-17,20000,"Merkez
Ulukavak",2+1
2026-03-17,20000,"Merkez
Ulukavak",2+1
2026-03-17,35000,"Sungurlu
Karahacip",2+1
2026-03-17,19500,"Merkez
Ulukavak",3+1
2026-03-17,15000,"Merkez
Yeniyol",2+1
2026-03-17,16000,"Merkez
Ulukavak",3+1
2026-03-17,15000,Merkez,3+1
2026-03-17,11500,"Merkez
Karakeçili",2+1
2026-03-17,20500,"Merkez
Gülabibey",3+1
2026-03-17,12000,"Merkez
Ulukavak",4+1
2026-03-17,36000,"Merkez
Karakeçili",3+1
2026-03-17,18000,"Merkez
Yeniyol",4+0
2026-03-17,14000,"Merkez
Karakeçili",3+1
2026-03-17,11000,"Merkez
Yeniyol",3+1
2026-03-17,14500,Osmancık,2+1
2026-03-17,16000,"Merkez
Karakeçili",3+1
2026-03-17,20000,Merkez,2+1
2026-03-17,15500,"Merkez
Yeniyol",3+1
2026-03-17,18500,"Merkez
Gülabibey",3+1
2026-03-17,15500,Merkez,3+1
2026-03-17,18500,"Merkez
Karakeçili",3+1
2026-03-17,18500,"Merkez
Karakeçili",3+1
2026-03-17,15000,"Merkez
Ulukavak",2+1
2026-03-17,15000,"Merkez
Karakeçili",2+1
2026-03-17,30000,"Merkez
Yeniyol",3+1
2026-03-17,9900,İskilip,3+1
2026-03-17,14000,"Merkez
Karakeçili",2+1
2026-03-17,30000,Merkez,3+1
2026-03-17,17000,"Merkez
Karakeçili",3+1
2026-03-17,10000,Merkez,1+1
2026-03-17,21000,"Merkez
Karakeçili",3+1
2026-03-17,24000,"Merkez
Ulukavak",2+1
2026-03-17,25000,Osmancık,3+1
2026-03-17,53000,Merkez,4+0
2026-03-17,13500,"Merkez
Karakeçili",3+1
2026-03-17,16500,"Merkez
Ulukavak",1+1
2026-03-17,25000,"Merkez
Yeniyol",3+1
2026-03-17,10500,"Merkez
Yeniyol",2+1
2026-03-17,36000,"Merkez
Ulukavak",2+0
2026-03-17,15000,İskilip,3+1
2026-03-17,21000,"Merkez
Yeniyol",3+1
2026-03-17,12000,"Merkez
Karakeçili",3+1
2026-03-17,21000,"Merkez
Karakeçili",3+1
2026-03-17,15000,"Merkez
Gülabibey",3+1
2026-03-17,22000,"Merkez
Ulukavak",1+1
2026-03-17,24000,"Merkez
Yeniyol",3+1
2026-03-17,22000,Merkez,3+1
2026-03-17,30000,"Merkez
Ulukavak",1+1
2026-03-17,18000,"Merkez
Gülabibey",3+1
2026-03-17,12500,Merkez,1+1
2026-03-17,20000,"Merkez
Karakeçili",3+1
2026-03-17,16500,"Merkez
Yeniyol",2+1
2026-03-17,18000,"Merkez
Ulukavak",3+1
2026-03-17,16000,"Merkez
Köyler",3+1
2026-03-17,18000,"Merkez
Karakeçili",1+1
2026-03-17,36000,"Merkez
Yeniyol",3+1
2026-03-17,25000,Sungurlu,3+1
2026-03-17,30000,Merkez,3+1
2026-03-17,26500,"Merkez
Ulukavak",1+1
2026-03-17,23000,Merkez,3+1
2026-03-17,32000,"Merkez
Ulukavak",2+1
2026-03-17,31000,"Merkez
Ulukavak",1+1
2026-03-17,16000,"Merkez
Yeniyol",2+1
2026-03-17,50000,"Merkez
Karakeçili",4+1
2026-03-17,17000,"Merkez
Karakeçili",3+1
2026-03-17,23000,"Merkez
Karakeçili",3+1
