title,price,tuik_category,inflation_1d,inflation_7d,inflation_15d,inflation_30d
Eau d'Iparie Eau de Parfum - Eau d'Iparie Parfüm EDP,4350.0,13,0.0,0.0,0.0,
The Vert Eau de Toilette - The Vert Parfüm EDT,3730.0,13,0.0,0.0,0.0,
Ambre Eau de Parfum - Amber Parfüm EDP,4350.0,13,0.0,0.0,0.0,
Cedrat Eau de Toilette - Cedrat EDT Parfüm,3730.0,13,0.0,0.0,0.0,
Cedre Gingembre(Cap Cedrat) Eau de Toilette - Cedre Gingembre(Cap Cedrat) EDT Parfüm,3730.0,13,0.0,0.0,0.0,
Cedre Encens (Baux) Eau de Toilette - Cedre Encens (Baux) EDT Parfüm,3730.0,13,0.0,0.0,0.0,
Lavande Poivre Noir (L'Occitan) Eau De Toilette - Lavande Poivre Noir (L'Occitan) EDT Parfüm,3730.0,13,0.0,0.0,0.0,
Diffuser Stick for 235 and 240 MLs - Oda Kokusu Çubukları – 235 ve 240 ML'ler için,250.0,13,0.0,0.0,0.0,
Cocon de Sérénité Relaxing Pillow Mist - Rahatlatıcı Yastık Misti,1550.0,13,0.0,0.0,0.0,
Verbena Candle - Mine Çiçeği Mum,2420.0,13,0.0,0.0,0.0,
White Lavender Candle - Beyaz Lavanta Mum,2420.0,13,0.0,0.0,0.0,
Osmanthus Candle - Osmanthus Mum,2420.0,13,0.0,0.0,0.0,
Cocon De Sérénité Candle - Mum,2420.0,13,0.0,0.0,0.0,
Cade After Shave Balm - Cade Tıraş Sonrası Kremi,1500.0,13,0.0,0.0,0.0,
Cedrat After Shave Balm - Cedrat Tıraş Sonrası Balmı,1860.0,13,0.0,0.0,0.0,
Cedre Gingembre(Cap Cedrat) After Shave Balm - Cedre Gingembre(Cap Cedrat) Tıraş Sonrası Balmı,1860.0,13,0.0,0.0,0.0,
Cedre Encens (Baux) After Shave Balm - Cedre Encens (Baux) Tıraş Sonrası Balmı,1860.0,13,0.0,0.0,0.0,
Lavande Poivre Noir (L'Occitan) After Shave Balm - Lavande Poivre Noir (L'Occitan) Tıraş Sonrası Balmı,1860.0,13,0.0,0.0,0.0,
Cade Refreshing Shaving Gel - Cade Tıraş Jeli,930.0,13,0.0,0.0,0.0,
Cade Shaving Soap - Cade Tıraş Sabunu,930.0,13,0.0,0.0,0.0,
Cade Rich Shaving Cream - Cade Tıraş Kremi,1240.0,13,0.0,0.0,0.0,
Cade Multi Grooming Balm - Cade Tıraş ve Tıraş Sonrası Balmı,1550.0,13,0.0,0.0,0.0,
L’Occitane Best Seller Hediye Seti,1800.0,13,0.0,0.0,0.0,
Badem Vücut Bakım Seti - Almond Body Care Set,2800.0,13,0.0,0.0,0.0,
Cherry Blossom Keşif Seti - Cherry Blossom Discovery Set,1600.0,13,0.0,0.0,,
White Lavander Keşif Seti,900.0,13,0.0,0.0,0.0,
Badem Keşif Seti - Almond Discovery Set,1600.0,13,0.0,0.0,0.0,
Neroli & Orchidee Keşif Seti,1600.0,13,0.0,0.0,0.0,
Rose Parfüm Çantası,1200.0,13,0.0,0.0,0.0,
Badem Vücut Bakım Seti,2400.0,13,0.0,0.0,0.0,
Cherry Blossom Keşif Seti,1200.0,13,0.0,0.0,0.0,
Neroli & Orchidee Parfüm Çantası,1200.0,13,0.0,0.0,0.0,
Neroli & Orchidee Parfüm Kiti,1400.0,13,0.0,0.0,0.0,
Kiraz Çiçeği Yılbaşı Süsü - Fleurs De Cerisier Ornament,800.0,13,0.0,0.0,0.0,
Verbena Cracker - Mine Çiçeği Yılbaşı Bonbon,400.0,13,0.0,0.0,0.0,
Shea Yılbaşı Süsü - Shea Ornament,800.0,13,0.0,0.0,0.0,
Verbena Yılbaşı Süsü - Verbena Ornament,800.0,13,0.0,0.0,0.0,
Men Ornament - Erkek Yılbaşı Süsü,600.0,13,0.0,0.0,0.0,
Reset Serum & Yüz Spatulası Minik Hediye Seti - Reset Serum & Face Care Spatula Mini Gift Set,1080.0,13,0.0,,0.0,
Divine Krem & Yüz Spatulası Minik Hediye Seti - Divine Cream & Face Care Spatula Mini Gift Set,1355.0,13,0.0,0.0,,
Beauty Box Best Seller,1100.0,13,0.0,0.0,,
BAKIM ÇANTASI - SHEA VÜCUT YILBAŞI 2024,1620.0,13,0.0,0.0,,
Shea Butter Bonbon,300.0,13,0.0,,,
Almond Bonbon,300.0,13,0.0,,,
Cherry Blossom Bonbon,300.0,13,0.0,,,
Men Care Bag - Erkek Bakım Çantası,1000.0,13,0.0,0.0,,
Artichoke Bakım Çantası,900.0,13,0.0,0.0,,
Mini El Bakım Çantası,700.0,13,0.0,0.0,,
Osmanthus Keşif Seti,850.0,13,0.0,0.0,,
Cherry Blossom Perfume Gift Kit - Cherry Blossom Parfüm Hediye Kiti,5780.0,13,0.0,0.0,0.0,
Neroli Orchidee Perfume Gift Set - Portakal Çiçeği & Orkide Parfüm Hediye Seti,4730.0,13,0.0,,0.0,
Lavande Blanche - White Lavender Perfume & Hand Cream Duo - Beyaz Lavanta Parfüm & El Kremi İkilisi,4910.0,13,0.0,0.0,0.0,
Neroli & Orchidee Perfume & Hand Cream Duo - Portakal Çiçeği & Orkide Parfüm & El Kremi İkilisi,4910.0,13,0.0,0.0,0.0,
Fleurs de Cerisier -  Cherry Perfume & Lip Balm Duo - Fleurs de Cerisier -  Cherry Parfüm & Dudak Balmı İkilisi,4630.0,13,0.0,0.0,0.0,
Fleurs de Cerisier - Cherry Shower Gel & Refill Duo - Kiraz Çiçeği Duş Jeli & Ekonomik Yedek İkilisi,3080.0,13,0.0,0.0,0.0,
Fleurs de Cerisier -  Cherry Hand & Lip Care Gift Set - Kiraz Çiçeği El ve Dudak Bakım Hediye Seti,1520.0,13,0.0,0.0,0.0,
Osmanthus Abricot Perfume & Hand Cream Duo - Osmanthus Abricot Parfüm & El Kremi Hediye Seti,1740.0,13,0.0,0.0,0.0,
Osmanthus Abricot Perfume Gift Set - Osmanthus Abricot Parfüm Hediye Seti,6710.0,13,0.0,0.0,0.0,
Lavande Blanche - White Lavender Perfume & Body Care Gift Set - Beyaz Lavanta Parfüm & Vücut Bakım Hediye Seti,7890.0,13,0.0,0.0,0.0,
Rose Body Care Gift Set - Gül Vücut Bakım Hediye Seti,4160.0,13,0.0,0.0,0.0,
Ortie Blanche - Herbae Perfume & Body Care Gift Set - Ortie Blanche - Herbae Parfüm & Vücut Bakım Hediye Seti,7890.0,13,0.0,0.0,0.0,
Peony Morning Perfume Gift Set - Peony Morning Parfüm Hediye Seti,7150.0,13,0.0,0.0,0.0,
Neroli & Orchidee Perfume & Body Care Gift Set - Portakal Çiçeği & Orkide Parfüm & Vücut Bakım Hediye Seti,6710.0,13,0.0,0.0,0.0,
Neroli & Orchidee Body Care Gift Set - Portakal Çiçeği & Orkide Vücut Bakım Hediye Seti,3540.0,13,0.0,,0.0,
Peony Morning Perfume & Body Care Gift Set - Peony Morning Parfüm & Vücut Bakım Hediye Seti,5780.0,13,0.0,0.0,0.0,
Mini Caring Kit - Mini Bakım Seti,565.0,13,0.0,0.0,,
Source Reotier Skincare Set - Source Reotier Cilt Seti,4900.0,13,0.0,0.0,0.0,
Artichoke Body Care Gift Set - Enginar Vücut Bakım Hediye Seti,6720.0,13,0.0,0.0,0.0,
Immortelle Precious Skincare Gift Set - Immortelle Precious Cilt Bakım Hediye Seti,7390.0,13,0.0,0.0,0.0,
Immortelle Skincare Gift Set - Immortelle Cilt Bakım Hediye Seti,9950.0,13,0.0,,0.0,
Best of Skin Care Gift Set - Cilt Bakımında En İyiler Hediye Seti,14490.0,13,0.0,0.0,0.0,
Verbena Bodycare Gift Set - Mine Çiçeği Vücut Bakım Hediye Seti,3540.0,13,0.0,0.0,0.0,
Immortelle Divine Krem - Göz Kremi İkilisi,9890.0,13,0.0,,0.0,
Immortelle Precious Cream & Eye Balm Duo - Immortelle Precious Krem & Göz Balmı İkilisi,6780.0,13,0.0,0.0,0.0,
Lavande Poivre Noir -L'Occitan Perfume & Body Care Gift Set - Lavande Poivre Noir - L'Occitan Parfüm & Vücut Bakımı Hediye Seti,6090.0,13,0.0,0.0,0.0,
Cedre Gincembre - Cap Cedrat Perfume & After Shave Duo - Cedre Gincembre - Cap Cedrat Parfüm ve Tıraş Sonrası Bakım İkilisi,5590.0,13,0.0,0.0,0.0,
Portakal Çiçeği & Yuzu Oda Kokusu Hediye Seti - Neroli & Yuzu Home Diffuser Gifting Kit,8700.0,13,0.0,0.0,0.0,
Les Restanques de Mane Oda Kokusu Hediye Seti - Les Restanques de Mane Home Diffuser Gifting Kit,8000.0,13,0.0,0.0,0.0,
Lavanta & Misk Oda Kokusu Hediye Seti - Lavande & Musk Home Diffuser Gifting Kit,8700.0,13,0.0,0.0,0.0,
Les Terrasses de Forcalquier Oda Kokusu Hediye Seti - Les Terrasses de Forcalquier Home Diffuser Gifting Kit,8000.0,13,0.0,0.0,0.0,
Mine Çiçeği & Sandal Ağacı Oda Kokusu Hediye Seti- Verveine & Santal Home Diffuser Gifting Kit,7640.0,13,0.0,0.0,,
İncir & Oolong Oda Kokusu Hediye Seti - Figuier Ooloıng Diffuser Giftng Kit,4660.0,13,0.0,0.0,0.0,
Le Chemin des Baronnies Orta Boy Oda Kokusu Hediye Seti - Le Chemin des Baronnies Mid Size Home Diffuser Gifting Kit,5350.0,13,0.0,0.0,0.0,
Le Chemin des Baronnies Oda Kokusu Hediye Seti - Le Chemin des Baronnies Home Diffuser Gifting Kit,8000.0,13,0.0,0.0,0.0,
Lavender Home Gift Set - Lavanta Ev Hediyesi Seti,3000.0,13,0.0,0.0,0.0,
Verbena Home Gift Set - Verbena Ev Hediyesi Seti,3650.0,13,0.0,0.0,0.0,
Cocon de Seranite Home Gift Set - Cocon de Seranite Ev Hediyesi Seti,4400.0,13,0.0,0.0,0.0,
Shea Liquid Soap Trio - Shea Likit Sabun Üçlüsü,7650.0,13,0.0,0.0,0.0,
Shea Verbena Liquid Soap & Lotion Duo - Shea Verbena Likit Sabun & Losyon İkilisi,4150.0,13,0.0,0.0,0.0,
Mine Çiçeği & Mimoza Parfüm Hediye Seti - Verveine & Mimosa Perfume Gifting Kit,7020.0,13,0.0,0.0,0.0,
Almond El ve Vücut Bakım Seti - Almond Hand & Body Care Kit,6900.0,13,0.0,0.0,0.0,
Almond Duş Yağı & Refill İkilisi - Almond Shower Oil & Refill Duo,5060.0,13,0.0,0.0,0.0,
Almond Vücut Bakım  Hediye Seti Üçlüsü - Almond Body Care Gifting Kit,4660.0,13,0.0,0.0,0.0,
Almond Vücut Yağı ve Refill İkilisi - Almond Body Oil & Refill Duo,4970.0,13,0.0,0.0,0.0,
Immortelle Shea Yaşlanma Karşıtı Vücut Bakım İkilisi - Immortelle Shea Anti - Aging Body Care Duo,8580.0,13,0.0,0.0,0.0,
Fleurs De Cerisier Parfüm Hediye Seti - Fleurs De Cerisier Perfume Gifting Kit,7020.0,13,0.0,0.0,0.0,
Shea Butter El ve Ayak Bakım Üçlüsü - Shea Butter Hand & Foot Care Trio,1870.0,13,0.0,0.0,0.0,
Almond Vücut Yağı İkilisi - Almond Body Oil Duo,3910.0,13,0.0,0.0,0.0,
Almond Vücut Bakım İkilisi Hediye Seti - Almond Bocy Care Duo Gifting Kit,4720.0,13,0.0,0.0,0.0,
Almond Duş Bakım Seti - Almond Shower Care Kit,7150.0,13,0.0,0.0,0.0,
Shea Butter Hediye Seti - Shea Butter Gifting Kit,3760.0,13,0.0,0.0,0.0,
Shea Butter Balm El & Ayak Bakım İkilisi - Shea Butter Balm Hand & Foot Care Duo,3600.0,13,0.0,0.0,0.0,
Shea Butter Duş Bakım İkilsi - Shea Butter Shower Care Duo,3550.0,13,0.0,0.0,0.0,
Shea Butter Duş Bakım Seti - Sahe Butter Shower Care Kit,2490.0,13,0.0,0.0,0.0,
Beauty Box 2026,1500.0,13,0.0,0.0,0.0,
Almond Vücut & Saç Bakım Seti - Almond Body & Hair Care Kit,4470.0,13,0.0,0.0,0.0,
Almond Vücut& Saç Bakım İkilisi - Almond Body & Hair Care Duo,4840.0,13,0.0,0.0,0.0,
