Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,10500.0,04,0.0,0.0,0.0,
Merkez / Bayburt,1+1,14151.612903225807,04,-0.9684191516738503,-0.07687270449562715,1.297335203366061,0.08828314089593206
Merkez / Bayburt,2+0,12000.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,2+1,13934.48275862069,04,-0.7416249385929369,1.028077146849775,3.980071082873462,2.62062240258216
Merkez / Bayburt,2.5+1,11000.0,04,0.0,,,
Merkez / Bayburt,3+0,12100.0,04,0.0,0.0,9.00900900900901,10.0
Merkez / Bayburt,3+1,15258.258064516129,04,1.720317391246953,2.155078296567573,1.1874695929982044,1.0044465994673684
Merkez / Bayburt,3.5+1,9000.0,04,0.0,,-33.33333333333333,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,0.0,2.4390243902439024,2.4390243902439024,1.6129032258064457
Merkez / Bayburt,Stüdyo (1+0),13750.0,04,0.0,-1.7857142857142856,0.0,-4.069767441860469
