Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,8500.0,04,0.0,-19.047619047619047,-19.047619047619047,-19.047619047619047
Merkez / Bayburt,1+1,14805.714285714286,04,3.1557411042605614,1.2447620761459257,4.622097756358072,5.979397061051359
Merkez / Bayburt,2+0,12000.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,2+1,14349.180327868853,04,-0.28590222731798837,-1.3974331068876906,2.9760528354854547,7.07457293667511
Merkez / Bayburt,2.5+1,11000.0,04,0.0,0.0,0.0,
Merkez / Bayburt,3+0,12000.0,04,0.0,0.0,-0.8264462809917356,8.108108108108109
Merkez / Bayburt,3+1,15014.169811320755,04,0.18071294213106873,0.05110992783630353,-1.599712445308641,-0.431238951173885
Merkez / Bayburt,3.5+1,9000.0,04,0.0,0.0,0.0,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,0.0,0.0,0.0,2.4390243902439024
Merkez / Bayburt,5+1,30000.0,04,0.0,0.0,,
Merkez / Bayburt,Stüdyo (1+0),14500.0,04,6.097560975609761,6.097560975609761,5.454545454545454,5.454545454545454
