Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,8500.0,04,-19.047619047619047,-19.047619047619047,-19.047619047619047,-19.047619047619047
Merkez / Bayburt,1+1,14352.777777777777,04,-1.5109833498186669,-0.8750959211380714,0.43931265064924685,1.1776882622804008
Merkez / Bayburt,2+0,12000.0,04,14.285714285714285,0.0,0.0,0.0
Merkez / Bayburt,2+1,14390.322580645161,04,0.24606465095897595,0.9246992282989008,2.5054220315888722,6.29447055099899
Merkez / Bayburt,2.5+1,11000.0,04,0.0,0.0,0.0,
Merkez / Bayburt,3+0,12000.0,04,0.0,0.0,-0.8264462809917356,3.4482758620689653
Merkez / Bayburt,3+1,14987.086206896553,04,1.10870656758598,-1.2124891060163798,-0.08747005788425698,-1.562479757622657
Merkez / Bayburt,3.5+1,9000.0,04,0.0,0.0,0.0,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,16.666666666666664,0.0,0.0,2.4390243902439024
Merkez / Bayburt,5+1,30000.0,04,0.0,,,
Merkez / Bayburt,Stüdyo (1+0),13666.666666666666,04,-5.747126436781613,-2.3809523809523854,-0.6060606060606105,-0.6060606060606105
